,FIPS,NAME,STATE,longitude,latitude,death
1623,30039,Granite,Montana,-113.440367846,46.4044620332,427.03297817723836
1624,30041,Hill,Montana,-110.111239391,48.6282036571,468.9523165867456
1625,30043,Jefferson,Montana,-112.093784553,46.1484599385,375.78496143445705
1626,30045,Judith,Montana,,,
1627,30047,Lake,Montana,-114.089374334,47.6459064305,472.4222304712039
1628,30049,Lewis,Montana,,,
1629,30051,Liberty,Montana,-111.024580148,48.561754652,182.8362512612825
1630,30053,Lincoln,Montana,-115.405080861,48.5424784918,257.7407658503032
1631,30055,McCone,Montana,-105.795424407,47.6452247762,104.07522525155707
1632,30057,Madison,Montana,-111.920256238,45.3006916099,429.01656915745303
1633,30059,Meagher,Montana,-110.885661385,46.5982240782,351.89368536895853
1634,30061,Mineral,Montana,-114.998338744,47.1471983625,301.5560758570101
1635,30063,Missoula,Montana,-113.923741221,47.0365253041,176.56862070753482
1636,30065,Musselshell,Montana,-108.39808813,46.4965611851,298.3949638512155
1637,30067,Park,Montana,-110.526662711,45.4883821256,289.1647630242892
1638,30069,Petroleum,Montana,-108.250216941,47.1175406772,192.93955195247125
1639,30071,Phillips,Montana,-107.913235675,48.2591824926,372.6963698802591
1640,30073,Pondera,Montana,-112.226687932,48.2279328059,401.0892715916057
1641,30075,Powder,Montana,,,
1642,30077,Powell,Montana,-112.936158101,46.856415378,232.21048990264256
1643,30079,Prairie,Montana,-105.378007019,46.8605284936,176.11921080201844
1644,30081,Ravalli,Montana,-114.120758882,46.0816740437,252.12906534531402
1645,30083,Richland,Montana,-104.561358367,47.7878782632,170.48179329322363
1646,30085,Roosevelt,Montana,-105.016391302,48.2945125463,220.88415251100363
1647,30087,Rosebud,Montana,-106.730712236,46.2296522668,316.64155274152444
1648,30089,Sanders,Montana,-115.133309958,47.6747883901,452.1923720086667
1649,30091,Sheridan,Montana,-104.504654201,48.7209967429,338.08336938870536
1650,30093,Silver,Montana,,,
1651,30095,Stillwater,Montana,-109.395216695,45.6690533298,122.82490164508329
1652,30097,Sweet,Montana,,,
1653,30099,Teton,Montana,-112.240577354,47.8371764984,125.90404195166131
1654,30101,Toole,Montana,-111.695670939,48.6553582885,313.0511991788036
1655,30103,Treasure,Montana,-107.271623165,46.2114698469,221.96751552753963
1656,30105,Valley,Montana,-106.667442369,48.3653542741,209.77680458964014
1657,30107,Wheatland,Montana,-109.844522327,46.4662809401,430.1983194149606
1658,30109,Wibaux,Montana,-104.248943969,46.9653297577,386.2352685500532
1659,30111,Yellowstone,Montana,-108.27441843,45.9373346715,128.83395742885233
1660,31001,Adams,Nebraska,-98.5012089617,40.5244687103,134.5239285446677
1661,31003,Antelope,Nebraska,-98.0666853094,42.1769034689,163.05182928036052
1662,31005,Arthur,Nebraska,-101.695910708,41.5689031802,475.4395064970002
1663,31007,Banner,Nebraska,-103.710476768,41.5459746701,140.2763496756477
1664,31009,Blaine,Nebraska,-99.9768991117,41.9127594294,132.073602297731
1665,31011,Boone,Nebraska,-98.0672555333,41.7067847215,125.55204852717796
1666,31013,Box,Nebraska,,,
1667,31015,Boyd,Nebraska,-98.7664619491,42.8996847625,379.35975030589657
1668,31017,Brown,Nebraska,-99.9295064518,42.4300205961,294.0725845729076
1669,31019,Buffalo,Nebraska,-99.0749662354,40.8551525027,145.74085860817428
1670,31021,Burt,Nebraska,-96.3286044718,41.8515631921,152.29198007414732
1671,31023,Butler,Nebraska,-97.131768846,41.226077466,498.4203521558836
1672,31025,Cass,Nebraska,-96.1408663039,40.9097216232,160.87979267306477
1673,31027,Cedar,Nebraska,-97.252401002,42.59926192,285.8240192602777
1674,31029,Chase,Nebraska,-101.697946991,40.5241957601,161.902032936728
1675,31031,Cherry,Nebraska,-101.118576892,42.5449323085,116.16385946446802
1676,31033,Cheyenne,Nebraska,-102.994978749,41.2197790932,491.63754163608013
1677,31035,Clay,Nebraska,-98.0512842475,40.5244322568,451.19485067601136
1678,31037,Colfax,Nebraska,-97.0864647524,41.5740218741,431.252362290595
1679,31039,Cuming,Nebraska,-96.787400407,41.916402826,367.63578299428053
1680,31041,Custer,Nebraska,-99.7261437929,41.394264035,135.3648643897857
1681,31043,Dakota,Nebraska,-96.564513018,42.3911118186,442.18395812065603
1682,31045,Dawes,Nebraska,-103.135438139,42.7197222221,484.4918159992044
1683,31047,Dawson,Nebraska,-99.8195657092,40.8699361138,401.79857642438543
1684,31049,Deuel,Nebraska,-102.333949943,41.1115978115,283.15404735341184
1685,31051,Dixon,Nebraska,-96.8677208272,42.4930987798,465.5290905433417
1686,31053,Dodge,Nebraska,-96.6539833969,41.5778862866,308.00642396704086
1687,31055,Douglas,Nebraska,-96.1544786904,41.2953518815,205.77161337625577
1688,31057,Dundy,Nebraska,-101.687961438,40.1762352358,395.4770160793107
1689,31059,Fillmore,Nebraska,-97.5965014328,40.5246661273,291.3423685368855
1690,31061,Franklin,Nebraska,-98.9527962385,40.1763448561,236.66930571086147
1691,31063,Frontier,Nebraska,-100.394202624,40.5300832055,142.37973772436754
1692,31065,Furnas,Nebraska,-99.9122732442,40.1764658834,452.34836332955183
1693,31067,Gage,Nebraska,-96.6894414425,40.261929702,125.70564637115751
1694,31069,Garden,Nebraska,-102.335438285,41.6194314385,385.36269778850294
1695,31071,Garfield,Nebraska,-98.9913852808,41.9143570712,197.4635914685892
1696,31073,Gosper,Nebraska,-99.8307042877,40.5148205338,232.92286521031258
1697,31075,Grant,Nebraska,-101.740518753,41.9149937091,330.9617338624562
1698,31077,Greeley,Nebraska,-98.5212445201,41.5674402954,466.84803845595957
1699,31079,Hall,Nebraska,-98.5021739966,40.8725715098,451.94704620322017
1700,31081,Hamilton,Nebraska,-98.0228653105,40.8730327985,194.1232428721494
1701,31083,Harlan,Nebraska,-99.4046440743,40.1764957551,238.01148400911376
1702,31085,Hayes,Nebraska,-101.06184392,40.5247823592,389.8630937245701
1703,31087,Hitchcock,Nebraska,-101.042272426,40.1763469163,367.14265223387514
1704,31089,Holt,Nebraska,-98.7838447084,42.4557108473,324.3507532165172
1705,31091,Hooker,Nebraska,-101.135334608,41.9159125951,459.2059264519963
1706,31093,Howard,Nebraska,-98.5170946378,41.2200386132,126.01537507637377
1707,31095,Jefferson,Nebraska,-97.1427156563,40.1757608618,242.0306302716837
1708,31097,Johnson,Nebraska,-96.2650968936,40.3926315712,204.28207818368554
1709,31099,Kearney,Nebraska,-98.9480216382,40.5067072585,260.09952722787625
1710,31101,Keith,Nebraska,-101.661351227,41.1987931574,482.4945574397313
1711,31103,Keya,Nebraska,,,
1712,31105,Kimball,Nebraska,-103.714949912,41.1976566629,358.89227554429357
1713,31107,Knox,Nebraska,-97.8918968398,42.6367815449,337.0092072166994
1714,31109,Lancaster,Nebraska,-96.687755507,40.7841735523,351.3221577887624
1715,31111,Lincoln,Nebraska,-100.745233846,41.047767486,494.40738147702103
1716,31113,Logan,Nebraska,-100.482861357,41.5664861496,111.91536860791011
1717,31115,Loup,Nebraska,-99.4544205673,41.91384687,201.91447658460774
1718,31117,McPherson,Nebraska,-101.060530422,41.5680844607,121.73312153324746
1719,31119,Madison,Nebraska,-97.6007790824,41.916698107,138.63453145558213
1720,31121,Merrick,Nebraska,-98.0379852209,41.1690382608,384.3036523498173
1721,31123,Morrill,Nebraska,-103.010548763,41.7159996542,118.666846378376
1722,31125,Nance,Nebraska,-97.9922509137,41.397302247,390.12508582244396
1723,31127,Nemaha,Nebraska,-95.8498160648,40.3876548763,451.0754826769556
1724,31129,Nuckolls,Nebraska,-98.0471849897,40.1763796295,499.4147667922134
1725,31131,Otoe,Nebraska,-96.1347754194,40.6485010044,481.076844049576
1726,31133,Pawnee,Nebraska,-96.2370551712,40.1315428804,376.89671877178574
1727,31135,Perkins,Nebraska,-101.649613261,40.8509414055,347.5960444581752
1728,31137,Phelps,Nebraska,-99.4145428942,40.5111130544,297.78732529045317
1729,31139,Pierce,Nebraska,-97.6012905205,42.2643746213,311.8797339318585
1730,31141,Platte,Nebraska,-97.5211569987,41.5712867683,418.0287394782529
1731,31143,Polk,Nebraska,-97.5684211292,41.1868968805,212.7949584400772
1732,31145,Red,Nebraska,,,
1733,31147,Richardson,Nebraska,-95.7175305402,40.1250638959,330.0266344300225
1734,31149,Rock,Nebraska,-99.4499297346,42.4212881344,456.50944047738943
1735,31151,Saline,Nebraska,-97.1409086996,40.5240610865,216.05466200799412
1736,31153,Sarpy,Nebraska,-96.1119919612,41.1129273435,115.05010151986927
1737,31155,Saunders,Nebraska,-96.6374007438,41.2263705176,474.28164372303735
1738,31157,Scotts,Nebraska,,,
1739,31159,Seward,Nebraska,-97.1395097335,40.872385845,237.57034080300764
1740,31161,Sheridan,Nebraska,-102.408963566,42.5047730204,409.53574941513335
1741,31163,Sherman,Nebraska,-98.9762070587,41.220590588,281.61082454316534
1742,31165,Sioux,Nebraska,-103.758878789,42.4877134885,419.8073108787891
1743,31167,Stanton,Nebraska,-97.1939149855,41.9169237189,171.1759258094574
1744,31169,Thayer,Nebraska,-97.5949196014,40.1762856299,114.87781255448539
1745,31171,Thomas,Nebraska,-100.555845619,41.9135060744,360.0221393369585
1746,31173,Thurston,Nebraska,-96.5440972071,42.1581860579,229.0393743112379
1747,31175,Valley,Nebraska,-98.9819022019,41.567305883,427.05697554565904
1748,31177,Washington,Nebraska,-96.2220294815,41.5310383041,119.7927258032469
1749,31179,Wayne,Nebraska,-97.11926027,42.2092885613,416.45015641472054
1750,31181,Webster,Nebraska,-98.4999473753,40.1764332141,446.6187802522505
1751,31183,Wheeler,Nebraska,-98.5281860324,41.9147703039,446.3087644188981
1752,31185,York,Nebraska,-97.5971068674,40.8727457976,238.53697918068872
1753,32001,Churchill,Nevada,-118.335778874,39.580876381,452.81749201789023
1754,32003,Clark,Nevada,-115.013561058,36.2151963075,220.81963968787164
1755,32005,Douglas,Nevada,-119.616372018,38.9122413956,365.69474268723064
1756,32007,Elko,Nevada,-115.35770071,41.1457829623,111.31110146614509
1757,32009,Esmeralda,Nevada,-117.632366036,37.7846965493,379.4818809450017
1758,32011,Eureka,Nevada,-116.268559598,39.9838920238,239.66377441344358
1759,32013,Humboldt,Nevada,-118.111965828,41.4068465707,99.76624824171905
1760,32015,Lander,Nevada,-117.037908401,39.9338060484,462.1104649661633
1761,32017,Lincoln,Nevada,-114.877539979,37.6433385983,106.64860407888978
1762,32019,Lyon,Nevada,-119.189196841,39.020397715,418.47117948984004
1763,32021,Mineral,Nevada,-118.435214254,38.5388085859,420.25121553993347
1764,32023,Nye,Nevada,-116.471931336,38.0423815985,335.5432689492444
1765,32027,Pershing,Nevada,-118.404438052,40.4403578768,458.5106094136423
1766,32029,Storey,Nevada,-119.529362193,39.4469307309,449.3323827188499
1767,32031,Washoe,Nevada,-119.664306118,40.6655968327,237.54086094150927
1768,32033,White,Nevada,,,
1769,32510,Carson,Nevada,,,
1770,33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,184.24258025972932
1771,33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,383.6655097684689
1772,33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,408.24241307424086
1773,33007,Coos,New Hampshire,-71.3055333389,44.6894956175,184.92487793924607
1774,33009,Grafton,New Hampshire,-71.8207197904,43.940666315,243.6206067045692
1775,33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,455.1342639783133
1776,33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,428.9077191049181
1777,33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,140.27603843107582
1778,33017,Strafford,New Hampshire,-71.0288020158,43.29699417,446.90459987503084
1779,33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,268.66755673182155
1780,34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,410.86610661673456
1781,34003,Bergen,New Jersey,-74.0742255725,40.9596717781,471.5002456014841
1782,34005,Burlington,New Jersey,-74.6680674072,39.8777172962,260.912720468228
1783,34007,Camden,New Jersey,-74.9597543553,39.8035392391,357.12107045293357
1784,34009,Cape,New Jersey,,,
1785,34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,158.1186213826636
1786,34013,Essex,New Jersey,-74.2470601526,40.7872147845,191.27378169369734
1787,34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,161.08470764963755
1788,34017,Hudson,New Jersey,-74.0759554422,40.7309049975,346.2601097547672
1789,34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,145.20310135771206
1790,34021,Mercer,New Jersey,-74.7017524053,40.2834374242,361.40520237992763
1791,34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,300.5876536932607
1792,34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,432.29097059520126
1793,34027,Morris,New Jersey,-74.5445106674,40.8620042241,219.01270789926002
1794,34029,Ocean,New Jersey,-74.2499159319,39.8659324961,137.66201671081046
1795,34031,Passaic,New Jersey,-74.3007756821,41.0343060095,241.64635374806838
1796,34033,Salem,New Jersey,-75.3579856904,39.5767751714,145.53095098031255
1797,34035,Somerset,New Jersey,-74.6163366246,40.5635069447,290.9494808987634
1798,34037,Sussex,New Jersey,-74.6908006832,41.1392969335,214.3390262388176
1799,34039,Union,New Jersey,-74.3081414246,40.6598994131,386.65432137766106
1800,34041,Warren,New Jersey,-74.9973498515,40.8571485251,316.8195182273449
1801,35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,200.8876502370756
1802,35003,Catron,New Mexico,-108.404762399,33.9153518869,286.6361283235138
1803,35005,Chaves,New Mexico,-104.466879578,33.3633180669,341.78859240997724
1804,35006,Cibola,New Mexico,-107.999724325,34.9125779857,453.6620433234645
1805,35007,Colfax,New Mexico,-104.646842539,36.6061367396,183.1147570782062
1806,35009,Curry,New Mexico,-103.347029228,34.5741914782,411.5717152993026
1807,35011,De,New Mexico,,,
1808,35013,Doña,New Mexico,,,
1809,35015,Eddy,New Mexico,-104.304465762,32.4714628579,211.15689769972835
1810,35017,Grant,New Mexico,-108.382455769,32.7390025581,302.3763128660929
1811,35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,164.63810735602004
1812,35021,Harding,New Mexico,-103.820048707,35.8579354045,246.99974353528938
1813,35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,183.6853963297777
1814,35025,Lea,New Mexico,-103.412478212,32.7921493696,424.7857013564287
1815,35027,Lincoln,New Mexico,-105.459295871,33.7453078269,316.5670885103733
1816,35028,Los,New Mexico,,,
1817,35029,Luna,New Mexico,-107.749771928,32.1822155495,96.7044645995262
1818,35031,McKinley,New Mexico,-108.26182312,35.5806641869,422.20190910746646
1819,35033,Mora,New Mexico,-104.944975073,36.0105961,369.98512232737426
1820,35035,Otero,New Mexico,-105.741442552,32.6131446771,301.1903208222181
1821,35037,Quay,New Mexico,-103.549748464,35.104348396,268.8519287116121
1822,35039,Rio,New Mexico,,,
1823,35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,454.28956367412434
1824,35043,Sandoval,New Mexico,-106.865950923,35.6886045558,163.19657348821994
1825,35045,San,New Mexico,,,
1826,35047,San,New Mexico,,,
1827,35049,Santa,New Mexico,,,
1828,35051,Sierra,New Mexico,-107.192378947,33.1304910055,382.8991495278341
1829,35053,Socorro,New Mexico,-106.930399241,34.0071879577,400.39093228470836
1830,35055,Taos,New Mexico,-105.631025824,36.578159387,412.4531806714053
1831,35057,Torrance,New Mexico,-105.850819579,34.6404621514,312.0240742217416
1832,35059,Union,New Mexico,-103.470970513,36.4816684795,244.18089465706436
1833,35061,Valencia,New Mexico,-106.809062349,34.7154580153,264.59513244394634
1834,36001,Albany,New York,-73.973558571,42.6001764292,509.1814242598357
1835,36003,Allegany,New York,-78.027560601,42.2573913511,172.4605386811971
1836,36005,Bronx,New York,-73.8530695745,40.8492096503,310.21361097988773
1837,36007,Broome,New York,-75.8196181695,42.1602170275,499.54566590712585
1838,36009,Cattaraugus,New York,-78.6788502937,42.2486331385,516.2708344348646
1839,36011,Cayuga,New York,-76.5743582093,43.0103267267,245.2219549512714
1840,36013,Chautauqua,New York,-79.4057576347,42.3029409617,308.969097862831
1841,36015,Chemung,New York,-76.7600260363,42.1412473526,165.05439304781265
1842,36017,Chenango,New York,-75.6115785175,42.4935106026,335.83815484012337
1843,36019,Clinton,New York,-73.6781737453,44.7462263534,136.94277122627713
1844,36021,Columbia,New York,-73.6318704984,42.2500701189,294.6155952139517
1845,36023,Cortland,New York,-76.0702669072,42.5950071515,358.74307921019124
1846,36025,Delaware,New York,-74.9664662769,42.1980879866,359.1394916009171
1847,36027,Dutchess,New York,-73.7428630516,41.7651474406,293.96182341543744
1848,36029,Erie,New York,-78.7796595828,42.7582365339,490.3542304853233
1849,36031,Essex,New York,-73.7727094403,44.1172175226,219.79120091388958
1850,36033,Franklin,New York,-74.3037621955,44.5929338436,270.2465847228831
1851,36035,Fulton,New York,-74.4221748142,43.1138468547,403.5133868781886
1852,36037,Genesee,New York,-78.1937114415,43.0009332766,351.0439255095347
1853,36039,Greene,New York,-74.1227065013,42.2765197661,199.9136912262673
1854,36041,Hamilton,New York,-74.4973551336,43.661121629,491.19972270790277
1855,36043,Herkimer,New York,-74.9624979781,43.4197021208,479.5799440282177
1856,36045,Jefferson,New York,-76.052068666,43.998861771,277.4213937633338
1857,36047,Kings,New York,-73.9502045905,40.6343512879,322.77981576013343
1858,36049,Lewis,New York,-75.4487944963,43.7846914327,212.31700169886324
1859,36051,Livingston,New York,-77.7754915036,42.7280755442,479.96544923205477
1860,36053,Madison,New York,-75.6696638191,42.9127722362,518.8977590539689
1861,36055,Monroe,New York,-77.6801783639,43.3091611082,175.09395429837048
1862,36057,Montgomery,New York,-74.4396826879,42.9022816291,419.633455138182
1863,36059,Nassau,New York,-73.585536665,40.7321421632,366.4995048022226
1864,36061,New,New York,,,
1865,36063,Niagara,New York,-78.7708246691,43.33611095,305.3086886592398
1866,36065,Oneida,New York,-75.4358401731,43.2417469044,227.40759354518218
1867,36067,Onondaga,New York,-76.1946419306,43.0057953643,461.79987457184586
1868,36069,Ontario,New York,-77.2998210492,42.8528477813,140.59888449281556
1869,36071,Orange,New York,-74.3055376374,41.402131202,299.2318143656031
1870,36073,Orleans,New York,-78.2304441066,43.3822824324,514.2129643132179
1871,36075,Oswego,New York,-76.2086867847,43.4638832499,210.01868352706646
1872,36077,Otsego,New York,-75.0326059513,42.6337635679,303.25077485538964
1873,36079,Putnam,New York,-73.74951416,41.4266615572,424.4430291081827
1874,36081,Queens,New York,-73.8388030183,40.657513472,391.8182671232718
1875,36083,Rensselaer,New York,-73.5097121399,42.7110535518,295.11482890059426
1876,36085,Richmond,New York,-74.1382730507,40.5623281403,231.78803825598482
1877,36087,Rockland,New York,-74.0240654916,41.1524635935,168.88880262002235
1878,36089,St.,New York,,,
1879,36091,Saratoga,New York,-73.8639045541,43.1073811968,235.8047590651181
1880,36093,Schenectady,New York,-74.0585725636,42.8181212402,370.3417035057987
1881,36095,Schoharie,New York,-74.4421175889,42.5882192933,429.8347037831752
1882,36097,Schuyler,New York,-76.8751761312,42.393798295,213.12723005760387
1883,36099,Seneca,New York,-76.8237785954,42.781081385,184.53035555433706
1884,36101,Steuben,New York,-77.3838032543,42.267809005,249.81054659093567
1885,36103,Suffolk,New York,-72.685241262,40.9404610588,291.83935742649146
1886,36105,Sullivan,New York,-74.7681429805,41.7164225715,185.04694167664957
1887,36107,Tioga,New York,-76.306316775,42.170297478,463.6940120811579
1888,36109,Tompkins,New York,-76.4736541298,42.4520186799,482.3093687178409
1889,36111,Ulster,New York,-74.2585695251,41.8881456263,408.90536820056093
1890,36113,Warren,New York,-73.8460059552,43.560975208,511.43528804981537
1891,36115,Washington,New York,-73.4307589223,43.3137033973,193.9780005556259
1892,36117,Wayne,New York,-77.0482433004,43.3253855625,190.86351674192085
1893,36119,Westchester,New York,-73.7533906824,41.1514811895,198.81401778171255
1894,36121,Wyoming,New York,-78.2244395122,42.7023842075,488.7254903299521
1895,36123,Yates,New York,-77.1054588564,42.633442368,516.121636878915
1896,37001,Alamance,North Carolina,-79.3994248175,36.0437098766,396.3865199676605
1897,37003,Alexander,North Carolina,-81.1770268506,35.9210263138,196.23332645207978
1898,37005,Alleghany,North Carolina,-81.1278593427,36.4912704378,248.2087236159976
1899,37007,Anson,North Carolina,-80.102712026,34.9737894417,291.99539417784433
1900,37009,Ashe,North Carolina,-81.5005211955,36.434424701,156.2417367396281
1901,37011,Avery,North Carolina,-81.9226013745,36.0766050343,267.0174782558605
1902,37013,Beaufort,North Carolina,-76.8453144055,35.486983815,159.21007105585028
1903,37015,Bertie,North Carolina,-76.9667121404,36.0656302022,396.1747833004671
1904,37017,Bladen,North Carolina,-78.5636493115,34.6145873342,344.23429825065926
1905,37019,Brunswick,North Carolina,-78.2274071617,34.0388755841,480.41690824328936
1906,37021,Buncombe,North Carolina,-82.5301070587,35.611177887,438.94134471529003
1907,37023,Burke,North Carolina,-81.7047784739,35.7496106399,315.074093908367
1908,37025,Cabarrus,North Carolina,-80.5518508851,35.3867940405,495.5822880383902
1909,37027,Caldwell,North Carolina,-81.5464366451,35.9530379334,411.61511207451974
1910,37029,Camden,North Carolina,-76.1609504039,36.3411216216,192.870235940145
1911,37031,Carteret,North Carolina,-76.5357430669,34.8612598084,271.26543071469195
1912,37033,Caswell,North Carolina,-79.3335234769,36.3932742158,246.49237822092795
1913,37035,Catawba,North Carolina,-81.2150705598,35.662042354,205.64747739300662
1914,37037,Chatham,North Carolina,-79.2552758614,35.7025721296,170.56374140400047
1915,37039,Cherokee,North Carolina,-84.063444228,35.1338574515,346.13952764608393
1916,37041,Chowan,North Carolina,-76.6021303656,36.1265615389,203.5901898814477
1917,37043,Clay,North Carolina,-83.7501767115,35.0571811284,254.66496121548732
1918,37045,Cleveland,North Carolina,-81.5555471412,35.3341018022,223.42104528600237
1919,37047,Columbus,North Carolina,-78.6550308717,34.2656450828,388.6756149937079
1920,37049,Craven,North Carolina,-77.082003837,35.117685821,250.54391335792758
1921,37051,Cumberland,North Carolina,-78.8275607671,35.048611942,199.67924892483273
1922,37053,Currituck,North Carolina,-75.936949201,36.3672994836,494.60585562233064
1923,37055,Dare,North Carolina,-75.6852333134,35.664936694,411.8063013303847
1924,37057,Davidson,North Carolina,-80.2127487756,35.7933524917,377.17810332359704
1925,37059,Davie,North Carolina,-80.5444636482,35.929110866,216.1757463158946
1926,37061,Duplin,North Carolina,-77.9330277459,34.9365348363,396.8166017459909
1927,37063,Durham,North Carolina,-78.8765926949,36.0360299243,475.65799058489387
1928,37065,Edgecombe,North Carolina,-77.5970588882,35.912880671,261.9133970039903
1929,37067,Forsyth,North Carolina,-80.256300016,36.1306195485,413.621069549626
1930,37069,Franklin,North Carolina,-78.2856965824,36.0827733527,359.79539747096635
1931,37071,Gaston,North Carolina,-81.1802416273,35.2943489527,344.20860158913234
1932,37073,Gates,North Carolina,-76.7005266521,36.4449435708,508.3923434906438
1933,37075,Graham,North Carolina,-83.833581803,35.350171951,340.1727747764727
1934,37077,Granville,North Carolina,-78.6527194252,36.3040698262,478.6094154878659
1935,37079,Greene,North Carolina,-77.6757626742,35.4849957203,495.1820817883058
1936,37081,Guilford,North Carolina,-79.7889042685,36.0794717315,365.4877938501104
1937,37083,Halifax,North Carolina,-77.6517329831,36.2574485453,303.1186575161453
1938,37085,Harnett,North Carolina,-78.8694125204,35.3686291614,493.0338797930957
1939,37087,Haywood,North Carolina,-82.9821729698,35.5560557128,399.412663388079
1940,37089,Henderson,North Carolina,-82.4799463782,35.3362263031,236.9588291149813
1941,37091,Hertford,North Carolina,-76.9807147831,36.3586360305,517.4409986517796
1942,37093,Hoke,North Carolina,-79.237290715,35.0175290075,386.12295131861094
1943,37095,Hyde,North Carolina,-76.1449651093,35.4081187361,521.5863131116322
1944,37097,Iredell,North Carolina,-80.8734378255,35.8070259189,186.93402373403606
1945,37099,Jackson,North Carolina,-83.1408496187,35.2875866253,243.65715059100415
1946,37101,Johnston,North Carolina,-78.3657109025,35.5178069265,417.17398638110734
1947,37103,Jones,North Carolina,-77.3551679748,35.0217248029,206.2173800525583
1948,37105,Lee,North Carolina,-79.1714836119,35.4751864248,448.76894680688156
1949,37107,Lenoir,North Carolina,-77.6412486292,35.2387731611,514.8493193944165
1950,37109,Lincoln,North Carolina,-81.2235326264,35.4855950234,249.69327567761798
1951,37111,McDowell,North Carolina,-82.0493124426,35.6816924709,497.6730866220115
1952,37113,Macon,North Carolina,-83.4221767088,35.1504672096,430.17616500168964
1953,37115,Madison,North Carolina,-82.7057582627,35.8580358086,339.6964210801139
1954,37117,Martin,North Carolina,-77.109232267,35.843213981,439.6558656121471
1955,37119,Mecklenburg,North Carolina,-80.8327311406,35.2467670437,400.30392360231593
1956,37121,Mitchell,North Carolina,-82.1635815487,36.0132038869,201.0111058161645
1957,37123,Montgomery,North Carolina,-79.9054790812,35.332466935,409.9921815750634
1958,37125,Moore,North Carolina,-79.4813744392,35.3106538555,127.05311095829968
1959,37127,Nash,North Carolina,-77.9864448378,35.9672502839,207.8845664805273
1960,37129,New,North Carolina,,,
1961,37131,Northampton,North Carolina,-77.3968212099,36.4177312434,457.572200547856
1962,37133,Onslow,North Carolina,-77.4157658244,34.709836363,426.64813091161295
1963,37135,Orange,North Carolina,-79.120649356,36.0611182361,308.47816730455406
1964,37137,Pamlico,North Carolina,-76.6694598427,35.151021226,381.2253715193454
1965,37139,Pasquotank,North Carolina,-76.2492413613,36.2650187228,442.56515307100193
1966,37141,Pender,North Carolina,-77.8884355846,34.5150997489,291.18151198452364
1967,37143,Perquimans,North Carolina,-76.4076199893,36.1772228503,521.9939107406051
1968,37145,Person,North Carolina,-78.9718051426,36.3900951244,433.122436682317
1969,37147,Pitt,North Carolina,-77.3744965519,35.5932989746,301.70598184604745
1970,37149,Polk,North Carolina,-82.1696779265,35.2792789622,357.0587557673697
1971,37151,Randolph,North Carolina,-79.8060069064,35.7103417044,220.7504678682327
1972,37153,Richmond,North Carolina,-79.7477780226,35.0060483545,324.1025698246328
1973,37155,Robeson,North Carolina,-79.1038649277,34.6402420514,334.1455226652459
1974,37157,Rockingham,North Carolina,-79.7749871967,36.3960127906,224.6990350116726
1975,37159,Rowan,North Carolina,-80.5247717485,35.6394734632,189.80489733731565
1976,37161,Rutherford,North Carolina,-81.9198334642,35.4025956291,138.06442068591429
1977,37163,Sampson,North Carolina,-78.3713906105,34.9915361594,257.13478931510264
1978,37165,Scotland,North Carolina,-79.4804292418,34.8408848102,480.02284546779765
1979,37167,Stanly,North Carolina,-80.2509863077,35.3119550622,282.26820167179335
1980,37169,Stokes,North Carolina,-80.2395157151,36.4019040049,408.384661005212
1981,37171,Surry,North Carolina,-80.6880779273,36.4148205561,293.4212966433231
1982,37173,Swain,North Carolina,-83.4927393736,35.4868150519,282.528517421148
1983,37175,Transylvania,North Carolina,-82.7983001279,35.2021778635,242.3946122860284
1984,37177,Tyrrell,North Carolina,-76.1704523585,35.8694070017,435.43931275846546
1985,37179,Union,North Carolina,-80.5307400446,34.9883574887,144.1940544686669
1986,37181,Vance,North Carolina,-78.4079288849,36.3649169333,125.52955877869701
1987,37183,Wake,North Carolina,-78.6503081729,35.7902443741,125.38356636740167
1988,37185,Warren,North Carolina,-78.1067171324,36.3965102811,473.802110531882
1989,37187,Washington,North Carolina,-76.5693098876,35.8392646425,129.87837556036177
1990,37189,Watauga,North Carolina,-81.6964250718,36.2311062795,224.1113042129516
1991,37191,Wayne,North Carolina,-78.0039971272,35.3639599672,365.37859159686434
1992,37193,Wilkes,North Carolina,-81.1633856618,36.2062757623,193.3504986518658
1993,37195,Wilson,North Carolina,-77.9186629547,35.7051457145,309.3525300536764
1994,37197,Yadkin,North Carolina,-80.6652439331,36.1605336919,502.53905878366436
