price,odometer,age
3400.0,159000.0,13.0
22000.0,86000.0,8.0
3800.0,205000.0,20.0
7995.0,148217.0,5.0
11995.0,146650.0,15.0
39590.0,21521.0,2.0
10499.0,197518.0,15.0
29990.0,30727.0,4.0
34990.0,3464.0,4.0
22590.0,20346.0,6.0
20000.0,38000.0,91.0
11775.0,129501.0,9.0
28990.0,100176.0,7.0
24990.0,5334.0,2.0
16985.0,125988.0,10.0
6800.0,153000.0,11.0
23916.0,83513.0,13.0
10680.0,67448.0,6.0
11995.0,134558.0,6.0
10995.0,78917.0,5.0
9995.0,104787.0,9.0
25896.0,36739.0,5.0
5995.0,138917.0,11.0
28995.0,81014.0,7.0
4995.0,229873.0,14.0
15590.0,53066.0,5.0
14998.0,98246.0,7.0
25590.0,32214.0,2.0
14995.0,91103.0,6.0
17495.0,18838.0,2.0
3200.0,196818.0,17.0
25590.0,38282.0,5.0
19990.0,11951.0,4.0
3000.0,293000.0,25.0
3000.0,122796.0,13.0
58000.0,105000.0,6.0
2500.0,155000.0,20.0
4300.0,265442.0,15.0
8495.0,111784.0,16.0
3000.0,270000.0,32.0
1500.0,1111111.0,69.0
1.0,232000.0,16.0
3550.0,218196.0,19.0
7450.0,271955.0,15.0
3600.0,240000.0,23.0
45000.0,62000.0,3.0
2600.0,199000.0,23.0
4100.0,170000.0,22.0
9500.0,148202.0,11.0
5950.0,130789.0,17.0
5900.0,112000.0,39.0
7500.0,160000.0,9.0
25000.0,130000.0,6.0
17500.0,95745.0,7.0
5800.0,97000.0,8.0
5800.0,176000.0,8.0
7500.0,198000.0,19.0
4500.0,105000.0,11.0
3200.0,185000.0,18.0
11990.0,100248.0,8.0
3990.0,51000.0,22.0
10990.0,101000.0,7.0
8990.0,144000.0,10.0
10990.0,141000.0,14.0
8990.0,140000.0,8.0
6490.0,131000.0,9.0
5990.0,135775.0,13.0
7990.0,134000.0,9.0
5950.0,130789.0,17.0
6750.0,126045.0,11.0
33590.0,67830.0,7.0
4700.0,152750.0,17.0
17900.0,61000.0,4.0
19990.0,6054.0,4.0
22990.0,34443.0,4.0
38590.0,26539.0,4.0
25990.0,98879.0,8.0
7900.0,222000.0,19.0
13495.0,121708.0,5.0
31990.0,4108.0,1.0
7999.0,134643.0,9.0
35590.0,5291.0,1.0
8400.0,176000.0,9.0
16590.0,42749.0,3.0
14995.0,158846.0,15.0
19990.0,29254.0,4.0
29990.0,19374.0,5.0
11995.0,87870.0,8.0
20500.0,48000.0,8.0
4000.0,8000.0,37.0
12500.0,125974.0,7.0
4950.0,139159.0,17.0
29990.0,59613.0,8.0
665.0,7.0,0.0
34990.0,34425.0,5.0
9500.0,220000.0,15.0
31990.0,9261.0,1.0
13400.0,82000.0,8.0
25990.0,15575.0,7.0
18990.0,25243.0,5.0
34590.0,13970.0,4.0
15997.0,71644.0,22.0
24990.0,27287.0,8.0
30997.0,81812.0,8.0
12997.0,69340.0,14.0
30777.0,100468.0,8.0
39777.0,32602.0,3.0
27777.0,65605.0,3.0
20777.0,74430.0,9.0
19777.0,105809.0,14.0
18997.0,87100.0,8.0
21997.0,122235.0,10.0
13997.0,152788.0,17.0
25997.0,80315.0,8.0
26777.0,142217.0,16.0
34997.0,53043.0,17.0
8998.0,54443.0,6.0
16500.0,57000.0,3.0
20000.0,30000.0,56.0
350.0,7.0,0.0
9995.0,218252.0,19.0
28500.0,63000.0,6.0
10995.0,179214.0,18.0
14999.0,97791.0,10.0
32950.0,83708.0,23.0
37950.0,127261.0,12.0
64550.0,67810.0,1.0
41950.0,191864.0,6.0
24950.0,219299.0,22.0
8995.0,155600.0,8.0
10995.0,100774.0,8.0
10995.0,65728.0,9.0
3000.0,183000.0,13.0
34995.0,27240.0,4.0
10500.0,127892.0,6.0
26999.0,98142.0,5.0
9999.0,67196.0,6.0
29900.0,113006.0,10.0
38990.0,27610.0,8.0
25990.0,61419.0,7.0
25990.0,42045.0,8.0
350.0,7.0,0.0
13995.0,90874.0,6.0
507.0,127690.0,10.0
10000.0,88000.0,8.0
3250.0,162.0,22.0
5500.0,76010.0,16.0
9500.0,185690.0,12.0
6999.0,116658.0,9.0
10495.0,92145.0,8.0
7995.0,156486.0,12.0
10500.0,108292.0,10.0
11500.0,83097.0,9.0
8500.0,95602.0,25.0
600.0,190874.0,23.0
15995.0,46000.0,10.0
11995.0,104000.0,10.0
10995.0,48000.0,14.0
12995.0,83000.0,9.0
32995.0,34000.0,4.0
15995.0,55000.0,9.0
19995.0,80000.0,7.0
16995.0,84000.0,7.0
17995.0,67000.0,10.0
14995.0,56000.0,11.0
17995.0,43000.0,8.0
16995.0,95000.0,9.0
14995.0,93000.0,7.0
10000.0,238000.0,17.0
11999.0,106309.0,6.0
9500.0,92609.0,8.0
25997.0,112215.0,15.0
7500.0,199979.0,14.0
24590.0,40784.0,4.0
31590.0,2195.0,1.0
35990.0,2600.0,0.0
31990.0,34729.0,5.0
19990.0,62039.0,8.0
34990.0,26285.0,3.0
31590.0,27440.0,5.0
1093.0,136.0,1.0
5499.0,183018.0,18.0
30990.0,41124.0,4.0
28895.0,73547.0,7.0
6495.0,104672.0,10.0
35590.0,24471.0,8.0
35590.0,26470.0,2.0
16500.0,112000.0,6.0
4500.0,150000.0,19.0
7995.0,120263.0,9.0
7999.0,128263.0,13.0
6500.0,185000.0,28.0
354.0,7.0,0.0
8750.0,158000.0,14.0
16999.0,114258.0,7.0
32995.0,13528.0,2.0
18995.0,45946.0,5.0
10995.0,97826.0,6.0
9995.0,116323.0,8.0
9499.0,113095.0,5.0
10500.0,115879.0,8.0
9495.0,150422.0,6.0
11000.0,143410.0,19.0
17000.0,154000.0,16.0
11999.0,337000.0,17.0
918.0,16.0,0.0
3900.0,134000.0,12.0
28900.0,110854.0,7.0
16995.0,154302.0,8.0
9995.0,103606.0,11.0
13995.0,42713.0,19.0
14495.0,128173.0,9.0
6995.0,140752.0,15.0
10495.0,132069.0,9.0
27995.0,47589.0,7.0
8995.0,135550.0,15.0
11995.0,230155.0,21.0
10995.0,94538.0,16.0
13995.0,103593.0,11.0
541.0,62711.0,10.0
10998.0,129473.0,9.0
7995.0,83792.0,21.0
15995.0,115623.0,12.0
5800.0,84000.0,6.0
34990.0,34139.0,2.0
35990.0,40831.0,3.0
21590.0,14934.0,4.0
29990.0,25196.0,4.0
18590.0,14317.0,4.0
34990.0,15405.0,2.0
34990.0,29936.0,3.0
17590.0,20181.0,8.0
33990.0,23963.0,2.0
36590.0,5768.0,1.0
1000.0,12400.0,28.0
7999.0,138536.0,9.0
8000.0,266180.0,21.0
5800.0,194350.0,10.0
9500.0,280000.0,21.0
1234.0,112000.0,8.0
35995.0,46933.0,7.0
25000.0,162000.0,13.0
24997.0,109562.0,16.0
7495.0,179695.0,16.0
34995.0,110216.0,8.0
550.0,8.0,0.0
6495.0,115378.0,9.0
4500.0,211000.0,8.0
2800.0,129000.0,21.0
8997.0,87573.0,11.0
54900.0,68570.0,8.0
31900.0,114156.0,10.0
31900.0,140395.0,6.0
422.0,313.0,0.0
12995.0,105093.0,9.0
15999.0,116035.0,17.0
23995.0,1236.0,0.0
18495.0,102035.0,5.0
475.0,7.0,0.0
9499.0,138662.0,8.0
563.0,32619.0,4.0
620.0,108882.0,5.0
19000.0,37600.0,29.0
5000.0,110000.0,14.0
18200.0,154000.0,16.0
19985.0,129386.0,8.0
13985.0,22756.0,4.0
32985.0,52662.0,5.0
14985.0,84182.0,8.0
5000.0,237000.0,19.0
10500.0,122503.0,9.0
29997.0,144071.0,6.0
11000.0,241863.0,19.0
1100.0,200000.0,20.0
5999.0,151488.0,7.0
5999.0,78195.0,18.0
10995.0,109107.0,9.0
8500.0,99999.0,87.0
59995.0,69511.0,3.0
19995.0,186230.0,16.0
24995.0,109870.0,9.0
19995.0,191333.0,13.0
16995.0,56052.0,4.0
22995.0,99653.0,4.0
12995.0,113073.0,8.0
10995.0,130000.0,6.0
3500.0,200000.0,21.0
10995.0,111793.0,12.0
9995.0,144206.0,7.0
22995.0,97946.0,9.0
385.0,15.0,0.0
44900.0,20825.0,3.0
49998.0,96187.0,20.0
6800.0,37000.0,42.0
485.0,8.0,0.0
6995.0,191472.0,14.0
25000.0,50300.0,3.0
27990.0,30791.0,3.0
39590.0,9220.0,2.0
21990.0,50063.0,7.0
26590.0,14170.0,2.0
26990.0,14230.0,5.0
34590.0,22722.0,2.0
22590.0,39508.0,4.0
23990.0,48409.0,5.0
15590.0,7076.0,5.0
7250.0,98365.0,20.0
9499.0,113095.0,5.0
775.0,10.0,0.0
18995.0,82154.0,13.0
19997.0,102174.0,8.0
49997.0,58476.0,3.0
37995.0,9100.0,2.0
34995.0,38000.0,3.0
19995.0,13500.0,1.0
31597.0,27500.0,2.0
17500.0,171500.0,8.0
3500.0,208000.0,17.0
1000.0,118000.0,27.0
22850.0,33497.0,4.0
3500.0,204500.0,26.0
1900.0,129000.0,16.0
9995.0,173982.0,7.0
24590.0,80318.0,8.0
29990.0,13859.0,3.0
4000.0,174645.0,26.0
19590.0,33686.0,4.0
36990.0,23190.0,5.0
19990.0,56987.0,7.0
25990.0,12302.0,2.0
13988.0,125312.0,4.0
7995.0,164413.0,14.0
35985.0,86416.0,3.0
36885.0,58251.0,8.0
4995.0,155730.0,10.0
37995.0,61079.0,6.0
32985.0,92025.0,6.0
26999.0,98142.0,5.0
22590.0,13672.0,4.0
26990.0,24062.0,4.0
6700.0,140000.0,12.0
5500.0,215000.0,8.0
3958.0,167000.0,12.0
406.0,86596.0,7.0
26590.0,47267.0,4.0
14990.0,66499.0,7.0
18000.0,38995.0,20.0
428.0,137689.0,11.0
1500.0,177713.0,19.0
4200.0,40000.0,47.0
52950.0,110690.0,5.0
43950.0,0.0,10.0
9995.0,147112.0,7.0
29998.0,69700.0,7.0
16995.0,138250.0,14.0
10995.0,127839.0,4.0
13998.0,55303.0,2.0
13995.0,69149.0,4.0
11995.0,148738.0,14.0
13000.0,162000.0,19.0
35990.0,31540.0,2.0
10995.0,179214.0,18.0
9995.0,218252.0,19.0
39990.0,8373.0,2.0
8500.0,188000.0,15.0
35985.0,86416.0,3.0
24990.0,6380.0,2.0
20590.0,13523.0,4.0
18950.0,105534.0,4.0
14950.0,72140.0,5.0
36990.0,3734.0,3.0
9495.0,159087.0,9.0
9495.0,91336.0,7.0
8995.0,133713.0,9.0
8995.0,123687.0,8.0
32995.0,14061.0,1.0
11495.0,75787.0,6.0
6495.0,106547.0,11.0
34590.0,7711.0,2.0
17990.0,54419.0,8.0
32990.0,47242.0,4.0
14.0,90000.0,8.0
32000.0,65450.0,53.0
24990.0,44934.0,2.0
38990.0,11877.0,2.0
406.0,77937.0,14.0
7150.0,120000.0,7.0
12500.0,230000.0,11.0
1000.0,120000.0,13.0
4000.0,235000.0,19.0
4500.0,211000.0,8.0
2600.0,199000.0,23.0
23000.0,887766.0,70.0
38500.0,776655.0,64.0
28000.0,83000.0,7.0
21950.0,112451.0,23.0
32995.0,14061.0,1.0
9495.0,119107.0,19.0
27990.0,22120.0,4.0
23990.0,24201.0,4.0
34590.0,2527.0,2.0
33590.0,7576.0,2.0
16900.0,56.0,5.0
35590.0,36284.0,7.0
16500.0,67700.0,7.0
2900.0,200000.0,24.0
17990.0,93185.0,9.0
17990.0,51482.0,6.0
30590.0,30588.0,1.0
6800.0,141000.0,11.0
5500.0,185000.0,15.0
6500.0,180000.0,11.0
38990.0,15520.0,2.0
28450.0,154125.0,14.0
17000.0,170000.0,12.0
7999.0,128263.0,13.0
9995.0,176155.0,14.0
6580.0,160000.0,10.0
4998.0,128130.0,15.0
11988.0,127527.0,18.0
8988.0,98310.0,9.0
13988.0,152820.0,4.0
10988.0,108980.0,13.0
11988.0,160470.0,13.0
6488.0,162258.0,13.0
11488.0,131431.0,22.0
4488.0,101739.0,13.0
5988.0,161920.0,15.0
918.0,23.0,0.0
54900.0,38780.0,2.0
9800.0,100000.0,46.0
6150.0,190000.0,8.0
5950.0,164509.0,16.0
15995.0,68544.0,7.0
28997.0,125369.0,9.0
27990.0,17805.0,7.0
32990.0,25175.0,6.0
31990.0,23401.0,4.0
28277.0,77004.0,5.0
21997.0,61687.0,16.0
14495.0,101370.0,8.0
14777.0,104000.0,19.0
692.0,7.0,0.0
34777.0,101833.0,7.0
26997.0,66536.0,10.0
11997.0,95176.0,14.0
25997.0,82980.0,7.0
24777.0,135852.0,7.0
8995.0,119022.0,14.0
26777.0,97950.0,6.0
10500.0,116000.0,9.0
29577.0,64629.0,7.0
11997.0,111655.0,10.0
21997.0,40822.0,5.0
32997.0,31083.0,4.0
46999.0,3465.0,1.0
11577.0,104761.0,26.0
25997.0,43563.0,6.0
11495.0,133089.0,10.0
13577.0,101292.0,10.0
25990.0,32027.0,3.0
18990.0,45159.0,4.0
21777.0,103569.0,4.0
18997.0,94230.0,8.0
22777.0,113123.0,10.0
14577.0,53422.0,22.0
17997.0,107844.0,15.0
6900.0,91000.0,6.0
17997.0,56166.0,4.0
31997.0,42565.0,3.0
26997.0,66536.0,10.0
15997.0,109690.0,8.0
24997.0,105883.0,6.0
27577.0,68899.0,6.0
28999.0,150710.0,8.0
8777.0,137260.0,15.0
16777.0,82648.0,6.0
22997.0,137271.0,18.0
12997.0,99456.0,10.0
12777.0,23055.0,21.0
14997.0,61859.0,6.0
27577.0,22915.0,3.0
16997.0,51656.0,9.0
33997.0,68149.0,7.0
28997.0,94990.0,14.0
22777.0,148148.0,10.0
14777.0,135738.0,18.0
12997.0,71282.0,12.0
2900.0,188700.0,18.0
36777.0,130685.0,6.0
22997.0,82447.0,8.0
13997.0,117177.0,13.0
16777.0,81245.0,7.0
19997.0,71592.0,19.0
38997.0,31276.0,6.0
34997.0,153700.0,9.0
18997.0,74174.0,17.0
10997.0,67125.0,15.0
30997.0,107497.0,10.0
18997.0,98155.0,7.0
24997.0,124150.0,11.0
32997.0,101850.0,7.0
8995.0,100962.0,6.0
9995.0,92556.0,13.0
4495.0,148563.0,22.0
6950.0,112407.0,8.0
45680.0,34372.0,3.0
46870.0,47623.0,5.0
67840.0,41052.0,4.0
17960.0,22518.0,2.0
14995.0,101309.0,10.0
7995.0,280900.0,20.0
5995.0,103860.0,22.0
18590.0,30581.0,3.0
29990.0,20624.0,3.0
15986.0,34861.0,3.0
20979.0,38957.0,1.0
33874.0,37267.0,3.0
21980.0,45679.0,6.0
15823.0,74088.0,4.0
9999.0,99111.0,6.0
7999.0,138536.0,9.0
9499.0,138662.0,8.0
783.0,9.0,0.0
29590.0,70760.0,4.0
16590.0,39649.0,6.0
36995.0,115564.0,3.0
22590.0,39336.0,4.0
8900.0,133000.0,15.0
30000.0,30000.0,10.0
6795.0,79000.0,8.0
29995.0,17000.0,4.0
16895.0,48000.0,7.0
6495.0,155000.0,6.0
7995.0,84000.0,13.0
13995.0,77000.0,8.0
13895.0,88000.0,7.0
10595.0,83000.0,8.0
12995.0,98000.0,8.0
23995.0,110000.0,8.0
11950.0,67000.0,9.0
8500.0,58000.0,14.0
17500.0,87500.0,13.0
6995.0,195986.0,18.0
8995.0,91965.0,23.0
10995.0,230461.0,14.0
10995.0,194211.0,14.0
6995.0,245851.0,19.0
10499.0,173865.0,14.0
10995.0,197516.0,12.0
9500.0,218165.0,12.0
6995.0,228667.0,15.0
16935.0,112746.0,8.0
15890.0,51619.0,4.0
4000.0,200000.0,11.0
17970.0,79861.0,3.0
7988.0,99675.0,9.0
5488.0,96987.0,9.0
16978.0,79873.0,5.0
23972.0,13850.0,1.0
55890.0,21262.0,1.0
44987.0,8756.0,2.0
20869.0,9819.0,2.0
385.0,25.0,0.0
16000.0,32500.0,27.0
9995.0,176155.0,14.0
8995.0,119022.0,14.0
22995.0,97946.0,9.0
8550.0,145200.0,14.0
6995.0,191472.0,14.0
11995.0,148738.0,14.0
22590.0,14169.0,8.0
34990.0,13992.0,3.0
36995.0,149387.0,13.0
24990.0,26460.0,9.0
19995.0,191333.0,13.0
8995.0,146347.0,7.0
4495.0,155027.0,15.0
38990.0,51525.0,8.0
488.0,7.0,0.0
17995.0,69910.0,7.0
34990.0,3181.0,1.0
15999.0,93763.0,15.0
49495.0,5835.0,1.0
19950.0,206620.0,25.0
26950.0,244056.0,14.0
9300.0,88000.0,13.0
8300.0,78000.0,11.0
35590.0,8218.0,2.0
1000.0,240000.0,23.0
5999.0,108860.0,14.0
7999.0,134643.0,9.0
17500.0,1000.0,87.0
15995.0,77557.0,7.0
6995.0,128226.0,12.0
6495.0,138203.0,11.0
20590.0,57181.0,8.0
919.0,60.0,1.0
8700.0,183000.0,16.0
31990.0,2408.0,1.0
214.0,178432.0,17.0
37590.0,25846.0,4.0
11995.0,100648.0,8.0
37990.0,22869.0,3.0
44997.0,44141.0,4.0
9999.0,67196.0,6.0
7999.0,112267.0,10.0
25000.0,100.0,48.0
23997.0,165417.0,9.0
8500.0,66262.0,17.0
74997.0,57269.0,3.0
2500.0,260000.0,22.0
1200.0,200000.0,25.0
7995.0,162134.0,12.0
7000.0,92682.0,10.0
775.0,10.0,0.0
776.0,15.0,0.0
965.0,7.0,0.0
13200.0,125200.0,14.0
11995.0,129043.0,5.0
4000.0,126904.0,10.0
20990.0,50964.0,4.0
18990.0,91652.0,6.0
9995.0,218252.0,19.0
8495.0,149726.0,12.0
4995.0,138849.0,15.0
5495.0,141325.0,11.0
58950.0,86492.0,5.0
23590.0,48933.0,3.0
38590.0,6330.0,1.0
26590.0,38979.0,5.0
48995.0,42488.0,4.0
16495.0,146460.0,12.0
10995.0,111793.0,12.0
10995.0,130000.0,6.0
12995.0,113073.0,8.0
24995.0,109870.0,9.0
17995.0,101671.0,13.0
19995.0,186230.0,16.0
59995.0,69511.0,3.0
22995.0,99653.0,4.0
27990.0,41228.0,4.0
16995.0,56052.0,4.0
8998.0,89850.0,9.0
5498.0,130959.0,15.0
11498.0,92310.0,5.0
11498.0,31791.0,5.0
11998.0,130527.0,8.0
7998.0,107713.0,6.0
7998.0,137601.0,6.0
21590.0,43747.0,2.0
11500.0,103000.0,7.0
20990.0,36773.0,3.0
38590.0,1991.0,1.0
31590.0,23894.0,3.0
6000.0,186000.0,15.0
10000.0,171000.0,36.0
47997.0,38512.0,3.0
5800.0,189000.0,15.0
8500.0,165000.0,20.0
42997.0,79355.0,6.0
3125.0,217000.0,18.0
7995.0,290354.0,19.0
23995.0,93469.0,9.0
7995.0,196373.0,12.0
8995.0,158829.0,10.0
9995.0,109520.0,19.0
7500.0,145000.0,44.0
3850.0,193115.0,21.0
10995.0,179214.0,18.0
5995.0,167713.0,7.0
10500.0,96955.0,6.0
3999.0,138000.0,17.0
3500.0,219.0,16.0
34990.0,32605.0,2.0
31990.0,16886.0,3.0
29900.0,87436.0,6.0
30590.0,15982.0,4.0
19995.0,132359.0,9.0
19950.0,145614.0,15.0
25950.0,180896.0,17.0
35590.0,14991.0,3.0
14995.0,128574.0,14.0
10500.0,115879.0,8.0
6995.0,220783.0,18.0
37495.0,28827.0,3.0
38990.0,6139.0,1.0
25990.0,4942.0,1.0
3200.0,196818.0,17.0
12995.0,79702.0,8.0
7995.0,156293.0,11.0
35990.0,22100.0,2.0
72998.0,33397.0,3.0
28990.0,21.0,1.0
2500.0,1222222.0,45.0
406.0,86596.0,7.0
39990.0,17961.0,2.0
541.0,62711.0,10.0
38590.0,1772.0,1.0
40000.0,1000.0,46.0
3800.0,134000.0,12.0
25997.0,155503.0,17.0
22997.0,163867.0,15.0
8500.0,95602.0,25.0
25997.0,143616.0,11.0
8999.0,118844.0,11.0
7999.0,134643.0,9.0
44997.0,25053.0,3.0
2800.0,50000.0,55.0
6995.0,140042.0,13.0
13495.0,100555.0,8.0
21995.0,92743.0,5.0
10995.0,201000.0,10.0
12995.0,91600.0,7.0
12995.0,106794.0,5.0
12995.0,88893.0,7.0
13495.0,68354.0,8.0
10995.0,52000.0,8.0
7200.0,190000.0,43.0
53997.0,41638.0,3.0
7995.0,102672.0,14.0
8000.0,1234.0,58.0
1598.0,300000.0,19.0
32590.0,39505.0,3.0
14990.0,72803.0,6.0
15590.0,32573.0,5.0
36885.0,58251.0,8.0
41590.0,12017.0,3.0
14500.0,59000.0,4.0
24995.0,156956.0,6.0
23995.0,85990.0,8.0
16995.0,114875.0,5.0
26995.0,149071.0,5.0
16995.0,173027.0,10.0
13995.0,211078.0,12.0
18000.0,26000.0,22.0
12995.0,67567.0,8.0
53990.0,2113.0,2.0
5000.0,157000.0,16.0
7495.0,0.0,11.0
10995.0,109107.0,9.0
29590.0,28921.0,3.0
36590.0,30020.0,3.0
23990.0,11408.0,7.0
563.0,32619.0,4.0
4200.0,171000.0,19.0
24990.0,61261.0,6.0
31590.0,12102.0,2.0
37997.0,114910.0,6.0
19900.0,74329.0,10.0
24995.0,109870.0,9.0
25000.0,41605.0,15.0
7600.0,211000.0,36.0
3399.0,60000.0,19.0
3200.0,159000.0,20.0
9999.0,148000.0,9.0
8999.0,140000.0,10.0
12995.0,81499.0,6.0
17999.0,94000.0,6.0
11999.0,101000.0,8.0
7999.0,181000.0,10.0
5999.0,109000.0,16.0
5999.0,161000.0,11.0
17999.0,19000.0,7.0
6999.0,171000.0,8.0
25999.0,88000.0,6.0
36990.0,4139.0,1.0
42999.0,139000.0,8.0
8998.0,123792.0,10.0
8500.0,188000.0,15.0
16990.0,22904.0,3.0
13990.0,79289.0,6.0
10999.0,98000.0,19.0
42990.0,7300.0,2.0
13999.0,202000.0,16.0
11999.0,192000.0,9.0
9399.0,122403.0,15.0
10999.0,172000.0,15.0
21995.0,152703.0,8.0
12590.0,91825.0,8.0
300.0,180000.0,40.0
18995.0,32149.0,1.0
30590.0,7390.0,2.0
3500.0,200000.0,20.0
26990.0,33835.0,2.0
7250.0,98365.0,20.0
33990.0,88107.0,9.0
507.0,107779.0,9.0
26590.0,42163.0,4.0
451.0,109280.0,10.0
484.0,118102.0,9.0
4488.0,123101.0,19.0
59990.0,8930.0,2.0
4995.0,144931.0,11.0
11995.0,118356.0,10.0
6995.0,173131.0,16.0
7250.0,87000.0,50.0
8500.0,56000.0,34.0
800.0,89240.0,19.0
300.0,150000.0,22.0
8000.0,64000.0,9.0
26000.0,55.0,46.0
4000.0,181000.0,30.0
12500.0,165000.0,13.0
40990.0,13638.0,3.0
34590.0,29073.0,4.0
36590.0,14222.0,2.0
37990.0,3774.0,1.0
35990.0,21276.0,1.0
6500.0,150000.0,48.0
8350.0,110308.0,9.0
8999.0,78034.0,8.0
30590.0,23645.0,2.0
45590.0,10056.0,2.0
27990.0,10688.0,1.0
37990.0,3749.0,3.0
800.0,1.0,6.0
24590.0,100851.0,5.0
18.0,50000.0,44.0
3500.0,258200.0,21.0
11995.0,176709.0,13.0
17985.0,48854.0,10.0
4995.0,155730.0,10.0
37995.0,61079.0,6.0
32985.0,92025.0,6.0
20500.0,1.0,53.0
16998.0,100451.0,8.0
45590.0,13423.0,1.0
27990.0,23857.0,5.0
23590.0,7790.0,1.0
39590.0,728.0,1.0
20990.0,53761.0,4.0
33590.0,5897.0,2.0
26990.0,22161.0,3.0
8995.0,91819.0,7.0
4550.0,160000.0,18.0
11750.0,154624.0,17.0
10500.0,115879.0,8.0
10499.0,197518.0,15.0
45590.0,6433.0,1.0
12995.0,113589.0,7.0
30990.0,10408.0,4.0
13990.0,78662.0,11.0
16995.0,57000.0,7.0
21995.0,44000.0,4.0
14295.0,101000.0,7.0
17995.0,85000.0,9.0
19995.0,56000.0,7.0
17995.0,75000.0,7.0
12995.0,48000.0,10.0
11995.0,58000.0,8.0
15495.0,100000.0,8.0
12595.0,88000.0,6.0
16995.0,92000.0,4.0
12795.0,74000.0,9.0
12995.0,120000.0,9.0
18995.0,94000.0,7.0
11995.0,93000.0,9.0
9499.0,104489.0,8.0
26999.0,98142.0,5.0
12500.0,103530.0,7.0
5999.0,108860.0,14.0
55.0,10000.0,61.0
14997.0,124261.0,15.0
8500.0,78000.0,8.0
17800.0,71500.0,18.0
28997.0,80603.0,6.0
16995.0,71856.0,5.0
11995.0,172465.0,14.0
11995.0,178323.0,17.0
19985.0,70149.0,9.0
15985.0,88236.0,9.0
14985.0,88236.0,8.0
16985.0,76032.0,8.0
20985.0,64877.0,7.0
19997.0,235351.0,20.0
5200.0,150000.0,22.0
14499.0,144920.0,5.0
14000.0,125000.0,8.0
9995.0,218252.0,19.0
19998.0,75493.0,8.0
33950.0,92617.0,20.0
55995.0,34029.0,2.0
36995.0,119516.0,8.0
24995.0,95326.0,7.0
25995.0,44966.0,5.0
24995.0,45310.0,6.0
55995.0,43176.0,2.0
21995.0,50971.0,11.0
29995.0,48132.0,6.0
29995.0,43944.0,6.0
20995.0,90722.0,3.0
18995.0,68768.0,5.0
22995.0,106319.0,7.0
32995.0,32773.0,2.0
26495.0,63947.0,4.0
27995.0,76498.0,5.0
12995.0,110004.0,9.0
10999.0,117564.0,7.0
16900.0,42000.0,2.0
3000.0,240000.0,16.0
3500.0,136000.0,20.0
7990.0,220000.0,22.0
11995.0,107487.0,11.0
6500.0,114000.0,11.0
1995.0,155000.0,22.0
25000.0,241727.0,24.0
18000.0,98160.0,14.0
15995.0,19391.0,5.0
9995.0,287777.0,10.0
8995.0,91819.0,7.0
12995.0,81499.0,6.0
21995.0,152703.0,8.0
12995.0,110004.0,9.0
11995.0,176709.0,13.0
11995.0,172465.0,14.0
46590.0,71966.0,2.0
7000.0,220000.0,13.0
53990.0,11130.0,1.0
29990.0,10301.0,2.0
7600.0,211000.0,36.0
18997.0,63586.0,6.0
30990.0,8511.0,2.0
37990.0,7591.0,1.0
19995.0,45358.0,4.0
10999.0,90729.0,9.0
42990.0,62284.0,6.0
8495.0,148217.0,5.0
40590.0,29223.0,7.0
29990.0,13628.0,2.0
40990.0,53263.0,7.0
26500.0,1400.0,2.0
7250.0,87000.0,50.0
101.0,29300.0,13.0
41990.0,48340.0,7.0
6500.0,150000.0,14.0
4450.0,147000.0,19.0
13997.0,90915.0,11.0
800.0,175000.0,24.0
9800.0,115000.0,26.0
25997.0,167317.0,11.0
12500.0,125974.0,7.0
26999.0,98142.0,5.0
5500.0,135918.0,9.0
6700.0,95000.0,4.0
62550.0,21991.0,5.0
6990.0,122000.0,13.0
8990.0,108000.0,8.0
5990.0,134000.0,16.0
5995.0,226091.0,13.0
19995.0,45358.0,4.0
9995.0,287777.0,10.0
19590.0,41463.0,10.0
4500.0,200000.0,18.0
47990.0,11448.0,4.0
20995.0,97187.0,5.0
26590.0,24667.0,4.0
8500.0,188000.0,15.0
34590.0,12240.0,2.0
11995.0,69874.0,7.0
24990.0,52748.0,6.0
30590.0,27288.0,4.0
6495.0,138917.0,11.0
900.0,243000.0,27.0
22590.0,21574.0,3.0
24590.0,19197.0,3.0
35590.0,1454.0,1.0
7000.0,91000.0,6.0
12699.0,154000.0,13.0
406.0,77937.0,14.0
32998.0,28505.0,5.0
20590.0,43470.0,6.0
48000.0,121000.0,7.0
12000.0,163000.0,12.0
1700.0,250500.0,20.0
9750.0,89926.0,25.0
38997.0,95164.0,3.0
8000.0,84800.0,6.0
15995.0,123350.0,10.0
21997.0,171525.0,14.0
8998.0,89850.0,9.0
32990.0,26685.0,3.0
28990.0,223.0,1.0
9699.0,138172.0,7.0
43990.0,8157.0,1.0
32590.0,60680.0,2.0
32590.0,53396.0,2.0
7495.0,145322.0,10.0
17998.0,46583.0,17.0
10998.0,167482.0,7.0
12998.0,57213.0,5.0
11998.0,154742.0,14.0
7798.0,136831.0,5.0
35990.0,8490.0,3.0
53900.0,40884.0,3.0
6000.0,137000.0,15.0
5500.0,92168.0,12.0
22590.0,5144.0,1.0
39590.0,35126.0,2.0
21590.0,37793.0,5.0
37990.0,9800.0,1.0
6000.0,176000.0,28.0
39900.0,87323.0,8.0
51997.0,72249.0,6.0
51900.0,29625.0,1.0
