,Unnamed: 0.1,Unnamed: 0,xDom,yDom,class
952,952.0,952.0,26.6685960567,106.9031541287,Kepdon
953,953.0,953.0,18.1608964552,36.0020544302,Zlale
954,954.0,954.0,112.853715946,44.3403337492,Zlale
955,955.0,955.0,54.2234105155,51.6661462401,Kepdon
956,956.0,956.0,98.9977290835,55.4447060278,Zlale
957,957.0,957.0,13.4466987811,52.1047761533,Kepdon
958,958.0,958.0,20.2125096507,2.1718073869,Slashead
959,959.0,959.0,0.614434797,24.1510215459,Slashead
960,960.0,960.0,89.952248325,28.5905052164,Slashead
961,961.0,961.0,41.7791749884,47.689299779,Kepdon
962,962.0,962.0,104.1020394026,35.6916470789,Zlale
963,963.0,963.0,80.2425307132,15.942239255,Zlale
964,964.0,964.0,31.2840393386,29.0653129954,Kepdon
965,965.0,965.0,102.2755767798,26.9698229974,Zlale
966,966.0,966.0,30.6053528205,72.6058921797,Slashead
967,967.0,967.0,104.8690291633,45.7086794881,Zlale
968,968.0,968.0,55.0560942171,107.4055551885,Kepdon
969,969.0,969.0,15.5943100214,5.1611886208,Slashead
970,970.0,970.0,29.340211403,-5.0702044636,Kepdon
971,971.0,971.0,29.4309596299,77.1412346389,Zlale
972,972.0,972.0,109.8353427768,32.7846406444,Zlale
973,973.0,973.0,87.8819288023,5.7074755206,Kepdon
974,974.0,974.0,74.2509604723,36.6287718129,Slashead
975,975.0,975.0,46.5678409627,107.7766894379,Slashead
976,976.0,976.0,44.8211180136,53.3166686439,Zlale
977,977.0,977.0,72.3360015979,50.7731702025,Kepdon
978,978.0,978.0,56.8294447204,39.548214628,Slashead
979,979.0,979.0,77.2779247987,24.1435244461,Slashead
980,980.0,980.0,45.9096870426,44.0420623538,Slashead
981,981.0,981.0,91.473220557,32.3683883071,Kepdon
982,982.0,982.0,109.3090468333,30.5226153163,Kepdon
983,983.0,983.0,22.7448058986,94.9025751235,Zlale
984,984.0,984.0,78.1711254421,41.8436016359,Zlale
985,985.0,985.0,28.2246644331,24.5165447921,Slashead
986,986.0,986.0,38.3706176929,38.5509646958,Slashead
987,987.0,987.0,24.2135980212,97.3091470473,Slashead
988,988.0,988.0,83.7071372122,26.6615728055,Slashead
989,989.0,989.0,7.4763634219,16.6498004228,Slashead
990,990.0,990.0,8.1725771745,2.5240819894,Zlale
991,991.0,991.0,29.9692379946,15.026252744,Zlale
992,992.0,992.0,57.1835524182,88.3364411696,Kepdon
993,993.0,993.0,36.1371840506,56.7354723979,Slashead
994,994.0,994.0,58.5016320474,36.2371992585,Zlale
995,995.0,995.0,92.4922264776,55.8160989559,Zlale
996,996.0,996.0,60.147982702,95.6835340521,Kepdon
997,997.0,997.0,98.7366940751,36.805491489,Slashead
998,998.0,998.0,61.8885768432,65.0696768627,Kepdon
999,999.0,999.0,40.571812544,70.7245516529,Kepdon
1000,1000.0,1000.0,27.6061316904,61.229026272,Kepdon
1001,1001.0,1001.0,48.770101749,69.7674159225,Zlale
1002,1002.0,1002.0,10.6092072288,-5.8690232852,Slashead
1003,1003.0,1003.0,29.4529806833,51.0743642197,Slashead
1004,1004.0,1004.0,107.1434111138,33.8991846887,Kepdon
1005,1005.0,1005.0,22.8640899769,84.7533680015,Kepdon
1006,1006.0,1006.0,57.3624030765,35.3452086573,Zlale
1007,1007.0,1007.0,117.1446231468,34.5622462133,Slashead
1008,1008.0,1008.0,96.9511372044,41.4684251121,Zlale
1009,1009.0,1009.0,80.9862104624,35.469556013,Zlale
1010,1010.0,1010.0,62.9521486468,23.0994671689,Zlale
1011,1011.0,1011.0,58.1938880383,119.1879534239,Kepdon
1012,1012.0,1012.0,93.004464602,50.3041021308,Kepdon
1013,1013.0,1013.0,40.6289749288,2.6681802061,Zlale
1014,1014.0,1014.0,34.9539457527,5.9907997444,Kepdon
1015,1015.0,1015.0,98.9202077534,54.8710857959,Zlale
1016,1016.0,1016.0,55.3486974987,103.5724944014,Kepdon
1017,1017.0,1017.0,82.7321469814,18.7201777105,Zlale
1018,1018.0,1018.0,30.9562394178,109.4602301914,Kepdon
1019,1019.0,1019.0,34.6914414024,86.0711960733,Kepdon
1020,1020.0,1020.0,83.1482388528,82.4359484776,Kepdon
1021,1021.0,1021.0,42.5151895986,113.3119876748,Kepdon
1022,1022.0,1022.0,79.4504471756,89.1122004492,Kepdon
1023,1023.0,1023.0,100.7389819524,20.8985761493,Zlale
1024,1024.0,1024.0,40.7481658967,2.8654422522,Slashead
1025,1025.0,1025.0,83.3666434966,89.6181247267,Kepdon
1026,1026.0,1026.0,108.9023071773,29.2735859085,Zlale
1027,1027.0,1027.0,59.6379518423,81.6415032744,Kepdon
1028,1028.0,1028.0,57.127361551,7.9448512804,Slashead
1029,1029.0,1029.0,51.5339360069,69.7308165013,Kepdon
1030,1030.0,1030.0,87.7600074422,24.9492037707,Zlale
1031,1031.0,1031.0,48.2958902301,-1.6309967706,Kepdon
1032,1032.0,1032.0,98.4914222153,21.464046474,Zlale
1033,1033.0,1033.0,14.2843925936,32.9428733908,Kepdon
1034,1034.0,1034.0,97.864132641,37.6805594426,Slashead
1035,1035.0,1035.0,25.8245244638,-6.6102627387,Slashead
1036,1036.0,1036.0,34.6456110136,54.7143392926,Kepdon
1037,1037.0,1037.0,76.8363118982,105.809010001,Kepdon
1038,1038.0,1038.0,91.3523504669,9.4325938852,Zlale
1039,1039.0,1039.0,67.3119202433,92.3218317938,Kepdon
1040,1040.0,1040.0,115.6700389046,31.6560088765,Zlale
1041,1041.0,1041.0,43.3536831191,27.9017200672,Kepdon
1042,1042.0,1042.0,79.2989940028,46.4757275918,Zlale
1043,1043.0,1043.0,106.7122544261,22.4189616802,Zlale
1044,1044.0,1044.0,45.7348150608,32.9272702536,Slashead
1045,1045.0,1045.0,110.4781224874,34.4048301884,Zlale
1046,1046.0,1046.0,101.730446661,42.5687289856,Zlale
1047,1047.0,1047.0,68.8061391902,27.875436185,Kepdon
1048,1048.0,1048.0,39.4078053267,105.9490307169,Kepdon
1049,1049.0,1049.0,66.0654441146,24.7806070805,Zlale
1050,1050.0,1050.0,76.4885797536,65.5384341177,Kepdon
1051,1051.0,1051.0,50.6099592108,44.8484325211,Slashead
1052,1052.0,1052.0,67.4309965423,32.3423293671,Zlale
1053,1053.0,1053.0,75.3691284664,105.2352628421,Kepdon
1054,1054.0,1054.0,33.3507520612,68.6388618254,Kepdon
1055,1055.0,1055.0,99.7855478891,45.0371339206,Zlale
1056,1056.0,1056.0,3.95753166,40.2225609181,Slashead
1057,1057.0,1057.0,25.0764215532,76.2672595492,Kepdon
1058,1058.0,1058.0,96.5142278881,11.141135255,Kepdon
1059,1059.0,1059.0,111.1900793854,25.5218242817,Slashead
1060,1060.0,1060.0,74.1671194716,31.5416127586,Kepdon
1061,1061.0,1061.0,71.5148832743,42.9630765348,Slashead
1062,1062.0,1062.0,34.5075744125,51.4955300505,Slashead
1063,1063.0,1063.0,113.0925030264,22.2229075225,Zlale
1064,1064.0,1064.0,52.2841332505,13.6716197101,Zlale
1065,1065.0,1065.0,63.7936924365,71.7314549001,Kepdon
1066,1066.0,1066.0,88.0918853269,33.5954476672,Zlale
1067,1067.0,1067.0,31.962924565,11.7655668018,Slashead
1068,1068.0,1068.0,97.3206756552,54.4635510158,Zlale
1069,1069.0,1069.0,50.9780654476,105.3565559007,Slashead
1070,1070.0,1070.0,107.2585834345,17.9874079416,Zlale
1071,1071.0,1071.0,61.0146555625,96.682657681,Kepdon
1072,1072.0,1072.0,112.3183513907,43.7008558722,Zlale
1073,1073.0,1073.0,38.7762734449,3.5079631406,Zlale
1074,1074.0,1074.0,71.8668463923,28.7369059284,Kepdon
1075,1075.0,1075.0,39.484472097,23.9477293004,Slashead
1076,1076.0,1076.0,113.3058545134,36.1903290718,Slashead
1077,1077.0,1077.0,112.2092804029,24.1868371975,Kepdon
1078,1078.0,1078.0,88.743836557,50.5178833572,Kepdon
1079,1079.0,1079.0,63.6800884064,30.6325646126,Kepdon
1080,1080.0,1080.0,55.5526373529,109.1253109572,Kepdon
1081,1081.0,1081.0,84.5163453908,48.3830859574,Zlale
1082,1082.0,1082.0,42.9433640302,108.0340661523,Kepdon
1083,1083.0,1083.0,58.4474377793,52.3844977888,Kepdon
1084,1084.0,1084.0,15.706102891,75.4161644828,Kepdon
1085,1085.0,1085.0,46.4794808291,29.4277364164,Slashead
1086,1086.0,1086.0,52.9591419871,40.1710847958,Kepdon
1087,1087.0,1087.0,100.5549141305,54.7609057612,Zlale
1088,1088.0,1088.0,24.0736163286,96.946783255,Slashead
1089,1089.0,1089.0,90.0040950475,46.2087341141,Slashead
1090,1090.0,1090.0,15.5616951303,-6.8424771609,Slashead
1091,1091.0,1091.0,55.0891904397,6.934226934,Slashead
1092,1092.0,1092.0,82.4654052526,43.8343119272,Zlale
1093,1093.0,1093.0,15.0169108109,52.8614858939,Slashead
1094,1094.0,1094.0,24.3216065193,78.7263149427,Kepdon
1095,1095.0,1095.0,47.6916976243,74.1808379865,Kepdon
1096,1096.0,1096.0,92.5970824371,37.1427387719,Zlale
1097,1097.0,1097.0,87.7281940137,28.3701606747,Zlale
1098,1098.0,1098.0,38.6453993624,116.922361287,Kepdon
1099,1099.0,1099.0,74.5087437092,27.0541319094,Zlale
1100,1100.0,1100.0,60.4498918303,17.7845492453,Slashead
1101,1101.0,1101.0,89.9759340047,12.9254687465,Zlale
1102,1102.0,1102.0,91.3037664663,37.4068932092,Slashead
1103,1103.0,1103.0,88.389712207,49.7087444367,Zlale
1104,1104.0,1104.0,30.2195926847,7.4922612147,Slashead
1105,1105.0,1105.0,54.1220792859,76.1536802689,Kepdon
1106,1106.0,1106.0,90.6352225205,44.6126624908,Zlale
1107,1107.0,1107.0,30.6038530252,-4.158746875,Kepdon
1108,1108.0,1108.0,22.5920243055,95.3263869996,Kepdon
1109,1109.0,1109.0,37.6727906518,14.2640587352,Slashead
1110,1110.0,1110.0,78.6946399442,101.5957219231,Kepdon
1111,1111.0,1111.0,40.2265184147,115.4665997188,Kepdon
1112,1112.0,1112.0,98.9638029568,6.456471665,Zlale
1113,1113.0,1113.0,82.6465053523,42.0237787537,Zlale
1114,1114.0,1114.0,114.0567332157,25.4618283837,Kepdon
1115,1115.0,1115.0,99.2529486516,43.6391716174,Zlale
1116,1116.0,1116.0,43.1661316697,100.8186440113,Kepdon
1117,1117.0,1117.0,79.0152037002,55.3289242424,Zlale
1118,1118.0,1118.0,82.1115816146,24.3997626452,Zlale
1119,1119.0,1119.0,17.961762564,22.1002589477,Slashead
1120,1120.0,1120.0,70.9803058875,71.3576427459,Zlale
1121,1121.0,1121.0,35.1168143664,16.305373239,Slashead
1122,1122.0,1122.0,99.0405626632,48.3314852624,Zlale
1123,1123.0,1123.0,24.3476821911,41.6178248139,Slashead
1124,1124.0,1124.0,25.1202317437,-5.2343586597,Slashead
1125,1125.0,1125.0,29.0025338935,101.2392246437,Kepdon
1126,1126.0,1126.0,31.1888320014,64.3224352822,Kepdon
1127,1127.0,1127.0,78.839000565,35.0447409682,Zlale
1128,1128.0,1128.0,3.9080090916,6.8660846394,Slashead
1129,1129.0,1129.0,108.0065835956,48.6932878314,Zlale
1130,1130.0,1130.0,41.4928136277,-3.4710728047,Slashead
1131,1131.0,1131.0,101.0302625009,35.818466533,Slashead
1132,1132.0,1132.0,96.6661757298,38.3429495598,Zlale
1133,1133.0,1133.0,76.1880981215,106.844191767,Kepdon
1134,1134.0,1134.0,51.3097528144,89.289225459,Kepdon
1135,1135.0,1135.0,30.0239352353,52.7401075021,Slashead
1136,1136.0,1136.0,13.5329034684,23.8278476473,Slashead
1137,1137.0,1137.0,92.2348157737,28.6055820411,Zlale
1138,1138.0,1138.0,59.3949905661,13.2809440083,Slashead
1139,1139.0,1139.0,17.9648509557,99.9247287064,Kepdon
1140,1140.0,1140.0,97.8633245564,26.796016785,Zlale
1141,1141.0,1141.0,94.2976604832,33.3807893802,Kepdon
1142,1142.0,1142.0,83.7139882758,19.3234347546,Zlale
1143,1143.0,1143.0,-4.6389732692,17.554099231,Kepdon
1144,1144.0,1144.0,86.7202153407,8.5865163582,Zlale
1145,1145.0,1145.0,98.1900815993,34.7141893254,Kepdon
1146,1146.0,1146.0,36.1285413625,26.3122608082,Slashead
1147,1147.0,1147.0,3.3957792301,16.0783378896,Kepdon
1148,1148.0,1148.0,80.0706956104,40.3363322708,Zlale
1149,1149.0,1149.0,64.0423847499,96.4658426516,Kepdon
1150,1150.0,1150.0,64.2284980651,66.2035108621,Kepdon
1151,1151.0,1151.0,62.0068369346,68.1474960026,Zlale
1152,1152.0,1152.0,62.3938925929,28.465206289,Zlale
1153,1153.0,1153.0,66.3080539029,79.032769751,Kepdon
1154,1154.0,1154.0,38.8437896355,102.852324767,Slashead
1155,1155.0,1155.0,32.3813714134,89.6653694171,Kepdon
1156,1156.0,1156.0,31.2886158742,75.7351853676,Kepdon
1157,1157.0,1157.0,74.2857386951,18.5686171932,Kepdon
1158,1158.0,1158.0,20.5736534656,58.2917738064,Slashead
1159,1159.0,1159.0,83.2949765045,42.9493098355,Zlale
1160,1160.0,1160.0,-0.5963639246,28.9878035967,Kepdon
1161,1161.0,1161.0,20.6632414634,78.5988518502,Kepdon
1162,1162.0,1162.0,26.6910474395,21.1208896343,Zlale
1163,1163.0,1163.0,69.8640107446,35.7088237058,Zlale
1164,1164.0,1164.0,68.6022116819,114.2892702871,Kepdon
1165,1165.0,1165.0,71.3314454256,96.9306606076,Kepdon
1166,1166.0,1166.0,56.1787775457,69.316268074,Kepdon
1167,1167.0,1167.0,49.8166733805,26.1614365352,Kepdon
1168,1168.0,1168.0,12.0450358425,42.7208867363,Slashead
1169,1169.0,1169.0,24.5109087708,100.2486504533,Kepdon
1170,1170.0,1170.0,2.4459800183,41.0063139296,Slashead
1171,1171.0,1171.0,94.0987318604,31.4811387402,Zlale
1172,1172.0,1172.0,84.2071063838,45.9759180079,Kepdon
1173,1173.0,1173.0,78.9876378835,18.3572659294,Zlale
1174,1174.0,1174.0,39.287161468,25.5834259014,Slashead
1175,1175.0,1175.0,86.8886225598,41.00100921,Zlale
1176,1176.0,1176.0,77.954220568,20.1344918329,Slashead
1177,1177.0,1177.0,18.3583228704,55.9488048405,Slashead
1178,1178.0,1178.0,80.9423802627,42.6183399579,Zlale
1179,1179.0,1179.0,74.0120058285,23.4937113314,Kepdon
1180,1180.0,1180.0,19.5552770004,10.3316979444,Slashead
1181,1181.0,1181.0,30.5396601915,94.6275793611,Slashead
1182,1182.0,1182.0,43.2965439434,40.9495197841,Zlale
1183,1183.0,1183.0,39.1416074925,101.3683814679,Kepdon
1184,1184.0,1184.0,46.0818265266,15.2072979252,Slashead
1185,1185.0,1185.0,51.6557878469,66.7050394129,Kepdon
1186,1186.0,1186.0,46.2687485656,30.8006917603,Kepdon
1187,1187.0,1187.0,28.6177105058,81.4486551419,Kepdon
1188,1188.0,1188.0,69.6384182618,15.9608845298,Zlale
1189,1189.0,1189.0,32.392287406,30.913687431,Slashead
1190,1190.0,1190.0,68.7211459959,46.5464000039,Zlale
1191,1191.0,1191.0,68.5636251152,44.9704538786,Zlale
1192,1192.0,1192.0,38.9490061117,68.8150096105,Zlale
1193,1193.0,1193.0,81.9629809438,22.0756507395,Slashead
1194,1194.0,1194.0,52.1755092621,90.0017070994,Kepdon
1195,1195.0,1195.0,92.4651289096,15.5843996429,Zlale
1196,1196.0,1196.0,10.6355546503,6.0364588046,Slashead
1197,1197.0,1197.0,10.4485525585,43.0630615576,Zlale
1198,1198.0,1198.0,23.2327740482,91.2218520153,Kepdon
1199,1199.0,1199.0,83.0,87.0,Slashead
1200,1200.0,1200.0,68.0,52.0,Slashead
1201,1201.0,1201.0,62.0,17.0,Kepdon
1202,1202.0,1202.0,73.0,89.0,Slashead
1203,1203.0,1203.0,97.0,16.0,Zlale
1204,1204.0,1204.0,84.0,78.0,Kepdon
1205,1205.0,1205.0,8.0,49.0,Slashead
1206,1206.0,1206.0,83.0,61.0,Slashead
1207,1207.0,1207.0,50.0,30.0,Zlale
1208,1208.0,1208.0,1.0,43.0,Slashead
1209,1209.0,1209.0,52.0,18.0,Zlale
1210,1210.0,1210.0,40.0,15.0,Slashead
1211,1211.0,1211.0,64.0,1.0,Zlale
1212,1212.0,1212.0,93.0,95.0,Slashead
1213,1213.0,1213.0,87.0,84.0,Slashead
1214,1214.0,1214.0,11.0,39.0,Slashead
1215,1215.0,1215.0,50.0,90.0,Kepdon
1216,1216.0,1216.0,58.0,43.0,Kepdon
1217,1217.0,1217.0,37.0,53.0,Kepdon
1218,1218.0,1218.0,28.0,36.0,Slashead
1219,1219.0,1219.0,102.0,5.0,Kepdon
1220,1220.0,1220.0,55.0,56.0,Kepdon
1221,1221.0,1221.0,6.0,70.0,Zlale
1222,1222.0,1222.0,41.0,99.0,Slashead
1223,1223.0,1223.0,28.0,93.0,Zlale
1224,1224.0,1224.0,67.0,10.0,Kepdon
1225,1225.0,1225.0,0.0,45.0,Slashead
1226,1226.0,1226.0,60.0,1.0,Kepdon
1227,1227.0,1227.0,30.0,80.0,Kepdon
1228,1228.0,1228.0,97.0,67.0,Zlale
1229,1229.0,1229.0,54.0,68.0,Zlale
1230,1230.0,1230.0,92.0,4.0,Zlale
1231,1231.0,1231.0,1.0,60.0,Zlale
1232,1232.0,1232.0,100.0,44.0,Kepdon
1233,1233.0,1233.0,33.0,67.0,Slashead
1234,1234.0,1234.0,79.0,32.0,Slashead
1235,1235.0,1235.0,31.0,74.0,Kepdon
1236,1236.0,1236.0,54.0,18.0,Zlale
1237,1237.0,1237.0,80.0,1.0,Slashead
1238,1238.0,1238.0,27.0,80.0,Zlale
1239,1239.0,1239.0,74.0,44.0,Zlale
1240,1240.0,1240.0,55.0,1.0,Slashead
1241,1241.0,1241.0,86.0,5.0,Kepdon
1242,1242.0,1242.0,45.0,103.0,Kepdon
1243,1243.0,1243.0,6.0,81.0,Slashead
1244,1244.0,1244.0,30.0,61.0,Slashead
1245,1245.0,1245.0,38.0,43.0,Kepdon
1246,1246.0,1246.0,96.0,95.0,Zlale
1247,1247.0,1247.0,9.0,104.0,Slashead
1248,1248.0,1248.0,78.0,72.0,Slashead
1249,1249.0,1249.0,91.0,17.0,Kepdon
1250,1250.0,1250.0,71.0,60.0,Kepdon
1251,1251.0,1251.0,63.0,57.0,Slashead
1252,1252.0,1252.0,42.0,36.0,Slashead
1253,1253.0,1253.0,54.0,93.0,Slashead
1254,1254.0,1254.0,43.0,51.0,Kepdon
1255,1255.0,1255.0,46.0,73.0,Zlale
1256,1256.0,1256.0,41.0,61.0,Zlale
1257,1257.0,1257.0,22.0,30.0,Zlale
1258,1258.0,1258.0,68.0,66.0,Zlale
1259,1259.0,1259.0,79.0,32.0,Slashead
1260,1260.0,1260.0,98.0,25.0,Kepdon
1261,1261.0,1261.0,50.0,2.0,Slashead
1262,1262.0,1262.0,59.0,71.0,Zlale
1263,1263.0,1263.0,20.0,70.0,Slashead
1264,1264.0,1264.0,102.0,55.0,Zlale
1265,1265.0,1265.0,8.0,104.0,Kepdon
1266,1266.0,1266.0,66.0,77.0,Zlale
1267,1267.0,1267.0,32.0,4.0,Zlale
1268,1268.0,1268.0,80.0,57.0,Zlale
1269,1269.0,1269.0,80.0,81.0,Kepdon
1270,1270.0,1270.0,82.0,21.0,Slashead
1271,1271.0,1271.0,54.0,22.0,Slashead
1272,1272.0,1272.0,44.0,54.0,Slashead
1273,1273.0,1273.0,104.0,97.0,Zlale
1274,1274.0,1274.0,16.0,90.0,Kepdon
1275,1275.0,1275.0,87.0,51.0,Kepdon
1276,1276.0,1276.0,22.0,43.0,Kepdon
1277,1277.0,1277.0,80.0,36.0,Slashead
1278,1278.0,1278.0,51.0,87.0,Kepdon
1279,1279.0,1279.0,100.0,4.0,Slashead
1280,1280.0,1280.0,1.0,71.0,Slashead
1281,1281.0,1281.0,51.0,101.0,Kepdon
1282,1282.0,1282.0,87.0,14.0,Slashead
1283,1283.0,1283.0,31.0,45.0,Kepdon
1284,1284.0,1284.0,49.0,8.0,Slashead
1285,1285.0,1285.0,42.0,73.0,Kepdon
1286,1286.0,1286.0,26.0,25.0,Kepdon
1287,1287.0,1287.0,18.0,69.0,Zlale
1288,1288.0,1288.0,1.0,36.0,Slashead
1289,1289.0,1289.0,56.0,26.0,Kepdon
1290,1290.0,1290.0,0.0,15.0,Slashead
1291,1291.0,1291.0,99.0,39.0,Slashead
1292,1292.0,1292.0,61.0,94.0,Slashead
1293,1293.0,1293.0,41.0,76.0,Zlale
1294,1294.0,1294.0,24.0,90.0,Slashead
1295,1295.0,1295.0,86.0,97.0,Kepdon
1296,1296.0,1296.0,22.0,94.0,Zlale
1297,1297.0,1297.0,1.0,17.0,Slashead
1298,1298.0,1298.0,97.0,52.0,Kepdon
1299,1299.0,1299.0,48.0,95.0,Kepdon
1300,1300.0,1300.0,104.0,59.0,Zlale
1301,1301.0,1301.0,15.0,102.0,Slashead
1302,1302.0,1302.0,5.0,76.0,Slashead
1303,1303.0,1303.0,92.0,67.0,Zlale
1304,1304.0,1304.0,71.0,66.0,Kepdon
1305,1305.0,1305.0,47.0,31.0,Zlale
1306,1306.0,1306.0,60.0,15.0,Kepdon
1307,1307.0,1307.0,4.0,91.0,Zlale
1308,1308.0,1308.0,26.0,14.0,Slashead
1309,1309.0,1309.0,15.0,21.0,Zlale
1310,1310.0,1310.0,103.0,50.0,Kepdon
1311,1311.0,1311.0,43.0,92.0,Kepdon
1312,1312.0,1312.0,68.0,87.0,Slashead
1313,1313.0,1313.0,85.0,60.0,Kepdon
1314,1314.0,1314.0,18.0,58.0,Kepdon
1315,1315.0,1315.0,93.0,79.0,Zlale
1316,1316.0,1316.0,72.0,86.0,Kepdon
1317,1317.0,1317.0,12.0,1.0,Slashead
1318,1318.0,1318.0,38.0,36.0,Slashead
1319,1319.0,1319.0,77.0,92.0,Slashead
1320,1320.0,1320.0,19.0,57.0,Slashead
1321,1321.0,1321.0,100.0,91.0,Slashead
1322,1322.0,1322.0,9.0,21.0,Kepdon
1323,1323.0,1323.0,93.0,40.0,Kepdon
1324,1324.0,1324.0,20.0,97.0,Slashead
1325,1325.0,1325.0,60.0,33.0,Slashead
1326,1326.0,1326.0,13.0,86.0,Slashead
1327,1327.0,1327.0,12.0,94.0,Slashead
1328,1328.0,1328.0,96.0,42.0,Slashead
1329,1329.0,1329.0,3.0,56.0,Kepdon
1330,1330.0,1330.0,36.0,70.0,Kepdon
1331,1331.0,1331.0,0.0,63.0,Zlale
1332,1332.0,1332.0,95.0,2.0,Slashead
1333,1333.0,1333.0,37.0,88.0,Slashead
1334,1334.0,1334.0,42.0,92.0,Zlale
1335,1335.0,1335.0,55.0,8.0,Kepdon
1336,1336.0,1336.0,45.0,11.0,Slashead
1337,1337.0,1337.0,100.0,66.0,Kepdon
1338,1338.0,1338.0,48.0,24.0,Kepdon
1339,1339.0,1339.0,40.0,34.0,Slashead
1340,1340.0,1340.0,71.0,60.0,Zlale
1341,1341.0,1341.0,84.0,15.0,Kepdon
1342,1342.0,1342.0,85.0,34.0,Kepdon
1343,1343.0,1343.0,92.0,23.0,Slashead
1344,1344.0,1344.0,27.0,1.0,Kepdon
1345,1345.0,1345.0,17.0,40.0,Zlale
1346,1346.0,1346.0,79.0,81.0,Kepdon
1347,1347.0,1347.0,4.0,36.0,Kepdon
1348,1348.0,1348.0,64.0,47.0,Zlale
1349,1349.0,1349.0,60.0,12.0,Kepdon
1350,1350.0,1350.0,68.0,92.0,Zlale
1351,1351.0,1351.0,50.0,95.0,Slashead
1352,1352.0,1352.0,57.0,13.0,Slashead
1353,1353.0,1353.0,31.0,28.0,Kepdon
1354,1354.0,1354.0,40.0,103.0,Zlale
1355,1355.0,1355.0,21.0,75.0,Kepdon
1356,1356.0,1356.0,69.0,53.0,Zlale
1357,1357.0,1357.0,47.0,13.0,Kepdon
1358,1358.0,1358.0,11.0,93.0,Kepdon
1359,1359.0,1359.0,85.0,34.0,Kepdon
1360,1360.0,1360.0,72.0,98.0,Kepdon
1361,1361.0,1361.0,42.0,56.0,Slashead
1362,1362.0,1362.0,69.0,87.0,Slashead
1363,1363.0,1363.0,18.0,2.0,Zlale
1364,1364.0,1364.0,38.0,0.0,Zlale
1365,1365.0,1365.0,98.0,31.0,Slashead
1366,1366.0,1366.0,17.0,93.0,Zlale
1367,1367.0,1367.0,1.0,55.0,Slashead
1368,1368.0,1368.0,82.0,73.0,Kepdon
1369,1369.0,1369.0,101.0,5.0,Kepdon
1370,1370.0,1370.0,63.0,63.0,Zlale
1371,1371.0,1371.0,103.0,99.0,Zlale
1372,1372.0,1372.0,32.0,69.0,Kepdon
1373,1373.0,1373.0,74.0,40.0,Kepdon
1374,1374.0,1374.0,96.0,69.0,Kepdon
1375,1375.0,1375.0,74.0,57.0,Kepdon
1376,1376.0,1376.0,44.0,17.0,Zlale
1377,1377.0,1377.0,0.0,95.0,Kepdon
1378,1378.0,1378.0,78.0,72.0,Slashead
1379,1379.0,1379.0,83.0,40.0,Slashead
1380,1380.0,1380.0,24.0,52.0,Slashead
1381,1381.0,1381.0,43.0,54.0,Zlale
1382,1382.0,1382.0,25.0,27.0,Slashead
1383,1383.0,1383.0,27.0,6.0,Zlale
1384,1384.0,1384.0,103.0,44.0,Kepdon
1385,1385.0,1385.0,32.0,4.0,Slashead
1386,1386.0,1386.0,104.0,83.0,Kepdon
1387,1387.0,1387.0,9.0,100.0,Kepdon
1388,1388.0,1388.0,18.0,63.0,Slashead
1389,1389.0,1389.0,34.0,85.0,Slashead
1390,1390.0,1390.0,65.0,57.0,Kepdon
1391,1391.0,1391.0,28.0,23.0,Kepdon
1392,1392.0,1392.0,78.0,40.0,Kepdon
1393,1393.0,1393.0,87.0,4.0,Kepdon
1394,1394.0,1394.0,54.0,46.0,Zlale
1395,1395.0,1395.0,13.0,75.0,Kepdon
1396,1396.0,1396.0,47.0,38.0,Slashead
1397,1397.0,1397.0,18.0,30.0,Slashead
1398,1398.0,1398.0,74.0,46.0,Kepdon
1399,1399.0,1399.0,4.0,6.0,Slashead
1400,1400.0,1400.0,72.0,65.0,Zlale
1401,1401.0,1401.0,101.0,67.0,Kepdon
1402,1402.0,1402.0,87.0,20.0,Slashead
1403,1403.0,1403.0,21.0,98.0,Zlale
1404,1404.0,1404.0,37.0,76.0,Slashead
1405,1405.0,1405.0,29.0,93.0,Slashead
1406,1406.0,1406.0,83.0,8.0,Kepdon
1407,1407.0,1407.0,31.0,58.0,Kepdon
1408,1408.0,1408.0,85.0,23.0,Kepdon
1409,1409.0,1409.0,75.0,26.0,Slashead
1410,1410.0,1410.0,50.0,32.0,Zlale
1411,1411.0,1411.0,72.0,69.0,Kepdon
1412,1412.0,1412.0,75.0,76.0,Slashead
1413,1413.0,1413.0,41.0,43.0,Zlale
1414,1414.0,1414.0,49.0,90.0,Zlale
1415,1415.0,1415.0,48.0,60.0,Slashead
1416,1416.0,1416.0,40.0,51.0,Kepdon
1417,1417.0,1417.0,50.0,21.0,Kepdon
1418,1418.0,1418.0,22.0,17.0,Kepdon
1419,1419.0,1419.0,70.0,67.0,Zlale
1420,1420.0,1420.0,65.0,76.0,Zlale
1421,1421.0,1421.0,44.0,43.0,Zlale
1422,1422.0,1422.0,25.0,78.0,Zlale
1423,1423.0,1423.0,93.0,18.0,Slashead
1424,1424.0,1424.0,9.0,33.0,Kepdon
1425,1425.0,1425.0,16.0,45.0,Kepdon
1426,1426.0,1426.0,59.0,11.0,Kepdon
1427,1427.0,1427.0,21.0,42.0,Slashead
1428,1428.0,1428.0,94.0,6.0,Slashead
1429,1429.0,1429.0,28.0,64.0,Kepdon
1430,1430.0,1430.0,2.0,103.0,Kepdon
1431,1431.0,1431.0,53.0,13.0,Zlale
