,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,death
1547,1547,1547,1547,1547,29117,Livingston,Missouri,-93.5482792786,39.7821029111,72.42084071051801
1548,1548,1548,1548,1548,29119,McDonald,Missouri,-94.3483586551,36.628673995,63.129740605575684
1549,1549,1549,1549,1549,29121,Macon,Missouri,-92.5646083146,39.8308020875,156.26139698312647
1550,1550,1550,1550,1550,29123,Madison,Missouri,-90.3450261596,37.4780954961,228.62209764999778
1551,1551,1551,1551,1551,29125,Maries,Missouri,-91.9248859666,38.1616348912,60.62289335207246
1552,1552,1552,1552,1552,29127,Marion,Missouri,-91.622348013,39.8059654072,146.69831857371872
1553,1553,1553,1553,1553,29129,Mercer,Missouri,-93.5685581671,40.422331371,233.19016913882862
1554,1554,1554,1554,1554,29131,Miller,Missouri,-92.428407769,38.2145295036,231.45600538342794
1555,1555,1555,1555,1555,29133,Mississippi,Missouri,-89.2911821185,36.8280984725,133.6901380389578
1556,1556,1556,1556,1556,29135,Moniteau,Missouri,-92.5830546608,38.6327516348,65.31910329183927
1557,1557,1557,1557,1557,29137,Monroe,Missouri,-92.0007352464,39.4954650301,66.28371547014456
1558,1558,1558,1558,1558,29139,Montgomery,Missouri,-91.4702087982,38.941491042,147.2236054781241
1559,1559,1559,1559,1559,29141,Morgan,Missouri,-92.8859845551,38.4237395729,104.73427311803937
1560,1560,1560,1560,1560,29143,New,Missouri,,,
1561,1561,1561,1561,1561,29145,Newton,Missouri,-94.3392465045,36.9055088424,241.9440974291521
1562,1562,1562,1562,1562,29147,Nodaway,Missouri,-94.8834337255,40.3607737937,180.33533057263776
1563,1563,1563,1563,1563,29149,Oregon,Missouri,-91.4032949632,36.6867158656,221.28593402767694
1564,1564,1564,1564,1564,29151,Osage,Missouri,-91.8618379561,38.4603650792,182.82336932528457
1565,1565,1565,1565,1565,29153,Ozark,Missouri,-92.4446635679,36.6493218817,148.30171769066004
1566,1566,1566,1566,1566,29155,Pemiscot,Missouri,-89.7853789263,36.2114502716,216.61330977936967
1567,1567,1567,1567,1567,29157,Perry,Missouri,-89.8244110855,37.7071366717,88.08224274061513
1568,1568,1568,1568,1568,29159,Pettis,Missouri,-93.2850962929,38.7282893735,137.63340514011225
1569,1569,1569,1569,1569,29161,Phelps,Missouri,-91.7923648921,37.8771285847,227.25947684836652
1570,1570,1570,1570,1570,29163,Pike,Missouri,-91.1713632054,39.3438351886,119.8467746458789
1571,1571,1571,1571,1571,29165,Platte,Missouri,-94.7737543641,39.3803407733,80.26715002005331
1572,1572,1572,1572,1572,29167,Polk,Missouri,-93.4005326616,37.6164789768,162.5133090827989
1573,1573,1573,1573,1573,29169,Pulaski,Missouri,-92.2076625405,37.8246250522,176.6834159926812
1574,1574,1574,1574,1574,29171,Putnam,Missouri,-93.0161267941,40.478908401,191.15682725423565
1575,1575,1575,1575,1575,29173,Ralls,Missouri,-91.5220242163,39.5276701706,149.49879241109846
1576,1576,1576,1576,1576,29175,Randolph,Missouri,-92.4970779756,39.4401679837,190.09471877651262
1577,1577,1577,1577,1577,29177,Ray,Missouri,-93.9898835294,39.3524140547,214.12630396022632
1578,1578,1578,1578,1578,29179,Reynolds,Missouri,-90.9690828337,37.3623265574,201.0616237935333
1579,1579,1579,1579,1579,29181,Ripley,Missouri,-90.8638843452,36.6528169511,253.4930127834642
1580,1580,1580,1580,1580,29183,St.,Missouri,,,
1581,1581,1581,1581,1581,29185,St.,Missouri,,,
1582,1582,1582,1582,1582,29186,Ste.,Missouri,,,
1583,1583,1583,1583,1583,29187,St.,Missouri,,,
1584,1584,1584,1584,1584,29189,St.,Missouri,,,
1585,1585,1585,1585,1585,29195,Saline,Missouri,-93.2018512461,39.1368391026,110.11493345119786
1586,1586,1586,1586,1586,29197,Schuyler,Missouri,-92.5209408738,40.4702708097,135.69834494265632
1587,1587,1587,1587,1587,29199,Scotland,Missouri,-92.1470474552,40.4525990445,112.61602084596862
1588,1588,1588,1588,1588,29201,Scott,Missouri,-89.5685146862,37.0530460164,160.22107997871683
1589,1589,1589,1589,1589,29203,Shannon,Missouri,-91.4005112879,37.1573917455,87.85500842304037
1590,1590,1590,1590,1590,29205,Shelby,Missouri,-92.0766157427,39.7977760151,112.55485859617022
1591,1591,1591,1591,1591,29207,Stoddard,Missouri,-89.9443100866,36.8556222182,218.82149750034296
1592,1592,1592,1592,1592,29209,Stone,Missouri,-93.455980976,36.7470190976,85.73463032795723
1593,1593,1593,1593,1593,29211,Sullivan,Missouri,-93.1115222539,40.2106416142,139.8392958184718
1594,1594,1594,1594,1594,29213,Taney,Missouri,-93.0411071081,36.6547348009,200.28571774741175
1595,1595,1595,1595,1595,29215,Texas,Missouri,-91.9650546828,37.31730701,132.66390910220295
1596,1596,1596,1596,1596,29217,Vernon,Missouri,-94.3424415366,37.8505815921,219.00538968572567
1597,1597,1597,1597,1597,29219,Warren,Missouri,-91.1606930888,38.7646163949,68.3600216454016
1598,1598,1598,1598,1598,29221,Washington,Missouri,-90.8774245019,37.9616839121,252.67826725278633
1599,1599,1599,1599,1599,29223,Wayne,Missouri,-90.4614294536,37.1126355072,214.0194759197972
1600,1600,1600,1600,1600,29225,Webster,Missouri,-92.8758770268,37.2809053404,193.6427177193576
1601,1601,1601,1601,1601,29227,Worth,Missouri,-94.4221022302,40.4791367057,61.16296534920921
1602,1602,1602,1602,1602,29229,Wright,Missouri,-92.4687042487,37.2701399985,207.281694063367
1603,1603,1603,1603,1603,29510,St.,Missouri,,,
1604,1604,1604,1604,1604,30001,Beaverhead,Montana,-112.898820016,45.1326999641,60.7838352594898
1605,1605,1605,1605,1605,30003,Big,Montana,,,
1606,1606,1606,1606,1606,30005,Blaine,Montana,-108.958601602,48.4326760914,53.8702844812894
1607,1607,1607,1607,1607,30007,Broadwater,Montana,-111.495486653,46.3324239679,93.06850381665272
1608,1608,1608,1608,1608,30009,Carbon,Montana,-109.028015883,45.2273857114,91.63860833782695
1609,1609,1609,1609,1609,30011,Carter,Montana,-104.536158529,45.5167568769,175.03226851375848
1610,1610,1610,1610,1610,30013,Cascade,Montana,-111.347045865,47.3079544484,92.66185797790813
1611,1611,1611,1611,1611,30015,Chouteau,Montana,-110.435223803,47.8805838786,189.57862549113958
1612,1612,1612,1612,1612,30017,Custer,Montana,-105.57171097,46.2527089623,206.68406870397726
1613,1613,1613,1613,1613,30019,Daniels,Montana,-105.548617097,48.7837971902,186.7163607153093
1614,1614,1614,1614,1614,30021,Dawson,Montana,-104.89951088,47.2663787156,149.81626443227913
1615,1615,1615,1615,1615,30023,Deer,Montana,,,
1616,1616,1616,1616,1616,30025,Fallon,Montana,-104.417423806,46.3339973594,211.56242171558299
1617,1617,1617,1617,1617,30027,Fergus,Montana,-109.224485149,47.2635798565,73.05028356513125
1618,1618,1618,1618,1618,30029,Flathead,Montana,-114.049673744,48.2951265514,78.6851210294058
1619,1619,1619,1619,1619,30031,Gallatin,Montana,-111.170368946,45.5403894994,133.4589929455402
1620,1620,1620,1620,1620,30033,Garfield,Montana,-106.992889065,47.2776387249,195.94589519730394
1621,1621,1621,1621,1621,30035,Glacier,Montana,-112.994708925,48.7050337785,179.90577385418666
1622,1622,1622,1622,1622,30037,Golden,Montana,,,
1623,1623,1623,1623,1623,30039,Granite,Montana,-113.440367846,46.4044620332,27.92273797008285
1624,1624,1624,1624,1624,30041,Hill,Montana,-110.111239391,48.6282036571,151.81997429732746
1625,1625,1625,1625,1625,30043,Jefferson,Montana,-112.093784553,46.1484599385,40.43042981452186
1626,1626,1626,1626,1626,30045,Judith,Montana,,,
1627,1627,1627,1627,1627,30047,Lake,Montana,-114.089374334,47.6459064305,166.84027810874764
1628,1628,1628,1628,1628,30049,Lewis,Montana,,,
1629,1629,1629,1629,1629,30051,Liberty,Montana,-111.024580148,48.561754652,112.38187747629966
1630,1630,1630,1630,1630,30053,Lincoln,Montana,-115.405080861,48.5424784918,174.81823505878194
1631,1631,1631,1631,1631,30055,McCone,Montana,-105.795424407,47.6452247762,52.940720440852935
1632,1632,1632,1632,1632,30057,Madison,Montana,-111.920256238,45.3006916099,156.60955632429233
1633,1633,1633,1633,1633,30059,Meagher,Montana,-110.885661385,46.5982240782,143.07538287731205
1634,1634,1634,1634,1634,30061,Mineral,Montana,-114.998338744,47.1471983625,44.254315646476385
1635,1635,1635,1635,1635,30063,Missoula,Montana,-113.923741221,47.0365253041,126.68862725720479
1636,1636,1636,1636,1636,30065,Musselshell,Montana,-108.39808813,46.4965611851,37.81501562814554
1637,1637,1637,1637,1637,30067,Park,Montana,-110.526662711,45.4883821256,137.19939185140385
1638,1638,1638,1638,1638,30069,Petroleum,Montana,-108.250216941,47.1175406772,51.66908530424282
1639,1639,1639,1639,1639,30071,Phillips,Montana,-107.913235675,48.2591824926,171.09992112962453
1640,1640,1640,1640,1640,30073,Pondera,Montana,-112.226687932,48.2279328059,103.72100773334492
1641,1641,1641,1641,1641,30075,Powder,Montana,,,
1642,1642,1642,1642,1642,30077,Powell,Montana,-112.936158101,46.856415378,143.3486342854656
1643,1643,1643,1643,1643,30079,Prairie,Montana,-105.378007019,46.8605284936,165.42897603632125
1644,1644,1644,1644,1644,30081,Ravalli,Montana,-114.120758882,46.0816740437,210.38742444100927
1645,1645,1645,1645,1645,30083,Richland,Montana,-104.561358367,47.7878782632,122.56257543569043
1646,1646,1646,1646,1646,30085,Roosevelt,Montana,-105.016391302,48.2945125463,205.6855299913735
1647,1647,1647,1647,1647,30087,Rosebud,Montana,-106.730712236,46.2296522668,105.11218389751053
1648,1648,1648,1648,1648,30089,Sanders,Montana,-115.133309958,47.6747883901,170.8291521094448
1649,1649,1649,1649,1649,30091,Sheridan,Montana,-104.504654201,48.7209967429,52.974163480333196
1650,1650,1650,1650,1650,30093,Silver,Montana,,,
1651,1651,1651,1651,1651,30095,Stillwater,Montana,-109.395216695,45.6690533298,206.50421073075452
1652,1652,1652,1652,1652,30097,Sweet,Montana,,,
1653,1653,1653,1653,1653,30099,Teton,Montana,-112.240577354,47.8371764984,97.14858965954458
1654,1654,1654,1654,1654,30101,Toole,Montana,-111.695670939,48.6553582885,130.67982306671053
1655,1655,1655,1655,1655,30103,Treasure,Montana,-107.271623165,46.2114698469,224.1280448225693
1656,1656,1656,1656,1656,30105,Valley,Montana,-106.667442369,48.3653542741,189.7064834253054
1657,1657,1657,1657,1657,30107,Wheatland,Montana,-109.844522327,46.4662809401,153.31589270652862
1658,1658,1658,1658,1658,30109,Wibaux,Montana,-104.248943969,46.9653297577,78.0034013208797
1659,1659,1659,1659,1659,30111,Yellowstone,Montana,-108.27441843,45.9373346715,120.80290891048786
1660,1660,1660,1660,1660,31001,Adams,Nebraska,-98.5012089617,40.5244687103,89.90640046231272
1661,1661,1661,1661,1661,31003,Antelope,Nebraska,-98.0666853094,42.1769034689,178.79644738014557
1662,1662,1662,1662,1662,31005,Arthur,Nebraska,-101.695910708,41.5689031802,204.65121461318284
1663,1663,1663,1663,1663,31007,Banner,Nebraska,-103.710476768,41.5459746701,86.82373674127919
1664,1664,1664,1664,1664,31009,Blaine,Nebraska,-99.9768991117,41.9127594294,238.2407069378994
1665,1665,1665,1665,1665,31011,Boone,Nebraska,-98.0672555333,41.7067847215,51.15141474916942
1666,1666,1666,1666,1666,31013,Box,Nebraska,,,
1667,1667,1667,1667,1667,31015,Boyd,Nebraska,-98.7664619491,42.8996847625,195.36697694279832
1668,1668,1668,1668,1668,31017,Brown,Nebraska,-99.9295064518,42.4300205961,80.95843709270959
1669,1669,1669,1669,1669,31019,Buffalo,Nebraska,-99.0749662354,40.8551525027,174.77294245215202
1670,1670,1670,1670,1670,31021,Burt,Nebraska,-96.3286044718,41.8515631921,142.02448248026718
1671,1671,1671,1671,1671,31023,Butler,Nebraska,-97.131768846,41.226077466,100.36077107887081
1672,1672,1672,1672,1672,31025,Cass,Nebraska,-96.1408663039,40.9097216232,50.411314163072916
1673,1673,1673,1673,1673,31027,Cedar,Nebraska,-97.252401002,42.59926192,63.158371392198205
1674,1674,1674,1674,1674,31029,Chase,Nebraska,-101.697946991,40.5241957601,155.96217688035915
1675,1675,1675,1675,1675,31031,Cherry,Nebraska,-101.118576892,42.5449323085,41.6000222226389
1676,1676,1676,1676,1676,31033,Cheyenne,Nebraska,-102.994978749,41.2197790932,178.5824198792558
1677,1677,1677,1677,1677,31035,Clay,Nebraska,-98.0512842475,40.5244322568,216.30132193063548
1678,1678,1678,1678,1678,31037,Colfax,Nebraska,-97.0864647524,41.5740218741,78.04684948100982
1679,1679,1679,1679,1679,31039,Cuming,Nebraska,-96.787400407,41.916402826,192.5307723812257
1680,1680,1680,1680,1680,31041,Custer,Nebraska,-99.7261437929,41.394264035,83.84952561577668
1681,1681,1681,1681,1681,31043,Dakota,Nebraska,-96.564513018,42.3911118186,70.20090620303257
1682,1682,1682,1682,1682,31045,Dawes,Nebraska,-103.135438139,42.7197222221,51.59646685710001
1683,1683,1683,1683,1683,31047,Dawson,Nebraska,-99.8195657092,40.8699361138,45.092602786782685
1684,1684,1684,1684,1684,31049,Deuel,Nebraska,-102.333949943,41.1115978115,132.50932902721485
1685,1685,1685,1685,1685,31051,Dixon,Nebraska,-96.8677208272,42.4930987798,121.79426422949109
1686,1686,1686,1686,1686,31053,Dodge,Nebraska,-96.6539833969,41.5778862866,241.20009501587634
1687,1687,1687,1687,1687,31055,Douglas,Nebraska,-96.1544786904,41.2953518815,136.68683526232192
1688,1688,1688,1688,1688,31057,Dundy,Nebraska,-101.687961438,40.1762352358,40.72393823303749
1689,1689,1689,1689,1689,31059,Fillmore,Nebraska,-97.5965014328,40.5246661273,117.03435108576663
1690,1690,1690,1690,1690,31061,Franklin,Nebraska,-98.9527962385,40.1763448561,131.0612061707356
1691,1691,1691,1691,1691,31063,Frontier,Nebraska,-100.394202624,40.5300832055,94.23715522234116
1692,1692,1692,1692,1692,31065,Furnas,Nebraska,-99.9122732442,40.1764658834,125.36674875676746
1693,1693,1693,1693,1693,31067,Gage,Nebraska,-96.6894414425,40.261929702,93.37217295706819
1694,1694,1694,1694,1694,31069,Garden,Nebraska,-102.335438285,41.6194314385,229.55167343243698
1695,1695,1695,1695,1695,31071,Garfield,Nebraska,-98.9913852808,41.9143570712,110.62381404798055
1696,1696,1696,1696,1696,31073,Gosper,Nebraska,-99.8307042877,40.5148205338,173.68211723092162
1697,1697,1697,1697,1697,31075,Grant,Nebraska,-101.740518753,41.9149937091,150.58833991086908
1698,1698,1698,1698,1698,31077,Greeley,Nebraska,-98.5212445201,41.5674402954,93.40260979735145
1699,1699,1699,1699,1699,31079,Hall,Nebraska,-98.5021739966,40.8725715098,184.03963508169124
1700,1700,1700,1700,1700,31081,Hamilton,Nebraska,-98.0228653105,40.8730327985,77.17232258222879
1701,1701,1701,1701,1701,31083,Harlan,Nebraska,-99.4046440743,40.1764957551,221.30001010348636
1702,1702,1702,1702,1702,31085,Hayes,Nebraska,-101.06184392,40.5247823592,62.62521114669572
1703,1703,1703,1703,1703,31087,Hitchcock,Nebraska,-101.042272426,40.1763469163,68.54998316801812
1704,1704,1704,1704,1704,31089,Holt,Nebraska,-98.7838447084,42.4557108473,167.7838132436149
1705,1705,1705,1705,1705,31091,Hooker,Nebraska,-101.135334608,41.9159125951,163.9595802401612
1706,1706,1706,1706,1706,31093,Howard,Nebraska,-98.5170946378,41.2200386132,234.8881891074554
1707,1707,1707,1707,1707,31095,Jefferson,Nebraska,-97.1427156563,40.1757608618,193.31433447110413
1708,1708,1708,1708,1708,31097,Johnson,Nebraska,-96.2650968936,40.3926315712,189.87533592990192
1709,1709,1709,1709,1709,31099,Kearney,Nebraska,-98.9480216382,40.5067072585,178.38059620856583
1710,1710,1710,1710,1710,31101,Keith,Nebraska,-101.661351227,41.1987931574,78.40493903786502
1711,1711,1711,1711,1711,31103,Keya,Nebraska,,,
1712,1712,1712,1712,1712,31105,Kimball,Nebraska,-103.714949912,41.1976566629,170.30616211958875
1713,1713,1713,1713,1713,31107,Knox,Nebraska,-97.8918968398,42.6367815449,88.94048479085717
1714,1714,1714,1714,1714,31109,Lancaster,Nebraska,-96.687755507,40.7841735523,63.469757733803334
1715,1715,1715,1715,1715,31111,Lincoln,Nebraska,-100.745233846,41.047767486,72.2174556989485
1716,1716,1716,1716,1716,31113,Logan,Nebraska,-100.482861357,41.5664861496,129.4246799786111
1717,1717,1717,1717,1717,31115,Loup,Nebraska,-99.4544205673,41.91384687,165.88059344299853
1718,1718,1718,1718,1718,31117,McPherson,Nebraska,-101.060530422,41.5680844607,204.99859556035094
1719,1719,1719,1719,1719,31119,Madison,Nebraska,-97.6007790824,41.916698107,228.97497347101876
1720,1720,1720,1720,1720,31121,Merrick,Nebraska,-98.0379852209,41.1690382608,88.25693117618778
1721,1721,1721,1721,1721,31123,Morrill,Nebraska,-103.010548763,41.7159996542,205.33884678719593
1722,1722,1722,1722,1722,31125,Nance,Nebraska,-97.9922509137,41.397302247,164.72804106494445
1723,1723,1723,1723,1723,31127,Nemaha,Nebraska,-95.8498160648,40.3876548763,60.60117947875953
1724,1724,1724,1724,1724,31129,Nuckolls,Nebraska,-98.0471849897,40.1763796295,114.21038545831222
1725,1725,1725,1725,1725,31131,Otoe,Nebraska,-96.1347754194,40.6485010044,60.73413372407437
1726,1726,1726,1726,1726,31133,Pawnee,Nebraska,-96.2370551712,40.1315428804,71.5245923637522
1727,1727,1727,1727,1727,31135,Perkins,Nebraska,-101.649613261,40.8509414055,84.78321404180943
1728,1728,1728,1728,1728,31137,Phelps,Nebraska,-99.4145428942,40.5111130544,44.77196371088187
1729,1729,1729,1729,1729,31139,Pierce,Nebraska,-97.6012905205,42.2643746213,216.05185565561897
1730,1730,1730,1730,1730,31141,Platte,Nebraska,-97.5211569987,41.5712867683,216.14619077037935
1731,1731,1731,1731,1731,31143,Polk,Nebraska,-97.5684211292,41.1868968805,95.81760726948875
1732,1732,1732,1732,1732,31145,Red,Nebraska,,,
1733,1733,1733,1733,1733,31147,Richardson,Nebraska,-95.7175305402,40.1250638959,65.91238185689599
1734,1734,1734,1734,1734,31149,Rock,Nebraska,-99.4499297346,42.4212881344,213.5449585760882
1735,1735,1735,1735,1735,31151,Saline,Nebraska,-97.1409086996,40.5240610865,202.3504761298552
1736,1736,1736,1736,1736,31153,Sarpy,Nebraska,-96.1119919612,41.1129273435,52.74585502327449
1737,1737,1737,1737,1737,31155,Saunders,Nebraska,-96.6374007438,41.2263705176,99.95097122980894
1738,1738,1738,1738,1738,31157,Scotts,Nebraska,,,
1739,1739,1739,1739,1739,31159,Seward,Nebraska,-97.1395097335,40.872385845,114.5223165612866
1740,1740,1740,1740,1740,31161,Sheridan,Nebraska,-102.408963566,42.5047730204,167.89127406130316
1741,1741,1741,1741,1741,31163,Sherman,Nebraska,-98.9762070587,41.220590588,42.932077029202986
1742,1742,1742,1742,1742,31165,Sioux,Nebraska,-103.758878789,42.4877134885,223.60129157044858
1743,1743,1743,1743,1743,31167,Stanton,Nebraska,-97.1939149855,41.9169237189,142.08786448809556
1744,1744,1744,1744,1744,31169,Thayer,Nebraska,-97.5949196014,40.1762856299,175.33913626753719
1745,1745,1745,1745,1745,31171,Thomas,Nebraska,-100.555845619,41.9135060744,88.61704342928509
1746,1746,1746,1746,1746,31173,Thurston,Nebraska,-96.5440972071,42.1581860579,85.43072594272988
1747,1747,1747,1747,1747,31175,Valley,Nebraska,-98.9819022019,41.567305883,97.37445007306181
1748,1748,1748,1748,1748,31177,Washington,Nebraska,-96.2220294815,41.5310383041,108.79198223800128
1749,1749,1749,1749,1749,31179,Wayne,Nebraska,-97.11926027,42.2092885613,154.0290820499401
1750,1750,1750,1750,1750,31181,Webster,Nebraska,-98.4999473753,40.1764332141,99.73512881972894
1751,1751,1751,1751,1751,31183,Wheeler,Nebraska,-98.5281860324,41.9147703039,139.54460635172325
1752,1752,1752,1752,1752,31185,York,Nebraska,-97.5971068674,40.8727457976,186.11081041604052
1753,1753,1753,1753,1753,32001,Churchill,Nevada,-118.335778874,39.580876381,117.89452439055174
1754,1754,1754,1754,1754,32003,Clark,Nevada,-115.013561058,36.2151963075,82.43795361902302
1755,1755,1755,1755,1755,32005,Douglas,Nevada,-119.616372018,38.9122413956,182.43733419289657
1756,1756,1756,1756,1756,32007,Elko,Nevada,-115.35770071,41.1457829623,199.42194651081556
1757,1757,1757,1757,1757,32009,Esmeralda,Nevada,-117.632366036,37.7846965493,166.96660025916512
1758,1758,1758,1758,1758,32011,Eureka,Nevada,-116.268559598,39.9838920238,195.50458077575132
1759,1759,1759,1759,1759,32013,Humboldt,Nevada,-118.111965828,41.4068465707,35.543793982139285
1760,1760,1760,1760,1760,32015,Lander,Nevada,-117.037908401,39.9338060484,56.091348282048074
1761,1761,1761,1761,1761,32017,Lincoln,Nevada,-114.877539979,37.6433385983,42.453916201295485
1762,1762,1762,1762,1762,32019,Lyon,Nevada,-119.189196841,39.020397715,149.28543616875564
1763,1763,1763,1763,1763,32021,Mineral,Nevada,-118.435214254,38.5388085859,157.95723771530436
1764,1764,1764,1764,1764,32023,Nye,Nevada,-116.471931336,38.0423815985,121.38946411745101
1765,1765,1765,1765,1765,32027,Pershing,Nevada,-118.404438052,40.4403578768,170.4222631200827
1766,1766,1766,1766,1766,32029,Storey,Nevada,-119.529362193,39.4469307309,120.15307004458832
1767,1767,1767,1767,1767,32031,Washoe,Nevada,-119.664306118,40.6655968327,145.7375883772542
1768,1768,1768,1768,1768,32033,White,Nevada,,,
1769,1769,1769,1769,1769,32510,Carson,Nevada,,,
1770,1770,1770,1770,1770,33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,136.9758301545457
1771,1771,1771,1771,1771,33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,210.02831351658716
1772,1772,1772,1772,1772,33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,269.3489422506185
1773,1773,1773,1773,1773,33007,Coos,New Hampshire,-71.3055333389,44.6894956175,164.80411972669282
1774,1774,1774,1774,1774,33009,Grafton,New Hampshire,-71.8207197904,43.940666315,128.15603491515432
1775,1775,1775,1775,1775,33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,227.06805106493266
1776,1776,1776,1776,1776,33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,125.82383416518616
1777,1777,1777,1777,1777,33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,257.58479144029826
1778,1778,1778,1778,1778,33017,Strafford,New Hampshire,-71.0288020158,43.29699417,166.21292299243896
1779,1779,1779,1779,1779,33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,142.41863541999288
1780,1780,1780,1780,1780,34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,151.57569306110142
1781,1781,1781,1781,1781,34003,Bergen,New Jersey,-74.0742255725,40.9596717781,211.7420639389032
1782,1782,1782,1782,1782,34005,Burlington,New Jersey,-74.6680674072,39.8777172962,108.6841544542655
1783,1783,1783,1783,1783,34007,Camden,New Jersey,-74.9597543553,39.8035392391,170.77273077730638
1784,1784,1784,1784,1784,34009,Cape,New Jersey,,,
1785,1785,1785,1785,1785,34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,135.2922234836603
1786,1786,1786,1786,1786,34013,Essex,New Jersey,-74.2470601526,40.7872147845,202.11180127331892
1787,1787,1787,1787,1787,34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,181.22967969049108
1788,1788,1788,1788,1788,34017,Hudson,New Jersey,-74.0759554422,40.7309049975,160.6858685555879
1789,1789,1789,1789,1789,34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,103.9302943494535
1790,1790,1790,1790,1790,34021,Mercer,New Jersey,-74.7017524053,40.2834374242,125.5991320461498
1791,1791,1791,1791,1791,34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,270.38508450107577
1792,1792,1792,1792,1792,34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,88.52202165298598
1793,1793,1793,1793,1793,34027,Morris,New Jersey,-74.5445106674,40.8620042241,234.411955715473
1794,1794,1794,1794,1794,34029,Ocean,New Jersey,-74.2499159319,39.8659324961,247.89310847508486
1795,1795,1795,1795,1795,34031,Passaic,New Jersey,-74.3007756821,41.0343060095,149.1822486588399
1796,1796,1796,1796,1796,34033,Salem,New Jersey,-75.3579856904,39.5767751714,84.04790863724077
1797,1797,1797,1797,1797,34035,Somerset,New Jersey,-74.6163366246,40.5635069447,267.83646599687694
1798,1798,1798,1798,1798,34037,Sussex,New Jersey,-74.6908006832,41.1392969335,269.052913939415
1799,1799,1799,1799,1799,34039,Union,New Jersey,-74.3081414246,40.6598994131,233.99046239095145
1800,1800,1800,1800,1800,34041,Warren,New Jersey,-74.9973498515,40.8571485251,158.58657069493123
1801,1801,1801,1801,1801,35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,115.69258681574328
1802,1802,1802,1802,1802,35003,Catron,New Mexico,-108.404762399,33.9153518869,87.12853466402588
1803,1803,1803,1803,1803,35005,Chaves,New Mexico,-104.466879578,33.3633180669,212.24423667852366
1804,1804,1804,1804,1804,35006,Cibola,New Mexico,-107.999724325,34.9125779857,53.42525343981266
1805,1805,1805,1805,1805,35007,Colfax,New Mexico,-104.646842539,36.6061367396,190.82292955123432
1806,1806,1806,1806,1806,35009,Curry,New Mexico,-103.347029228,34.5741914782,209.99419201662587
1807,1807,1807,1807,1807,35011,De,New Mexico,,,
1808,1808,1808,1808,1808,35013,Doña,New Mexico,,,
1809,1809,1809,1809,1809,35015,Eddy,New Mexico,-104.304465762,32.4714628579,213.89882907917678
1810,1810,1810,1810,1810,35017,Grant,New Mexico,-108.382455769,32.7390025581,184.35874584541224
1811,1811,1811,1811,1811,35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,65.7755568750609
1812,1812,1812,1812,1812,35021,Harding,New Mexico,-103.820048707,35.8579354045,83.78999703076192
1813,1813,1813,1813,1813,35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,40.94752675383299
1814,1814,1814,1814,1814,35025,Lea,New Mexico,-103.412478212,32.7921493696,190.1786404006453
1815,1815,1815,1815,1815,35027,Lincoln,New Mexico,-105.459295871,33.7453078269,207.39693198028692
1816,1816,1816,1816,1816,35028,Los,New Mexico,,,
1817,1817,1817,1817,1817,35029,Luna,New Mexico,-107.749771928,32.1822155495,206.73202749719152
1818,1818,1818,1818,1818,35031,McKinley,New Mexico,-108.26182312,35.5806641869,41.30078648231536
1819,1819,1819,1819,1819,35033,Mora,New Mexico,-104.944975073,36.0105961,176.19330170077063
1820,1820,1820,1820,1820,35035,Otero,New Mexico,-105.741442552,32.6131446771,219.9838374774122
1821,1821,1821,1821,1821,35037,Quay,New Mexico,-103.549748464,35.104348396,109.74897394495422
1822,1822,1822,1822,1822,35039,Rio,New Mexico,,,
1823,1823,1823,1823,1823,35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,181.84154674573273
1824,1824,1824,1824,1824,35043,Sandoval,New Mexico,-106.865950923,35.6886045558,108.70684027504264
1825,1825,1825,1825,1825,35045,San,New Mexico,,,
1826,1826,1826,1826,1826,35047,San,New Mexico,,,
1827,1827,1827,1827,1827,35049,Santa,New Mexico,,,
1828,1828,1828,1828,1828,35051,Sierra,New Mexico,-107.192378947,33.1304910055,123.90151800714833
1829,1829,1829,1829,1829,35053,Socorro,New Mexico,-106.930399241,34.0071879577,225.7517361748598
1830,1830,1830,1830,1830,35055,Taos,New Mexico,-105.631025824,36.578159387,63.116448513128596
1831,1831,1831,1831,1831,35057,Torrance,New Mexico,-105.850819579,34.6404621514,151.33839220338245
1832,1832,1832,1832,1832,35059,Union,New Mexico,-103.470970513,36.4816684795,141.4890414065
