,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,xDom,yDom,class
837,837.0,837.0,837.0,57.8836276688,37.9499218512,Slashead
838,838.0,838.0,838.0,94.4853717779,38.1550620687,Slashead
839,839.0,839.0,839.0,8.6922116921,6.0542834427,Kepdon
840,840.0,840.0,840.0,59.1833874803,96.0831353018,Kepdon
841,841.0,841.0,841.0,73.2307787548,102.1271015827,Kepdon
842,842.0,842.0,842.0,15.8138419621,29.4361525092,Slashead
843,843.0,843.0,843.0,53.0866580108,10.2861898194,Kepdon
844,844.0,844.0,844.0,113.8347116815,32.045103061,Zlale
845,845.0,845.0,845.0,50.6535805695,35.393817777,Slashead
846,846.0,846.0,846.0,25.2107923454,14.8838394625,Slashead
847,847.0,847.0,847.0,23.1705378979,34.3846415942,Slashead
848,848.0,848.0,848.0,32.2372672066,-6.5268362155,Slashead
849,849.0,849.0,849.0,55.5029298654,74.2770330783,Slashead
850,850.0,850.0,850.0,33.6115888473,56.1978220236,Zlale
851,851.0,851.0,851.0,60.9870739135,117.0163601192,Kepdon
852,852.0,852.0,852.0,11.147452852,7.2342421692,Slashead
853,853.0,853.0,853.0,64.8739440714,108.3985972331,Kepdon
854,854.0,854.0,854.0,58.2671759129,65.9895106044,Kepdon
855,855.0,855.0,855.0,75.8574794278,77.9265471978,Kepdon
856,856.0,856.0,856.0,76.9846743989,33.0855240745,Zlale
857,857.0,857.0,857.0,48.8345190487,104.2166278454,Kepdon
858,858.0,858.0,858.0,71.0081166454,106.5848241833,Kepdon
859,859.0,859.0,859.0,-1.053870872,23.374060798,Slashead
860,860.0,860.0,860.0,83.0557956309,32.2075477951,Kepdon
861,861.0,861.0,861.0,100.7059813172,19.2197133625,Zlale
862,862.0,862.0,862.0,34.4419513679,45.4286510666,Slashead
863,863.0,863.0,863.0,87.8299062306,10.2434850546,Zlale
864,864.0,864.0,864.0,57.1396438049,65.4062886551,Kepdon
865,865.0,865.0,865.0,32.2047379815,82.6592164861,Kepdon
866,866.0,866.0,866.0,43.1848109531,89.2575774628,Kepdon
867,867.0,867.0,867.0,3.456793892,45.3582592942,Slashead
868,868.0,868.0,868.0,76.705094037,73.2896831437,Slashead
869,869.0,869.0,869.0,4.7026077379,31.4744437592,Slashead
870,870.0,870.0,870.0,103.0316502057,16.7954545439,Zlale
871,871.0,871.0,871.0,81.5758005103,94.4873524423,Zlale
872,872.0,872.0,872.0,39.268625933,1.5181444989,Slashead
873,873.0,873.0,873.0,15.6059249594,53.8787838322,Kepdon
874,874.0,874.0,874.0,35.4895030461,77.6385167701,Kepdon
875,875.0,875.0,875.0,72.6601511266,58.6307933186,Kepdon
876,876.0,876.0,876.0,42.6738322104,7.359685724,Slashead
877,877.0,877.0,877.0,63.9477721938,38.8710025436,Slashead
878,878.0,878.0,878.0,83.0554472653,27.6843818724,Zlale
879,879.0,879.0,879.0,48.5800728394,109.3165104347,Kepdon
880,880.0,880.0,880.0,83.0453092227,91.7335974531,Slashead
881,881.0,881.0,881.0,102.267937005,54.5218241895,Zlale
882,882.0,882.0,882.0,108.8893974376,18.9144792035,Zlale
883,883.0,883.0,883.0,88.9799441913,32.3799839703,Zlale
884,884.0,884.0,884.0,89.6689991544,29.4751115013,Kepdon
885,885.0,885.0,885.0,72.4077890812,108.3451898143,Slashead
886,886.0,886.0,886.0,94.2728941735,32.6747020343,Slashead
887,887.0,887.0,887.0,36.5519082594,46.8124660077,Slashead
888,888.0,888.0,888.0,30.9546455499,63.1963485649,Kepdon
889,889.0,889.0,889.0,54.1736498737,119.5814252895,Kepdon
890,890.0,890.0,890.0,-2.9680826577,12.0293543592,Kepdon
891,891.0,891.0,891.0,81.6355607402,43.4149467035,Slashead
892,892.0,892.0,892.0,79.1369407969,97.76809183,Slashead
893,893.0,893.0,893.0,51.0146052273,85.8648393623,Slashead
894,894.0,894.0,894.0,16.1924797101,32.1387825113,Slashead
895,895.0,895.0,895.0,16.9292714023,0.3668425872,Slashead
896,896.0,896.0,896.0,71.0910417975,43.8970430333,Kepdon
897,897.0,897.0,897.0,59.3046774038,106.4465650557,Kepdon
898,898.0,898.0,898.0,83.4630029923,53.2395714834,Zlale
899,899.0,899.0,899.0,94.1732928065,49.9604692562,Kepdon
900,900.0,900.0,900.0,63.1585035133,79.7392606398,Kepdon
901,901.0,901.0,901.0,37.828899517,48.9000512009,Slashead
902,902.0,902.0,902.0,29.2425582837,14.717025547,Kepdon
903,903.0,903.0,903.0,13.5039047692,47.6258198584,Slashead
904,904.0,904.0,904.0,109.8747555604,35.9544207893,Zlale
905,905.0,905.0,905.0,82.8802676118,37.7839311935,Zlale
906,906.0,906.0,906.0,73.2359673127,17.3720802179,Kepdon
907,907.0,907.0,907.0,57.6025935906,27.8350488787,Slashead
908,908.0,908.0,908.0,47.9929341103,14.9173758322,Slashead
909,909.0,909.0,909.0,15.0707990016,80.8942528665,Kepdon
910,910.0,910.0,910.0,25.9533066448,78.3431799507,Kepdon
911,911.0,911.0,911.0,101.8226168593,38.9390994345,Zlale
912,912.0,912.0,912.0,5.3318656332,34.7914408192,Slashead
913,913.0,913.0,913.0,60.7869142025,60.3071408393,Kepdon
914,914.0,914.0,914.0,-2.7459939531,32.4714544391,Slashead
915,915.0,915.0,915.0,55.8147534617,114.9831537328,Kepdon
916,916.0,916.0,916.0,115.2125911828,38.5165537948,Zlale
917,917.0,917.0,917.0,35.0497497775,36.8415455454,Slashead
918,918.0,918.0,918.0,67.2454778474,98.4509274223,Kepdon
919,919.0,919.0,919.0,105.4680775468,15.6733609765,Zlale
920,920.0,920.0,920.0,60.0849088119,13.8835860605,Slashead
921,921.0,921.0,921.0,59.6517028347,78.5572863532,Kepdon
922,922.0,922.0,922.0,67.3477840591,82.2536272739,Kepdon
923,923.0,923.0,923.0,72.8084800941,10.7004063854,Zlale
924,924.0,924.0,924.0,14.288645545,57.4687098486,Slashead
925,925.0,925.0,925.0,69.324939856,42.8637374663,Zlale
926,926.0,926.0,926.0,16.3688124108,93.1457901212,Kepdon
927,927.0,927.0,927.0,58.1305428206,86.676196444,Kepdon
928,928.0,928.0,928.0,52.2153831949,16.514731408,Slashead
929,929.0,929.0,929.0,4.8849959854,1.763653948,Slashead
930,930.0,930.0,930.0,109.432365143,48.8631451588,Zlale
931,931.0,931.0,931.0,51.4093718179,66.0816795532,Kepdon
932,932.0,932.0,932.0,79.7377482522,36.2638806194,Zlale
933,933.0,933.0,933.0,52.8601126586,100.1117726705,Kepdon
934,934.0,934.0,934.0,2.7349788331,13.5677560703,Zlale
935,935.0,935.0,935.0,64.5050225517,21.3597226634,Zlale
936,936.0,936.0,936.0,82.6286922055,45.8067931039,Zlale
937,937.0,937.0,937.0,46.4196105884,36.5098894613,Kepdon
938,938.0,938.0,938.0,76.1852921704,49.3960442718,Zlale
939,939.0,939.0,939.0,48.6098012519,49.4252454164,Kepdon
940,940.0,940.0,940.0,47.1116740056,24.4393632252,Slashead
941,941.0,941.0,941.0,21.24524002,63.7167493707,Kepdon
942,942.0,942.0,942.0,86.2513150451,15.7974657109,Zlale
943,943.0,943.0,943.0,108.7366231882,45.5348857818,Kepdon
944,944.0,944.0,944.0,32.9106195227,51.4212214383,Slashead
945,945.0,945.0,945.0,2.8993594988,2.587463497,Slashead
946,946.0,946.0,946.0,7.9021853612,10.4268641866,Slashead
947,947.0,947.0,947.0,46.9772008593,61.7558082728,Kepdon
948,948.0,948.0,948.0,10.4950910335,38.664303262,Slashead
949,949.0,949.0,949.0,8.5815831652,43.1266846053,Kepdon
950,950.0,950.0,950.0,83.4536952935,24.2778255469,Zlale
951,951.0,951.0,951.0,35.4297465978,87.2571126568,Kepdon
952,952.0,952.0,952.0,26.6685960567,106.9031541287,Kepdon
953,953.0,953.0,953.0,18.1608964552,36.0020544302,Zlale
954,954.0,954.0,954.0,112.853715946,44.3403337492,Zlale
955,955.0,955.0,955.0,54.2234105155,51.6661462401,Kepdon
956,956.0,956.0,956.0,98.9977290835,55.4447060278,Zlale
957,957.0,957.0,957.0,13.4466987811,52.1047761533,Kepdon
958,958.0,958.0,958.0,20.2125096507,2.1718073869,Slashead
959,959.0,959.0,959.0,0.614434797,24.1510215459,Slashead
960,960.0,960.0,960.0,89.952248325,28.5905052164,Slashead
961,961.0,961.0,961.0,41.7791749884,47.689299779,Kepdon
962,962.0,962.0,962.0,104.1020394026,35.6916470789,Zlale
963,963.0,963.0,963.0,80.2425307132,15.942239255,Zlale
964,964.0,964.0,964.0,31.2840393386,29.0653129954,Kepdon
965,965.0,965.0,965.0,102.2755767798,26.9698229974,Zlale
966,966.0,966.0,966.0,30.6053528205,72.6058921797,Slashead
967,967.0,967.0,967.0,104.8690291633,45.7086794881,Zlale
968,968.0,968.0,968.0,55.0560942171,107.4055551885,Kepdon
969,969.0,969.0,969.0,15.5943100214,5.1611886208,Slashead
970,970.0,970.0,970.0,29.340211403,-5.0702044636,Kepdon
971,971.0,971.0,971.0,29.4309596299,77.1412346389,Zlale
972,972.0,972.0,972.0,109.8353427768,32.7846406444,Zlale
973,973.0,973.0,973.0,87.8819288023,5.7074755206,Kepdon
974,974.0,974.0,974.0,74.2509604723,36.6287718129,Slashead
975,975.0,975.0,975.0,46.5678409627,107.7766894379,Slashead
976,976.0,976.0,976.0,44.8211180136,53.3166686439,Zlale
977,977.0,977.0,977.0,72.3360015979,50.7731702025,Kepdon
978,978.0,978.0,978.0,56.8294447204,39.548214628,Slashead
979,979.0,979.0,979.0,77.2779247987,24.1435244461,Slashead
980,980.0,980.0,980.0,45.9096870426,44.0420623538,Slashead
981,981.0,981.0,981.0,91.473220557,32.3683883071,Kepdon
982,982.0,982.0,982.0,109.3090468333,30.5226153163,Kepdon
983,983.0,983.0,983.0,22.7448058986,94.9025751235,Zlale
984,984.0,984.0,984.0,78.1711254421,41.8436016359,Zlale
985,985.0,985.0,985.0,28.2246644331,24.5165447921,Slashead
986,986.0,986.0,986.0,38.3706176929,38.5509646958,Slashead
987,987.0,987.0,987.0,24.2135980212,97.3091470473,Slashead
988,988.0,988.0,988.0,83.7071372122,26.6615728055,Slashead
989,989.0,989.0,989.0,7.4763634219,16.6498004228,Slashead
990,990.0,990.0,990.0,8.1725771745,2.5240819894,Zlale
991,991.0,991.0,991.0,29.9692379946,15.026252744,Zlale
992,992.0,992.0,992.0,57.1835524182,88.3364411696,Kepdon
993,993.0,993.0,993.0,36.1371840506,56.7354723979,Slashead
994,994.0,994.0,994.0,58.5016320474,36.2371992585,Zlale
995,995.0,995.0,995.0,92.4922264776,55.8160989559,Zlale
996,996.0,996.0,996.0,60.147982702,95.6835340521,Kepdon
997,997.0,997.0,997.0,98.7366940751,36.805491489,Slashead
998,998.0,998.0,998.0,61.8885768432,65.0696768627,Kepdon
999,999.0,999.0,999.0,40.571812544,70.7245516529,Kepdon
1000,1000.0,1000.0,1000.0,27.6061316904,61.229026272,Kepdon
1001,1001.0,1001.0,1001.0,48.770101749,69.7674159225,Zlale
1002,1002.0,1002.0,1002.0,10.6092072288,-5.8690232852,Slashead
1003,1003.0,1003.0,1003.0,29.4529806833,51.0743642197,Slashead
1004,1004.0,1004.0,1004.0,107.1434111138,33.8991846887,Kepdon
1005,1005.0,1005.0,1005.0,22.8640899769,84.7533680015,Kepdon
1006,1006.0,1006.0,1006.0,57.3624030765,35.3452086573,Zlale
1007,1007.0,1007.0,1007.0,117.1446231468,34.5622462133,Slashead
1008,1008.0,1008.0,1008.0,96.9511372044,41.4684251121,Zlale
1009,1009.0,1009.0,1009.0,80.9862104624,35.469556013,Zlale
1010,1010.0,1010.0,1010.0,62.9521486468,23.0994671689,Zlale
1011,1011.0,1011.0,1011.0,58.1938880383,119.1879534239,Kepdon
1012,1012.0,1012.0,1012.0,93.004464602,50.3041021308,Kepdon
1013,1013.0,1013.0,1013.0,40.6289749288,2.6681802061,Zlale
1014,1014.0,1014.0,1014.0,34.9539457527,5.9907997444,Kepdon
1015,1015.0,1015.0,1015.0,98.9202077534,54.8710857959,Zlale
1016,1016.0,1016.0,1016.0,55.3486974987,103.5724944014,Kepdon
1017,1017.0,1017.0,1017.0,82.7321469814,18.7201777105,Zlale
1018,1018.0,1018.0,1018.0,30.9562394178,109.4602301914,Kepdon
1019,1019.0,1019.0,1019.0,34.6914414024,86.0711960733,Kepdon
1020,1020.0,1020.0,1020.0,83.1482388528,82.4359484776,Kepdon
1021,1021.0,1021.0,1021.0,42.5151895986,113.3119876748,Kepdon
1022,1022.0,1022.0,1022.0,79.4504471756,89.1122004492,Kepdon
1023,1023.0,1023.0,1023.0,100.7389819524,20.8985761493,Zlale
1024,1024.0,1024.0,1024.0,40.7481658967,2.8654422522,Slashead
1025,1025.0,1025.0,1025.0,83.3666434966,89.6181247267,Kepdon
1026,1026.0,1026.0,1026.0,108.9023071773,29.2735859085,Zlale
1027,1027.0,1027.0,1027.0,59.6379518423,81.6415032744,Kepdon
1028,1028.0,1028.0,1028.0,57.127361551,7.9448512804,Slashead
1029,1029.0,1029.0,1029.0,51.5339360069,69.7308165013,Kepdon
1030,1030.0,1030.0,1030.0,87.7600074422,24.9492037707,Zlale
1031,1031.0,1031.0,1031.0,48.2958902301,-1.6309967706,Kepdon
1032,1032.0,1032.0,1032.0,98.4914222153,21.464046474,Zlale
1033,1033.0,1033.0,1033.0,14.2843925936,32.9428733908,Kepdon
1034,1034.0,1034.0,1034.0,97.864132641,37.6805594426,Slashead
1035,1035.0,1035.0,1035.0,25.8245244638,-6.6102627387,Slashead
1036,1036.0,1036.0,1036.0,34.6456110136,54.7143392926,Kepdon
1037,1037.0,1037.0,1037.0,76.8363118982,105.809010001,Kepdon
1038,1038.0,1038.0,1038.0,91.3523504669,9.4325938852,Zlale
1039,1039.0,1039.0,1039.0,67.3119202433,92.3218317938,Kepdon
1040,1040.0,1040.0,1040.0,115.6700389046,31.6560088765,Zlale
1041,1041.0,1041.0,1041.0,43.3536831191,27.9017200672,Kepdon
1042,1042.0,1042.0,1042.0,79.2989940028,46.4757275918,Zlale
1043,1043.0,1043.0,1043.0,106.7122544261,22.4189616802,Zlale
1044,1044.0,1044.0,1044.0,45.7348150608,32.9272702536,Slashead
1045,1045.0,1045.0,1045.0,110.4781224874,34.4048301884,Zlale
1046,1046.0,1046.0,1046.0,101.730446661,42.5687289856,Zlale
1047,1047.0,1047.0,1047.0,68.8061391902,27.875436185,Kepdon
1048,1048.0,1048.0,1048.0,39.4078053267,105.9490307169,Kepdon
1049,1049.0,1049.0,1049.0,66.0654441146,24.7806070805,Zlale
1050,1050.0,1050.0,1050.0,76.4885797536,65.5384341177,Kepdon
1051,1051.0,1051.0,1051.0,50.6099592108,44.8484325211,Slashead
1052,1052.0,1052.0,1052.0,67.4309965423,32.3423293671,Zlale
1053,1053.0,1053.0,1053.0,75.3691284664,105.2352628421,Kepdon
1054,1054.0,1054.0,1054.0,33.3507520612,68.6388618254,Kepdon
1055,1055.0,1055.0,1055.0,99.7855478891,45.0371339206,Zlale
1056,1056.0,1056.0,1056.0,3.95753166,40.2225609181,Slashead
1057,1057.0,1057.0,1057.0,25.0764215532,76.2672595492,Kepdon
1058,1058.0,1058.0,1058.0,96.5142278881,11.141135255,Kepdon
1059,1059.0,1059.0,1059.0,111.1900793854,25.5218242817,Slashead
1060,1060.0,1060.0,1060.0,74.1671194716,31.5416127586,Kepdon
1061,1061.0,1061.0,1061.0,71.5148832743,42.9630765348,Slashead
1062,1062.0,1062.0,1062.0,34.5075744125,51.4955300505,Slashead
1063,1063.0,1063.0,1063.0,113.0925030264,22.2229075225,Zlale
1064,1064.0,1064.0,1064.0,52.2841332505,13.6716197101,Zlale
1065,1065.0,1065.0,1065.0,63.7936924365,71.7314549001,Kepdon
1066,1066.0,1066.0,1066.0,88.0918853269,33.5954476672,Zlale
1067,1067.0,1067.0,1067.0,31.962924565,11.7655668018,Slashead
1068,1068.0,1068.0,1068.0,97.3206756552,54.4635510158,Zlale
1069,1069.0,1069.0,1069.0,50.9780654476,105.3565559007,Slashead
1070,1070.0,1070.0,1070.0,107.2585834345,17.9874079416,Zlale
1071,1071.0,1071.0,1071.0,61.0146555625,96.682657681,Kepdon
1072,1072.0,1072.0,1072.0,112.3183513907,43.7008558722,Zlale
1073,1073.0,1073.0,1073.0,38.7762734449,3.5079631406,Zlale
1074,1074.0,1074.0,1074.0,71.8668463923,28.7369059284,Kepdon
1075,1075.0,1075.0,1075.0,39.484472097,23.9477293004,Slashead
1076,1076.0,1076.0,1076.0,113.3058545134,36.1903290718,Slashead
1077,1077.0,1077.0,1077.0,112.2092804029,24.1868371975,Kepdon
1078,1078.0,1078.0,1078.0,88.743836557,50.5178833572,Kepdon
1079,1079.0,1079.0,1079.0,63.6800884064,30.6325646126,Kepdon
1080,1080.0,1080.0,1080.0,55.5526373529,109.1253109572,Kepdon
1081,1081.0,1081.0,1081.0,84.5163453908,48.3830859574,Zlale
1082,1082.0,1082.0,1082.0,42.9433640302,108.0340661523,Kepdon
1083,1083.0,1083.0,1083.0,58.4474377793,52.3844977888,Kepdon
1084,1084.0,1084.0,1084.0,15.706102891,75.4161644828,Kepdon
1085,1085.0,1085.0,1085.0,46.4794808291,29.4277364164,Slashead
1086,1086.0,1086.0,1086.0,52.9591419871,40.1710847958,Kepdon
1087,1087.0,1087.0,1087.0,100.5549141305,54.7609057612,Zlale
1088,1088.0,1088.0,1088.0,24.0736163286,96.946783255,Slashead
1089,1089.0,1089.0,1089.0,90.0040950475,46.2087341141,Slashead
1090,1090.0,1090.0,1090.0,15.5616951303,-6.8424771609,Slashead
1091,1091.0,1091.0,1091.0,55.0891904397,6.934226934,Slashead
1092,1092.0,1092.0,1092.0,82.4654052526,43.8343119272,Zlale
1093,1093.0,1093.0,1093.0,15.0169108109,52.8614858939,Slashead
1094,1094.0,1094.0,1094.0,24.3216065193,78.7263149427,Kepdon
1095,1095.0,1095.0,1095.0,47.6916976243,74.1808379865,Kepdon
1096,1096.0,1096.0,1096.0,92.5970824371,37.1427387719,Zlale
1097,1097.0,1097.0,1097.0,87.7281940137,28.3701606747,Zlale
1098,1098.0,1098.0,1098.0,38.6453993624,116.922361287,Kepdon
1099,1099.0,1099.0,1099.0,74.5087437092,27.0541319094,Zlale
1100,1100.0,1100.0,1100.0,60.4498918303,17.7845492453,Slashead
1101,1101.0,1101.0,1101.0,89.9759340047,12.9254687465,Zlale
1102,1102.0,1102.0,1102.0,91.3037664663,37.4068932092,Slashead
1103,1103.0,1103.0,1103.0,88.389712207,49.7087444367,Zlale
1104,1104.0,1104.0,1104.0,30.2195926847,7.4922612147,Slashead
1105,1105.0,1105.0,1105.0,54.1220792859,76.1536802689,Kepdon
1106,1106.0,1106.0,1106.0,90.6352225205,44.6126624908,Zlale
1107,1107.0,1107.0,1107.0,30.6038530252,-4.158746875,Kepdon
1108,1108.0,1108.0,1108.0,22.5920243055,95.3263869996,Kepdon
1109,1109.0,1109.0,1109.0,37.6727906518,14.2640587352,Slashead
1110,1110.0,1110.0,1110.0,78.6946399442,101.5957219231,Kepdon
1111,1111.0,1111.0,1111.0,40.2265184147,115.4665997188,Kepdon
1112,1112.0,1112.0,1112.0,98.9638029568,6.456471665,Zlale
1113,1113.0,1113.0,1113.0,82.6465053523,42.0237787537,Zlale
1114,1114.0,1114.0,1114.0,114.0567332157,25.4618283837,Kepdon
1115,1115.0,1115.0,1115.0,99.2529486516,43.6391716174,Zlale
1116,1116.0,1116.0,1116.0,43.1661316697,100.8186440113,Kepdon
1117,1117.0,1117.0,1117.0,79.0152037002,55.3289242424,Zlale
1118,1118.0,1118.0,1118.0,82.1115816146,24.3997626452,Zlale
1119,1119.0,1119.0,1119.0,17.961762564,22.1002589477,Slashead
1120,1120.0,1120.0,1120.0,70.9803058875,71.3576427459,Zlale
1121,1121.0,1121.0,1121.0,35.1168143664,16.305373239,Slashead
1122,1122.0,1122.0,1122.0,99.0405626632,48.3314852624,Zlale
1123,1123.0,1123.0,1123.0,24.3476821911,41.6178248139,Slashead
1124,1124.0,1124.0,1124.0,25.1202317437,-5.2343586597,Slashead
1125,1125.0,1125.0,1125.0,29.0025338935,101.2392246437,Kepdon
1126,1126.0,1126.0,1126.0,31.1888320014,64.3224352822,Kepdon
1127,1127.0,1127.0,1127.0,78.839000565,35.0447409682,Zlale
1128,1128.0,1128.0,1128.0,3.9080090916,6.8660846394,Slashead
1129,1129.0,1129.0,1129.0,108.0065835956,48.6932878314,Zlale
1130,1130.0,1130.0,1130.0,41.4928136277,-3.4710728047,Slashead
1131,1131.0,1131.0,1131.0,101.0302625009,35.818466533,Slashead
1132,1132.0,1132.0,1132.0,96.6661757298,38.3429495598,Zlale
1133,1133.0,1133.0,1133.0,76.1880981215,106.844191767,Kepdon
1134,1134.0,1134.0,1134.0,51.3097528144,89.289225459,Kepdon
1135,1135.0,1135.0,1135.0,30.0239352353,52.7401075021,Slashead
1136,1136.0,1136.0,1136.0,13.5329034684,23.8278476473,Slashead
1137,1137.0,1137.0,1137.0,92.2348157737,28.6055820411,Zlale
1138,1138.0,1138.0,1138.0,59.3949905661,13.2809440083,Slashead
1139,1139.0,1139.0,1139.0,17.9648509557,99.9247287064,Kepdon
1140,1140.0,1140.0,1140.0,97.8633245564,26.796016785,Zlale
1141,1141.0,1141.0,1141.0,94.2976604832,33.3807893802,Kepdon
1142,1142.0,1142.0,1142.0,83.7139882758,19.3234347546,Zlale
1143,1143.0,1143.0,1143.0,-4.6389732692,17.554099231,Kepdon
1144,1144.0,1144.0,1144.0,86.7202153407,8.5865163582,Zlale
1145,1145.0,1145.0,1145.0,98.1900815993,34.7141893254,Kepdon
1146,1146.0,1146.0,1146.0,36.1285413625,26.3122608082,Slashead
1147,1147.0,1147.0,1147.0,3.3957792301,16.0783378896,Kepdon
1148,1148.0,1148.0,1148.0,80.0706956104,40.3363322708,Zlale
1149,1149.0,1149.0,1149.0,64.0423847499,96.4658426516,Kepdon
1150,1150.0,1150.0,1150.0,64.2284980651,66.2035108621,Kepdon
1151,1151.0,1151.0,1151.0,62.0068369346,68.1474960026,Zlale
1152,1152.0,1152.0,1152.0,62.3938925929,28.465206289,Zlale
1153,1153.0,1153.0,1153.0,66.3080539029,79.032769751,Kepdon
1154,1154.0,1154.0,1154.0,38.8437896355,102.852324767,Slashead
1155,1155.0,1155.0,1155.0,32.3813714134,89.6653694171,Kepdon
1156,1156.0,1156.0,1156.0,31.2886158742,75.7351853676,Kepdon
1157,1157.0,1157.0,1157.0,74.2857386951,18.5686171932,Kepdon
1158,1158.0,1158.0,1158.0,20.5736534656,58.2917738064,Slashead
1159,1159.0,1159.0,1159.0,83.2949765045,42.9493098355,Zlale
1160,1160.0,1160.0,1160.0,-0.5963639246,28.9878035967,Kepdon
1161,1161.0,1161.0,1161.0,20.6632414634,78.5988518502,Kepdon
1162,1162.0,1162.0,1162.0,26.6910474395,21.1208896343,Zlale
1163,1163.0,1163.0,1163.0,69.8640107446,35.7088237058,Zlale
1164,1164.0,1164.0,1164.0,68.6022116819,114.2892702871,Kepdon
1165,1165.0,1165.0,1165.0,71.3314454256,96.9306606076,Kepdon
1166,1166.0,1166.0,1166.0,56.1787775457,69.316268074,Kepdon
1167,1167.0,1167.0,1167.0,49.8166733805,26.1614365352,Kepdon
1168,1168.0,1168.0,1168.0,12.0450358425,42.7208867363,Slashead
1169,1169.0,1169.0,1169.0,24.5109087708,100.2486504533,Kepdon
1170,1170.0,1170.0,1170.0,2.4459800183,41.0063139296,Slashead
1171,1171.0,1171.0,1171.0,94.0987318604,31.4811387402,Zlale
1172,1172.0,1172.0,1172.0,84.2071063838,45.9759180079,Kepdon
1173,1173.0,1173.0,1173.0,78.9876378835,18.3572659294,Zlale
1174,1174.0,1174.0,1174.0,39.287161468,25.5834259014,Slashead
1175,1175.0,1175.0,1175.0,86.8886225598,41.00100921,Zlale
1176,1176.0,1176.0,1176.0,77.954220568,20.1344918329,Slashead
1177,1177.0,1177.0,1177.0,18.3583228704,55.9488048405,Slashead
1178,1178.0,1178.0,1178.0,80.9423802627,42.6183399579,Zlale
1179,1179.0,1179.0,1179.0,74.0120058285,23.4937113314,Kepdon
1180,1180.0,1180.0,1180.0,19.5552770004,10.3316979444,Slashead
1181,1181.0,1181.0,1181.0,30.5396601915,94.6275793611,Slashead
1182,1182.0,1182.0,1182.0,43.2965439434,40.9495197841,Zlale
1183,1183.0,1183.0,1183.0,39.1416074925,101.3683814679,Kepdon
1184,1184.0,1184.0,1184.0,46.0818265266,15.2072979252,Slashead
1185,1185.0,1185.0,1185.0,51.6557878469,66.7050394129,Kepdon
1186,1186.0,1186.0,1186.0,46.2687485656,30.8006917603,Kepdon
1187,1187.0,1187.0,1187.0,28.6177105058,81.4486551419,Kepdon
1188,1188.0,1188.0,1188.0,69.6384182618,15.9608845298,Zlale
1189,1189.0,1189.0,1189.0,32.392287406,30.913687431,Slashead
1190,1190.0,1190.0,1190.0,68.7211459959,46.5464000039,Zlale
1191,1191.0,1191.0,1191.0,68.5636251152,44.9704538786,Zlale
1192,1192.0,1192.0,1192.0,38.9490061117,68.8150096105,Zlale
1193,1193.0,1193.0,1193.0,81.9629809438,22.0756507395,Slashead
1194,1194.0,1194.0,1194.0,52.1755092621,90.0017070994,Kepdon
1195,1195.0,1195.0,1195.0,92.4651289096,15.5843996429,Zlale
1196,1196.0,1196.0,1196.0,10.6355546503,6.0364588046,Slashead
1197,1197.0,1197.0,1197.0,10.4485525585,43.0630615576,Zlale
1198,1198.0,1198.0,1198.0,23.2327740482,91.2218520153,Kepdon
1199,1199.0,1199.0,1199.0,83.0,87.0,Slashead
1200,1200.0,1200.0,1200.0,68.0,52.0,Slashead
1201,1201.0,1201.0,1201.0,62.0,17.0,Kepdon
1202,1202.0,1202.0,1202.0,73.0,89.0,Slashead
1203,1203.0,1203.0,1203.0,97.0,16.0,Zlale
1204,1204.0,1204.0,1204.0,84.0,78.0,Kepdon
1205,1205.0,1205.0,1205.0,8.0,49.0,Slashead
1206,1206.0,1206.0,1206.0,83.0,61.0,Slashead
1207,1207.0,1207.0,1207.0,50.0,30.0,Zlale
1208,1208.0,1208.0,1208.0,1.0,43.0,Slashead
1209,1209.0,1209.0,1209.0,52.0,18.0,Zlale
1210,1210.0,1210.0,1210.0,40.0,15.0,Slashead
1211,1211.0,1211.0,1211.0,64.0,1.0,Zlale
1212,1212.0,1212.0,1212.0,93.0,95.0,Slashead
1213,1213.0,1213.0,1213.0,87.0,84.0,Slashead
1214,1214.0,1214.0,1214.0,11.0,39.0,Slashead
1215,1215.0,1215.0,1215.0,50.0,90.0,Kepdon
1216,1216.0,1216.0,1216.0,58.0,43.0,Kepdon
1217,1217.0,1217.0,1217.0,37.0,53.0,Kepdon
1218,1218.0,1218.0,1218.0,28.0,36.0,Slashead
1219,1219.0,1219.0,1219.0,102.0,5.0,Kepdon
1220,1220.0,1220.0,1220.0,55.0,56.0,Kepdon
1221,1221.0,1221.0,1221.0,6.0,70.0,Zlale
1222,1222.0,1222.0,1222.0,41.0,99.0,Slashead
1223,1223.0,1223.0,1223.0,28.0,93.0,Zlale
1224,1224.0,1224.0,1224.0,67.0,10.0,Kepdon
1225,1225.0,1225.0,1225.0,0.0,45.0,Slashead
1226,1226.0,1226.0,1226.0,60.0,1.0,Kepdon
1227,1227.0,1227.0,1227.0,30.0,80.0,Kepdon
1228,1228.0,1228.0,1228.0,97.0,67.0,Zlale
1229,1229.0,1229.0,1229.0,54.0,68.0,Zlale
1230,1230.0,1230.0,1230.0,92.0,4.0,Zlale
1231,1231.0,1231.0,1231.0,1.0,60.0,Zlale
1232,1232.0,1232.0,1232.0,100.0,44.0,Kepdon
1233,1233.0,1233.0,1233.0,33.0,67.0,Slashead
1234,1234.0,1234.0,1234.0,79.0,32.0,Slashead
