FIPS,NAME,STATE,longitude,latitude,precipitation
30003,Big,Montana,,,166.67508028523300
30005,Blaine,Montana,-108.958601602,48.4326760914,13.1874634756395
30007,Broadwater,Montana,-111.495486653,46.3324239679,17.210966133372900
30009,Carbon,Montana,-109.028015883,45.2273857114,19.76726939840230
30011,Carter,Montana,-104.536158529,45.5167568769,16.04584631010740
30013,Cascade,Montana,-111.347045865,47.3079544484,14.462607670113700
30015,Chouteau,Montana,-110.435223803,47.8805838786,24.943243610497700
30017,Custer,Montana,-105.57171097,46.2527089623,15.15670365022120
30019,Daniels,Montana,-105.548617097,48.7837971902,2.254252482034480
30021,Dawson,Montana,-104.89951088,47.2663787156,26.147494971333200
30023,Deer,Montana,,,141.91836610540500
30025,Fallon,Montana,-104.417423806,46.3339973594,2.5345085311684600
30027,Fergus,Montana,-109.224485149,47.2635798565,21.1825117337577
30029,Flathead,Montana,-114.049673744,48.2951265514,191.34401259512200
30031,Gallatin,Montana,-111.170368946,45.5403894994,9.018515010621530
30033,Garfield,Montana,-106.992889065,47.2776387249,25.957568687152200
30035,Glacier,Montana,-112.994708925,48.7050337785,17.7264304664154
30037,Golden,Montana,,,164.43826398759300
30039,Granite,Montana,-113.440367846,46.4044620332,146.84350757208000
30041,Hill,Montana,-110.111239391,48.6282036571,5.588449398464860
30043,Jefferson,Montana,-112.093784553,46.1484599385,6.000434066050730
30045,Judith,Montana,,,125.27994625809300
30047,Lake,Montana,-114.089374334,47.6459064305,167.85276144549200
30049,Lewis,Montana,,,127.40245751324600
30051,Liberty,Montana,-111.024580148,48.561754652,28.54175805594760
30053,Lincoln,Montana,-115.405080861,48.5424784918,155.74199532397100
30055,McCone,Montana,-105.795424407,47.6452247762,25.356668337826200
30057,Madison,Montana,-111.920256238,45.3006916099,7.731220752532830
30059,Meagher,Montana,-110.885661385,46.5982240782,0.4647915533461110
30061,Mineral,Montana,-114.998338744,47.1471983625,182.39859377693100
30063,Missoula,Montana,-113.923741221,47.0365253041,138.9973201360030
30065,Musselshell,Montana,-108.39808813,46.4965611851,23.47705391844410
30067,Park,Montana,-110.526662711,45.4883821256,4.207407161007910
30069,Petroleum,Montana,-108.250216941,47.1175406772,3.2335395521542400
30071,Phillips,Montana,-107.913235675,48.2591824926,26.014722145673300
30073,Pondera,Montana,-112.226687932,48.2279328059,27.01202639902460
30075,Powder,Montana,,,143.25604445241700
30077,Powell,Montana,-112.936158101,46.856415378,21.119222421972300
30079,Prairie,Montana,-105.378007019,46.8605284936,23.255063502914400
30081,Ravalli,Montana,-114.120758882,46.0816740437,139.39788771498600
30083,Richland,Montana,-104.561358367,47.7878782632,22.396114496314600
30085,Roosevelt,Montana,-105.016391302,48.2945125463,17.616119695918100
30087,Rosebud,Montana,-106.730712236,46.2296522668,22.848391885206700
30089,Sanders,Montana,-115.133309958,47.6747883901,132.97233255140000
30091,Sheridan,Montana,-104.504654201,48.7209967429,18.664381548753700
30093,Silver,Montana,,,145.23886524494900
30095,Stillwater,Montana,-109.395216695,45.6690533298,25.94693066669270
30097,Sweet,Montana,,,130.26950734317000
30099,Teton,Montana,-112.240577354,47.8371764984,28.681962007760700
30101,Toole,Montana,-111.695670939,48.6553582885,7.068752258017320
30103,Treasure,Montana,-107.271623165,46.2114698469,6.109278830981830
30105,Valley,Montana,-106.667442369,48.3653542741,25.499015409248000
30107,Wheatland,Montana,-109.844522327,46.4662809401,25.710125917448900
30109,Wibaux,Montana,-104.248943969,46.9653297577,13.274828078013300
30111,Yellowstone,Montana,-108.27441843,45.9373346715,21.977016871786100
31001,Adams,Nebraska,-98.5012089617,40.5244687103,594.9170284927900
31003,Antelope,Nebraska,-98.0666853094,42.1769034689,546.6532064841400
31005,Arthur,Nebraska,-101.695910708,41.5689031802,3.0964510659332400
31007,Banner,Nebraska,-103.710476768,41.5459746701,2.9816071292013300
31009,Blaine,Nebraska,-99.9768991117,41.9127594294,579.6338976485250
31011,Boone,Nebraska,-98.0672555333,41.7067847215,543.8218934360490
31013,Box,Nebraska,,,131.34344245041400
31015,Boyd,Nebraska,-98.7664619491,42.8996847625,573.0000169629630
31017,Brown,Nebraska,-99.9295064518,42.4300205961,560.8616613160540
31019,Buffalo,Nebraska,-99.0749662354,40.8551525027,592.291354686699
31021,Burt,Nebraska,-96.3286044718,41.8515631921,586.506816454333
31023,Butler,Nebraska,-97.131768846,41.226077466,543.7223642244560
31025,Cass,Nebraska,-96.1408663039,40.9097216232,581.3923283348480
31027,Cedar,Nebraska,-97.252401002,42.59926192,504.5418102650220
31029,Chase,Nebraska,-101.697946991,40.5241957601,24.58125775904010
31031,Cherry,Nebraska,-101.118576892,42.5449323085,11.020653268191600
31033,Cheyenne,Nebraska,-102.994978749,41.2197790932,22.858127124580600
31035,Clay,Nebraska,-98.0512842475,40.5244322568,576.9388502314990
31037,Colfax,Nebraska,-97.0864647524,41.5740218741,509.71430728728600
31039,Cuming,Nebraska,-96.787400407,41.916402826,527.0718917365220
31041,Custer,Nebraska,-99.7261437929,41.394264035,573.4313229245060
31043,Dakota,Nebraska,-96.564513018,42.3911118186,524.5389115540770
31045,Dawes,Nebraska,-103.135438139,42.7197222221,16.515122193806100
31047,Dawson,Nebraska,-99.8195657092,40.8699361138,554.0140745028470
31049,Deuel,Nebraska,-102.333949943,41.1115978115,10.193181547748000
31051,Dixon,Nebraska,-96.8677208272,42.4930987798,524.7795021257070
31053,Dodge,Nebraska,-96.6539833969,41.5778862866,514.677154875277
31055,Douglas,Nebraska,-96.1544786904,41.2953518815,543.4862118952250
31057,Dundy,Nebraska,-101.687961438,40.1762352358,22.99366771718220
31059,Fillmore,Nebraska,-97.5965014328,40.5246661273,559.6409592471870
31061,Franklin,Nebraska,-98.9527962385,40.1763448561,545.8355105489470
31063,Frontier,Nebraska,-100.394202624,40.5300832055,15.063266541928500
31065,Furnas,Nebraska,-99.9122732442,40.1764658834,586.2410662477470
31067,Gage,Nebraska,-96.6894414425,40.261929702,570.0936676058790
31069,Garden,Nebraska,-102.335438285,41.6194314385,20.66101482514800
31071,Garfield,Nebraska,-98.9913852808,41.9143570712,550.645723750658
31073,Gosper,Nebraska,-99.8307042877,40.5148205338,583.1027366260650
31075,Grant,Nebraska,-101.740518753,41.9149937091,25.577101054697900
31077,Greeley,Nebraska,-98.5212445201,41.5674402954,536.956081840418
31079,Hall,Nebraska,-98.5021739966,40.8725715098,582.159979081004
31081,Hamilton,Nebraska,-98.0228653105,40.8730327985,598.8394745681430
31083,Harlan,Nebraska,-99.4046440743,40.1764957551,538.785027367209
31085,Hayes,Nebraska,-101.06184392,40.5247823592,6.299404858104740
31087,Hitchcock,Nebraska,-101.042272426,40.1763469163,22.661334242511000
31089,Holt,Nebraska,-98.7838447084,42.4557108473,559.7974977926740
31091,Hooker,Nebraska,-101.135334608,41.9159125951,14.947170400258600
31093,Howard,Nebraska,-98.5170946378,41.2200386132,574.8981494967440
31095,Jefferson,Nebraska,-97.1427156563,40.1757608618,555.6128335485040
31097,Johnson,Nebraska,-96.2650968936,40.3926315712,555.5404666098940
31099,Kearney,Nebraska,-98.9480216382,40.5067072585,577.8752396202120
31101,Keith,Nebraska,-101.661351227,41.1987931574,28.00571199349990
31103,Keya,Nebraska,,,193.32406185768000
31105,Kimball,Nebraska,-103.714949912,41.1976566629,5.009818217408360
31107,Knox,Nebraska,-97.8918968398,42.6367815449,539.1964704260590
31109,Lancaster,Nebraska,-96.687755507,40.7841735523,544.4918794557850
31111,Lincoln,Nebraska,-100.745233846,41.047767486,26.6550038685281
31113,Logan,Nebraska,-100.482861357,41.5664861496,2.3390088919504800
31115,Loup,Nebraska,-99.4544205673,41.91384687,544.1252437984400
31117,McPherson,Nebraska,-101.060530422,41.5680844607,6.043299367368350
31119,Madison,Nebraska,-97.6007790824,41.916698107,557.57643837491
31121,Merrick,Nebraska,-98.0379852209,41.1690382608,523.7740844540210
31123,Morrill,Nebraska,-103.010548763,41.7159996542,14.990189931131200
31125,Nance,Nebraska,-97.9922509137,41.397302247,528.9222900466400
31127,Nemaha,Nebraska,-95.8498160648,40.3876548763,502.2233785603150
31129,Nuckolls,Nebraska,-98.0471849897,40.1763796295,537.5829747944090
31131,Otoe,Nebraska,-96.1347754194,40.6485010044,533.437377321634
31133,Pawnee,Nebraska,-96.2370551712,40.1315428804,545.1218243532250
31135,Perkins,Nebraska,-101.649613261,40.8509414055,20.363356644736900
31137,Phelps,Nebraska,-99.4145428942,40.5111130544,514.3237896921270
31139,Pierce,Nebraska,-97.6012905205,42.2643746213,574.4378311037880
31141,Platte,Nebraska,-97.5211569987,41.5712867683,541.132089803629
31143,Polk,Nebraska,-97.5684211292,41.1868968805,551.7221410662750
31145,Red,Nebraska,,,107.81207580015300
31147,Richardson,Nebraska,-95.7175305402,40.1250638959,500.1240664004660
31149,Rock,Nebraska,-99.4499297346,42.4212881344,557.820255805762
31151,Saline,Nebraska,-97.1409086996,40.5240610865,581.3457667795210
31153,Sarpy,Nebraska,-96.1119919612,41.1129273435,541.9028863056500
31155,Saunders,Nebraska,-96.6374007438,41.2263705176,516.0597754788870
31157,Scotts,Nebraska,,,167.88105755941300
31159,Seward,Nebraska,-97.1395097335,40.872385845,588.0865985294450
31161,Sheridan,Nebraska,-102.408963566,42.5047730204,6.384073337842400
31163,Sherman,Nebraska,-98.9762070587,41.220590588,503.8363775170140
31165,Sioux,Nebraska,-103.758878789,42.4877134885,20.944001840076500
31167,Stanton,Nebraska,-97.1939149855,41.9169237189,504.13696901898200
31169,Thayer,Nebraska,-97.5949196014,40.1762856299,519.5861344859980
31171,Thomas,Nebraska,-100.555845619,41.9135060744,25.712497505842100
31173,Thurston,Nebraska,-96.5440972071,42.1581860579,509.71059912503200
31175,Valley,Nebraska,-98.9819022019,41.567305883,581.8671918067840
31177,Washington,Nebraska,-96.2220294815,41.5310383041,532.4933277167940
31179,Wayne,Nebraska,-97.11926027,42.2092885613,521.6118894201930
31181,Webster,Nebraska,-98.4999473753,40.1764332141,509.28620339242200
31183,Wheeler,Nebraska,-98.5281860324,41.9147703039,503.94250942261800
31185,York,Nebraska,-97.5971068674,40.8727457976,594.3927403825530
32001,Churchill,Nevada,-118.335778874,39.580876381,166.04652901753000
32003,Clark,Nevada,-115.013561058,36.2151963075,191.83655558551700
32005,Douglas,Nevada,-119.616372018,38.9122413956,116.27311728124200
32007,Elko,Nevada,-115.35770071,41.1457829623,111.3740866680000
32009,Esmeralda,Nevada,-117.632366036,37.7846965493,168.58913931955300
32011,Eureka,Nevada,-116.268559598,39.9838920238,123.19629516519100
32013,Humboldt,Nevada,-118.111965828,41.4068465707,183.21435777413700
32015,Lander,Nevada,-117.037908401,39.9338060484,160.45452634111700
32017,Lincoln,Nevada,-114.877539979,37.6433385983,150.09389916936400
32019,Lyon,Nevada,-119.189196841,39.020397715,117.26353041849900
32021,Mineral,Nevada,-118.435214254,38.5388085859,126.41506104383700
32023,Nye,Nevada,-116.471931336,38.0423815985,160.15545596551100
32027,Pershing,Nevada,-118.404438052,40.4403578768,166.78081848139800
32029,Storey,Nevada,-119.529362193,39.4469307309,129.46181744480400
32031,Washoe,Nevada,-119.664306118,40.6655968327,128.2156939712340
32033,White,Nevada,,,117.22957054573200
32510,Carson,Nevada,,,178.62956069541800
33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,570.369650029998
33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,541.4838739663230
33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,548.4000672367620
33007,Coos,New Hampshire,-71.3055333389,44.6894956175,543.3403508750220
33009,Grafton,New Hampshire,-71.8207197904,43.940666315,517.589205813805
33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,517.2594999719670
33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,585.7670150876200
33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,514.5261520377210
33017,Strafford,New Hampshire,-71.0288020158,43.29699417,557.5469187438510
33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,503.6713623590350
34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,516.8841036738550
34003,Bergen,New Jersey,-74.0742255725,40.9596717781,579.7357905578040
34005,Burlington,New Jersey,-74.6680674072,39.8777172962,517.8616052206960
34007,Camden,New Jersey,-74.9597543553,39.8035392391,591.1453088646660
34009,Cape,New Jersey,,,135.71273744041900
34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,549.6729304158890
34013,Essex,New Jersey,-74.2470601526,40.7872147845,546.7883819492540
34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,523.9051316168590
34017,Hudson,New Jersey,-74.0759554422,40.7309049975,503.4816204260990
34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,577.1212354548190
34021,Mercer,New Jersey,-74.7017524053,40.2834374242,588.4532002086710
34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,536.1919118864900
34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,526.6197773908630
34027,Morris,New Jersey,-74.5445106674,40.8620042241,580.7848017321100
34029,Ocean,New Jersey,-74.2499159319,39.8659324961,510.8385046900050
34031,Passaic,New Jersey,-74.3007756821,41.0343060095,547.8534488824800
34033,Salem,New Jersey,-75.3579856904,39.5767751714,547.5798810264520
34035,Somerset,New Jersey,-74.6163366246,40.5635069447,553.3481327999430
34037,Sussex,New Jersey,-74.6908006832,41.1392969335,506.96049462715200
34039,Union,New Jersey,-74.3081414246,40.6598994131,579.5553012691200
34041,Warren,New Jersey,-74.9973498515,40.8571485251,531.8312812796060
35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,9.799384867779810
35003,Catron,New Mexico,-108.404762399,33.9153518869,8.365980718613740
35005,Chaves,New Mexico,-104.466879578,33.3633180669,16.442785775636700
35006,Cibola,New Mexico,-107.999724325,34.9125779857,22.614039848171700
35007,Colfax,New Mexico,-104.646842539,36.6061367396,24.95566712651910
35009,Curry,New Mexico,-103.347029228,34.5741914782,14.602896248652900
35011,De,New Mexico,,,155.2609462039530
35013,Doña,New Mexico,,,143.08996058325600
35015,Eddy,New Mexico,-104.304465762,32.4714628579,7.081731074741790
35017,Grant,New Mexico,-108.382455769,32.7390025581,20.421803438576600
35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,23.06107267472570
35021,Harding,New Mexico,-103.820048707,35.8579354045,10.951255144651200
35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,26.471691448790700
35025,Lea,New Mexico,-103.412478212,32.7921493696,3.931491702923330
35027,Lincoln,New Mexico,-105.459295871,33.7453078269,0.2451259858570500
35028,Los,New Mexico,,,171.81818838189800
35029,Luna,New Mexico,-107.749771928,32.1822155495,27.83506162967150
35031,McKinley,New Mexico,-108.26182312,35.5806641869,25.804930403135100
35033,Mora,New Mexico,-104.944975073,36.0105961,3.9558260356575400
35035,Otero,New Mexico,-105.741442552,32.6131446771,10.759225341496600
35037,Quay,New Mexico,-103.549748464,35.104348396,21.113685499801500
35039,Rio,New Mexico,,,135.0121419866280
35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,3.9403298139307900
35043,Sandoval,New Mexico,-106.865950923,35.6886045558,8.088735304922840
35045,San,New Mexico,,,197.25816148714900
35047,San,New Mexico,,,199.13709914391700
35049,Santa,New Mexico,,,121.80776354589800
35051,Sierra,New Mexico,-107.192378947,33.1304910055,9.185862361554010
35053,Socorro,New Mexico,-106.930399241,34.0071879577,7.072491742842280
35055,Taos,New Mexico,-105.631025824,36.578159387,5.644774237681070
35057,Torrance,New Mexico,-105.850819579,34.6404621514,5.392453396999530
35059,Union,New Mexico,-103.470970513,36.4816684795,24.571193900912300
35061,Valencia,New Mexico,-106.809062349,34.7154580153,4.735339262950160
36001,Albany,New York,-73.973558571,42.6001764292,558.8084517597940
36003,Allegany,New York,-78.027560601,42.2573913511,588.9492282003140
36005,Bronx,New York,-73.8530695745,40.8492096503,591.562738853543
36007,Broome,New York,-75.8196181695,42.1602170275,528.1895763578720
36009,Cattaraugus,New York,-78.6788502937,42.2486331385,517.5770321298220
36011,Cayuga,New York,-76.5743582093,43.0103267267,591.4256193824990
36013,Chautauqua,New York,-79.4057576347,42.3029409617,516.1286502397350
36015,Chemung,New York,-76.7600260363,42.1412473526,586.7770813279590
36017,Chenango,New York,-75.6115785175,42.4935106026,520.2992401302460
36019,Clinton,New York,-73.6781737453,44.7462263534,560.4088947549280
36021,Columbia,New York,-73.6318704984,42.2500701189,563.3190617314910
36023,Cortland,New York,-76.0702669072,42.5950071515,560.0868959409850
36025,Delaware,New York,-74.9664662769,42.1980879866,517.8773415629740
36027,Dutchess,New York,-73.7428630516,41.7651474406,593.5196600574630
36029,Erie,New York,-78.7796595828,42.7582365339,596.6584270290700
36031,Essex,New York,-73.7727094403,44.1172175226,505.11882862781700
36033,Franklin,New York,-74.3037621955,44.5929338436,507.38581706290200
36035,Fulton,New York,-74.4221748142,43.1138468547,576.2674312081530
36037,Genesee,New York,-78.1937114415,43.0009332766,524.2206657489130
36039,Greene,New York,-74.1227065013,42.2765197661,563.0099480225530
36041,Hamilton,New York,-74.4973551336,43.661121629,590.8985946903630
36043,Herkimer,New York,-74.9624979781,43.4197021208,587.4807154836570
36045,Jefferson,New York,-76.052068666,43.998861771,560.3893404994530
36047,Kings,New York,-73.9502045905,40.6343512879,565.9272204872440
36049,Lewis,New York,-75.4487944963,43.7846914327,579.7547270415550
36051,Livingston,New York,-77.7754915036,42.7280755442,559.5084180719650
36053,Madison,New York,-75.6696638191,42.9127722362,552.3463723489130
36055,Monroe,New York,-77.6801783639,43.3091611082,562.2746766332270
36057,Montgomery,New York,-74.4396826879,42.9022816291,588.1339209967570
36059,Nassau,New York,-73.585536665,40.7321421632,598.8712074596010
36061,New,New York,,,172.30076596549200
36063,Niagara,New York,-78.7708246691,43.33611095,521.1595882500520
36065,Oneida,New York,-75.4358401731,43.2417469044,553.863675171345
36067,Onondaga,New York,-76.1946419306,43.0057953643,508.8096578514970
36069,Ontario,New York,-77.2998210492,42.8528477813,589.2698822657020
36071,Orange,New York,-74.3055376374,41.402131202,526.8547641746740
36073,Orleans,New York,-78.2304441066,43.3822824324,504.86563033253900
36075,Oswego,New York,-76.2086867847,43.4638832499,528.4542277940350
36077,Otsego,New York,-75.0326059513,42.6337635679,572.4416675826840
36079,Putnam,New York,-73.74951416,41.4266615572,587.4570115646530
36081,Queens,New York,-73.8388030183,40.657513472,580.2372149790440
36083,Rensselaer,New York,-73.5097121399,42.7110535518,592.9810557994620
36085,Richmond,New York,-74.1382730507,40.5623281403,577.8307078567510
36087,Rockland,New York,-74.0240654916,41.1524635935,502.2685514849010
36089,St.,New York,,,108.98544688077200
36091,Saratoga,New York,-73.8639045541,43.1073811968,512.6908408636470
36093,Schenectady,New York,-74.0585725636,42.8181212402,556.5325082416680
36095,Schoharie,New York,-74.4421175889,42.5882192933,510.8652217849600
36097,Schuyler,New York,-76.8751761312,42.393798295,560.9998123521410
36099,Seneca,New York,-76.8237785954,42.781081385,560.6180013298620
36101,Steuben,New York,-77.3838032543,42.267809005,506.9140653701140
36103,Suffolk,New York,-72.685241262,40.9404610588,588.6255706664290
36105,Sullivan,New York,-74.7681429805,41.7164225715,585.3559745970650
36107,Tioga,New York,-76.306316775,42.170297478,564.8207963317760
36109,Tompkins,New York,-76.4736541298,42.4520186799,544.7048881909430
36111,Ulster,New York,-74.2585695251,41.8881456263,511.2764733548660
36113,Warren,New York,-73.8460059552,43.560975208,525.0670499894080
36115,Washington,New York,-73.4307589223,43.3137033973,500.18935568908200
36117,Wayne,New York,-77.0482433004,43.3253855625,559.2602403040270
36119,Westchester,New York,-73.7533906824,41.1514811895,540.0610648493330
36121,Wyoming,New York,-78.2244395122,42.7023842075,562.9017246159550
36123,Yates,New York,-77.1054588564,42.633442368,558.6617603571420
37001,Alamance,North Carolina,-79.3994248175,36.0437098766,513.7634063346300
37003,Alexander,North Carolina,-81.1770268506,35.9210263138,553.4337801893380
37005,Alleghany,North Carolina,-81.1278593427,36.4912704378,583.5564527273170
37007,Anson,North Carolina,-80.102712026,34.9737894417,547.8884646410590
37009,Ashe,North Carolina,-81.5005211955,36.434424701,503.4562386361530
37011,Avery,North Carolina,-81.9226013745,36.0766050343,528.1112370011600
37013,Beaufort,North Carolina,-76.8453144055,35.486983815,582.1107522119740
37015,Bertie,North Carolina,-76.9667121404,36.0656302022,566.5943569963300
37017,Bladen,North Carolina,-78.5636493115,34.6145873342,511.74118844776200
37019,Brunswick,North Carolina,-78.2274071617,34.0388755841,583.5359076177870
37021,Buncombe,North Carolina,-82.5301070587,35.611177887,580.3169997006470
37023,Burke,North Carolina,-81.7047784739,35.7496106399,527.8104884135860
37025,Cabarrus,North Carolina,-80.5518508851,35.3867940405,560.1677867678980
37027,Caldwell,North Carolina,-81.5464366451,35.9530379334,529.8371165177860
37029,Camden,North Carolina,-76.1609504039,36.3411216216,550.0112222700520
37031,Carteret,North Carolina,-76.5357430669,34.8612598084,514.9830442352780
37033,Caswell,North Carolina,-79.3335234769,36.3932742158,577.3235365333520
37035,Catawba,North Carolina,-81.2150705598,35.662042354,553.6125441153110
37037,Chatham,North Carolina,-79.2552758614,35.7025721296,526.6744931291900
37039,Cherokee,North Carolina,-84.063444228,35.1338574515,501.7962695943780
37041,Chowan,North Carolina,-76.6021303656,36.1265615389,587.6869229846280
37043,Clay,North Carolina,-83.7501767115,35.0571811284,583.8442848295270
37045,Cleveland,North Carolina,-81.5555471412,35.3341018022,538.4960725581300
37047,Columbus,North Carolina,-78.6550308717,34.2656450828,582.0944880893620
37049,Craven,North Carolina,-77.082003837,35.117685821,549.6750420441030
37051,Cumberland,North Carolina,-78.8275607671,35.048611942,506.7742227287390
37053,Currituck,North Carolina,-75.936949201,36.3672994836,504.3054646848370
37055,Dare,North Carolina,-75.6852333134,35.664936694,509.23747590908800
37057,Davidson,North Carolina,-80.2127487756,35.7933524917,523.0181873659060
37059,Davie,North Carolina,-80.5444636482,35.929110866,589.3653950843410
37061,Duplin,North Carolina,-77.9330277459,34.9365348363,558.4747955122610
37063,Durham,North Carolina,-78.8765926949,36.0360299243,573.4351243514110
37065,Edgecombe,North Carolina,-77.5970588882,35.912880671,501.655115074444
37067,Forsyth,North Carolina,-80.256300016,36.1306195485,582.9540285703450
37069,Franklin,North Carolina,-78.2856965824,36.0827733527,566.6703481779120
37071,Gaston,North Carolina,-81.1802416273,35.2943489527,526.7815343717270
37073,Gates,North Carolina,-76.7005266521,36.4449435708,585.8717149930530
37075,Graham,North Carolina,-83.833581803,35.350171951,509.5389696203410
37077,Granville,North Carolina,-78.6527194252,36.3040698262,584.3578227030500
37079,Greene,North Carolina,-77.6757626742,35.4849957203,521.9020109115410
37081,Guilford,North Carolina,-79.7889042685,36.0794717315,576.120085027121
37083,Halifax,North Carolina,-77.6517329831,36.2574485453,552.5695030643210
37085,Harnett,North Carolina,-78.8694125204,35.3686291614,546.4470246059310
37087,Haywood,North Carolina,-82.9821729698,35.5560557128,554.9994641099680
37089,Henderson,North Carolina,-82.4799463782,35.3362263031,599.9305980339090
37091,Hertford,North Carolina,-76.9807147831,36.3586360305,542.0186263194960
37093,Hoke,North Carolina,-79.237290715,35.0175290075,541.6666997497470
37095,Hyde,North Carolina,-76.1449651093,35.4081187361,599.572977079123
37097,Iredell,North Carolina,-80.8734378255,35.8070259189,577.1510578670520
37099,Jackson,North Carolina,-83.1408496187,35.2875866253,582.9908287053030
37101,Johnston,North Carolina,-78.3657109025,35.5178069265,522.3087257312970
37103,Jones,North Carolina,-77.3551679748,35.0217248029,525.4759553483570
37105,Lee,North Carolina,-79.1714836119,35.4751864248,571.2244850563880
37107,Lenoir,North Carolina,-77.6412486292,35.2387731611,514.6236899249140
37109,Lincoln,North Carolina,-81.2235326264,35.4855950234,521.3855211086380
37111,McDowell,North Carolina,-82.0493124426,35.6816924709,555.1334118978100
37113,Macon,North Carolina,-83.4221767088,35.1504672096,591.4699183796540
37115,Madison,North Carolina,-82.7057582627,35.8580358086,503.36328004027600
37117,Martin,North Carolina,-77.109232267,35.843213981,561.2817609274910
37119,Mecklenburg,North Carolina,-80.8327311406,35.2467670437,556.6290070778890
37121,Mitchell,North Carolina,-82.1635815487,36.0132038869,529.0046082133560
37123,Montgomery,North Carolina,-79.9054790812,35.332466935,562.3857194609290
37125,Moore,North Carolina,-79.4813744392,35.3106538555,502.4453036987890
37127,Nash,North Carolina,-77.9864448378,35.9672502839,563.9380232760300
37129,New,North Carolina,,,191.3115367603400
37131,Northampton,North Carolina,-77.3968212099,36.4177312434,597.9065341461940
37133,Onslow,North Carolina,-77.4157658244,34.709836363,513.8756145558500
37135,Orange,North Carolina,-79.120649356,36.0611182361,593.1472245572800
37137,Pamlico,North Carolina,-76.6694598427,35.151021226,563.2134767441360
37139,Pasquotank,North Carolina,-76.2492413613,36.2650187228,578.7644367101520
37141,Pender,North Carolina,-77.8884355846,34.5150997489,502.26628534911
37143,Perquimans,North Carolina,-76.4076199893,36.1772228503,541.0419330044740
37145,Person,North Carolina,-78.9718051426,36.3900951244,585.0929004466390
37147,Pitt,North Carolina,-77.3744965519,35.5932989746,565.9860649411470
37149,Polk,North Carolina,-82.1696779265,35.2792789622,571.866604460069
37151,Randolph,North Carolina,-79.8060069064,35.7103417044,511.547455601687
37153,Richmond,North Carolina,-79.7477780226,35.0060483545,572.8632510650980
37155,Robeson,North Carolina,-79.1038649277,34.6402420514,563.9282040331830
37157,Rockingham,North Carolina,-79.7749871967,36.3960127906,523.9219081483640
37159,Rowan,North Carolina,-80.5247717485,35.6394734632,501.1744942796410
37161,Rutherford,North Carolina,-81.9198334642,35.4025956291,526.8731303161870
37163,Sampson,North Carolina,-78.3713906105,34.9915361594,503.5430731196680
37165,Scotland,North Carolina,-79.4804292418,34.8408848102,510.11546542241000
37167,Stanly,North Carolina,-80.2509863077,35.3119550622,523.9958866679870
37169,Stokes,North Carolina,-80.2395157151,36.4019040049,517.279943004762
37171,Surry,North Carolina,-80.6880779273,36.4148205561,521.0390006510420
37173,Swain,North Carolina,-83.4927393736,35.4868150519,579.5844920520790
37175,Transylvania,North Carolina,-82.7983001279,35.2021778635,584.1168418663630
37177,Tyrrell,North Carolina,-76.1704523585,35.8694070017,596.964306388795
37179,Union,North Carolina,-80.5307400446,34.9883574887,590.1826533017550
37181,Vance,North Carolina,-78.4079288849,36.3649169333,573.0781410795870
37183,Wake,North Carolina,-78.6503081729,35.7902443741,562.8381093660750
37185,Warren,North Carolina,-78.1067171324,36.3965102811,580.2031773231270
37187,Washington,North Carolina,-76.5693098876,35.8392646425,526.8433032725070
37189,Watauga,North Carolina,-81.6964250718,36.2311062795,559.9019663122530
37191,Wayne,North Carolina,-78.0039971272,35.3639599672,574.0169363816780
37193,Wilkes,North Carolina,-81.1633856618,36.2062757623,579.2134836695330
37195,Wilson,North Carolina,-77.9186629547,35.7051457145,596.9822781475130
37197,Yadkin,North Carolina,-80.6652439331,36.1605336919,580.5502640915090
37199,Yancey,North Carolina,-82.3076279784,35.8989479924,562.1839945856300
38001,Adams,North Dakota,-102.528498668,46.096820597,17.57704616988270
38003,Barnes,North Dakota,-98.07154012,46.9361064669,557.3285171601070
38005,Benson,North Dakota,-99.3660130155,48.0693970137,518.4966693016600
38007,Billings,North Dakota,-103.376304933,47.0235840907,25.63771747065370
38009,Bottineau,North Dakota,-100.833304016,48.792167798,5.157950152535500
38011,Bowman,North Dakota,-103.520671138,46.1125903386,8.980713975878000
38013,Burke,North Dakota,-102.518193492,48.7910039093,20.322299580255000
38015,Burleigh,North Dakota,-100.468737737,46.977452062,14.246765571981800
38017,Cass,North Dakota,-97.2480210132,46.932964277,511.28177224315700
38019,Cavalier,North Dakota,-98.464838016,48.77230295,531.4579140542120
