,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
1695,1695,1695,1695,31071,Garfield,Nebraska,-98.9913852808,41.9143570712,550.645723750658
1696,1696,1696,1696,31073,Gosper,Nebraska,-99.8307042877,40.5148205338,583.1027366260654
1697,1697,1697,1697,31075,Grant,Nebraska,-101.740518753,41.9149937091,25.577101054697867
1698,1698,1698,1698,31077,Greeley,Nebraska,-98.5212445201,41.5674402954,536.956081840418
1699,1699,1699,1699,31079,Hall,Nebraska,-98.5021739966,40.8725715098,582.159979081004
1700,1700,1700,1700,31081,Hamilton,Nebraska,-98.0228653105,40.8730327985,598.8394745681433
1701,1701,1701,1701,31083,Harlan,Nebraska,-99.4046440743,40.1764957551,538.785027367209
1702,1702,1702,1702,31085,Hayes,Nebraska,-101.06184392,40.5247823592,6.299404858104737
1703,1703,1703,1703,31087,Hitchcock,Nebraska,-101.042272426,40.1763469163,22.661334242511032
1704,1704,1704,1704,31089,Holt,Nebraska,-98.7838447084,42.4557108473,559.7974977926743
1705,1705,1705,1705,31091,Hooker,Nebraska,-101.135334608,41.9159125951,14.947170400258583
1706,1706,1706,1706,31093,Howard,Nebraska,-98.5170946378,41.2200386132,574.8981494967442
1707,1707,1707,1707,31095,Jefferson,Nebraska,-97.1427156563,40.1757608618,555.6128335485038
1708,1708,1708,1708,31097,Johnson,Nebraska,-96.2650968936,40.3926315712,555.5404666098935
1709,1709,1709,1709,31099,Kearney,Nebraska,-98.9480216382,40.5067072585,577.8752396202123
1710,1710,1710,1710,31101,Keith,Nebraska,-101.661351227,41.1987931574,28.00571199349988
1711,1711,1711,1711,31103,Keya,Nebraska,,,193.32406185768
1712,1712,1712,1712,31105,Kimball,Nebraska,-103.714949912,41.1976566629,5.009818217408362
1713,1713,1713,1713,31107,Knox,Nebraska,-97.8918968398,42.6367815449,539.1964704260594
1714,1714,1714,1714,31109,Lancaster,Nebraska,-96.687755507,40.7841735523,544.4918794557848
1715,1715,1715,1715,31111,Lincoln,Nebraska,-100.745233846,41.047767486,26.6550038685281
1716,1716,1716,1716,31113,Logan,Nebraska,-100.482861357,41.5664861496,2.339008891950481
1717,1717,1717,1717,31115,Loup,Nebraska,-99.4544205673,41.91384687,544.1252437984397
1718,1718,1718,1718,31117,McPherson,Nebraska,-101.060530422,41.5680844607,6.043299367368346
1719,1719,1719,1719,31119,Madison,Nebraska,-97.6007790824,41.916698107,557.57643837491
1720,1720,1720,1720,31121,Merrick,Nebraska,-98.0379852209,41.1690382608,523.7740844540214
1721,1721,1721,1721,31123,Morrill,Nebraska,-103.010548763,41.7159996542,14.990189931131203
1722,1722,1722,1722,31125,Nance,Nebraska,-97.9922509137,41.397302247,528.9222900466399
1723,1723,1723,1723,31127,Nemaha,Nebraska,-95.8498160648,40.3876548763,502.2233785603148
1724,1724,1724,1724,31129,Nuckolls,Nebraska,-98.0471849897,40.1763796295,537.5829747944094
1725,1725,1725,1725,31131,Otoe,Nebraska,-96.1347754194,40.6485010044,533.437377321634
1726,1726,1726,1726,31133,Pawnee,Nebraska,-96.2370551712,40.1315428804,545.1218243532251
1727,1727,1727,1727,31135,Perkins,Nebraska,-101.649613261,40.8509414055,20.363356644736903
1728,1728,1728,1728,31137,Phelps,Nebraska,-99.4145428942,40.5111130544,514.3237896921274
1729,1729,1729,1729,31139,Pierce,Nebraska,-97.6012905205,42.2643746213,574.4378311037882
1730,1730,1730,1730,31141,Platte,Nebraska,-97.5211569987,41.5712867683,541.132089803629
1731,1731,1731,1731,31143,Polk,Nebraska,-97.5684211292,41.1868968805,551.7221410662745
1732,1732,1732,1732,31145,Red,Nebraska,,,107.81207580015273
1733,1733,1733,1733,31147,Richardson,Nebraska,-95.7175305402,40.1250638959,500.1240664004655
1734,1734,1734,1734,31149,Rock,Nebraska,-99.4499297346,42.4212881344,557.820255805762
1735,1735,1735,1735,31151,Saline,Nebraska,-97.1409086996,40.5240610865,581.3457667795211
1736,1736,1736,1736,31153,Sarpy,Nebraska,-96.1119919612,41.1129273435,541.9028863056504
1737,1737,1737,1737,31155,Saunders,Nebraska,-96.6374007438,41.2263705176,516.0597754788869
1738,1738,1738,1738,31157,Scotts,Nebraska,,,167.88105755941274
1739,1739,1739,1739,31159,Seward,Nebraska,-97.1395097335,40.872385845,588.0865985294449
1740,1740,1740,1740,31161,Sheridan,Nebraska,-102.408963566,42.5047730204,6.384073337842402
1741,1741,1741,1741,31163,Sherman,Nebraska,-98.9762070587,41.220590588,503.8363775170142
1742,1742,1742,1742,31165,Sioux,Nebraska,-103.758878789,42.4877134885,20.944001840076453
1743,1743,1743,1743,31167,Stanton,Nebraska,-97.1939149855,41.9169237189,504.13696901898174
1744,1744,1744,1744,31169,Thayer,Nebraska,-97.5949196014,40.1762856299,519.5861344859981
1745,1745,1745,1745,31171,Thomas,Nebraska,-100.555845619,41.9135060744,25.712497505842126
1746,1746,1746,1746,31173,Thurston,Nebraska,-96.5440972071,42.1581860579,509.71059912503176
1747,1747,1747,1747,31175,Valley,Nebraska,-98.9819022019,41.567305883,581.8671918067844
1748,1748,1748,1748,31177,Washington,Nebraska,-96.2220294815,41.5310383041,532.4933277167939
1749,1749,1749,1749,31179,Wayne,Nebraska,-97.11926027,42.2092885613,521.6118894201925
1750,1750,1750,1750,31181,Webster,Nebraska,-98.4999473753,40.1764332141,509.28620339242207
1751,1751,1751,1751,31183,Wheeler,Nebraska,-98.5281860324,41.9147703039,503.94250942261766
1752,1752,1752,1752,31185,York,Nebraska,-97.5971068674,40.8727457976,594.3927403825531
1753,1753,1753,1753,32001,Churchill,Nevada,-118.335778874,39.580876381,566.6161559526163
1754,1754,1754,1754,32003,Clark,Nevada,-115.013561058,36.2151963075,509.7653033366313
1755,1755,1755,1755,32005,Douglas,Nevada,-119.616372018,38.9122413956,570.3209060439497
1756,1756,1756,1756,32007,Elko,Nevada,-115.35770071,41.1457829623,402.2129972987563
1757,1757,1757,1757,32009,Esmeralda,Nevada,-117.632366036,37.7846965493,555.513936742188
1758,1758,1758,1758,32011,Eureka,Nevada,-116.268559598,39.9838920238,485.8088378637798
1759,1759,1759,1759,32013,Humboldt,Nevada,-118.111965828,41.4068465707,568.9442489535313
1760,1760,1760,1760,32015,Lander,Nevada,-117.037908401,39.9338060484,517.6844338931137
1761,1761,1761,1761,32017,Lincoln,Nevada,-114.877539979,37.6433385983,400.31433655428634
1762,1762,1762,1762,32019,Lyon,Nevada,-119.189196841,39.020397715,537.7615784518179
1763,1763,1763,1763,32021,Mineral,Nevada,-118.435214254,38.5388085859,506.32642239008885
1764,1764,1764,1764,32023,Nye,Nevada,-116.471931336,38.0423815985,576.5649669524987
1765,1765,1765,1765,32027,Pershing,Nevada,-118.404438052,40.4403578768,409.81194794907407
1766,1766,1766,1766,32029,Storey,Nevada,-119.529362193,39.4469307309,525.2424760624125
1767,1767,1767,1767,32031,Washoe,Nevada,-119.664306118,40.6655968327,448.983296306714
1768,1768,1768,1768,32033,White,Nevada,,,117.2295705457324
1769,1769,1769,1769,32510,Carson,Nevada,,,178.62956069541775
1770,1770,1770,1770,33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,570.369650029998
1771,1771,1771,1771,33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,541.4838739663227
1772,1772,1772,1772,33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,548.4000672367616
1773,1773,1773,1773,33007,Coos,New Hampshire,-71.3055333389,44.6894956175,543.3403508750223
1774,1774,1774,1774,33009,Grafton,New Hampshire,-71.8207197904,43.940666315,517.589205813805
1775,1775,1775,1775,33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,517.2594999719666
1776,1776,1776,1776,33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,585.7670150876195
1777,1777,1777,1777,33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,514.5261520377206
1778,1778,1778,1778,33017,Strafford,New Hampshire,-71.0288020158,43.29699417,557.5469187438506
1779,1779,1779,1779,33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,503.6713623590351
1780,1780,1780,1780,34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,516.8841036738546
1781,1781,1781,1781,34003,Bergen,New Jersey,-74.0742255725,40.9596717781,579.7357905578037
1782,1782,1782,1782,34005,Burlington,New Jersey,-74.6680674072,39.8777172962,517.8616052206959
1783,1783,1783,1783,34007,Camden,New Jersey,-74.9597543553,39.8035392391,591.1453088646658
1784,1784,1784,1784,34009,Cape,New Jersey,,,135.71273744041915
1785,1785,1785,1785,34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,549.6729304158889
1786,1786,1786,1786,34013,Essex,New Jersey,-74.2470601526,40.7872147845,546.7883819492536
1787,1787,1787,1787,34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,523.9051316168585
1788,1788,1788,1788,34017,Hudson,New Jersey,-74.0759554422,40.7309049975,503.4816204260992
1789,1789,1789,1789,34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,577.1212354548193
1790,1790,1790,1790,34021,Mercer,New Jersey,-74.7017524053,40.2834374242,588.4532002086712
1791,1791,1791,1791,34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,536.1919118864903
1792,1792,1792,1792,34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,526.6197773908634
1793,1793,1793,1793,34027,Morris,New Jersey,-74.5445106674,40.8620042241,580.7848017321097
1794,1794,1794,1794,34029,Ocean,New Jersey,-74.2499159319,39.8659324961,510.8385046900052
1795,1795,1795,1795,34031,Passaic,New Jersey,-74.3007756821,41.0343060095,547.8534488824799
1796,1796,1796,1796,34033,Salem,New Jersey,-75.3579856904,39.5767751714,547.5798810264521
1797,1797,1797,1797,34035,Somerset,New Jersey,-74.6163366246,40.5635069447,553.3481327999434
1798,1798,1798,1798,34037,Sussex,New Jersey,-74.6908006832,41.1392969335,506.96049462715166
1799,1799,1799,1799,34039,Union,New Jersey,-74.3081414246,40.6598994131,579.5553012691195
1800,1800,1800,1800,34041,Warren,New Jersey,-74.9973498515,40.8571485251,531.8312812796055
1801,1801,1801,1801,35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,9.799384867779809
1802,1802,1802,1802,35003,Catron,New Mexico,-108.404762399,33.9153518869,8.365980718613738
1803,1803,1803,1803,35005,Chaves,New Mexico,-104.466879578,33.3633180669,16.442785775636708
1804,1804,1804,1804,35006,Cibola,New Mexico,-107.999724325,34.9125779857,22.614039848171704
1805,1805,1805,1805,35007,Colfax,New Mexico,-104.646842539,36.6061367396,24.95566712651914
1806,1806,1806,1806,35009,Curry,New Mexico,-103.347029228,34.5741914782,14.602896248652874
1807,1807,1807,1807,35011,De,New Mexico,,,155.2609462039527
1808,1808,1808,1808,35013,Doña,New Mexico,,,143.08996058325602
1809,1809,1809,1809,35015,Eddy,New Mexico,-104.304465762,32.4714628579,7.081731074741794
1810,1810,1810,1810,35017,Grant,New Mexico,-108.382455769,32.7390025581,20.42180343857657
1811,1811,1811,1811,35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,23.06107267472569
1812,1812,1812,1812,35021,Harding,New Mexico,-103.820048707,35.8579354045,10.951255144651164
1813,1813,1813,1813,35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,26.471691448790747
1814,1814,1814,1814,35025,Lea,New Mexico,-103.412478212,32.7921493696,3.931491702923334
1815,1815,1815,1815,35027,Lincoln,New Mexico,-105.459295871,33.7453078269,0.2451259858570498
1816,1816,1816,1816,35028,Los,New Mexico,,,171.81818838189756
1817,1817,1817,1817,35029,Luna,New Mexico,-107.749771928,32.1822155495,27.83506162967154
1818,1818,1818,1818,35031,McKinley,New Mexico,-108.26182312,35.5806641869,25.804930403135145
1819,1819,1819,1819,35033,Mora,New Mexico,-104.944975073,36.0105961,3.955826035657536
1820,1820,1820,1820,35035,Otero,New Mexico,-105.741442552,32.6131446771,10.759225341496563
1821,1821,1821,1821,35037,Quay,New Mexico,-103.549748464,35.104348396,21.113685499801505
1822,1822,1822,1822,35039,Rio,New Mexico,,,135.0121419866282
1823,1823,1823,1823,35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,3.9403298139307887
1824,1824,1824,1824,35043,Sandoval,New Mexico,-106.865950923,35.6886045558,8.088735304922835
1825,1825,1825,1825,35045,San,New Mexico,,,197.25816148714927
1826,1826,1826,1826,35047,San,New Mexico,,,199.13709914391748
1827,1827,1827,1827,35049,Santa,New Mexico,,,121.80776354589818
1828,1828,1828,1828,35051,Sierra,New Mexico,-107.192378947,33.1304910055,9.185862361554014
1829,1829,1829,1829,35053,Socorro,New Mexico,-106.930399241,34.0071879577,7.072491742842276
1830,1830,1830,1830,35055,Taos,New Mexico,-105.631025824,36.578159387,5.644774237681071
1831,1831,1831,1831,35057,Torrance,New Mexico,-105.850819579,34.6404621514,5.392453396999533
1832,1832,1832,1832,35059,Union,New Mexico,-103.470970513,36.4816684795,24.571193900912306
1833,1833,1833,1833,35061,Valencia,New Mexico,-106.809062349,34.7154580153,4.735339262950155
1834,1834,1834,1834,36001,Albany,New York,-73.973558571,42.6001764292,558.8084517597938
1835,1835,1835,1835,36003,Allegany,New York,-78.027560601,42.2573913511,588.9492282003137
1836,1836,1836,1836,36005,Bronx,New York,-73.8530695745,40.8492096503,591.562738853543
1837,1837,1837,1837,36007,Broome,New York,-75.8196181695,42.1602170275,528.1895763578716
1838,1838,1838,1838,36009,Cattaraugus,New York,-78.6788502937,42.2486331385,517.5770321298221
1839,1839,1839,1839,36011,Cayuga,New York,-76.5743582093,43.0103267267,591.4256193824988
1840,1840,1840,1840,36013,Chautauqua,New York,-79.4057576347,42.3029409617,516.1286502397352
1841,1841,1841,1841,36015,Chemung,New York,-76.7600260363,42.1412473526,586.7770813279592
1842,1842,1842,1842,36017,Chenango,New York,-75.6115785175,42.4935106026,520.2992401302456
1843,1843,1843,1843,36019,Clinton,New York,-73.6781737453,44.7462263534,560.4088947549275
1844,1844,1844,1844,36021,Columbia,New York,-73.6318704984,42.2500701189,563.3190617314906
1845,1845,1845,1845,36023,Cortland,New York,-76.0702669072,42.5950071515,560.0868959409847
1846,1846,1846,1846,36025,Delaware,New York,-74.9664662769,42.1980879866,517.8773415629736
1847,1847,1847,1847,36027,Dutchess,New York,-73.7428630516,41.7651474406,593.5196600574625
1848,1848,1848,1848,36029,Erie,New York,-78.7796595828,42.7582365339,596.6584270290696
1849,1849,1849,1849,36031,Essex,New York,-73.7727094403,44.1172175226,505.11882862781727
1850,1850,1850,1850,36033,Franklin,New York,-74.3037621955,44.5929338436,507.38581706290216
1851,1851,1851,1851,36035,Fulton,New York,-74.4221748142,43.1138468547,576.2674312081525
1852,1852,1852,1852,36037,Genesee,New York,-78.1937114415,43.0009332766,524.2206657489126
1853,1853,1853,1853,36039,Greene,New York,-74.1227065013,42.2765197661,563.0099480225532
1854,1854,1854,1854,36041,Hamilton,New York,-74.4973551336,43.661121629,590.8985946903629
1855,1855,1855,1855,36043,Herkimer,New York,-74.9624979781,43.4197021208,587.4807154836569
1856,1856,1856,1856,36045,Jefferson,New York,-76.052068666,43.998861771,560.3893404994533
1857,1857,1857,1857,36047,Kings,New York,-73.9502045905,40.6343512879,565.9272204872435
1858,1858,1858,1858,36049,Lewis,New York,-75.4487944963,43.7846914327,579.7547270415549
1859,1859,1859,1859,36051,Livingston,New York,-77.7754915036,42.7280755442,559.5084180719648
1860,1860,1860,1860,36053,Madison,New York,-75.6696638191,42.9127722362,552.3463723489133
1861,1861,1861,1861,36055,Monroe,New York,-77.6801783639,43.3091611082,562.2746766332265
1862,1862,1862,1862,36057,Montgomery,New York,-74.4396826879,42.9022816291,588.1339209967567
1863,1863,1863,1863,36059,Nassau,New York,-73.585536665,40.7321421632,598.8712074596009
1864,1864,1864,1864,36061,New,New York,,,172.30076596549247
1865,1865,1865,1865,36063,Niagara,New York,-78.7708246691,43.33611095,521.1595882500523
1866,1866,1866,1866,36065,Oneida,New York,-75.4358401731,43.2417469044,553.863675171345
1867,1867,1867,1867,36067,Onondaga,New York,-76.1946419306,43.0057953643,508.8096578514967
1868,1868,1868,1868,36069,Ontario,New York,-77.2998210492,42.8528477813,589.2698822657023
1869,1869,1869,1869,36071,Orange,New York,-74.3055376374,41.402131202,526.8547641746743
1870,1870,1870,1870,36073,Orleans,New York,-78.2304441066,43.3822824324,504.86563033253873
1871,1871,1871,1871,36075,Oswego,New York,-76.2086867847,43.4638832499,528.4542277940351
1872,1872,1872,1872,36077,Otsego,New York,-75.0326059513,42.6337635679,572.4416675826841
1873,1873,1873,1873,36079,Putnam,New York,-73.74951416,41.4266615572,587.4570115646527
1874,1874,1874,1874,36081,Queens,New York,-73.8388030183,40.657513472,580.2372149790435
1875,1875,1875,1875,36083,Rensselaer,New York,-73.5097121399,42.7110535518,592.9810557994617
1876,1876,1876,1876,36085,Richmond,New York,-74.1382730507,40.5623281403,577.8307078567507
1877,1877,1877,1877,36087,Rockland,New York,-74.0240654916,41.1524635935,502.2685514849011
1878,1878,1878,1878,36089,St.,New York,,,108.98544688077236
1879,1879,1879,1879,36091,Saratoga,New York,-73.8639045541,43.1073811968,512.6908408636473
1880,1880,1880,1880,36093,Schenectady,New York,-74.0585725636,42.8181212402,556.5325082416678
1881,1881,1881,1881,36095,Schoharie,New York,-74.4421175889,42.5882192933,510.8652217849603
1882,1882,1882,1882,36097,Schuyler,New York,-76.8751761312,42.393798295,560.9998123521406
1883,1883,1883,1883,36099,Seneca,New York,-76.8237785954,42.781081385,560.6180013298621
1884,1884,1884,1884,36101,Steuben,New York,-77.3838032543,42.267809005,506.9140653701136
1885,1885,1885,1885,36103,Suffolk,New York,-72.685241262,40.9404610588,588.6255706664285
1886,1886,1886,1886,36105,Sullivan,New York,-74.7681429805,41.7164225715,585.3559745970649
1887,1887,1887,1887,36107,Tioga,New York,-76.306316775,42.170297478,564.8207963317759
1888,1888,1888,1888,36109,Tompkins,New York,-76.4736541298,42.4520186799,544.7048881909432
1889,1889,1889,1889,36111,Ulster,New York,-74.2585695251,41.8881456263,511.2764733548659
1890,1890,1890,1890,36113,Warren,New York,-73.8460059552,43.560975208,525.0670499894081
1891,1891,1891,1891,36115,Washington,New York,-73.4307589223,43.3137033973,500.1893556890821
1892,1892,1892,1892,36117,Wayne,New York,-77.0482433004,43.3253855625,559.2602403040269
1893,1893,1893,1893,36119,Westchester,New York,-73.7533906824,41.1514811895,540.0610648493328
1894,1894,1894,1894,36121,Wyoming,New York,-78.2244395122,42.7023842075,562.9017246159547
1895,1895,1895,1895,36123,Yates,New York,-77.1054588564,42.633442368,558.6617603571424
1896,1896,1896,1896,37001,Alamance,North Carolina,-79.3994248175,36.0437098766,513.7634063346298
1897,1897,1897,1897,37003,Alexander,North Carolina,-81.1770268506,35.9210263138,553.4337801893383
1898,1898,1898,1898,37005,Alleghany,North Carolina,-81.1278593427,36.4912704378,583.5564527273172
1899,1899,1899,1899,37007,Anson,North Carolina,-80.102712026,34.9737894417,547.8884646410589
1900,1900,1900,1900,37009,Ashe,North Carolina,-81.5005211955,36.434424701,503.4562386361532
1901,1901,1901,1901,37011,Avery,North Carolina,-81.9226013745,36.0766050343,528.1112370011599
1902,1902,1902,1902,37013,Beaufort,North Carolina,-76.8453144055,35.486983815,582.1107522119739
1903,1903,1903,1903,37015,Bertie,North Carolina,-76.9667121404,36.0656302022,566.5943569963297
1904,1904,1904,1904,37017,Bladen,North Carolina,-78.5636493115,34.6145873342,511.74118844776217
1905,1905,1905,1905,37019,Brunswick,North Carolina,-78.2274071617,34.0388755841,583.5359076177873
1906,1906,1906,1906,37021,Buncombe,North Carolina,-82.5301070587,35.611177887,580.3169997006472
1907,1907,1907,1907,37023,Burke,North Carolina,-81.7047784739,35.7496106399,527.8104884135856
1908,1908,1908,1908,37025,Cabarrus,North Carolina,-80.5518508851,35.3867940405,560.1677867678981
1909,1909,1909,1909,37027,Caldwell,North Carolina,-81.5464366451,35.9530379334,529.8371165177864
1910,1910,1910,1910,37029,Camden,North Carolina,-76.1609504039,36.3411216216,550.0112222700517
1911,1911,1911,1911,37031,Carteret,North Carolina,-76.5357430669,34.8612598084,514.9830442352778
1912,1912,1912,1912,37033,Caswell,North Carolina,-79.3335234769,36.3932742158,577.3235365333522
1913,1913,1913,1913,37035,Catawba,North Carolina,-81.2150705598,35.662042354,553.6125441153105
1914,1914,1914,1914,37037,Chatham,North Carolina,-79.2552758614,35.7025721296,526.6744931291904
1915,1915,1915,1915,37039,Cherokee,North Carolina,-84.063444228,35.1338574515,501.7962695943781
1916,1916,1916,1916,37041,Chowan,North Carolina,-76.6021303656,36.1265615389,587.6869229846279
1917,1917,1917,1917,37043,Clay,North Carolina,-83.7501767115,35.0571811284,583.8442848295273
1918,1918,1918,1918,37045,Cleveland,North Carolina,-81.5555471412,35.3341018022,538.4960725581296
1919,1919,1919,1919,37047,Columbus,North Carolina,-78.6550308717,34.2656450828,582.0944880893618
1920,1920,1920,1920,37049,Craven,North Carolina,-77.082003837,35.117685821,549.6750420441026
1921,1921,1921,1921,37051,Cumberland,North Carolina,-78.8275607671,35.048611942,506.7742227287385
1922,1922,1922,1922,37053,Currituck,North Carolina,-75.936949201,36.3672994836,504.3054646848373
1923,1923,1923,1923,37055,Dare,North Carolina,-75.6852333134,35.664936694,509.23747590908766
1924,1924,1924,1924,37057,Davidson,North Carolina,-80.2127487756,35.7933524917,523.0181873659056
1925,1925,1925,1925,37059,Davie,North Carolina,-80.5444636482,35.929110866,589.3653950843407
1926,1926,1926,1926,37061,Duplin,North Carolina,-77.9330277459,34.9365348363,558.4747955122606
1927,1927,1927,1927,37063,Durham,North Carolina,-78.8765926949,36.0360299243,573.4351243514108
1928,1928,1928,1928,37065,Edgecombe,North Carolina,-77.5970588882,35.912880671,501.655115074444
1929,1929,1929,1929,37067,Forsyth,North Carolina,-80.256300016,36.1306195485,582.9540285703449
1930,1930,1930,1930,37069,Franklin,North Carolina,-78.2856965824,36.0827733527,566.6703481779119
1931,1931,1931,1931,37071,Gaston,North Carolina,-81.1802416273,35.2943489527,526.7815343717267
1932,1932,1932,1932,37073,Gates,North Carolina,-76.7005266521,36.4449435708,585.8717149930525
1933,1933,1933,1933,37075,Graham,North Carolina,-83.833581803,35.350171951,509.5389696203414
1934,1934,1934,1934,37077,Granville,North Carolina,-78.6527194252,36.3040698262,584.3578227030499
1935,1935,1935,1935,37079,Greene,North Carolina,-77.6757626742,35.4849957203,521.9020109115407
1936,1936,1936,1936,37081,Guilford,North Carolina,-79.7889042685,36.0794717315,576.120085027121
1937,1937,1937,1937,37083,Halifax,North Carolina,-77.6517329831,36.2574485453,552.5695030643208
1938,1938,1938,1938,37085,Harnett,North Carolina,-78.8694125204,35.3686291614,546.4470246059306
1939,1939,1939,1939,37087,Haywood,North Carolina,-82.9821729698,35.5560557128,554.9994641099681
1940,1940,1940,1940,37089,Henderson,North Carolina,-82.4799463782,35.3362263031,599.9305980339092
1941,1941,1941,1941,37091,Hertford,North Carolina,-76.9807147831,36.3586360305,542.0186263194961
1942,1942,1942,1942,37093,Hoke,North Carolina,-79.237290715,35.0175290075,541.6666997497473
1943,1943,1943,1943,37095,Hyde,North Carolina,-76.1449651093,35.4081187361,599.572977079123
1944,1944,1944,1944,37097,Iredell,North Carolina,-80.8734378255,35.8070259189,577.1510578670521
1945,1945,1945,1945,37099,Jackson,North Carolina,-83.1408496187,35.2875866253,582.9908287053032
1946,1946,1946,1946,37101,Johnston,North Carolina,-78.3657109025,35.5178069265,522.3087257312972
1947,1947,1947,1947,37103,Jones,North Carolina,-77.3551679748,35.0217248029,525.4759553483573
1948,1948,1948,1948,37105,Lee,North Carolina,-79.1714836119,35.4751864248,571.2244850563882
1949,1949,1949,1949,37107,Lenoir,North Carolina,-77.6412486292,35.2387731611,514.6236899249142
1950,1950,1950,1950,37109,Lincoln,North Carolina,-81.2235326264,35.4855950234,521.3855211086377
1951,1951,1951,1951,37111,McDowell,North Carolina,-82.0493124426,35.6816924709,555.1334118978104
1952,1952,1952,1952,37113,Macon,North Carolina,-83.4221767088,35.1504672096,591.4699183796536
1953,1953,1953,1953,37115,Madison,North Carolina,-82.7057582627,35.8580358086,503.36328004027575
1954,1954,1954,1954,37117,Martin,North Carolina,-77.109232267,35.843213981,561.2817609274907
1955,1955,1955,1955,37119,Mecklenburg,North Carolina,-80.8327311406,35.2467670437,556.6290070778892
1956,1956,1956,1956,37121,Mitchell,North Carolina,-82.1635815487,36.0132038869,529.0046082133562
1957,1957,1957,1957,37123,Montgomery,North Carolina,-79.9054790812,35.332466935,562.3857194609286
1958,1958,1958,1958,37125,Moore,North Carolina,-79.4813744392,35.3106538555,502.4453036987889
1959,1959,1959,1959,37127,Nash,North Carolina,-77.9864448378,35.9672502839,563.9380232760304
1960,1960,1960,1960,37129,New,North Carolina,,,191.3115367603399
1961,1961,1961,1961,37131,Northampton,North Carolina,-77.3968212099,36.4177312434,597.9065341461941
1962,1962,1962,1962,37133,Onslow,North Carolina,-77.4157658244,34.709836363,513.8756145558498
1963,1963,1963,1963,37135,Orange,North Carolina,-79.120649356,36.0611182361,593.1472245572801
1964,1964,1964,1964,37137,Pamlico,North Carolina,-76.6694598427,35.151021226,563.2134767441363
1965,1965,1965,1965,37139,Pasquotank,North Carolina,-76.2492413613,36.2650187228,578.7644367101523
1966,1966,1966,1966,37141,Pender,North Carolina,-77.8884355846,34.5150997489,502.26628534911
1967,1967,1967,1967,37143,Perquimans,North Carolina,-76.4076199893,36.1772228503,541.0419330044741
1968,1968,1968,1968,37145,Person,North Carolina,-78.9718051426,36.3900951244,585.0929004466393
1969,1969,1969,1969,37147,Pitt,North Carolina,-77.3744965519,35.5932989746,565.9860649411468
1970,1970,1970,1970,37149,Polk,North Carolina,-82.1696779265,35.2792789622,571.866604460069
1971,1971,1971,1971,37151,Randolph,North Carolina,-79.8060069064,35.7103417044,511.547455601687
1972,1972,1972,1972,37153,Richmond,North Carolina,-79.7477780226,35.0060483545,572.8632510650984
1973,1973,1973,1973,37155,Robeson,North Carolina,-79.1038649277,34.6402420514,563.9282040331827
1974,1974,1974,1974,37157,Rockingham,North Carolina,-79.7749871967,36.3960127906,523.9219081483642
1975,1975,1975,1975,37159,Rowan,North Carolina,-80.5247717485,35.6394734632,501.1744942796407
1976,1976,1976,1976,37161,Rutherford,North Carolina,-81.9198334642,35.4025956291,526.8731303161866
1977,1977,1977,1977,37163,Sampson,North Carolina,-78.3713906105,34.9915361594,503.5430731196678
1978,1978,1978,1978,37165,Scotland,North Carolina,-79.4804292418,34.8408848102,510.1154654224098
1979,1979,1979,1979,37167,Stanly,North Carolina,-80.2509863077,35.3119550622,523.9958866679874
1980,1980,1980,1980,37169,Stokes,North Carolina,-80.2395157151,36.4019040049,517.279943004762
1981,1981,1981,1981,37171,Surry,North Carolina,-80.6880779273,36.4148205561,521.0390006510416
1982,1982,1982,1982,37173,Swain,North Carolina,-83.4927393736,35.4868150519,579.5844920520786
1983,1983,1983,1983,37175,Transylvania,North Carolina,-82.7983001279,35.2021778635,584.1168418663625
1984,1984,1984,1984,37177,Tyrrell,North Carolina,-76.1704523585,35.8694070017,596.964306388795
1985,1985,1985,1985,37179,Union,North Carolina,-80.5307400446,34.9883574887,590.1826533017551
1986,1986,1986,1986,37181,Vance,North Carolina,-78.4079288849,36.3649169333,573.0781410795867
1987,1987,1987,1987,37183,Wake,North Carolina,-78.6503081729,35.7902443741,562.8381093660753
1988,1988,1988,1988,37185,Warren,North Carolina,-78.1067171324,36.3965102811,580.2031773231265
1989,1989,1989,1989,37187,Washington,North Carolina,-76.5693098876,35.8392646425,526.8433032725065
1990,1990,1990,1990,37189,Watauga,North Carolina,-81.6964250718,36.2311062795,559.9019663122532
