,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,iata,name,city,state,country,latitude,longitude,death
1609,1609,1609,1609,1609,GHM,Centerville Municipal,Centerville,TN,USA,0.0,0.0,0.0
1610,1610,1610,1610,1610,GHW,Glenwood Municipal,Glenwood,MN,USA,45.64389167,-95.32043056,0.0
1611,1611,1611,1611,1611,GIF,Winter Havens Gilbert,Winter Haven,FL,USA,0.0,0.0,0.0
1612,1612,1612,1612,1612,GJT,Walker,Grand Junction,CO,USA,0.0,0.0,19.0
1613,1613,1613,1613,1613,GKJ,Port Meadville,Meadville,PA,USA,0.0,0.0,0.0
1614,1614,1614,1614,1614,GKN,Gulkana,Gulkana,AK,USA,62.15488889,-145.4566389,0.0
1615,1615,1615,1615,1615,GKT,Gatlinburg-Pigeon Forge,Sevierville,TN,USA,0.0,0.0,0.0
1616,1616,1616,1616,1616,GKY,Arlington Municipal,Arlington,TX,USA,32.66241528,-97.09391139,0.0
1617,1617,1617,1617,1617,GLD,Renner Field/Goodland Municipal,Goodland,KS,USA,0.0,0.0,0.0
1618,1618,1618,1618,1618,GLE,Gainesville Municipal,Gainesville,TX,USA,33.65136111,-97.19702778,0.0
1619,1619,1619,1619,1619,GLH,Mid Delta Regional,Greenville,MS,USA,0.0,0.0,0.0
1620,1620,1620,1620,1620,GLR,Otsego County,Gaylord,MI,USA,0.0,0.0,0.0
1621,1621,1621,1621,1621,GLS,Galveston-Scholes,Galveston,TX,USA,29.26532333,-94.86040667,0.0
1622,1622,1622,1622,1622,GLW,Glasgow Municipal,Glasgow,KY,USA,0.0,0.0,0.0
1623,1623,1623,1623,1623,GLY,Clinton Memorial,Clinton,MO,USA,38.35657306,-93.68417694,0.0
1624,1624,1624,1624,1624,GMJ,Grove Municipal,Grove,OK,USA,0.0,0.0,0.0
1625,1625,1625,1625,1625,GMU,Greenville Downtown,Greenville,SC,USA,0.0,0.0,0.0
1626,1626,1626,1626,1626,GNB,Granby-Grand County,Granby,CO,USA,40.08970806,-105.9172367,21.0
1627,1627,1627,1627,1627,GNF,Grenada Municipal,Grenada,MS,USA,0.0,0.0,0.0
1628,1628,1628,1628,1628,GNG,Gooding Municipal,Gooding,ID,USA,42.91716639,-114.7651575,19.0
1629,1629,1629,1629,1629,GNT,Grants-Milan Municipal,Grants,NM,USA,0.0,0.0,0.0
1630,1630,1630,1630,1630,GNU,Goodnews,Goodnews,AK,USA,59.11727556,-161.5813967,0.0
1631,1631,1631,1631,1631,GNV,Gainesville Regional,Gainesville,FL,USA,0.0,0.0,0.0
1632,1632,1632,1632,1632,GOK,Guthrie Municipal,Guthrie,OK,USA,0.0,0.0,0.0
1633,1633,1633,1633,1633,GON,Groton-New London,Groton,CT,USA,41.33005778,-72.04513556,0.0
1634,1634,1634,1634,1634,GPH,Clay County Regional,Mosby,MO,USA,0.0,0.0,0.0
1635,1635,1635,1635,1635,GPM,Grand Prairie Municipal,Grand Prairie,TX,USA,32.69858333,-97.04652778,0.0
1636,1636,1636,1636,1636,GPT,Gulfport-Biloxi Regional,Gulfport-Biloxi,MS,USA,0.0,0.0,0.0
1637,1637,1637,1637,1637,GPZ,Grand Rapids-Itasca County,Grand Rapids,MN,USA,0.0,0.0,0.0
1638,1638,1638,1638,1638,GQQ,Galion Municipal,Galion,OH,USA,0.0,0.0,0.0
1639,1639,1639,1639,1639,GRB,Austin Straubel International,Green Bay,WI,USA,0.0,0.0,0.0
1640,1640,1640,1640,1640,GRD,Greenwood County,Greenwood,SC,USA,0.0,0.0,0.0
1641,1641,1641,1641,1641,GRE,Greenville,Greenville,IL,USA,38.83615778,-89.37841111,0.0
1642,1642,1642,1642,1642,GRI,Central Nebraska Regional,Grand Island,NE,USA,0.0,0.0,26.0
1643,1643,1643,1643,1643,GRK,Robert Gray AAF,Killeen,TX,USA,31.06489778,-97.82779778,0.0
1644,1644,1644,1644,1644,GRN,Gordon Municipal,Gordon,NE,USA,0.0,0.0,15.0
1645,1645,1645,1645,1645,GRO,Rota International,Rota Island,CQ,USA,14.1743075,-145.2425353,0.0
1646,1646,1646,1646,1646,GRR,Kent County International,Grand Rapids,MI,USA,0.0,0.0,0.0
1647,1647,1647,1647,1647,GSH,Goshen Municipal,Goshen,IN,USA,0.0,0.0,0.0
1648,1648,1648,1648,1648,GSN,Saipan International,Obyan,CQ,USA,15.11900139,-145.7293561,0.0
1649,1649,1649,1649,1649,GSO,Piedmont Triad International,Greensboro,NC,USA,36.09774694,-79.9372975,0.0
1650,1650,1650,1650,1650,GSP,Greenville-Spartanburg,Greer,SC,USA,0.0,0.0,0.0
1651,1651,1651,1651,1651,GST,Gustavus,Gustavus,AK,USA,58.42438139,-135.7073814,0.0
1652,1652,1652,1652,1652,GTF,Great Falls Intl,Great Falls,MT,USA,0.0,0.0,0.0
1653,1653,1653,1653,1653,GTR,Golden Triangle Regional,Columbus-Starkville-West Point,MS,USA,0.0,0.0,0.0
1654,1654,1654,1654,1654,GTU,Georgetown Municipal,Georgetown,TX,USA,0.0,0.0,0.0
1655,1655,1655,1655,1655,GUC,Gunnison County,Gunnison,CO,USA,0.0,0.0,43.0
1656,1656,1656,1656,1656,GUM,Guam International,Agana,GU,USA,13.48345,-144.7959825,0.0
1657,1657,1657,1657,1657,GUP,Gallup Municipal,Gallup,NM,USA,0.0,0.0,0.0
1658,1658,1658,1658,1658,GUY,Guymon Municipal,Guymon,OK,USA,36.68507194,-101.5077817,0.0
1659,1659,1659,1659,1659,GVL,Lee Gilmer Memorial,Gainesville,GA,USA,0.0,0.0,0.0
1660,1660,1660,1660,1660,GVQ,Genesee Cty,Batavia,NY,USA,0.0,0.0,0.0
1661,1661,1661,1661,1661,GVT,Majors,Greenville,TX,USA,0.0,0.0,0.0
1662,1662,1662,1662,1662,GWO,Greenwood-Leflore,Greenwood,MS,USA,0.0,0.0,0.0
1663,1663,1663,1663,1663,GWR,Gwinner-Roger Melroe,Gwinner,ND,USA,0.0,0.0,0.0
1664,1664,1664,1664,1664,GWW,Goldsboro-Wayne Municipal,Goldsboro,NC,USA,0.0,0.0,0.0
1665,1665,1665,1665,1665,GXY,Greeley-Weld County,Greeley,CO,USA,40.43561833,-104.6321156,27.0
1666,1666,1666,1666,1666,GYH,Donaldson Center,Greenville,SC,USA,0.0,0.0,0.0
1667,1667,1667,1667,1667,GYR,Phoenix Goodyear,Goodyear,AZ,USA,0.0,0.0,15.0
1668,1668,1668,1668,1668,GYY,Gary/Chicago,Gary,IN,USA,41.61627306,-87.41278806,0.0
1669,1669,1669,1669,1669,GZH,Middleton,Evergreen,AL,USA,0.0,0.0,0.0
1670,1670,1670,1670,1670,GZS,Abernathy,Pulaski,TN,USA,0.0,0.0,0.0
1671,1671,1671,1671,1671,H04,Vinita Municipal,Vinita,OK,USA,0.0,0.0,0.0
1672,1672,1672,1672,1672,H05,Wilburton Municipal,Wilburton,OK,USA,0.0,0.0,0.0
1673,1673,1673,1673,1673,H19,Bowling Green Municipal,Bowling Green,MO,USA,39.36993361,-91.21925556,0.0
1674,1674,1674,1674,1674,H21,Camdenton Memorial,Camdenton,MO,USA,0.0,0.0,0.0
1675,1675,1675,1675,1675,H30,Hamilton Municipal,Hamilton,NY,USA,0.0,0.0,0.0
1676,1676,1676,1676,1676,H35,Clarksville Municipal,Clarksville,AR,USA,0.0,0.0,0.0
1677,1677,1677,1677,1677,H41,Memorial,Mexico,MO,USA,39.15751389,-91.81826667,0.0
1678,1678,1678,1678,1678,H45,Seminole Municipal,Seminole,OK,USA,0.0,0.0,0.0
1679,1679,1679,1679,1679,H66,Nowata Municipal,Nowata,OK,USA,0.0,0.0,0.0
1680,1680,1680,1680,1680,H71,Mid-America Industrial,Pryor,OK,USA,0.0,0.0,0.0
1681,1681,1681,1681,1681,H79,Eldon Model Airpark,Eldon,MO,USA,0.0,0.0,0.0
1682,1682,1682,1682,1682,H88,Municipal,Fredericktown,MO,USA,37.605825,-90.28731389,0.0
1683,1683,1683,1683,1683,H92,Hominy,Hominy,OK,USA,0.0,0.0,0.0
1684,1684,1684,1684,1684,H96,Benton Municipal,Benton,IL,USA,0.0,0.0,0.0
1685,1685,1685,1685,1685,H97,Pawnee Municipal,Pawnee,OK,USA,0.0,0.0,0.0
1686,1686,1686,1686,1686,HAB,Marion County,Hamilton,AL,USA,34.11757222,-87.99819583,0.0
1687,1687,1687,1687,1687,HAE,Hannibal Municipal,Hannibal,MO,USA,0.0,0.0,0.0
1688,1688,1688,1688,1688,HAF,Half Moon Bay,Half Moon Bay,CA,USA,37.51382944,-122.5010892,45.0
1689,1689,1689,1689,1689,HAI,Three Rivers Municipal,Three Rivers,MI,USA,0.0,0.0,0.0
1690,1690,1690,1690,1690,HAO,Hamilton-Fairfield,Hamilton,OH,USA,0.0,0.0,0.0
1691,1691,1691,1691,1691,HAY,Haycock,Haycock,AK,USA,65.20098944,-161.1567792,0.0
1692,1692,1692,1692,1692,HBC,Mohall Municipal,Mohall,ND,USA,0.0,0.0,0.0
1693,1693,1693,1693,1693,HBG,Bobby L. Chain Municipal,Hattiesburg,MS,USA,0.0,0.0,0.0
1694,1694,1694,1694,1694,HBR,Hobart Municipal,Hobart,OK,USA,34.9913075,-99.0513525,0.0
1695,1695,1695,1695,1695,HBV,Jim Hogg County,Hebbronville,TX,USA,0.0,0.0,0.0
1696,1696,1696,1696,1696,HBZ,Heber Springs Municipal,Heber Springs,AR,USA,0.0,0.0,0.0
1697,1697,1697,1697,1697,HCD,Hutchinson Municipal,Hutchinson,MN,USA,0.0,0.0,0.0
1698,1698,1698,1698,1698,HCO,Hallock Municipal,Hallock,MN,USA,0.0,0.0,0.0
1699,1699,1699,1699,1699,HDC,Hammond Municipal,Hammond,LA,USA,0.0,0.0,0.0
1700,1700,1700,1700,1700,HDE,Brewster,Holdredge,NE,USA,40.45269444,-99.33733333,18.0
1701,1701,1701,1701,1701,HDH,Dillingham Airfield,Mokuleia,HI,USA,21.57947361,-158.1972814,0.0
1702,1702,1702,1702,1702,HDI,Hardwick,Cleveland,TN,USA,0.0,0.0,0.0
1703,1703,1703,1703,1703,HDN,Yampa Valley,Hayden,CO,USA,0.0,0.0,39.0
1704,1704,1704,1704,1704,HDO,Hondo Municipal,Hondo,TX,USA,0.0,0.0,0.0
1705,1705,1705,1705,1705,HEE,Thompson-Robbins,Helena-West Helena,AR,USA,34.57648972,-90.67588639,0.0
1706,1706,1706,1706,1706,HEF,Manassas Reg./Harry P Davis,Manassas,VA,USA,0.0,0.0,0.0
1707,1707,1707,1707,1707,HEI,Hettinger Municipal,Hettinger,ND,USA,0.0,0.0,0.0
1708,1708,1708,1708,1708,HEQ,Holyoke,Holyoke,CO,USA,0.0,0.0,31.0
1709,1709,1709,1709,1709,HEZ,Natchez-Adams County,Natchez,MS,USA,0.0,0.0,0.0
1710,1710,1710,1710,1710,HFD,Hartford Brainard,Hartford,CT,USA,41.73626861,-72.65021389,0.0
1711,1711,1711,1711,1711,HFY,Greenwood Municipal,Indianapolis/Greenwood,IN,USA,0.0,0.0,0.0
1712,1712,1712,1712,1712,HGR,Hagerstown Regional-Richard Henson,Hagerstown,MD,USA,0.0,0.0,0.0
1713,1713,1713,1713,1713,HHF,Hemphill County,Canadian,TX,USA,0.0,0.0,0.0
1714,1714,1714,1714,1714,HHG,Huntington Municipal,Huntington,IN,USA,0.0,0.0,0.0
1715,1715,1715,1715,1715,HHH,Hilton Head,,,USA,0.0,0.0,0.0
1716,1716,1716,1716,1716,HHR,Jack Northrop Field/Hawthorne Municipal,Hawthorne,CA,USA,33.92283972,-118.3351872,18.0
1717,1717,1717,1717,1717,HHW,Stan Stamper Municipal,Hugo,OK,USA,0.0,0.0,0.0
1718,1718,1718,1718,1718,HI01,Princeville,Hanalei,HI,USA,22.20919,-159.4455339,0.0
1719,1719,1719,1719,1719,HIB,Chisholm-Hibbing,Hibbing,MN,USA,0.0,0.0,0.0
1720,1720,1720,1720,1720,HIE,Mt Washington Regional,Whitefield,NH,USA,44.36761639,-71.54447111,0.0
1721,1721,1721,1721,1721,HIG,Higginsville Industrial Municipal,Higginsville,MO,USA,0.0,0.0,0.0
1722,1722,1722,1722,1722,HII,Lake Havasu City,Lake Havasu City,AZ,USA,0.0,0.0,18.0
1723,1723,1723,1723,1723,HIO,Portland-Hillsboro,Hillsboro (Portland),OR,USA,45.54039389,-122.9498258,23.0
1724,1724,1724,1724,1724,HJH,Hebron Municipal,Hebron,NE,USA,40.15225,-97.58697222,35.0
1725,1725,1725,1725,1725,HJO,Hanford Municipal,Hanford,CA,USA,36.31852194,-119.6288675,28.0
1726,1726,1726,1726,1726,HKA,Blytheville Municipal,Blytheville,AR,USA,0.0,0.0,0.0
1727,1727,1727,1727,1727,HKS,Hawkins,Jackson,MS,USA,0.0,0.0,0.0
1728,1728,1728,1728,1728,HKY,Hickory Municipal,Hickory,NC,USA,0.0,0.0,0.0
1729,1729,1729,1729,1729,HLC,Hill City Municipal,Hill City,KS,USA,39.37883611,-99.83149444,0.0
1730,1730,1730,1730,1730,HLG,Wheeling-Ohio Cty,Wheeling,WV,USA,40.175,-80.64627778,0.0
1731,1731,1731,1731,1731,HLN,Helena Regional,Helena,MT,USA,0.0,0.0,0.0
1732,1732,1732,1732,1732,HLX,Twin County,Galax,VA,USA,36.76611472,-80.82356556,0.0
1733,1733,1733,1733,1733,HMT,Hemet-Ryan,Hemet,CA,USA,33.73398167,-117.0225258,16.0
1734,1734,1734,1734,1734,HMZ,Bedford County,Bedford,PA,USA,0.0,0.0,0.0
1735,1735,1735,1735,1735,HNB,Huntingburg,Huntingburg,IN,USA,0.0,0.0,0.0
1736,1736,1736,1736,1736,HNH,Hoonah,Hoonah,AK,USA,58.09609139,-135.4096975,0.0
1737,1737,1737,1737,1737,HNL,Honolulu International,Honolulu,HI,USA,21.31869111,-157.9224072,0.0
1738,1738,1738,1738,1738,HNM,Hana,Hana,HI,USA,20.79563722,-156.0144378,0.0
1739,1739,1739,1739,1739,HNR,Harlan Municipal,Harlan,IA,USA,0.0,0.0,0.0
1740,1740,1740,1740,1740,HNS,Haines,Haines,AK,USA,59.24522806,-135.5221086,0.0
1741,1741,1741,1741,1741,HNZ,Henderson-Oxford,Oxford,NC,USA,0.0,0.0,0.0
1742,1742,1742,1742,1742,HOB,Lea County Regional,Hobbs,NM,USA,0.0,0.0,0.0
1743,1743,1743,1743,1743,HOC,Highland County,Hillsboro,OH,USA,0.0,0.0,0.0
1744,1744,1744,1744,1744,HOE,Homerville,Homerville,GA,USA,0.0,0.0,0.0
1745,1745,1745,1745,1745,HOM,Homer,Homer,AK,USA,59.64555556,-151.4765833,0.0
1746,1746,1746,1746,1746,HON,Huron Regional,Huron,SD,USA,0.0,0.0,0.0
1747,1747,1747,1747,1747,HOT,Memorial,Hot Springs,AR,USA,0.0,0.0,0.0
1748,1748,1748,1748,1748,HOU,William P Hobby,Houston,TX,USA,0.0,0.0,0.0
1749,1749,1749,1749,1749,HPB,Hooper Bay,Hooper Bay,AK,USA,61.52418306,-166.1467797,0.0
1750,1750,1750,1750,1750,HPN,Westchester Cty,White Plains,NY,USA,41.06695778,-73.70757444,0.0
1751,1751,1751,1751,1751,HPT,Hampton Municipal,Hampton,IA,USA,42.72372361,-93.22634056,0.0
1752,1752,1752,1752,1752,HQG,Hugoton Municipal,Hugoton,KS,USA,37.16308056,-101.3705267,0.0
1753,1753,1753,1753,1753,HQM,Bowerman,Hoquiam,WA,USA,46.97120167,-123.9365581,0.0
1754,1754,1754,1754,1754,HQU,Thomson-McDuffie County,Thomson,GA,USA,0.0,0.0,0.0
1755,1755,1755,1755,1755,HQZ,Mesquite Metro,Mesquite,TX,USA,0.0,0.0,0.0
1756,1756,1756,1756,1756,HRI,Hermiston Muni,Hermiston,OR,USA,45.82822222,-119.2591667,37.0
1757,1757,1757,1757,1757,HRL,Valley International,Harlingen,TX,USA,0.0,0.0,0.0
1758,1758,1758,1758,1758,HRO,Boone County,Harrison,AR,USA,0.0,0.0,0.0
1759,1759,1759,1759,1759,HRR,Healy River,Healy,AK,USA,63.86620806,-148.9689842,0.0
1760,1760,1760,1760,1760,HRU,Herington Municipal,Herington,KS,USA,0.0,0.0,0.0
1761,1761,1761,1761,1761,HRX,Hereford Municipal,Hereford,TX,USA,0.0,0.0,0.0
1762,1762,1762,1762,1762,HSA,Stennis International,Bay St Louis,MS,USA,0.0,0.0,0.0
1763,1763,1763,1763,1763,HSB,Harrisburg-Raleigh,Harrisburg,IL,USA,0.0,0.0,0.0
1764,1764,1764,1764,1764,HSE,Billy Mitchell,Hatteras,NC,USA,0.0,0.0,0.0
1765,1765,1765,1765,1765,HSI,Hastings Municipal,Hastings,NE,USA,0.0,0.0,25.0
1766,1766,1766,1766,1766,HSL,Huslia,Huslia,AK,USA,65.70055556,-156.3875,0.0
1767,1767,1767,1767,1767,HSP,Ingalls,Hot Springs,VA,USA,37.95144444,-79.83389444,0.0
1768,1768,1768,1768,1768,HSR,Hot Springs Municipal,Hot Springs,SD,USA,0.0,0.0,0.0
1769,1769,1769,1769,1769,HSV,Huntsville International,Huntsville,AL,USA,0.0,0.0,0.0
1770,1770,1770,1770,1770,HTH,Hawthorne Municipal,Hawthorne,NV,USA,38.54436583,-118.6343003,0.0
1771,1771,1771,1771,1771,HTL,Roscommon County,Houghton Lake,MI,USA,0.0,0.0,0.0
1772,1772,1772,1772,1772,HTO,East Hampton,East Hampton,NY,USA,40.95957778,-72.25185056,0.0
1773,1773,1773,1773,1773,HTS,Tri-State/Walker-Long,Huntington,WV,USA,0.0,0.0,0.0
1774,1774,1774,1774,1774,HTW,"Lawrence County Airpark,Inc",Chesapeake,OH,USA,0.0,0.0,0.0
1775,1775,1775,1775,1775,HUF,Terre Haute International-Hulman,Terre Haute,IN,USA,0.0,0.0,0.0
1776,1776,1776,1776,1776,HUL,Houlton International,Houlton,ME,USA,46.12308333,-67.79205556,0.0
1777,1777,1777,1777,1777,HUM,Houma-Terrebonne,Houma,LA,USA,0.0,0.0,0.0
1778,1778,1778,1778,1778,HUS,Hughes,Hughes,AK,USA,66.04112167,-154.2631903,0.0
1779,1779,1779,1779,1779,HUT,Hutchinson Municipal,Hutchinson,KS,USA,38.06548306,-97.86063361,0.0
1780,1780,1780,1780,1780,HVC,Hopkinsville-Christian County,Hopkinsville,KY,USA,0.0,0.0,0.0
1781,1781,1781,1781,1781,HVE,Hanksville,Hanksville,UT,USA,0.0,0.0,35.0
1782,1782,1782,1782,1782,HVN,Tweed-New Haven,New Haven,CT,USA,41.26389889,-72.8871,0.0
1783,1783,1783,1783,1783,HVR,Havre City-County,Havre,MT,USA,0.0,0.0,0.0
1784,1784,1784,1784,1784,HVS,Hartsville Municipal,Hartsville,SC,USA,0.0,0.0,0.0
1785,1785,1785,1785,1785,HWD,Hayward Executive,Hayward,CA,USA,37.65926528,-122.1224083,38.0
1786,1786,1786,1786,1786,HWI,Hawk Inlet SPB,Hawk Inlet,AK,USA,58.12744139,-134.7559531,0.0
1787,1787,1787,1787,1787,HWO,North Perry,Hollywood,FL,USA,0.0,0.0,0.0
1788,1788,1788,1788,1788,HWQ,Wheatland County  At Harlowton,Harlowton,MT,USA,0.0,0.0,0.0
1789,1789,1789,1789,1789,HWV,Brookhaven,Shirley,NY,USA,40.81676528,-72.86204722,0.0
1790,1790,1790,1790,1790,HXD,Hilton Head,Hilton Head Island,SC,USA,32.22436111,-80.69747222,0.0
1791,1791,1791,1791,1791,HXF,Hartford Municipal,Hartford,WI,USA,0.0,0.0,0.0
1792,1792,1792,1792,1792,HYA,Barnstable Mun Boardman/Polando,Hyannis,MA,USA,41.66933639,-70.28035583,0.0
1793,1793,1793,1793,1793,HYG,Hydaburg SPB,Hydaburg,AK,USA,55.20631611,-132.8283131,0.0
1794,1794,1794,1794,1794,HYI,San Marcos Municipal,San Marcos,TX,USA,0.0,0.0,0.0
1795,1795,1795,1795,1795,HYL,Hollis SPB,Hollis,AK,USA,55.48158833,-132.6460942,0.0
1796,1796,1796,1796,1796,HYR,Sawyer County,Hayward,WI,USA,0.0,0.0,0.0
1797,1797,1797,1797,1797,HYS,Hays Municipal,Hays,KS,USA,38.84494167,-99.27403361,0.0
1798,1798,1798,1798,1798,HYW,Conway-Horry County,Conway,SC,USA,0.0,0.0,0.0
1799,1799,1799,1799,1799,HZD,Carroll County,Huntingdon,TN,USA,36.08930722,-88.46329778,0.0
1800,1800,1800,1800,1800,HZE,Mercer County Regional,Hazen,ND,USA,0.0,0.0,0.0
1801,1801,1801,1801,1801,HZL,Hazleton Muni,Hazleton,PA,USA,0.0,0.0,0.0
1802,1802,1802,1802,1802,HZR,False River Air Park,New Roads,LA,USA,30.71832333,-91.47866972,0.0
1803,1803,1803,1803,1803,HZY,Ashtabula County,Ashtabula,OH,USA,0.0,0.0,0.0
1804,1804,1804,1804,1804,I05,Sturgis Municipal,Sturgis,KY,USA,37.54083333,-87.95183333,0.0
1805,1805,1805,1805,1805,I12,Sidney Municipal,Sidney,OH,USA,40.24127944,-84.15101167,0.0
1806,1806,1806,1806,1806,I16,Kee,Pineville,WV,USA,37.60044444,-81.55927778,0.0
1807,1807,1807,1807,1807,I18,Jackson County,Ravenswood,WV,USA,0.0,0.0,0.0
1808,1808,1808,1808,1808,I19,Greene County,Dayton,OH,USA,0.0,0.0,0.0
1809,1809,1809,1809,1809,I22,Randolph County,Winchester,IN,USA,0.0,0.0,0.0
1810,1810,1810,1810,1810,I23,Fayette County,Washington Court House,OH,USA,0.0,0.0,0.0
1811,1811,1811,1811,1811,I25,Welch Muni,Welch,WV,USA,0.0,0.0,0.0
1812,1812,1812,1812,1812,I32,Morehead-Rowan County,Morehead,KY,USA,0.0,0.0,0.0
1813,1813,1813,1813,1813,I34,Greensburg-Decatur County,Greensburg,IN,USA,39.32691111,-85.52252694,0.0
1814,1814,1814,1814,1814,I35,Tucker-Guthrie Memorial,Harlan,KY,USA,0.0,0.0,0.0
1815,1815,1815,1815,1815,I39,Madison County,Richmond,KY,USA,37.63152778,-84.33244444,0.0
1816,1816,1816,1816,1816,I40,Richard Downing,Coshocton,OH,USA,0.0,0.0,0.0
1817,1817,1817,1817,1817,I42,Paoli Municipal,Paoli,IN,USA,38.58338806,-86.46248778,0.0
1818,1818,1818,1818,1818,I43,James A Rhodes,Jackson,OH,USA,0.0,0.0,0.0
1819,1819,1819,1819,1819,I50,Stanton,Stanton,KY,USA,37.85008167,-83.84575194,0.0
1820,1820,1820,1820,1820,I57,Pike County,Waverly,OH,USA,0.0,0.0,0.0
1821,1821,1821,1821,1821,I63,Mt. Sterling Municipal,Mt. Sterling,IL,USA,0.0,0.0,0.0
1822,1822,1822,1822,1822,I66,Clinton,Wilmington,OH,USA,0.0,0.0,0.0
1823,1823,1823,1823,1823,I67,Cincinnati West,Harrison,OH,USA,0.0,0.0,0.0
1824,1824,1824,1824,1824,I68,Lebanon-Warren County,Lebanon,OH,USA,39.46217306,-84.25184722,0.0
1825,1825,1825,1825,1825,I69,Clermont County,Batavia,OH,USA,0.0,0.0,0.0
1826,1826,1826,1826,1826,I74,Grimes,Urbana,OH,USA,40.12928306,-83.7548775,0.0
1827,1827,1827,1827,1827,I75,Osceola Municipal,Osceola,IA,USA,0.0,0.0,0.0
1828,1828,1828,1828,1828,I76,Peru Municipal,Peru,IN,USA,0.0,0.0,0.0
1829,1829,1829,1829,1829,I78,Union County,Marysville,OH,USA,0.0,0.0,0.0
1830,1830,1830,1830,1830,I83,Salem Municipal,Salem,IN,USA,0.0,0.0,0.0
1831,1831,1831,1831,1831,I86,Perry County,New Lexington,OH,USA,0.0,0.0,0.0
1832,1832,1832,1832,1832,I88,Pontiac Municipal,Pontiac,IL,USA,0.0,0.0,0.0
1833,1833,1833,1833,1833,I93,Breckinridge County,Hardinsburg,KY,USA,0.0,0.0,0.0
1834,1834,1834,1834,1834,I95,Hardin County,Kenton,OH,USA,0.0,0.0,0.0
1835,1835,1835,1835,1835,IAD,Washington Dulles International,Chantilly,VA,USA,0.0,0.0,0.0
1836,1836,1836,1836,1836,IAG,Niagara Falls Intl,Niagara Falls,NY,USA,0.0,0.0,0.0
1837,1837,1837,1837,1837,IAH,George Bush Intercontinental,Houston,TX,USA,0.0,0.0,0.0
1838,1838,1838,1838,1838,IAN,Bob Baker Memorial,Kiana,AK,USA,66.97937611,-160.4358597,0.0
1839,1839,1839,1839,1839,IBM,Robert E. Arraj,Kimball,NE,USA,0.0,0.0,37.0
1840,1840,1840,1840,1840,ICL,Schenck,Clarinda,IA,USA,0.0,0.0,0.0
1841,1841,1841,1841,1841,ICT,Wichita Mid-Continent,Wichita,KS,USA,0.0,0.0,0.0
1842,1842,1842,1842,1842,IDA,Idaho Falls Regional,Idaho Falls,ID,USA,0.0,0.0,37.0
1843,1843,1843,1843,1843,IDI,Indiana Cty/Jimmy Stewart,Indiana,PA,USA,0.0,0.0,0.0
1844,1844,1844,1844,1844,IDL,Indianola Municipal,Indianola,MS,USA,0.0,0.0,0.0
1845,1845,1845,1845,1845,IDP,Independence Municipal,Independence,KS,USA,0.0,0.0,0.0
1846,1846,1846,1846,1846,IEM,Whittier,Whittier,AK,USA,60.7772125,-148.7215775,0.0
1847,1847,1847,1847,1847,IEN,Pine Ridge,Pine Ridge,SD,USA,0.0,0.0,0.0
1848,1848,1848,1848,1848,IER,Natchitoches Municipal,Natchitoches,LA,USA,0.0,0.0,0.0
1849,1849,1849,1849,1849,IFA,Iowa Falls Municipal,Iowa Falls,IA,USA,42.47078639,-93.26995361,0.0
1850,1850,1850,1850,1850,IFP,Laughlin/Bullhead International,Bullhead City,AZ,USA,0.0,0.0,44.0
1851,1851,1851,1851,1851,IGG,Igiugig,Igiugig,AK,USA,59.32373528,-155.9032733,0.0
1852,1852,1852,1852,1852,IGM,Kingman,Kingman,AZ,USA,0.0,0.0,32.0
1853,1853,1853,1853,1853,IGQ,Lansing Municipal,Chicago/Lansing,IL,USA,41.53988889,-87.53216667,0.0
1854,1854,1854,1854,1854,IGT,Nightmute,Nightmute,AK,USA,60.47032722,-164.6856414,0.0
1855,1855,1855,1855,1855,IIB,Independence Municipal,Independence,IA,USA,0.0,0.0,0.0
1856,1856,1856,1856,1856,IIK,Kipnuk,Kipnuk,AK,USA,59.93295111,-164.0305131,0.0
1857,1857,1857,1857,1857,IIY,Washington-Wilkes County,Washington,GA,USA,0.0,0.0,0.0
1858,1858,1858,1858,1858,IJD,Windham,Willimantic,CT,USA,41.74404028,-72.18023583,0.0
1859,1859,1859,1859,1859,IJX,Jacksonville Municipal,Jacksonville,IL,USA,0.0,0.0,0.0
1860,1860,1860,1860,1860,IKK,Greater Kankakee,Kankakee,IL,USA,0.0,0.0,0.0
1861,1861,1861,1861,1861,IKV,Ankeny Regional,Ankeny,IA,USA,41.69128556,-93.56630333,0.0
1862,1862,1862,1862,1862,ILE,Killeen Municipal,Killeen,TX,USA,31.08583333,-97.6865,0.0
1863,1863,1863,1863,1863,ILG,New Castle County,Wilmington,DE,USA,0.0,0.0,0.0
1864,1864,1864,1864,1864,ILI,Iliamna,Iliamna,AK,USA,59.75380028,-154.9109597,0.0
1865,1865,1865,1865,1865,ILM,Wilmington International,Wilmington,NC,USA,0.0,0.0,0.0
1866,1866,1866,1866,1866,IML,Imperial Municipal,Imperial,NE,USA,0.0,0.0,0.0
1867,1867,1867,1867,1867,IMM,Immokalee,Immokalee,FL,USA,26.43316667,-81.40102778,0.0
1868,1868,1868,1868,1868,IMS,Madison Municipal,Madison,IN,USA,0.0,0.0,0.0
1869,1869,1869,1869,1869,IMT,Ford,Iron Mountain/Kingsford,MI,USA,0.0,0.0,0.0
1870,1870,1870,1870,1870,IN03,Indianapolis Downtown,Indianapolis,IN,USA,0.0,0.0,0.0
