,Unnamed: 0,xDom,yDom,class
1271,1271.0,54.0,22.0,B
1272,1272.0,44.0,54.0,B
1273,1273.0,104.0,97.0,C
1274,1274.0,16.0,90.0,A
1275,1275.0,87.0,51.0,A
1276,1276.0,22.0,43.0,A
1277,1277.0,80.0,36.0,B
1278,1278.0,51.0,87.0,A
1279,1279.0,100.0,4.0,B
1280,1280.0,1.0,71.0,B
1281,1281.0,51.0,101.0,A
1282,1282.0,87.0,14.0,B
1283,1283.0,31.0,45.0,A
1284,1284.0,49.0,8.0,B
1285,1285.0,42.0,73.0,A
1286,1286.0,26.0,25.0,A
1287,1287.0,18.0,69.0,C
1288,1288.0,1.0,36.0,B
1289,1289.0,56.0,26.0,A
1290,1290.0,0.0,15.0,B
1291,1291.0,99.0,39.0,B
1292,1292.0,61.0,94.0,B
1293,1293.0,41.0,76.0,C
1294,1294.0,24.0,90.0,B
1295,1295.0,86.0,97.0,A
1296,1296.0,22.0,94.0,C
1297,1297.0,1.0,17.0,B
1298,1298.0,97.0,52.0,A
1299,1299.0,48.0,95.0,A
1300,1300.0,104.0,59.0,C
1301,1301.0,15.0,102.0,B
1302,1302.0,5.0,76.0,B
1303,1303.0,92.0,67.0,C
1304,1304.0,71.0,66.0,A
1305,1305.0,47.0,31.0,C
1306,1306.0,60.0,15.0,A
1307,1307.0,4.0,91.0,C
1308,1308.0,26.0,14.0,B
1309,1309.0,15.0,21.0,C
1310,1310.0,103.0,50.0,A
1311,1311.0,43.0,92.0,A
1312,1312.0,68.0,87.0,B
1313,1313.0,85.0,60.0,A
1314,1314.0,18.0,58.0,A
1315,1315.0,93.0,79.0,C
1316,1316.0,72.0,86.0,A
1317,1317.0,12.0,1.0,B
1318,1318.0,38.0,36.0,B
1319,1319.0,77.0,92.0,B
1320,1320.0,19.0,57.0,B
1321,1321.0,100.0,91.0,B
1322,1322.0,9.0,21.0,A
1323,1323.0,93.0,40.0,A
1324,1324.0,20.0,97.0,B
1325,1325.0,60.0,33.0,B
1326,1326.0,13.0,86.0,B
1327,1327.0,12.0,94.0,B
1328,1328.0,96.0,42.0,B
1329,1329.0,3.0,56.0,A
1330,1330.0,36.0,70.0,A
1331,1331.0,0.0,63.0,C
1332,1332.0,95.0,2.0,B
1333,1333.0,37.0,88.0,B
1334,1334.0,42.0,92.0,C
1335,1335.0,55.0,8.0,A
1336,1336.0,45.0,11.0,B
1337,1337.0,100.0,66.0,A
1338,1338.0,48.0,24.0,A
1339,1339.0,40.0,34.0,B
1340,1340.0,71.0,60.0,C
1341,1341.0,84.0,15.0,A
1342,1342.0,85.0,34.0,A
1343,1343.0,92.0,23.0,B
1344,1344.0,27.0,1.0,A
1345,1345.0,17.0,40.0,C
1346,1346.0,79.0,81.0,A
1347,1347.0,4.0,36.0,A
1348,1348.0,64.0,47.0,C
1349,1349.0,60.0,12.0,A
1350,1350.0,68.0,92.0,C
1351,1351.0,50.0,95.0,B
1352,1352.0,57.0,13.0,B
1353,1353.0,31.0,28.0,A
1354,1354.0,40.0,103.0,C
1355,1355.0,21.0,75.0,A
1356,1356.0,69.0,53.0,C
1357,1357.0,47.0,13.0,A
1358,1358.0,11.0,93.0,A
1359,1359.0,85.0,34.0,A
1360,1360.0,72.0,98.0,A
1361,1361.0,42.0,56.0,B
1362,1362.0,69.0,87.0,B
1363,1363.0,18.0,2.0,C
1364,1364.0,38.0,0.0,C
1365,1365.0,98.0,31.0,B
1366,1366.0,17.0,93.0,C
1367,1367.0,1.0,55.0,B
1368,1368.0,82.0,73.0,A
1369,1369.0,101.0,5.0,A
1370,1370.0,63.0,63.0,C
1371,1371.0,103.0,99.0,C
1372,1372.0,32.0,69.0,A
1373,1373.0,74.0,40.0,A
1374,1374.0,96.0,69.0,A
1375,1375.0,74.0,57.0,A
1376,1376.0,44.0,17.0,C
1377,1377.0,0.0,95.0,A
1378,1378.0,78.0,72.0,B
1379,1379.0,83.0,40.0,B
1380,1380.0,24.0,52.0,B
1381,1381.0,43.0,54.0,C
1382,1382.0,25.0,27.0,B
1383,1383.0,27.0,6.0,C
1384,1384.0,103.0,44.0,A
1385,1385.0,32.0,4.0,B
1386,1386.0,104.0,83.0,A
1387,1387.0,9.0,100.0,A
1388,1388.0,18.0,63.0,B
1389,1389.0,34.0,85.0,B
1390,1390.0,65.0,57.0,A
1391,1391.0,28.0,23.0,A
1392,1392.0,78.0,40.0,A
1393,1393.0,87.0,4.0,A
1394,1394.0,54.0,46.0,C
1395,1395.0,13.0,75.0,A
1396,1396.0,47.0,38.0,B
1397,1397.0,18.0,30.0,B
1398,1398.0,74.0,46.0,A
1399,1399.0,4.0,6.0,B
1400,1400.0,72.0,65.0,C
1401,1401.0,101.0,67.0,A
1402,1402.0,87.0,20.0,B
1403,1403.0,21.0,98.0,C
1404,1404.0,37.0,76.0,B
1405,1405.0,29.0,93.0,B
1406,1406.0,83.0,8.0,A
1407,1407.0,31.0,58.0,A
1408,1408.0,85.0,23.0,A
1409,1409.0,75.0,26.0,B
1410,1410.0,50.0,32.0,C
1411,1411.0,72.0,69.0,A
1412,1412.0,75.0,76.0,B
1413,1413.0,41.0,43.0,C
1414,1414.0,49.0,90.0,C
1415,1415.0,48.0,60.0,B
1416,1416.0,40.0,51.0,A
1417,1417.0,50.0,21.0,A
1418,1418.0,22.0,17.0,A
1419,1419.0,70.0,67.0,C
1420,1420.0,65.0,76.0,C
1421,1421.0,44.0,43.0,C
1422,1422.0,25.0,78.0,C
1423,1423.0,93.0,18.0,B
1424,1424.0,9.0,33.0,A
1425,1425.0,16.0,45.0,A
1426,1426.0,59.0,11.0,A
1427,1427.0,21.0,42.0,B
1428,1428.0,94.0,6.0,B
1429,1429.0,28.0,64.0,A
1430,1430.0,2.0,103.0,A
1431,1431.0,53.0,13.0,C
1432,1432.0,47.0,102.0,B
1433,1433.0,23.0,19.0,B
1434,1434.0,2.0,65.0,C
1435,1435.0,71.0,67.0,C
1436,1436.0,25.0,36.0,C
1437,1437.0,55.0,26.0,C
1438,1438.0,76.0,31.0,A
1439,1439.0,24.0,22.0,B
1440,1440.0,59.0,87.0,A
1441,1441.0,91.0,93.0,B
1442,1442.0,6.0,90.0,C
1443,1443.0,86.0,38.0,B
1444,1444.0,37.0,9.0,A
1445,1445.0,48.0,29.0,B
1446,1446.0,62.0,41.0,A
1447,1447.0,45.0,63.0,A
1448,1448.0,100.0,15.0,A
1449,1449.0,57.0,62.0,B
1450,1450.0,72.0,57.0,A
1451,1451.0,73.0,20.0,B
1452,1452.0,46.0,43.0,C
1453,1453.0,17.0,64.0,C
1454,1454.0,29.0,8.0,B
1455,1455.0,39.0,53.0,B
1456,1456.0,66.0,20.0,B
1457,1457.0,45.0,38.0,A
1458,1458.0,97.0,3.0,A
1459,1459.0,62.0,41.0,A
1460,1460.0,47.0,30.0,C
1461,1461.0,71.0,22.0,C
1462,1462.0,79.0,31.0,A
1463,1463.0,45.0,47.0,C
1464,1464.0,17.0,33.0,A
1465,1465.0,3.0,69.0,A
1466,1466.0,88.0,80.0,C
1467,1467.0,27.0,16.0,A
1468,1468.0,66.0,46.0,A
1469,1469.0,42.0,9.0,C
1470,1470.0,9.0,30.0,B
1471,1471.0,37.0,8.0,A
1472,1472.0,67.0,47.0,B
1473,1473.0,3.0,41.0,B
1474,1474.0,26.0,44.0,B
1475,1475.0,83.0,76.0,C
1476,1476.0,70.0,74.0,B
1477,1477.0,73.0,102.0,B
1478,1478.0,73.0,6.0,B
1479,1479.0,47.0,74.0,A
1480,1480.0,8.0,94.0,C
1481,1481.0,62.0,53.0,B
1482,1482.0,24.0,22.0,C
1483,1483.0,104.0,67.0,A
1484,1484.0,57.0,66.0,B
1485,1485.0,48.0,45.0,B
1486,1486.0,38.0,5.0,A
1487,1487.0,33.0,24.0,B
1488,1488.0,30.0,94.0,A
1489,1489.0,14.0,49.0,A
1490,1490.0,10.0,34.0,C
1491,1491.0,43.0,29.0,A
1492,1492.0,92.0,43.0,C
1493,1493.0,78.0,103.0,A
1494,1494.0,30.0,54.0,C
1495,1495.0,102.0,84.0,B
1496,1496.0,44.0,75.0,A
1497,1497.0,92.0,6.0,B
1498,1498.0,55.0,101.0,B
1499,1499.0,31.0,104.0,A
1500,1500.0,10.0,11.0,C
1501,1501.0,24.0,94.0,C
1502,1502.0,11.0,72.0,A
1503,1503.0,49.0,61.0,A
1504,1504.0,12.0,9.0,A
1505,1505.0,22.0,83.0,A
1506,1506.0,25.0,47.0,B
1507,1507.0,11.0,70.0,B
1508,1508.0,41.0,12.0,B
1509,1509.0,85.0,55.0,B
1510,1510.0,66.0,100.0,C
1511,1511.0,66.0,80.0,B
1512,1512.0,33.0,92.0,B
1513,1513.0,25.0,11.0,B
1514,1514.0,65.0,100.0,C
1515,1515.0,26.0,29.0,C
1516,1516.0,70.0,98.0,C
1517,1517.0,91.0,99.0,A
1518,1518.0,52.0,75.0,B
1519,1519.0,95.0,21.0,A
1520,1520.0,93.0,31.0,C
1521,1521.0,20.0,19.0,A
1522,1522.0,103.0,64.0,B
1523,1523.0,37.0,5.0,B
1524,1524.0,60.0,29.0,C
1525,1525.0,26.0,63.0,C
1526,1526.0,16.0,44.0,B
1527,1527.0,77.0,60.0,C
1528,1528.0,81.0,79.0,A
1529,1529.0,51.0,82.0,C
1530,1530.0,15.0,93.0,B
1531,1531.0,81.0,92.0,A
1532,1532.0,88.0,98.0,A
1533,1533.0,7.0,38.0,A
1534,1534.0,44.0,83.0,B
1535,1535.0,27.0,16.0,A
1536,1536.0,43.0,10.0,B
1537,1537.0,92.0,94.0,B
1538,1538.0,61.0,29.0,C
1539,1539.0,19.0,72.0,A
1540,1540.0,103.0,95.0,B
1541,1541.0,30.0,79.0,A
1542,1542.0,45.0,67.0,C
1543,1543.0,84.0,60.0,B
1544,1544.0,74.0,77.0,A
1545,1545.0,57.0,3.0,A
1546,1546.0,93.0,25.0,B
1547,1547.0,87.0,61.0,B
1548,1548.0,3.0,3.0,A
1549,1549.0,104.0,61.0,A
1550,1550.0,74.0,92.0,B
1551,1551.0,95.0,70.0,C
1552,1552.0,62.0,75.0,A
1553,1553.0,59.0,13.0,C
1554,1554.0,102.0,96.0,C
1555,1555.0,75.0,47.0,A
1556,1556.0,0.0,31.0,A
1557,1557.0,57.0,13.0,B
1558,1558.0,53.0,66.0,B
1559,1559.0,45.0,75.0,B
1560,1560.0,95.0,90.0,A
1561,1561.0,2.0,82.0,C
1562,1562.0,99.0,104.0,C
1563,1563.0,75.0,19.0,C
1564,1564.0,8.0,44.0,A
1565,1565.0,1.0,81.0,A
1566,1566.0,25.0,50.0,A
1567,1567.0,28.0,55.0,C
1568,1568.0,30.0,104.0,A
1569,1569.0,39.0,78.0,B
1570,1570.0,81.0,80.0,C
1571,1571.0,68.0,61.0,C
1572,1572.0,7.0,56.0,C
1573,1573.0,55.0,77.0,C
1574,1574.0,55.0,93.0,A
1575,1575.0,3.0,38.0,C
1576,1576.0,33.0,83.0,B
1577,1577.0,34.0,80.0,B
1578,1578.0,1.0,28.0,A
1579,1579.0,64.0,58.0,B
1580,1580.0,38.0,71.0,B
1581,1581.0,80.0,9.0,C
1582,1582.0,6.0,87.0,B
1583,1583.0,58.0,48.0,B
1584,1584.0,55.0,90.0,C
1585,1585.0,84.0,51.0,A
1586,1586.0,13.0,99.0,C
1587,1587.0,50.0,87.0,C
1588,1588.0,64.0,7.0,A
1589,1589.0,12.0,103.0,C
1590,1590.0,20.0,42.0,B
1591,1591.0,62.0,62.0,A
1592,1592.0,34.0,5.0,C
1593,1593.0,73.0,27.0,C
1594,1594.0,8.0,46.0,A
1595,1595.0,88.0,89.0,B
1596,1596.0,83.0,75.0,B
1597,1597.0,78.0,92.0,A
1598,1598.0,36.0,35.0,Slashead
1599,,31.0,,
1600,,,45.0,
1601,,,,Slashead
1603,,47.0,,
1604,,,25.0,
1605,,,,Slashead
1607,,30.0,,
1608,,,3.0,
1609,,,,Slashead
1611,,18.0,,
1612,,,60.0,
1613,,,,Slashead
1615,,23.0,,
1616,,,37.0,
1617,,,,Slashead
1619,,39.0,,
1620,,,36.0,
1621,,,,Slashead
1623,,34.0,,
1624,,,55.0,
1625,,,,Slashead
1627,,12.0,,
1628,,,47.0,
1629,,,,Slashead
1631,,52.0,,
1632,,,22.0,
1633,,,,Slashead
1635,,9.0,,
1636,,,39.0,
1637,,,,Slashead
1639,,57.0,,
1640,,,47.0,
1641,,,,Slashead
1643,,2.0,,
1644,,,32.0,
1645,,,,Slashead
1647,,47.0,,
1648,,,17.0,
1649,,,,Slashead
1651,,28.0,,
1652,,,42.0,
1653,,,,Slashead
1655,,39.0,,
1656,,,17.0,
1657,,,,Slashead
1659,,44.0,,
1660,,,26.0,
1661,,,,Slashead
1663,,35.0,,
1664,,,33.0,
1665,,,,Slashead
1667,,41.0,,
1668,,,53.0,
1669,,,,Slashead
1671,,45.0,,
1672,,,11.0,
1673,,,,Slashead
1675,,7.0,,
1676,,,27.0,
1677,,,,Slashead
1679,,11.0,,
1680,,,58.0,
1681,,,,Slashead
1683,,5.0,,
1684,,,37.0,
1685,,,,Slashead
1687,,19.0,,
1688,,,49.0,
1689,,,,Slashead
1691,,51.0,,
1692,,,9.0,
1693,,,,Slashead
1695,,12.0,,
1696,,,4.0,
1697,,,,Slashead
1699,,47.0,,
1700,,,54.0,
1701,,,,Slashead
1703,,34.0,,
1704,,,14.0,
1705,,,,Slashead
1707,,11.0,,
1708,,,1.0,
1709,,,,Slashead
1711,,22.0,,
1712,,,34.0,
1713,,,,Slashead
1715,,36.0,,
1716,,,50.0,
1717,,,,Slashead
1719,,22.0,,
1720,,,23.0,
1721,,,,Slashead
1723,,40.0,,
1724,,,16.0,
1725,,,,Slashead
1727,,9.0,,
1728,,,26.0,
1729,,,,Slashead
1731,,54.0,,
1732,,,14.0,
1733,,,,Slashead
1735,,37.0,,
1736,,,36.0,
1737,,,,Slashead
1739,,23.0,,
1740,,,22.0,
1741,,,,Slashead
1743,,8.0,,
1744,,,55.0,
1745,,,,Slashead
1747,,33.0,,
1748,,,22.0,
1749,,,,Slashead
1751,,7.0,,
1752,,,42.0,
1753,,,,Slashead
1755,,60.0,,
1756,,,18.0,
1757,,,,Slashead
1759,,17.0,,
1760,,,50.0,
1761,,,,Slashead
1763,,8.0,,
1764,,,58.0,
1765,,,,Slashead
1767,,40.0,,
1768,,,8.0,
1769,,,,Slashead
1771,,32.0,,
1772,,,24.0,
1773,,,,Slashead
1775,,8.0,,
1776,,,20.0,
1777,,,,Slashead
1779,,36.0,,
1780,,,0.0,
1781,,,,Slashead
1783,,35.0,,
1784,,,60.0,
1785,,,,Slashead
1787,,2.0,,
1788,,,20.0,
1789,,,,Slashead
1791,,40.0,,
1792,,,19.0,
1793,,,,Slashead
1795,,9.0,,
1796,,,16.0,
1797,,,,Slashead
1799,,28.0,,
1800,,,48.0,
1801,,,,Slashead
1803,,27.0,,
1804,,,6.0,
1805,,,,Slashead
1807,,6.0,,
1808,,,47.0,
1809,,,,Slashead
1811,,25.0,,
1812,,,57.0,
1813,,,,Slashead
1815,,48.0,,
1816,,,46.0,
1817,,,,Slashead
1819,,28.0,,
1820,,,19.0,
1821,,,,Slashead
1823,,30.0,,
1824,,,24.0,
1825,,,,Slashead
1827,,34.0,,
1828,,,4.0,
1829,,,,Slashead
1831,,16.0,,
1832,,,36.0,
1833,,,,Slashead
1835,,7.0,,
1836,,,27.0,
1837,,,,Slashead
1839,,37.0,,
1840,,,37.0,
1841,,,,Slashead
1843,,41.0,,
1844,,,23.0,
1845,,,,Slashead
1847,,48.0,,
1848,,,0.0,
1849,,,,Slashead
1851,,21.0,,
1852,,,20.0,
1853,,,,Slashead
1855,,10.0,,
1856,,,4.0,
1857,,,,Slashead
1859,,26.0,,
1860,,,60.0,
1861,,,,Slashead
1863,,42.0,,
1864,,,35.0,
1865,,,,Slashead
1867,,25.0,,
1868,,,44.0,
1869,,,,Slashead
1871,,7.0,,
1872,,,46.0,
1873,,,,Slashead
1875,,31.0,,
1876,,,44.0,
1877,,,,Slashead
1879,,45.0,,
1880,,,27.0,
1881,,,,Slashead
1883,,4.0,,
1884,,,21.0,
1885,,,,Slashead
1887,,10.0,,
1888,,,10.0,
1889,,,,Slashead
1891,,36.0,,
1892,,,25.0,
1893,,,,Slashead
1895,,76.0,80.0,Kepdon
1896,,80.0,89.0,Kepdon
1897,,59.0,105.0,Kepdon
1899,,20.0,62.0,Kepdon
1900,,45.0,95.0,Kepdon
1901,,31.0,97.0,Kepdon
1903,,15.0,72.0,Kepdon
1904,,25.0,94.0,Kepdon
1905,,71.0,73.0,Kepdon
1907,,51.0,117.0,Kepdon
1908,,21.0,114.0,Kepdon
1909,,57.0,110.0,Kepdon
1911,,3.0,87.0,Kepdon
1912,,51.0,113.0,Kepdon
1913,,20.0,110.0,Kepdon
1915,,59.0,79.0,Kepdon
1916,,69.0,84.0,Kepdon
1917,,75.0,115.0,Kepdon
1919,,40.0,103.0,Kepdon
1920,,61.0,108.0,Kepdon
1921,,27.0,119.0,Kepdon
1923,,43.0,79.0,Kepdon
1924,,20.0,83.0,Kepdon
1925,,64.0,120.0,Kepdon
1927,,39.0,100.0,Kepdon
1928,,79.0,82.0,Kepdon
1929,,21.0,65.0,Kepdon
1931,,26.0,82.0,Kepdon
1932,,15.0,83.0,Kepdon
1933,,28.0,105.0,Kepdon
1935,,0.0,99.0,Kepdon
1936,,39.0,103.0,Kepdon
1937,,80.0,67.0,Kepdon
1939,,13.0,86.0,Kepdon
1940,,21.0,72.0,Kepdon
1941,,68.0,119.0,Kepdon
1943,,49.0,67.0,Kepdon
1944,,62.0,84.0,Kepdon
1945,,40.0,93.0,Kepdon
1947,,47.0,85.0,Kepdon
1948,,52.0,104.0,Kepdon
1949,,38.0,67.0,Kepdon
1951,,35.0,74.0,Kepdon
1952,,30.0,91.0,Kepdon
1953,,30.0,94.0,Kepdon
1955,,55.0,65.0,Kepdon
1956,,19.0,111.0,Kepdon
1957,,50.0,104.0,Kepdon
1959,,17.0,81.0,Kepdon
1960,,70.0,72.0,Kepdon
1961,,45.0,88.0,Kepdon
1963,,9.0,110.0,Kepdon
1964,,65.0,80.0,Kepdon
1965,,70.0,88.0,Kepdon
1967,,48.0,99.0,Kepdon
1968,,29.0,116.0,Kepdon
1969,,63.0,81.0,Kepdon
1971,,33.0,73.0,Kepdon
1972,,23.0,80.0,Kepdon
1973,,52.0,87.0,Kepdon
1975,,22.0,78.0,Kepdon
1976,,28.0,100.0,Kepdon
1977,,57.0,102.0,Kepdon
1979,,26.0,107.0,Kepdon
1980,,18.0,64.0,Kepdon
1981,,55.0,79.0,Kepdon
1983,,32.0,110.0,Kepdon
1984,,63.0,111.0,Kepdon
1985,,17.0,65.0,Kepdon
1987,,45.0,108.0,Kepdon
1988,,34.0,64.0,Kepdon
1989,,60.0,108.0,Kepdon
1991,,40.0,76.0,Kepdon
1992,,54.0,73.0,Kepdon
1993,,46.0,76.0,Kepdon
1898,,55.0,,
1902,,27.0,,
1906,,57.0,,
1910,,76.0,,
1914,,68.0,,
1918,,36.0,,
1922,,22.0,,
1926,,25.0,,
1930,,42.0,,
1934,,64.0,,
1938,,74.0,,
1942,,17.0,,
1946,,50.0,,
1950,,63.0,,
1954,,75.0,,
1958,,24.0,,
1962,,56.0,,
1966,,50.0,,
1970,,44.0,,
1974,,21.0,,
1978,,18.0,,
1982,,44.0,,
1986,,40.0,,
1990,,64.0,,
1994,,119.0,35.0,Zlale
1995,,91.0,14.0,Zlale
1996,,79.0,43.0,Zlale
1998,,21.0,3.0,Zlale
1999,,70.0,23.0,Zlale
2000,,80.0,15.0,Zlale
2002,,40.0,34.0,Zlale
2003,,98.0,69.0,Zlale
2004,,76.0,3.0,Zlale
2006,,35.0,62.0,Zlale
2007,,84.0,48.0,Zlale
2008,,73.0,14.0,Zlale
2010,,40.0,67.0,Zlale
2011,,119.0,18.0,Zlale
2012,,91.0,70.0,Zlale
2014,,55.0,9.0,Zlale
2015,,119.0,63.0,Zlale
2016,,95.0,18.0,Zlale
2018,,53.0,14.0,Zlale
2019,,63.0,26.0,Zlale
2020,,91.0,50.0,Zlale
2022,,41.0,8.0,Zlale
2023,,74.0,0.0,Zlale
2024,,95.0,49.0,Zlale
2026,,58.0,69.0,Zlale
2027,,117.0,2.0,Zlale
2028,,72.0,13.0,Zlale
2030,,34.0,34.0,Zlale
2031,,105.0,1.0,Zlale
2032,,105.0,40.0,Zlale
2034,,67.0,48.0,Zlale
2035,,87.0,69.0,Zlale
2036,,93.0,54.0,Zlale
2038,,71.0,69.0,Zlale
2039,,94.0,32.0,Zlale
2040,,96.0,58.0,Zlale
2042,,44.0,25.0,Zlale
2043,,95.0,6.0,Zlale
2044,,70.0,6.0,Zlale
2046,,69.0,14.0,Zlale
2047,,67.0,38.0,Zlale
2048,,63.0,2.0,Zlale
2050,,64.0,22.0,Zlale
2051,,77.0,3.0,Zlale
2052,,76.0,26.0,Zlale
2054,,70.0,27.0,Zlale
2055,,82.0,57.0,Zlale
2056,,63.0,67.0,Zlale
2058,,60.0,58.0,Zlale
2059,,116.0,64.0,Zlale
2060,,80.0,5.0,Zlale
2062,,57.0,18.0,Zlale
2063,,85.0,61.0,Zlale
2064,,63.0,13.0,Zlale
2066,,51.0,65.0,Zlale
2067,,100.0,46.0,Zlale
2068,,113.0,17.0,Zlale
2070,,47.0,35.0,Zlale
2071,,75.0,39.0,Zlale
2072,,88.0,20.0,Zlale
2074,,56.0,31.0,Zlale
2075,,107.0,64.0,Zlale
2076,,114.0,34.0,Zlale
2078,,50.0,60.0,Zlale
2079,,104.0,68.0,Zlale
2080,,89.0,30.0,Zlale
2082,,63.0,62.0,Zlale
2083,,92.0,67.0,Zlale
2084,,85.0,31.0,Zlale
2086,,19.0,7.0,Zlale
2087,,90.0,2.0,Zlale
2088,,109.0,64.0,Zlale
2090,,70.0,61.0,Zlale
2091,,85.0,10.0,Zlale
2092,,117.0,20.0,Zlale
1997,,111.0,,
2001,,104.0,,
2005,,64.0,,
2009,,88.0,,
2013,,70.0,,
2017,,88.0,,
2021,,65.0,,
2025,,84.0,,
2029,,62.0,,
2033,,95.0,,
2037,,66.0,,
2041,,69.0,,
2045,,117.0,,
2049,,68.0,,
2053,,80.0,,
2057,,90.0,,
2061,,89.0,,
2065,,84.0,,
2069,,96.0,,
2073,,112.0,,
2077,,74.0,,
2081,,119.0,,
2085,,85.0,,
2089,,60.0,,
2093,,97.0,,
2094,,,21.0,
2095,,,,Zlale
2097,,86.0,,
2098,,,32.0,
2099,,,,Zlale
2101,,66.0,,
2102,,,70.0,
2103,,,,Zlale
2105,,105.0,,
2106,,,61.0,
2107,,,,Zlale
2109,,107.0,,
2110,,,29.0,
2111,,,,Zlale
2113,,82.0,,
2114,,,22.0,
2115,,,,Zlale
2117,,93.0,,
2118,,,51.0,
2119,,,,Zlale
2121,,72.0,,
2122,,,39.0,
2123,,,,Zlale
2125,,70.0,,
2126,,,2.0,
2127,,,,Zlale
2129,,84.0,,
2130,,,18.0,
2131,,,,Zlale
2133,,99.0,,
2134,,,61.0,
2135,,,,Zlale
2137,,118.0,,
2138,,,69.0,
2139,,,,Zlale
2141,,66.0,,
2142,,,36.0,
2143,,,,Zlale
2145,,100.0,,
2146,,,0.0,
2147,,,,Zlale
2149,,73.0,,
2150,,,48.0,
2151,,,,Zlale
2153,,110.0,,
2154,,,61.0,
2155,,,,Zlale
2157,,68.0,,
2158,,,21.0,
2159,,,,Zlale
2161,,80.0,,
2162,,,68.0,
2163,,,,Zlale
2165,,90.0,,
2166,,,11.0,
2167,,,,Zlale
2169,,90.0,,
2170,,,17.0,
2171,,,,Zlale
2173,,91.0,,
2174,,,33.0,
2175,,,,Zlale
2177,,96.0,,
2178,,,34.0,
2179,,,,Zlale
2181,,65.0,,
2182,,,40.0,
2183,,,,Zlale
2185,,67.0,,
2186,,,46.0,
2187,,,,Zlale
2189,,118.0,,
2190,,,16.0,
2191,,,,Zlale
