,FIPS,NAME,STATE,longitude,latitude,precipitation
1504,30081,Ravalli,Montana,-114.120758882,46.0816740437,129.9208055613471
1505,30083,Richland,Montana,-104.561358367,47.7878782632,3.1035427535509608
1506,30085,Roosevelt,Montana,-105.016391302,48.2945125463,23.311262656200547
1507,30087,Rosebud,Montana,-106.730712236,46.2296522668,16.932467127834812
1508,30089,Sanders,Montana,-115.133309958,47.6747883901,111.43728961478257
1509,30091,Sheridan,Montana,-104.504654201,48.7209967429,22.916690162721018
1510,30095,Stillwater,Montana,-109.395216695,45.6690533298,0.8764436964332678
1511,30099,Teton,Montana,-112.240577354,47.8371764984,26.66545381586056
1512,30101,Toole,Montana,-111.695670939,48.6553582885,8.192827663486984
1513,30103,Treasure,Montana,-107.271623165,46.2114698469,15.803117618946933
1514,30105,Valley,Montana,-106.667442369,48.3653542741,17.774913923373354
1515,30107,Wheatland,Montana,-109.844522327,46.4662809401,19.096669074905353
1516,30109,Wibaux,Montana,-104.248943969,46.9653297577,6.28463225428606
1517,30111,Yellowstone,Montana,-108.27441843,45.9373346715,14.128149839779956
1518,31001,Adams,Nebraska,-98.5012089617,40.5244687103,521.8375652732519
1519,31003,Antelope,Nebraska,-98.0666853094,42.1769034689,570.897149296403
1520,31005,Arthur,Nebraska,-101.695910708,41.5689031802,3.430639694948401
1521,31007,Banner,Nebraska,-103.710476768,41.5459746701,11.972095392350603
1522,31009,Blaine,Nebraska,-99.9768991117,41.9127594294,560.7903810475894
1523,31011,Boone,Nebraska,-98.0672555333,41.7067847215,507.3081254535319
1524,31015,Boyd,Nebraska,-98.7664619491,42.8996847625,540.1534261084184
1525,31017,Brown,Nebraska,-99.9295064518,42.4300205961,577.8357683683031
1526,31019,Buffalo,Nebraska,-99.0749662354,40.8551525027,538.2859174239811
1527,31021,Burt,Nebraska,-96.3286044718,41.8515631921,560.5009735918488
1528,31023,Butler,Nebraska,-97.131768846,41.226077466,509.79579056619576
1529,31025,Cass,Nebraska,-96.1408663039,40.9097216232,533.4446695411414
1530,31027,Cedar,Nebraska,-97.252401002,42.59926192,579.4931198330206
1531,31029,Chase,Nebraska,-101.697946991,40.5241957601,8.062758744585063
1532,31031,Cherry,Nebraska,-101.118576892,42.5449323085,19.11729822411411
1533,31033,Cheyenne,Nebraska,-102.994978749,41.2197790932,10.104601441351997
1534,31035,Clay,Nebraska,-98.0512842475,40.5244322568,554.9534344909143
1535,31037,Colfax,Nebraska,-97.0864647524,41.5740218741,595.4191999144678
1536,31039,Cuming,Nebraska,-96.787400407,41.916402826,558.4775846457296
1537,31041,Custer,Nebraska,-99.7261437929,41.394264035,515.7204192611465
1538,31043,Dakota,Nebraska,-96.564513018,42.3911118186,542.7544878057574
1539,31045,Dawes,Nebraska,-103.135438139,42.7197222221,29.168141350957473
1540,31047,Dawson,Nebraska,-99.8195657092,40.8699361138,537.7773314106403
1541,31049,Deuel,Nebraska,-102.333949943,41.1115978115,24.450433647859807
1542,31051,Dixon,Nebraska,-96.8677208272,42.4930987798,587.0764650575368
1543,31053,Dodge,Nebraska,-96.6539833969,41.5778862866,556.3527564643357
1544,31055,Douglas,Nebraska,-96.1544786904,41.2953518815,590.6392807770967
1545,31057,Dundy,Nebraska,-101.687961438,40.1762352358,7.7379555684508174
1546,31059,Fillmore,Nebraska,-97.5965014328,40.5246661273,567.3679081928128
1547,31061,Franklin,Nebraska,-98.9527962385,40.1763448561,506.07654149409876
1548,31063,Frontier,Nebraska,-100.394202624,40.5300832055,13.152520310938938
1549,31065,Furnas,Nebraska,-99.9122732442,40.1764658834,536.954643895977
1550,31067,Gage,Nebraska,-96.6894414425,40.261929702,550.765107406525
1551,31069,Garden,Nebraska,-102.335438285,41.6194314385,4.695792030259314
1552,31071,Garfield,Nebraska,-98.9913852808,41.9143570712,557.740464645752
1553,31073,Gosper,Nebraska,-99.8307042877,40.5148205338,566.5649091777577
1554,31075,Grant,Nebraska,-101.740518753,41.9149937091,6.952940891273773
1555,31077,Greeley,Nebraska,-98.5212445201,41.5674402954,500.0119196109989
1556,31079,Hall,Nebraska,-98.5021739966,40.8725715098,560.2157083005527
1557,31081,Hamilton,Nebraska,-98.0228653105,40.8730327985,587.2506395196946
1558,31083,Harlan,Nebraska,-99.4046440743,40.1764957551,517.6545704468406
1559,31085,Hayes,Nebraska,-101.06184392,40.5247823592,14.252336823332648
1560,31087,Hitchcock,Nebraska,-101.042272426,40.1763469163,7.22824285992953
1561,31089,Holt,Nebraska,-98.7838447084,42.4557108473,578.8963349070992
1562,31091,Hooker,Nebraska,-101.135334608,41.9159125951,27.45313933099997
1563,31093,Howard,Nebraska,-98.5170946378,41.2200386132,517.9265525530941
1564,31095,Jefferson,Nebraska,-97.1427156563,40.1757608618,528.090184063221
1565,31097,Johnson,Nebraska,-96.2650968936,40.3926315712,588.9673054573124
1566,31099,Kearney,Nebraska,-98.9480216382,40.5067072585,502.37843221150683
1567,31101,Keith,Nebraska,-101.661351227,41.1987931574,16.85049880774233
1568,31105,Kimball,Nebraska,-103.714949912,41.1976566629,11.399504126853609
1569,31107,Knox,Nebraska,-97.8918968398,42.6367815449,540.138902316377
1570,31109,Lancaster,Nebraska,-96.687755507,40.7841735523,590.4827891191198
1571,31111,Lincoln,Nebraska,-100.745233846,41.047767486,12.213562835981788
1572,31113,Logan,Nebraska,-100.482861357,41.5664861496,6.949061813134495
1573,31115,Loup,Nebraska,-99.4544205673,41.91384687,510.5083307253203
1574,31117,McPherson,Nebraska,-101.060530422,41.5680844607,15.224865313241985
1575,31119,Madison,Nebraska,-97.6007790824,41.916698107,585.64674171384
1576,31121,Merrick,Nebraska,-98.0379852209,41.1690382608,508.85578816000697
1577,31123,Morrill,Nebraska,-103.010548763,41.7159996542,10.1436562485412
1578,31125,Nance,Nebraska,-97.9922509137,41.397302247,547.1711806717204
1579,31127,Nemaha,Nebraska,-95.8498160648,40.3876548763,571.2866750358627
1580,31129,Nuckolls,Nebraska,-98.0471849897,40.1763796295,599.8090334417259
1581,31131,Otoe,Nebraska,-96.1347754194,40.6485010044,525.682542430388
1582,31133,Pawnee,Nebraska,-96.2370551712,40.1315428804,523.3341616512038
1583,31135,Perkins,Nebraska,-101.649613261,40.8509414055,16.767777817392478
1584,31137,Phelps,Nebraska,-99.4145428942,40.5111130544,526.4828575373056
1585,31139,Pierce,Nebraska,-97.6012905205,42.2643746213,563.8001583604721
1586,31141,Platte,Nebraska,-97.5211569987,41.5712867683,599.2200560181677
1587,31143,Polk,Nebraska,-97.5684211292,41.1868968805,540.6157051794235
1588,31147,Richardson,Nebraska,-95.7175305402,40.1250638959,566.3468355472529
1589,31149,Rock,Nebraska,-99.4499297346,42.4212881344,549.5649986980845
1590,31151,Saline,Nebraska,-97.1409086996,40.5240610865,579.9189607533053
1591,31153,Sarpy,Nebraska,-96.1119919612,41.1129273435,592.210611866775
1592,31155,Saunders,Nebraska,-96.6374007438,41.2263705176,520.8134691603395
1593,31159,Seward,Nebraska,-97.1395097335,40.872385845,538.2374884670684
1594,31161,Sheridan,Nebraska,-102.408963566,42.5047730204,17.7443023351864
1595,31163,Sherman,Nebraska,-98.9762070587,41.220590588,568.8883404451187
1596,31165,Sioux,Nebraska,-103.758878789,42.4877134885,21.699491394461763
1597,31167,Stanton,Nebraska,-97.1939149855,41.9169237189,537.2837004471128
1598,31169,Thayer,Nebraska,-97.5949196014,40.1762856299,570.3380552156912
1599,31171,Thomas,Nebraska,-100.555845619,41.9135060744,7.065597743284587
1600,31173,Thurston,Nebraska,-96.5440972071,42.1581860579,562.0399528697
1601,31175,Valley,Nebraska,-98.9819022019,41.567305883,595.6157684937162
1602,31177,Washington,Nebraska,-96.2220294815,41.5310383041,567.1915461080804
1603,31179,Wayne,Nebraska,-97.11926027,42.2092885613,594.1804608765942
1604,31181,Webster,Nebraska,-98.4999473753,40.1764332141,508.0923698749758
1605,31183,Wheeler,Nebraska,-98.5281860324,41.9147703039,509.6864150372802
1606,31185,York,Nebraska,-97.5971068674,40.8727457976,566.3158626034401
1607,32001,Churchill,Nevada,-118.335778874,39.580876381,168.63466853068098
1608,32003,Clark,Nevada,-115.013561058,36.2151963075,115.07636504993692
1609,32005,Douglas,Nevada,-119.616372018,38.9122413956,177.2690729620155
1610,32007,Elko,Nevada,-115.35770071,41.1457829623,163.51857493875607
1611,32009,Esmeralda,Nevada,-117.632366036,37.7846965493,111.76638793565962
1612,32011,Eureka,Nevada,-116.268559598,39.9838920238,100.69980377048805
1613,32013,Humboldt,Nevada,-118.111965828,41.4068465707,141.80511663507758
1614,32015,Lander,Nevada,-117.037908401,39.9338060484,190.3390219430607
1615,32017,Lincoln,Nevada,-114.877539979,37.6433385983,127.07232622039825
1616,32019,Lyon,Nevada,-119.189196841,39.020397715,109.65743569073057
1617,32021,Mineral,Nevada,-118.435214254,38.5388085859,126.93344741420952
1618,32023,Nye,Nevada,-116.471931336,38.0423815985,131.2341694278506
1619,32027,Pershing,Nevada,-118.404438052,40.4403578768,173.35778816226008
1620,32029,Storey,Nevada,-119.529362193,39.4469307309,110.65825254729562
1621,32031,Washoe,Nevada,-119.664306118,40.6655968327,126.09940038314757
1622,33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,535.8012674736473
1623,33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,532.9227973384548
1624,33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,558.0777951727122
1625,33007,Coos,New Hampshire,-71.3055333389,44.6894956175,592.115288794644
1626,33009,Grafton,New Hampshire,-71.8207197904,43.940666315,538.7745948513362
1627,33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,501.9738526158936
1628,33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,514.2915847417952
1629,33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,515.5574003336661
1630,33017,Strafford,New Hampshire,-71.0288020158,43.29699417,555.2455279720774
1631,33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,585.9266178215738
1632,34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,587.9235200405966
1633,34003,Bergen,New Jersey,-74.0742255725,40.9596717781,543.585935392575
1634,34005,Burlington,New Jersey,-74.6680674072,39.8777172962,564.112394949225
1635,34007,Camden,New Jersey,-74.9597543553,39.8035392391,552.5330986419884
1636,34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,520.4272932438564
1637,34013,Essex,New Jersey,-74.2470601526,40.7872147845,519.3669324825763
1638,34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,546.4785633620895
1639,34017,Hudson,New Jersey,-74.0759554422,40.7309049975,548.6513476350539
1640,34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,523.9985117979986
1641,34021,Mercer,New Jersey,-74.7017524053,40.2834374242,563.5815839314233
1642,34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,563.5633835512442
1643,34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,547.1761804691965
1644,34027,Morris,New Jersey,-74.5445106674,40.8620042241,524.1322164590856
1645,34029,Ocean,New Jersey,-74.2499159319,39.8659324961,550.3681029920674
1646,34031,Passaic,New Jersey,-74.3007756821,41.0343060095,586.8791095182564
1647,34033,Salem,New Jersey,-75.3579856904,39.5767751714,524.5308559445893
1648,34035,Somerset,New Jersey,-74.6163366246,40.5635069447,502.2377123104423
1649,34037,Sussex,New Jersey,-74.6908006832,41.1392969335,531.612472463885
1650,34039,Union,New Jersey,-74.3081414246,40.6598994131,571.665557139675
1651,34041,Warren,New Jersey,-74.9973498515,40.8571485251,501.4035533528491
1652,35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,22.594379362687626
1653,35003,Catron,New Mexico,-108.404762399,33.9153518869,20.233042030787573
1654,35005,Chaves,New Mexico,-104.466879578,33.3633180669,10.417051802693587
1655,35006,Cibola,New Mexico,-107.999724325,34.9125779857,27.102676663051522
1656,35007,Colfax,New Mexico,-104.646842539,36.6061367396,2.1319197523718527
1657,35009,Curry,New Mexico,-103.347029228,34.5741914782,20.70061240244512
1658,35015,Eddy,New Mexico,-104.304465762,32.4714628579,29.951322318184964
1659,35017,Grant,New Mexico,-108.382455769,32.7390025581,16.27401635838107
1660,35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,23.282896039749293
1661,35021,Harding,New Mexico,-103.820048707,35.8579354045,0.3175986653423679
1662,35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,27.65342724623705
1663,35025,Lea,New Mexico,-103.412478212,32.7921493696,27.398317120814344
1664,35027,Lincoln,New Mexico,-105.459295871,33.7453078269,15.098166719090905
1665,35029,Luna,New Mexico,-107.749771928,32.1822155495,17.719449228022327
1666,35031,McKinley,New Mexico,-108.26182312,35.5806641869,16.778977470666856
1667,35033,Mora,New Mexico,-104.944975073,36.0105961,6.187779862792039
1668,35035,Otero,New Mexico,-105.741442552,32.6131446771,1.337889886108341
1669,35037,Quay,New Mexico,-103.549748464,35.104348396,29.306817357850893
1670,35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,29.41992787952642
1671,35043,Sandoval,New Mexico,-106.865950923,35.6886045558,10.724015012028792
1672,35051,Sierra,New Mexico,-107.192378947,33.1304910055,0.7210640485840569
1673,35053,Socorro,New Mexico,-106.930399241,34.0071879577,10.18084014508476
1674,35055,Taos,New Mexico,-105.631025824,36.578159387,24.979677627706764
1675,35057,Torrance,New Mexico,-105.850819579,34.6404621514,2.102476246960836
1676,35059,Union,New Mexico,-103.470970513,36.4816684795,10.040438055205616
1677,35061,Valencia,New Mexico,-106.809062349,34.7154580153,27.55665212353857
1678,36001,Albany,New York,-73.973558571,42.6001764292,575.615834044941
1679,36003,Allegany,New York,-78.027560601,42.2573913511,576.250717633415
1680,36005,Bronx,New York,-73.8530695745,40.8492096503,556.495873648248
1681,36007,Broome,New York,-75.8196181695,42.1602170275,527.5053913585477
1682,36009,Cattaraugus,New York,-78.6788502937,42.2486331385,583.6920300076848
1683,36011,Cayuga,New York,-76.5743582093,43.0103267267,577.5393753304185
1684,36013,Chautauqua,New York,-79.4057576347,42.3029409617,519.1482974004697
1685,36015,Chemung,New York,-76.7600260363,42.1412473526,503.64298230362783
1686,36017,Chenango,New York,-75.6115785175,42.4935106026,587.3351562628159
1687,36019,Clinton,New York,-73.6781737453,44.7462263534,596.7935548487928
1688,36021,Columbia,New York,-73.6318704984,42.2500701189,570.6714049096829
1689,36023,Cortland,New York,-76.0702669072,42.5950071515,509.29686029845084
1690,36025,Delaware,New York,-74.9664662769,42.1980879866,508.1001320340073
1691,36027,Dutchess,New York,-73.7428630516,41.7651474406,525.9059933131529
1692,36029,Erie,New York,-78.7796595828,42.7582365339,579.9807949969697
1693,36031,Essex,New York,-73.7727094403,44.1172175226,523.3163470299662
1694,36033,Franklin,New York,-74.3037621955,44.5929338436,505.02722401598754
1695,36035,Fulton,New York,-74.4221748142,43.1138468547,531.7501855885325
1696,36037,Genesee,New York,-78.1937114415,43.0009332766,517.9228728305005
1697,36039,Greene,New York,-74.1227065013,42.2765197661,554.5389412959079
1698,36041,Hamilton,New York,-74.4973551336,43.661121629,521.5644877094952
1699,36043,Herkimer,New York,-74.9624979781,43.4197021208,524.0691633139015
1700,36045,Jefferson,New York,-76.052068666,43.998861771,544.721809210757
1701,36047,Kings,New York,-73.9502045905,40.6343512879,524.9141700877558
1702,36049,Lewis,New York,-75.4487944963,43.7846914327,576.7958037738096
1703,36051,Livingston,New York,-77.7754915036,42.7280755442,589.4668015521673
1704,36053,Madison,New York,-75.6696638191,42.9127722362,523.8064085727945
1705,36055,Monroe,New York,-77.6801783639,43.3091611082,543.2831201158097
1706,36057,Montgomery,New York,-74.4396826879,42.9022816291,569.3994985594456
1707,36059,Nassau,New York,-73.585536665,40.7321421632,523.4830736719607
1708,36063,Niagara,New York,-78.7708246691,43.33611095,506.32931671949973
1709,36065,Oneida,New York,-75.4358401731,43.2417469044,572.4529043985716
1710,36067,Onondaga,New York,-76.1946419306,43.0057953643,552.3675318897978
1711,36069,Ontario,New York,-77.2998210492,42.8528477813,539.6165447470615
1712,36071,Orange,New York,-74.3055376374,41.402131202,511.2457644142245
1713,36073,Orleans,New York,-78.2304441066,43.3822824324,505.5222786317493
1714,36075,Oswego,New York,-76.2086867847,43.4638832499,572.0288876352249
1715,36077,Otsego,New York,-75.0326059513,42.6337635679,504.68844727311546
1716,36079,Putnam,New York,-73.74951416,41.4266615572,587.4195970961716
1717,36081,Queens,New York,-73.8388030183,40.657513472,543.9452883331245
1718,36083,Rensselaer,New York,-73.5097121399,42.7110535518,575.5976929615521
1719,36085,Richmond,New York,-74.1382730507,40.5623281403,591.0230429894199
1720,36087,Rockland,New York,-74.0240654916,41.1524635935,552.1063943213898
1721,36091,Saratoga,New York,-73.8639045541,43.1073811968,504.19811825753226
1722,36093,Schenectady,New York,-74.0585725636,42.8181212402,529.8592230195545
1723,36095,Schoharie,New York,-74.4421175889,42.5882192933,571.561460989862
1724,36097,Schuyler,New York,-76.8751761312,42.393798295,553.122339646126
1725,36099,Seneca,New York,-76.8237785954,42.781081385,553.8332475301422
1726,36101,Steuben,New York,-77.3838032543,42.267809005,558.8487094229314
1727,36103,Suffolk,New York,-72.685241262,40.9404610588,587.1131502327787
1728,36105,Sullivan,New York,-74.7681429805,41.7164225715,533.161127591318
1729,36107,Tioga,New York,-76.306316775,42.170297478,557.2570987098438
1730,36109,Tompkins,New York,-76.4736541298,42.4520186799,528.4041665164704
1731,36111,Ulster,New York,-74.2585695251,41.8881456263,533.3194309087196
1732,36113,Warren,New York,-73.8460059552,43.560975208,598.5027237483496
1733,36115,Washington,New York,-73.4307589223,43.3137033973,531.8867051769223
1734,36117,Wayne,New York,-77.0482433004,43.3253855625,520.1289973962946
1735,36119,Westchester,New York,-73.7533906824,41.1514811895,530.3276051663975
1736,36121,Wyoming,New York,-78.2244395122,42.7023842075,563.7988140012129
1737,36123,Yates,New York,-77.1054588564,42.633442368,514.5836139314034
1738,37001,Alamance,North Carolina,-79.3994248175,36.0437098766,581.9541727822932
1739,37003,Alexander,North Carolina,-81.1770268506,35.9210263138,586.3507553604626
1740,37005,Alleghany,North Carolina,-81.1278593427,36.4912704378,570.1872688698309
1741,37007,Anson,North Carolina,-80.102712026,34.9737894417,598.8989147469773
1742,37009,Ashe,North Carolina,-81.5005211955,36.434424701,565.5471783983227
1743,37011,Avery,North Carolina,-81.9226013745,36.0766050343,572.4205429839088
1744,37013,Beaufort,North Carolina,-76.8453144055,35.486983815,587.5890183064816
1745,37015,Bertie,North Carolina,-76.9667121404,36.0656302022,576.3852805465949
1746,37017,Bladen,North Carolina,-78.5636493115,34.6145873342,535.8992117445576
1747,37019,Brunswick,North Carolina,-78.2274071617,34.0388755841,556.3943597962675
1748,37021,Buncombe,North Carolina,-82.5301070587,35.611177887,591.1446148053259
1749,37023,Burke,North Carolina,-81.7047784739,35.7496106399,501.80009756566085
1750,37025,Cabarrus,North Carolina,-80.5518508851,35.3867940405,549.5339327179769
1751,37027,Caldwell,North Carolina,-81.5464366451,35.9530379334,532.658479862726
1752,37029,Camden,North Carolina,-76.1609504039,36.3411216216,573.5360639798771
1753,37031,Carteret,North Carolina,-76.5357430669,34.8612598084,560.5334554779984
1754,37033,Caswell,North Carolina,-79.3335234769,36.3932742158,548.4409509549063
1755,37035,Catawba,North Carolina,-81.2150705598,35.662042354,588.9812579858707
1756,37037,Chatham,North Carolina,-79.2552758614,35.7025721296,514.984562966089
1757,37039,Cherokee,North Carolina,-84.063444228,35.1338574515,569.1614563532961
1758,37041,Chowan,North Carolina,-76.6021303656,36.1265615389,561.5930535180545
1759,37043,Clay,North Carolina,-83.7501767115,35.0571811284,534.8977133633641
1760,37045,Cleveland,North Carolina,-81.5555471412,35.3341018022,577.0319132768577
1761,37047,Columbus,North Carolina,-78.6550308717,34.2656450828,568.6608069473065
1762,37049,Craven,North Carolina,-77.082003837,35.117685821,597.04479159329
1763,37051,Cumberland,North Carolina,-78.8275607671,35.048611942,505.42958619755746
1764,37053,Currituck,North Carolina,-75.936949201,36.3672994836,574.7398628605102
1765,37055,Dare,North Carolina,-75.6852333134,35.664936694,574.1021286929322
1766,37057,Davidson,North Carolina,-80.2127487756,35.7933524917,585.883526576681
1767,37059,Davie,North Carolina,-80.5444636482,35.929110866,521.6296713610947
1768,37061,Duplin,North Carolina,-77.9330277459,34.9365348363,562.3985523036123
1769,37063,Durham,North Carolina,-78.8765926949,36.0360299243,529.7398270573129
1770,37065,Edgecombe,North Carolina,-77.5970588882,35.912880671,534.7580146874708
1771,37067,Forsyth,North Carolina,-80.256300016,36.1306195485,506.21609692204436
1772,37069,Franklin,North Carolina,-78.2856965824,36.0827733527,596.8375842052523
1773,37071,Gaston,North Carolina,-81.1802416273,35.2943489527,571.1650529643975
1774,37073,Gates,North Carolina,-76.7005266521,36.4449435708,507.5716357533374
1775,37075,Graham,North Carolina,-83.833581803,35.350171951,595.2481986176474
1776,37077,Granville,North Carolina,-78.6527194252,36.3040698262,583.0325219248246
1777,37079,Greene,North Carolina,-77.6757626742,35.4849957203,502.26162594954167
1778,37081,Guilford,North Carolina,-79.7889042685,36.0794717315,515.5013071305647
1779,37083,Halifax,North Carolina,-77.6517329831,36.2574485453,507.2977688520957
1780,37085,Harnett,North Carolina,-78.8694125204,35.3686291614,530.9414574765174
1781,37087,Haywood,North Carolina,-82.9821729698,35.5560557128,549.2139658062853
1782,37089,Henderson,North Carolina,-82.4799463782,35.3362263031,583.0318135835935
1783,37091,Hertford,North Carolina,-76.9807147831,36.3586360305,565.5564604132232
1784,37093,Hoke,North Carolina,-79.237290715,35.0175290075,596.1358347367914
1785,37095,Hyde,North Carolina,-76.1449651093,35.4081187361,508.03504711997965
1786,37097,Iredell,North Carolina,-80.8734378255,35.8070259189,501.0814331265217
1787,37099,Jackson,North Carolina,-83.1408496187,35.2875866253,547.9409348894532
1788,37101,Johnston,North Carolina,-78.3657109025,35.5178069265,584.0890862070127
1789,37103,Jones,North Carolina,-77.3551679748,35.0217248029,565.2228711119485
1790,37105,Lee,North Carolina,-79.1714836119,35.4751864248,569.598331934762
1791,37107,Lenoir,North Carolina,-77.6412486292,35.2387731611,533.5769745121437
1792,37109,Lincoln,North Carolina,-81.2235326264,35.4855950234,527.5194905324895
1793,37111,McDowell,North Carolina,-82.0493124426,35.6816924709,543.961587555153
1794,37113,Macon,North Carolina,-83.4221767088,35.1504672096,578.3156509314488
1795,37115,Madison,North Carolina,-82.7057582627,35.8580358086,564.8030782724925
1796,37117,Martin,North Carolina,-77.109232267,35.843213981,560.872363964864
1797,37119,Mecklenburg,North Carolina,-80.8327311406,35.2467670437,549.3582354773584
1798,37121,Mitchell,North Carolina,-82.1635815487,36.0132038869,595.1040199740846
1799,37123,Montgomery,North Carolina,-79.9054790812,35.332466935,562.5263506121426
1800,37125,Moore,North Carolina,-79.4813744392,35.3106538555,591.5459453982322
1801,37127,Nash,North Carolina,-77.9864448378,35.9672502839,597.4492716069136
1802,37131,Northampton,North Carolina,-77.3968212099,36.4177312434,512.7055640976556
1803,37133,Onslow,North Carolina,-77.4157658244,34.709836363,503.53637617425323
1804,37135,Orange,North Carolina,-79.120649356,36.0611182361,575.0954515498751
1805,37137,Pamlico,North Carolina,-76.6694598427,35.151021226,546.836695969941
1806,37139,Pasquotank,North Carolina,-76.2492413613,36.2650187228,599.4550004158855
1807,37141,Pender,North Carolina,-77.8884355846,34.5150997489,528.7827062658507
1808,37143,Perquimans,North Carolina,-76.4076199893,36.1772228503,549.540648765581
1809,37145,Person,North Carolina,-78.9718051426,36.3900951244,599.9009954230044
1810,37147,Pitt,North Carolina,-77.3744965519,35.5932989746,517.2390796542413
1811,37149,Polk,North Carolina,-82.1696779265,35.2792789622,591.2396597755138
1812,37151,Randolph,North Carolina,-79.8060069064,35.7103417044,576.327615387391
1813,37153,Richmond,North Carolina,-79.7477780226,35.0060483545,517.7525708951472
1814,37155,Robeson,North Carolina,-79.1038649277,34.6402420514,540.7755995301839
1815,37157,Rockingham,North Carolina,-79.7749871967,36.3960127906,578.2919149064811
1816,37159,Rowan,North Carolina,-80.5247717485,35.6394734632,561.8061411144688
1817,37161,Rutherford,North Carolina,-81.9198334642,35.4025956291,590.8235634510048
1818,37163,Sampson,North Carolina,-78.3713906105,34.9915361594,514.7119676867834
1819,37165,Scotland,North Carolina,-79.4804292418,34.8408848102,545.5320469278691
1820,37167,Stanly,North Carolina,-80.2509863077,35.3119550622,553.0469569570539
1821,37169,Stokes,North Carolina,-80.2395157151,36.4019040049,572.8860066364856
1822,37171,Surry,North Carolina,-80.6880779273,36.4148205561,559.5892442661045
1823,37173,Swain,North Carolina,-83.4927393736,35.4868150519,594.291473330058
1824,37175,Transylvania,North Carolina,-82.7983001279,35.2021778635,557.3317569304311
1825,37177,Tyrrell,North Carolina,-76.1704523585,35.8694070017,511.44387258903447
1826,37179,Union,North Carolina,-80.5307400446,34.9883574887,520.4348831028947
1827,37181,Vance,North Carolina,-78.4079288849,36.3649169333,522.6383191017508
1828,37183,Wake,North Carolina,-78.6503081729,35.7902443741,547.3503006094007
1829,37185,Warren,North Carolina,-78.1067171324,36.3965102811,573.4349935462437
1830,37187,Washington,North Carolina,-76.5693098876,35.8392646425,535.7234009102013
1831,37189,Watauga,North Carolina,-81.6964250718,36.2311062795,599.5564093750404
1832,37191,Wayne,North Carolina,-78.0039971272,35.3639599672,508.9924187092318
1833,37193,Wilkes,North Carolina,-81.1633856618,36.2062757623,516.9063635775743
1834,37195,Wilson,North Carolina,-77.9186629547,35.7051457145,504.87895753672746
1835,37197,Yadkin,North Carolina,-80.6652439331,36.1605336919,537.3084186736701
1836,37199,Yancey,North Carolina,-82.3076279784,35.8989479924,534.873889229097
1837,38001,Adams,North Dakota,-102.528498668,46.096820597,22.278863046193457
1838,38003,Barnes,North Dakota,-98.07154012,46.9361064669,514.5917356405939
1839,38005,Benson,North Dakota,-99.3660130155,48.0693970137,563.4728980351728
1840,38007,Billings,North Dakota,-103.376304933,47.0235840907,19.609657826669114
1841,38009,Bottineau,North Dakota,-100.833304016,48.792167798,9.110783601624384
1842,38011,Bowman,North Dakota,-103.520671138,46.1125903386,17.39131357776605
1843,38013,Burke,North Dakota,-102.518193492,48.7910039093,26.745300442306117
1844,38015,Burleigh,North Dakota,-100.468737737,46.977452062,17.019651242866413
1845,38017,Cass,North Dakota,-97.2480210132,46.932964277,500.61622072090785
1846,38019,Cavalier,North Dakota,-98.464838016,48.77230295,528.5479315641114
1847,38021,Dickey,North Dakota,-98.504704356,46.1101251059,522.4235235709334
1848,38023,Divide,North Dakota,-103.48733562,48.8148829805,25.551588801390082
1849,38025,Dunn,North Dakota,-102.618205478,47.3567862566,26.91231218447558
1850,38027,Eddy,North Dakota,-98.9016466849,47.7176029342,560.38625206198
1851,38029,Emmons,North Dakota,-100.238740757,46.2850391756,5.7995559320524235
1852,38031,Foster,North Dakota,-98.882985338,47.457077544,579.4448594449805
1853,38037,Grant,North Dakota,-101.63966574,46.3582866004,17.395395155369243
1854,38039,Griggs,North Dakota,-98.2369675679,47.4572804385,580.0623734952335
1855,38041,Hettinger,North Dakota,-102.460280406,46.4325011338,18.393365938413343
1856,38043,Kidder,North Dakota,-99.7800913745,46.9801017563,523.8142536406676
1857,38045,LaMoure,North Dakota,-98.5354613133,46.4569158173,541.3990782103763
1858,38047,Logan,North Dakota,-99.4774139048,46.4573445763,566.1866306137912
1859,38049,McHenry,North Dakota,-100.636289195,48.2345728769,24.89786036141748
1860,38051,McIntosh,North Dakota,-99.4411921853,46.1117848382,560.093696431449
1861,38053,McKenzie,North Dakota,-103.3952782,47.7401606201,11.447971738476962
1862,38055,McLean,North Dakota,-101.321804009,47.6069508739,22.010444544147727
