,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,Name,State,Rate
1668,1668,1668,1668,1668,1668,1668,1668,31035,Clay,NE,0.0
1669,1669,1669,1669,1669,1669,1669,1669,31037,Colfax,NE,0.0
1670,1670,1670,1670,1670,1670,1670,1670,31039,Cuming,NE,0.0
1671,1671,1671,1671,1671,1671,1671,1671,31041,Custer,NE,0.0
1672,1672,1672,1672,1672,1672,1672,1672,31043,Dakota,NE,0.0
1673,1673,1673,1673,1673,1673,1673,1673,31045,Dawes,NE,0.0
1674,1674,1674,1674,1674,1674,1674,1674,31047,Dawson,NE,0.0
1675,1675,1675,1675,1675,1675,1675,1675,31049,Deuel,NE,0.0
1676,1676,1676,1676,1676,1676,1676,1676,31051,Dixon,NE,0.0
1677,1677,1677,1677,1677,1677,1677,1677,31053,Dodge,NE,0.0
1678,1678,1678,1678,1678,1678,1678,1678,31055,Douglas,NE,0.0
1679,1679,1679,1679,1679,1679,1679,1679,31057,Dundy,NE,0.0
1680,1680,1680,1680,1680,1680,1680,1680,31059,Fillmore,NE,0.0
1681,1681,1681,1681,1681,1681,1681,1681,31061,Franklin,NE,0.0
1682,1682,1682,1682,1682,1682,1682,1682,31063,Frontier,NE,0.0
1683,1683,1683,1683,1683,1683,1683,1683,31065,Furnas,NE,0.0
1684,1684,1684,1684,1684,1684,1684,1684,31067,Gage,NE,0.0
1685,1685,1685,1685,1685,1685,1685,1685,31069,Garden,NE,0.0
1686,1686,1686,1686,1686,1686,1686,1686,31071,Garfield,NE,0.0
1687,1687,1687,1687,1687,1687,1687,1687,31073,Gosper,NE,0.0
1688,1688,1688,1688,1688,1688,1688,1688,31075,Grant,NE,0.0
1689,1689,1689,1689,1689,1689,1689,1689,31077,Greeley,NE,0.0
1690,1690,1690,1690,1690,1690,1690,1690,31079,Hall,NE,0.0
1691,1691,1691,1691,1691,1691,1691,1691,31081,Hamilton,NE,0.0
1692,1692,1692,1692,1692,1692,1692,1692,31083,Harlan,NE,0.0
1693,1693,1693,1693,1693,1693,1693,1693,31085,Hayes,NE,0.0
1694,1694,1694,1694,1694,1694,1694,1694,31087,Hitchcock,NE,0.0
1695,1695,1695,1695,1695,1695,1695,1695,31089,Holt,NE,0.0
1696,1696,1696,1696,1696,1696,1696,1696,31091,Hooker,NE,0.0
1697,1697,1697,1697,1697,1697,1697,1697,31093,Howard,NE,0.0
1698,1698,1698,1698,1698,1698,1698,1698,31095,Jefferson,NE,0.0
1699,1699,1699,1699,1699,1699,1699,1699,31097,Johnson,NE,0.0
1700,1700,1700,1700,1700,1700,1700,1700,31099,Kearney,NE,0.0
1701,1701,1701,1701,1701,1701,1701,1701,31101,Keith,NE,0.0
1702,1702,1702,1702,1702,1702,1702,1702,31103,Keya Paha,NE,0.0
1703,1703,1703,1703,1703,1703,1703,1703,31105,Kimball,NE,0.0
1704,1704,1704,1704,1704,1704,1704,1704,31107,Knox,NE,0.0
1705,1705,1705,1705,1705,1705,1705,1705,31109,Lancaster,NE,0.0
1706,1706,1706,1706,1706,1706,1706,1706,31111,Lincoln,NE,0.0
1707,1707,1707,1707,1707,1707,1707,1707,31113,Logan,NE,0.0
1708,1708,1708,1708,1708,1708,1708,1708,31115,Loup,NE,0.0
1709,1709,1709,1709,1709,1709,1709,1709,31117,McPherson,NE,0.0
1710,1710,1710,1710,1710,1710,1710,1710,31119,Madison,NE,0.0
1711,1711,1711,1711,1711,1711,1711,1711,31121,Merrick,NE,0.0
1712,1712,1712,1712,1712,1712,1712,1712,31123,Morrill,NE,0.0
1713,1713,1713,1713,1713,1713,1713,1713,31125,Nance,NE,0.0
1714,1714,1714,1714,1714,1714,1714,1714,31127,Nemaha,NE,0.0
1715,1715,1715,1715,1715,1715,1715,1715,31129,Nuckolls,NE,0.0
1716,1716,1716,1716,1716,1716,1716,1716,31131,Otoe,NE,0.0
1717,1717,1717,1717,1717,1717,1717,1717,31133,Pawnee,NE,0.0
1718,1718,1718,1718,1718,1718,1718,1718,31135,Perkins,NE,0.0
1719,1719,1719,1719,1719,1719,1719,1719,31137,Phelps,NE,0.0
1720,1720,1720,1720,1720,1720,1720,1720,31139,Pierce,NE,0.0
1721,1721,1721,1721,1721,1721,1721,1721,31141,Platte,NE,0.0
1722,1722,1722,1722,1722,1722,1722,1722,31143,Polk,NE,0.0
1723,1723,1723,1723,1723,1723,1723,1723,31145,Red Willow,NE,0.0
1724,1724,1724,1724,1724,1724,1724,1724,31147,Richardson,NE,0.0
1725,1725,1725,1725,1725,1725,1725,1725,31149,Rock,NE,0.0
1726,1726,1726,1726,1726,1726,1726,1726,31151,Saline,NE,0.0
1727,1727,1727,1727,1727,1727,1727,1727,31153,Sarpy,NE,0.0
1728,1728,1728,1728,1728,1728,1728,1728,31155,Saunders,NE,0.0
1729,1729,1729,1729,1729,1729,1729,1729,31157,Scotts Bluff,NE,0.0
1730,1730,1730,1730,1730,1730,1730,1730,31159,Seward,NE,0.0
1731,1731,1731,1731,1731,1731,1731,1731,31161,Sheridan,NE,0.0
1732,1732,1732,1732,1732,1732,1732,1732,31163,Sherman,NE,0.0
1733,1733,1733,1733,1733,1733,1733,1733,31165,Sioux,NE,0.0
1734,1734,1734,1734,1734,1734,1734,1734,31167,Stanton,NE,0.0
1735,1735,1735,1735,1735,1735,1735,1735,31169,Thayer,NE,0.0
1736,1736,1736,1736,1736,1736,1736,1736,31171,Thomas,NE,0.0
1737,1737,1737,1737,1737,1737,1737,1737,31173,Thurston,NE,0.0
1738,1738,1738,1738,1738,1738,1738,1738,31175,Valley,NE,0.0
1739,1739,1739,1739,1739,1739,1739,1739,31177,Washington,NE,0.0
1740,1740,1740,1740,1740,1740,1740,1740,31179,Wayne,NE,0.0
1741,1741,1741,1741,1741,1741,1741,1741,31181,Webster,NE,0.0
1742,1742,1742,1742,1742,1742,1742,1742,31183,Wheeler,NE,0.0
1743,1743,1743,1743,1743,1743,1743,1743,31185,York,NE,0.0
1744,1744,1744,1744,1744,1744,1744,1744,32001,Churchill,NV,0.0
1745,1745,1745,1745,1745,1745,1745,1745,32003,Clark,NV,0.0
1746,1746,1746,1746,1746,1746,1746,1746,32005,Douglas,NV,0.0
1747,1747,1747,1747,1747,1747,1747,1747,32007,Elko,NV,0.0
1748,1748,1748,1748,1748,1748,1748,1748,32009,Esmeralda,NV,0.0
1749,1749,1749,1749,1749,1749,1749,1749,32011,Eureka,NV,0.0
1750,1750,1750,1750,1750,1750,1750,1750,32013,Humboldt,NV,0.0
1751,1751,1751,1751,1751,1751,1751,1751,32015,Lander,NV,0.0
1752,1752,1752,1752,1752,1752,1752,1752,32017,Lincoln,NV,0.0
1753,1753,1753,1753,1753,1753,1753,1753,32019,Lyon,NV,0.0
1754,1754,1754,1754,1754,1754,1754,1754,32021,Mineral,NV,0.0
1755,1755,1755,1755,1755,1755,1755,1755,32023,Nye,NV,0.0
1756,1756,1756,1756,1756,1756,1756,1756,32027,Pershing,NV,0.0
1757,1757,1757,1757,1757,1757,1757,1757,32029,Storey,NV,0.0
1758,1758,1758,1758,1758,1758,1758,1758,32031,Washoe,NV,0.0
1759,1759,1759,1759,1759,1759,1759,1759,32033,White Pine,NV,0.0
1760,1760,1760,1760,1760,1760,1760,1760,32510,Carson City,NV,0.0
1761,1761,1761,1761,1761,1761,1761,1761,33001,Belknap,NH,0.0
1762,1762,1762,1762,1762,1762,1762,1762,33003,Carroll,NH,1000.0
1763,1763,1763,1763,1763,1763,1763,1763,33005,Cheshire,NH,0.0
1764,1764,1764,1764,1764,1764,1764,1764,33007,Coos,NH,0.0
1765,1765,1765,1765,1765,1765,1765,1765,33009,Grafton,NH,1000.0
1766,1766,1766,1766,1766,1766,1766,1766,33011,Hillsborough,NH,1000.0
1767,1767,1767,1767,1767,1767,1767,1767,33013,Merrimack,NH,0.0
1768,1768,1768,1768,1768,1768,1768,1768,33015,Rockingham,NH,1000.0
1769,1769,1769,1769,1769,1769,1769,1769,33017,Strafford,NH,0.0
1770,1770,1770,1770,1770,1770,1770,1770,33019,Sullivan,NH,0.0
1771,1771,1771,1771,1771,1771,1771,1771,34001,Atlantic,NJ,0.0
1772,1772,1772,1772,1772,1772,1772,1772,34003,Bergen,NJ,0.0
1773,1773,1773,1773,1773,1773,1773,1773,34005,Burlington,NJ,0.0
1774,1774,1774,1774,1774,1774,1774,1774,34007,Camden,NJ,0.0
1775,1775,1775,1775,1775,1775,1775,1775,34009,Cape May,NJ,0.0
1776,1776,1776,1776,1776,1776,1776,1776,34011,Cumberland,NJ,0.0
1777,1777,1777,1777,1777,1777,1777,1777,34013,Essex,NJ,0.0
1778,1778,1778,1778,1778,1778,1778,1778,34015,Gloucester,NJ,0.0
1779,1779,1779,1779,1779,1779,1779,1779,34017,Hudson,NJ,0.0
1780,1780,1780,1780,1780,1780,1780,1780,34019,Hunterdon,NJ,0.0
1781,1781,1781,1781,1781,1781,1781,1781,34021,Mercer,NJ,0.0
1782,1782,1782,1782,1782,1782,1782,1782,34023,Middlesex,NJ,0.0
1783,1783,1783,1783,1783,1783,1783,1783,34025,Monmouth,NJ,0.0
1784,1784,1784,1784,1784,1784,1784,1784,34027,Morris,NJ,0.0
1785,1785,1785,1785,1785,1785,1785,1785,34029,Ocean,NJ,0.0
1786,1786,1786,1786,1786,1786,1786,1786,34031,Passaic,NJ,0.0
1787,1787,1787,1787,1787,1787,1787,1787,34033,Salem,NJ,0.0
1788,1788,1788,1788,1788,1788,1788,1788,34035,Somerset,NJ,0.0
1789,1789,1789,1789,1789,1789,1789,1789,34037,Sussex,NJ,0.0
1790,1790,1790,1790,1790,1790,1790,1790,34039,Union,NJ,0.0
1791,1791,1791,1791,1791,1791,1791,1791,34041,Warren,NJ,0.0
1792,1792,1792,1792,1792,1792,1792,1792,35001,Bernalillo,NM,0.0
1793,1793,1793,1793,1793,1793,1793,1793,35003,Catron,NM,0.0
1794,1794,1794,1794,1794,1794,1794,1794,35005,Chaves,NM,0.0
1795,1795,1795,1795,1795,1795,1795,1795,35006,Cibola,NM,0.0
1796,1796,1796,1796,1796,1796,1796,1796,35007,Colfax,NM,0.0
1797,1797,1797,1797,1797,1797,1797,1797,35009,Curry,NM,0.0
1798,1798,1798,1798,1798,1798,1798,1798,35011,De Baca,NM,0.0
1799,1799,1799,1799,1799,1799,1799,1799,35013,Dona Ana,NM,0.0
1800,1800,1800,1800,1800,1800,1800,1800,35015,Eddy,NM,0.0
1801,1801,1801,1801,1801,1801,1801,1801,35017,Grant,NM,0.0
1802,1802,1802,1802,1802,1802,1802,1802,35019,Guadalupe,NM,0.0
1803,1803,1803,1803,1803,1803,1803,1803,35021,Harding,NM,0.0
1804,1804,1804,1804,1804,1804,1804,1804,35023,Hidalgo,NM,0.0
1805,1805,1805,1805,1805,1805,1805,1805,35025,Lea,NM,0.0
1806,1806,1806,1806,1806,1806,1806,1806,35027,Lincoln,NM,0.0
1807,1807,1807,1807,1807,1807,1807,1807,35028,Los Alamos,NM,0.0
1808,1808,1808,1808,1808,1808,1808,1808,35029,Luna,NM,0.0
1809,1809,1809,1809,1809,1809,1809,1809,35031,McKinley,NM,0.0
1810,1810,1810,1810,1810,1810,1810,1810,35033,Mora,NM,0.0
1811,1811,1811,1811,1811,1811,1811,1811,35035,Otero,NM,0.0
1812,1812,1812,1812,1812,1812,1812,1812,35037,Quay,NM,0.0
1813,1813,1813,1813,1813,1813,1813,1813,35039,Rio Arriba,NM,0.0
1814,1814,1814,1814,1814,1814,1814,1814,35041,Roosevelt,NM,0.0
1815,1815,1815,1815,1815,1815,1815,1815,35043,Sandoval,NM,0.0
1816,1816,1816,1816,1816,1816,1816,1816,35045,San Juan,NM,0.0
1817,1817,1817,1817,1817,1817,1817,1817,35047,San Miguel,NM,0.0
1818,1818,1818,1818,1818,1818,1818,1818,35049,Santa Fe,NM,0.0
1819,1819,1819,1819,1819,1819,1819,1819,35051,Sierra,NM,0.0
1820,1820,1820,1820,1820,1820,1820,1820,35053,Socorro,NM,0.0
1821,1821,1821,1821,1821,1821,1821,1821,35055,Taos,NM,0.0
1822,1822,1822,1822,1822,1822,1822,1822,35057,Torrance,NM,0.0
1823,1823,1823,1823,1823,1823,1823,1823,35059,Union,NM,0.0
1824,1824,1824,1824,1824,1824,1824,1824,35061,Valencia,NM,0.0
1825,1825,1825,1825,1825,1825,1825,1825,36001,Albany,NY,1000.0
1826,1826,1826,1826,1826,1826,1826,1826,36003,Allegany,NY,1000.0
1827,1827,1827,1827,1827,1827,1827,1827,36005,Bronx,NY,1000.0
1828,1828,1828,1828,1828,1828,1828,1828,36007,Broome,NY,1000.0
1829,1829,1829,1829,1829,1829,1829,1829,36009,Cattaraugus,NY,1000.0
1830,1830,1830,1830,1830,1830,1830,1830,36011,Cayuga,NY,1000.0
1831,1831,1831,1831,1831,1831,1831,1831,36013,Chautauqua,NY,1000.0
1832,1832,1832,1832,1832,1832,1832,1832,36015,Chemung,NY,0.0
1833,1833,1833,1833,1833,1833,1833,1833,36017,Chenango,NY,1000.0
1834,1834,1834,1834,1834,1834,1834,1834,36019,Clinton,NY,1000.0
1835,1835,1835,1835,1835,1835,1835,1835,36021,Columbia,NY,1000.0
1836,1836,1836,1836,1836,1836,1836,1836,36023,Cortland,NY,1000.0
1837,1837,1837,1837,1837,1837,1837,1837,36025,Delaware,NY,1000.0
1838,1838,1838,1838,1838,1838,1838,1838,36027,Dutchess,NY,1000.0
1839,1839,1839,1839,1839,1839,1839,1839,36029,Erie,NY,1000.0
1840,1840,1840,1840,1840,1840,1840,1840,36031,Essex,NY,1000.0
1841,1841,1841,1841,1841,1841,1841,1841,36033,Franklin,NY,1000.0
1842,1842,1842,1842,1842,1842,1842,1842,36035,Fulton,NY,1000.0
1843,1843,1843,1843,1843,1843,1843,1843,36037,Genesee,NY,1000.0
1844,1844,1844,1844,1844,1844,1844,1844,36039,Greene,NY,1000.0
1845,1845,1845,1845,1845,1845,1845,1845,36041,Hamilton,NY,1000.0
1846,1846,1846,1846,1846,1846,1846,1846,36043,Herkimer,NY,1000.0
1847,1847,1847,1847,1847,1847,1847,1847,36045,Jefferson,NY,1000.0
1848,1848,1848,1848,1848,1848,1848,1848,36047,Kings,NY,1000.0
1849,1849,1849,1849,1849,1849,1849,1849,36049,Lewis,NY,1000.0
1850,1850,1850,1850,1850,1850,1850,1850,36051,Livingston,NY,1000.0
1851,1851,1851,1851,1851,1851,1851,1851,36053,Madison,NY,1000.0
1852,1852,1852,1852,1852,1852,1852,1852,36055,Monroe,NY,1000.0
1853,1853,1853,1853,1853,1853,1853,1853,36057,Montgomery,NY,1000.0
1854,1854,1854,1854,1854,1854,1854,1854,36059,Nassau,NY,1000.0
1855,1855,1855,1855,1855,1855,1855,1855,36061,New York,NY,1000.0
1856,1856,1856,1856,1856,1856,1856,1856,36063,Niagara,NY,1000.0
1857,1857,1857,1857,1857,1857,1857,1857,36065,Oneida,NY,1000.0
1858,1858,1858,1858,1858,1858,1858,1858,36067,Onondaga,NY,1000.0
1859,1859,1859,1859,1859,1859,1859,1859,36069,Ontario,NY,1000.0
1860,1860,1860,1860,1860,1860,1860,1860,36071,Orange,NY,1000.0
1861,1861,1861,1861,1861,1861,1861,1861,36073,Orleans,NY,1000.0
1862,1862,1862,1862,1862,1862,1862,1862,36075,Oswego,NY,1000.0
1863,1863,1863,1863,1863,1863,1863,1863,36077,Otsego,NY,1000.0
1864,1864,1864,1864,1864,1864,1864,1864,36079,Putnam,NY,1000.0
1865,1865,1865,1865,1865,1865,1865,1865,36081,Queens,NY,1000.0
1866,1866,1866,1866,1866,1866,1866,1866,36083,Rensselaer,NY,1000.0
1867,1867,1867,1867,1867,1867,1867,1867,36085,Richmond,NY,1000.0
1868,1868,1868,1868,1868,1868,1868,1868,36087,Rockland,NY,0.0
1869,1869,1869,1869,1869,1869,1869,1869,36089,St Lawrence,NY,1000.0
1870,1870,1870,1870,1870,1870,1870,1870,36091,Saratoga,NY,1000.0
1871,1871,1871,1871,1871,1871,1871,1871,36093,Schenectady,NY,1000.0
1872,1872,1872,1872,1872,1872,1872,1872,36095,Schoharie,NY,0.0
1873,1873,1873,1873,1873,1873,1873,1873,36097,Schuyler,NY,1000.0
1874,1874,1874,1874,1874,1874,1874,1874,36099,Seneca,NY,1000.0
1875,1875,1875,1875,1875,1875,1875,1875,36101,Steuben,NY,1000.0
1876,1876,1876,1876,1876,1876,1876,1876,36103,Suffolk,NY,1000.0
1877,1877,1877,1877,1877,1877,1877,1877,36105,Sullivan,NY,1000.0
1878,1878,1878,1878,1878,1878,1878,1878,36107,Tioga,NY,1000.0
1879,1879,1879,1879,1879,1879,1879,1879,36109,Tompkins,NY,1000.0
1880,1880,1880,1880,1880,1880,1880,1880,36111,Ulster,NY,1000.0
1881,1881,1881,1881,1881,1881,1881,1881,36113,Warren,NY,1000.0
1882,1882,1882,1882,1882,1882,1882,1882,36115,Washington,NY,1000.0
1883,1883,1883,1883,1883,1883,1883,1883,36117,Wayne,NY,1000.0
1884,1884,1884,1884,1884,1884,1884,1884,36119,Westchester,NY,1000.0
1885,1885,1885,1885,1885,1885,1885,1885,36121,Wyoming,NY,1000.0
1886,1886,1886,1886,1886,1886,1886,1886,36123,Yates,NY,1000.0
1887,1887,1887,1887,1887,1887,1887,1887,37001,Alamance,NC,1000.0
1888,1888,1888,1888,1888,1888,1888,1888,37003,Alexander,NC,0.0
1889,1889,1889,1889,1889,1889,1889,1889,37005,Alleghany,NC,0.0
1890,1890,1890,1890,1890,1890,1890,1890,37007,Anson,NC,0.0
1891,1891,1891,1891,1891,1891,1891,1891,37009,Ashe,NC,1000.0
1892,1892,1892,1892,1892,1892,1892,1892,37011,Avery,NC,0.0
1893,1893,1893,1893,1893,1893,1893,1893,37013,Beaufort,NC,0.0
1894,1894,1894,1894,1894,1894,1894,1894,37015,Bertie,NC,1000.0
1895,1895,1895,1895,1895,1895,1895,1895,37017,Bladen,NC,1000.0
1896,1896,1896,1896,1896,1896,1896,1896,37019,Brunswick,NC,1000.0
1897,1897,1897,1897,1897,1897,1897,1897,37021,Buncombe,NC,1000.0
1898,1898,1898,1898,1898,1898,1898,1898,37023,Burke,NC,0.0
1899,1899,1899,1899,1899,1899,1899,1899,37025,Cabarrus,NC,1000.0
1900,1900,1900,1900,1900,1900,1900,1900,37027,Caldwell,NC,1000.0
1901,1901,1901,1901,1901,1901,1901,1901,37029,Camden,NC,1000.0
1902,1902,1902,1902,1902,1902,1902,1902,37031,Carteret,NC,1000.0
1903,1903,1903,1903,1903,1903,1903,1903,37033,Caswell,NC,0.0
1904,1904,1904,1904,1904,1904,1904,1904,37035,Catawba,NC,0.0
1905,1905,1905,1905,1905,1905,1905,1905,37037,Chatham,NC,0.0
1906,1906,1906,1906,1906,1906,1906,1906,37039,Cherokee,NC,0.0
1907,1907,1907,1907,1907,1907,1907,1907,37041,Chowan,NC,0.0
1908,1908,1908,1908,1908,1908,1908,1908,37043,Clay,NC,0.0
1909,1909,1909,1909,1909,1909,1909,1909,37045,Cleveland,NC,0.0
1910,1910,1910,1910,1910,1910,1910,1910,37047,Columbus,NC,0.0
1911,1911,1911,1911,1911,1911,1911,1911,37049,Craven,NC,0.0
1912,1912,1912,1912,1912,1912,1912,1912,37051,Cumberland,NC,1000.0
1913,1913,1913,1913,1913,1913,1913,1913,37053,Currituck,NC,0.0
1914,1914,1914,1914,1914,1914,1914,1914,37055,Dare,NC,1000.0
1915,1915,1915,1915,1915,1915,1915,1915,37057,Davidson,NC,0.0
1916,1916,1916,1916,1916,1916,1916,1916,37059,Davie,NC,1000.0
1917,1917,1917,1917,1917,1917,1917,1917,37061,Duplin,NC,1000.0
1918,1918,1918,1918,1918,1918,1918,1918,37063,Durham,NC,1000.0
1919,1919,1919,1919,1919,1919,1919,1919,37065,Edgecombe,NC,1000.0
1920,1920,1920,1920,1920,1920,1920,1920,37067,Forsyth,NC,0.0
1921,1921,1921,1921,1921,1921,1921,1921,37069,Franklin,NC,1000.0
1922,1922,1922,1922,1922,1922,1922,1922,37071,Gaston,NC,1000.0
1923,1923,1923,1923,1923,1923,1923,1923,37073,Gates,NC,0.0
1924,1924,1924,1924,1924,1924,1924,1924,37075,Graham,NC,0.0
1925,1925,1925,1925,1925,1925,1925,1925,37077,Granville,NC,1000.0
1926,1926,1926,1926,1926,1926,1926,1926,37079,Greene,NC,1000.0
1927,1927,1927,1927,1927,1927,1927,1927,37081,Guilford,NC,1000.0
1928,1928,1928,1928,1928,1928,1928,1928,37083,Halifax,NC,1000.0
1929,1929,1929,1929,1929,1929,1929,1929,37085,Harnett,NC,0.0
1930,1930,1930,1930,1930,1930,1930,1930,37087,Haywood,NC,0.0
1931,1931,1931,1931,1931,1931,1931,1931,37089,Henderson,NC,1000.0
1932,1932,1932,1932,1932,1932,1932,1932,37091,Hertford,NC,1000.0
1933,1933,1933,1933,1933,1933,1933,1933,37093,Hoke,NC,0.0
1934,1934,1934,1934,1934,1934,1934,1934,37095,Hyde,NC,0.0
1935,1935,1935,1935,1935,1935,1935,1935,37097,Iredell,NC,1000.0
1936,1936,1936,1936,1936,1936,1936,1936,37099,Jackson,NC,1000.0
1937,1937,1937,1937,1937,1937,1937,1937,37101,Johnston,NC,0.0
1938,1938,1938,1938,1938,1938,1938,1938,37103,Jones,NC,0.0
1939,1939,1939,1939,1939,1939,1939,1939,37105,Lee,NC,0.0
1940,1940,1940,1940,1940,1940,1940,1940,37107,Lenoir,NC,0.0
1941,1941,1941,1941,1941,1941,1941,1941,37109,Lincoln,NC,0.0
1942,1942,1942,1942,1942,1942,1942,1942,37111,McDowell,NC,1000.0
1943,1943,1943,1943,1943,1943,1943,1943,37113,Macon,NC,1000.0
1944,1944,1944,1944,1944,1944,1944,1944,37115,Madison,NC,1000.0
1945,1945,1945,1945,1945,1945,1945,1945,37117,Martin,NC,0.0
1946,1946,1946,1946,1946,1946,1946,1946,37119,Mecklenburg,NC,0.0
1947,1947,1947,1947,1947,1947,1947,1947,37121,Mitchell,NC,0.0
1948,1948,1948,1948,1948,1948,1948,1948,37123,Montgomery,NC,0.0
1949,1949,1949,1949,1949,1949,1949,1949,37125,Moore,NC,0.0
1950,1950,1950,1950,1950,1950,1950,1950,37127,Nash,NC,0.0
1951,1951,1951,1951,1951,1951,1951,1951,37129,New Hanover,NC,1000.0
1952,1952,1952,1952,1952,1952,1952,1952,37131,Northampton,NC,1000.0
1953,1953,1953,1953,1953,1953,1953,1953,37133,Onslow,NC,0.0
1954,1954,1954,1954,1954,1954,1954,1954,37135,Orange,NC,1000.0
1955,1955,1955,1955,1955,1955,1955,1955,37137,Pamlico,NC,0.0
1956,1956,1956,1956,1956,1956,1956,1956,37139,Pasquotank,NC,1000.0
1957,1957,1957,1957,1957,1957,1957,1957,37141,Pender,NC,0.0
1958,1958,1958,1958,1958,1958,1958,1958,37143,Perquimans,NC,0.0
1959,1959,1959,1959,1959,1959,1959,1959,37145,Person,NC,0.0
1960,1960,1960,1960,1960,1960,1960,1960,37147,Pitt,NC,1000.0
1961,1961,1961,1961,1961,1961,1961,1961,37149,Polk,NC,0.0
1962,1962,1962,1962,1962,1962,1962,1962,37151,Randolph,NC,1000.0
1963,1963,1963,1963,1963,1963,1963,1963,37153,Richmond,NC,1000.0
1964,1964,1964,1964,1964,1964,1964,1964,37155,Robeson,NC,1000.0
1965,1965,1965,1965,1965,1965,1965,1965,37157,Rockingham,NC,0.0
1966,1966,1966,1966,1966,1966,1966,1966,37159,Rowan,NC,0.0
1967,1967,1967,1967,1967,1967,1967,1967,37161,Rutherford,NC,1000.0
1968,1968,1968,1968,1968,1968,1968,1968,37163,Sampson,NC,0.0
1969,1969,1969,1969,1969,1969,1969,1969,37165,Scotland,NC,1000.0
1970,1970,1970,1970,1970,1970,1970,1970,37167,Stanly,NC,0.0
1971,1971,1971,1971,1971,1971,1971,1971,37169,Stokes,NC,0.0
1972,1972,1972,1972,1972,1972,1972,1972,37171,Surry,NC,1000.0
1973,1973,1973,1973,1973,1973,1973,1973,37173,Swain,NC,0.0
1974,1974,1974,1974,1974,1974,1974,1974,37175,Transylvania,NC,1000.0
1975,1975,1975,1975,1975,1975,1975,1975,37177,Tyrrell,NC,1000.0
1976,1976,1976,1976,1976,1976,1976,1976,37179,Union,NC,1000.0
1977,1977,1977,1977,1977,1977,1977,1977,37181,Vance,NC,0.0
1978,1978,1978,1978,1978,1978,1978,1978,37183,Wake,NC,0.0
1979,1979,1979,1979,1979,1979,1979,1979,37185,Warren,NC,0.0
1980,1980,1980,1980,1980,1980,1980,1980,37187,Washington,NC,0.0
1981,1981,1981,1981,1981,1981,1981,1981,37189,Watauga,NC,0.0
1982,1982,1982,1982,1982,1982,1982,1982,37191,Wayne,NC,0.0
1983,1983,1983,1983,1983,1983,1983,1983,37193,Wilkes,NC,0.0
1984,1984,1984,1984,1984,1984,1984,1984,37195,Wilson,NC,0.0
1985,1985,1985,1985,1985,1985,1985,1985,37197,Yadkin,NC,1000.0
1986,1986,1986,1986,1986,1986,1986,1986,37199,Yancey,NC,0.0
1987,1987,1987,1987,1987,1987,1987,1987,38001,Adams,ND,0.0
1988,1988,1988,1988,1988,1988,1988,1988,38003,Barnes,ND,0.0
1989,1989,1989,1989,1989,1989,1989,1989,38005,Benson,ND,0.0
1990,1990,1990,1990,1990,1990,1990,1990,38007,Billings,ND,0.0
1991,1991,1991,1991,1991,1991,1991,1991,38009,Bottineau,ND,0.0
1992,1992,1992,1992,1992,1992,1992,1992,38011,Bowman,ND,0.0
1993,1993,1993,1993,1993,1993,1993,1993,38013,Burke,ND,0.0
1994,1994,1994,1994,1994,1994,1994,1994,38015,Burleigh,ND,0.0
1995,1995,1995,1995,1995,1995,1995,1995,38017,Cass,ND,0.0
1996,1996,1996,1996,1996,1996,1996,1996,38019,Cavalier,ND,0.0
1997,1997,1997,1997,1997,1997,1997,1997,38021,Dickey,ND,0.0
1998,1998,1998,1998,1998,1998,1998,1998,38023,Divide,ND,0.0
1999,1999,1999,1999,1999,1999,1999,1999,38025,Dunn,ND,0.0
2000,2000,2000,2000,2000,2000,2000,2000,38027,Eddy,ND,0.0
2001,2001,2001,2001,2001,2001,2001,2001,38029,Emmons,ND,0.0
2002,2002,2002,2002,2002,2002,2002,2002,38031,Foster,ND,0.0
2003,2003,2003,2003,2003,2003,2003,2003,38033,Golden Valley,ND,0.0
2004,2004,2004,2004,2004,2004,2004,2004,38035,Grand Forks,ND,0.0
2005,2005,2005,2005,2005,2005,2005,2005,38037,Grant,ND,0.0
2006,2006,2006,2006,2006,2006,2006,2006,38039,Griggs,ND,0.0
2007,2007,2007,2007,2007,2007,2007,2007,38041,Hettinger,ND,0.0
2008,2008,2008,2008,2008,2008,2008,2008,38043,Kidder,ND,0.0
2009,2009,2009,2009,2009,2009,2009,2009,38045,La Moure,ND,0.0
2010,2010,2010,2010,2010,2010,2010,2010,38047,Logan,ND,0.0
2011,2011,2011,2011,2011,2011,2011,2011,38049,McHenry,ND,0.0
2012,2012,2012,2012,2012,2012,2012,2012,38051,McIntosh,ND,0.0
2013,2013,2013,2013,2013,2013,2013,2013,38053,McKenzie,ND,0.0
2014,2014,2014,2014,2014,2014,2014,2014,38055,McLean,ND,0.0
2015,2015,2015,2015,2015,2015,2015,2015,38057,Mercer,ND,0.0
2016,2016,2016,2016,2016,2016,2016,2016,38059,Morton,ND,0.0
2017,2017,2017,2017,2017,2017,2017,2017,38061,Mountrail,ND,0.0
2018,2018,2018,2018,2018,2018,2018,2018,38063,Nelson,ND,0.0
2019,2019,2019,2019,2019,2019,2019,2019,38065,Oliver,ND,0.0
