xDom,yDom,class
2.0,82.0,Zlale
99.0,104.0,Zlale
75.0,19.0,Zlale
8.0,44.0,Kepdon
1.0,81.0,Kepdon
25.0,50.0,Kepdon
28.0,55.0,Zlale
30.0,104.0,Kepdon
39.0,78.0,Slashead
81.0,80.0,Zlale
68.0,61.0,Zlale
7.0,56.0,Zlale
55.0,77.0,Zlale
55.0,93.0,Kepdon
3.0,38.0,Zlale
33.0,83.0,Slashead
34.0,80.0,Slashead
1.0,28.0,Kepdon
64.0,58.0,Slashead
38.0,71.0,Slashead
80.0,9.0,Zlale
6.0,87.0,Slashead
58.0,48.0,Slashead
55.0,90.0,Zlale
84.0,51.0,Kepdon
13.0,99.0,Zlale
50.0,87.0,Zlale
64.0,7.0,Kepdon
12.0,103.0,Zlale
20.0,42.0,Slashead
62.0,62.0,Kepdon
34.0,5.0,Zlale
73.0,27.0,Zlale
8.0,46.0,Kepdon
88.0,89.0,Slashead
83.0,75.0,Slashead
18.0,12.0,Slashead
30.0,19.0,Slashead
30.0,58.0,Slashead
37.0,60.0,Slashead
5.0,11.0,Slashead
55.0,57.0,Slashead
51.0,53.0,Slashead
1.0,36.0,Slashead
59.0,1.0,Slashead
42.0,57.0,Slashead
15.0,10.0,Slashead
28.0,4.0,Slashead
59.0,39.0,Slashead
0.0,32.0,Slashead
21.0,20.0,Slashead
21.0,37.0,Slashead
13.0,45.0,Slashead
2.0,8.0,Slashead
13.0,39.0,Slashead
39.0,16.0,Slashead
18.0,16.0,Slashead
1.0,28.0,Slashead
29.0,7.0,Slashead
8.0,9.0,Slashead
60.0,50.0,Slashead
48.0,22.0,Slashead
47.0,20.0,Slashead
25.0,10.0,Slashead
3.0,17.0,Slashead
14.0,54.0,Slashead
46.0,36.0,Slashead
9.0,53.0,Slashead
7.0,42.0,Slashead
34.0,20.0,Slashead
22.0,29.0,Slashead
37.0,3.0,Slashead
51.0,27.0,Slashead
54.0,18.0,Slashead
33.0,23.0,Slashead
35.0,12.0,Slashead
52.0,51.0,Slashead
34.0,44.0,Slashead
2.0,32.0,Slashead
36.0,18.0,Slashead
34.0,56.0,Slashead
2.0,47.0,Slashead
29.0,31.0,Slashead
26.0,36.0,Slashead
20.0,11.0,Slashead
19.0,18.0,Slashead
52.0,27.0,Slashead
23.0,25.0,Slashead
45.0,50.0,Slashead
33.0,14.0,Slashead
58.0,60.0,Slashead
7.0,49.0,Slashead
0.0,21.0,Slashead
22.0,26.0,Slashead
43.0,40.0,Slashead
3.0,8.0,Slashead
49.0,12.0,Slashead
48.0,37.0,Slashead
33.0,55.0,Slashead
38.0,25.0,Slashead
28.0,22.0,Slashead
8.0,33.0,Slashead
33.0,18.0,Slashead
13.0,42.0,Slashead
55.0,4.0,Slashead
6.0,27.0,Slashead
52.0,43.0,Slashead
52.0,32.0,Slashead
16.0,30.0,Slashead
59.0,58.0,Slashead
19.0,59.0,Slashead
7.0,60.0,Slashead
2.0,33.0,Slashead
25.0,42.0,Slashead
49.0,15.0,Slashead
31.0,56.0,Slashead
1.0,27.0,Slashead
40.0,25.0,Slashead
17.0,12.0,Slashead
3.0,42.0,Slashead
13.0,23.0,Slashead
27.0,33.0,Slashead
23.0,41.0,Slashead
38.0,1.0,Slashead
58.0,37.0,Slashead
55.0,58.0,Slashead
59.0,50.0,Slashead
56.0,11.0,Slashead
9.0,30.0,Slashead
29.0,30.0,Slashead
8.0,59.0,Slashead
30.0,22.0,Slashead
28.0,50.0,Slashead
19.0,53.0,Slashead
47.0,47.0,Slashead
57.0,27.0,Slashead
16.0,24.0,Slashead
33.0,27.0,Slashead
57.0,47.0,Slashead
20.0,48.0,Slashead
25.0,29.0,Slashead
37.0,2.0,Slashead
2.0,7.0,Slashead
31.0,0.0,Slashead
30.0,49.0,Slashead
56.0,37.0,Slashead
52.0,17.0,Slashead
6.0,31.0,Slashead
3.0,37.0,Slashead
36.0,24.0,Slashead
7.0,55.0,Slashead
30.0,22.0,Slashead
5.0,26.0,Slashead
7.0,4.0,Slashead
11.0,8.0,Slashead
43.0,13.0,Slashead
9.0,19.0,Slashead
13.0,31.0,Slashead
42.0,42.0,Slashead
18.0,45.0,Slashead
19.0,13.0,Slashead
59.0,31.0,Slashead
1.0,15.0,Slashead
25.0,51.0,Slashead
58.0,51.0,Slashead
6.0,26.0,Slashead
5.0,30.0,Slashead
35.0,36.0,Slashead
20.0,41.0,Slashead
0.0,58.0,Slashead
56.0,28.0,Slashead
7.0,53.0,Slashead
59.0,39.0,Slashead
51.0,57.0,Slashead
38.0,50.0,Slashead
52.0,6.0,Slashead
4.0,31.0,Slashead
20.0,60.0,Slashead
19.0,56.0,Slashead
34.0,3.0,Slashead
8.0,26.0,Slashead
3.0,26.0,Slashead
49.0,55.0,Slashead
5.0,24.0,Slashead
4.0,41.0,Slashead
38.0,26.0,Slashead
56.0,56.0,Slashead
18.0,49.0,Slashead
7.0,23.0,Slashead
51.0,53.0,Slashead
19.0,46.0,Slashead
4.0,44.0,Slashead
55.0,47.0,Slashead
18.0,44.0,Slashead
58.0,10.0,Slashead
22.0,33.0,Slashead
8.0,13.0,Slashead
20.0,15.0,Slashead
8.0,28.0,Slashead
8.0,0.0,Slashead
55.0,29.0,Slashead
19.0,35.0,Slashead
21.0,0.0,Slashead
2.0,2.0,Slashead
23.0,13.0,Slashead
12.0,31.0,Slashead
3.0,31.0,Slashead
47.0,11.0,Slashead
24.0,8.0,Slashead
6.0,13.0,Slashead
4.0,56.0,Slashead
32.0,54.0,Slashead
51.0,41.0,Slashead
58.0,0.0,Slashead
3.0,50.0,Slashead
36.0,50.0,Slashead
57.0,13.0,Slashead
47.0,48.0,Slashead
48.0,49.0,Slashead
42.0,55.0,Slashead
52.0,12.0,Slashead
15.0,46.0,Slashead
43.0,5.0,Slashead
19.0,33.0,Slashead
58.0,60.0,Slashead
49.0,16.0,Slashead
3.0,31.0,Slashead
8.0,51.0,Slashead
9.0,19.0,Slashead
0.0,11.0,Slashead
15.0,41.0,Slashead
42.0,1.0,Slashead
40.0,38.0,Slashead
3.0,43.0,Slashead
59.0,47.0,Slashead
50.0,8.0,Slashead
15.0,33.0,Slashead
21.0,26.0,Slashead
52.0,13.0,Slashead
29.0,4.0,Slashead
29.0,18.0,Slashead
41.0,25.0,Slashead
51.0,48.0,Slashead
14.0,21.0,Slashead
34.0,9.0,Slashead
37.0,35.0,Slashead
13.0,12.0,Slashead
25.0,27.0,Slashead
19.0,7.0,Slashead
54.0,36.0,Slashead
5.0,46.0,Slashead
25.0,36.0,Slashead
28.0,6.0,Slashead
15.0,9.0,Slashead
43.0,49.0,Slashead
26.0,12.0,Slashead
50.0,19.0,Slashead
41.0,13.0,Slashead
21.0,46.0,Slashead
51.0,28.0,Slashead
38.0,56.0,Slashead
54.0,40.0,Slashead
47.0,7.0,Slashead
47.0,47.0,Slashead
13.0,57.0,Slashead
17.0,4.0,Slashead
3.0,56.0,Slashead
12.0,11.0,Slashead
46.0,20.0,Slashead
26.0,25.0,Slashead
52.0,51.0,Slashead
15.0,27.0,Slashead
53.0,29.0,Slashead
51.0,10.0,Slashead
22.0,18.0,Slashead
2.0,9.0,Slashead
32.0,56.0,Slashead
39.0,14.0,Slashead
21.0,1.0,Slashead
27.0,38.0,Slashead
6.0,54.0,Slashead
42.0,32.0,Slashead
38.0,46.0,Slashead
6.0,22.0,Slashead
17.0,42.0,Slashead
27.0,32.0,Slashead
0.0,58.0,Slashead
38.0,6.0,Slashead
25.0,3.0,Slashead
16.0,3.0,Slashead
27.0,39.0,Slashead
51.0,50.0,Slashead
9.0,14.0,Slashead
30.0,20.0,Slashead
43.0,31.0,Slashead
0.0,14.0,Slashead
22.0,1.0,Slashead
12.0,9.0,Slashead
44.0,39.0,Slashead
16.0,25.0,Slashead
39.0,38.0,Slashead
17.0,17.0,Slashead
60.0,23.0,Slashead
59.0,60.0,Slashead
43.0,57.0,Slashead
31.0,36.0,Slashead
53.0,2.0,Slashead
17.0,8.0,Slashead
37.0,36.0,Slashead
36.0,24.0,Slashead
26.0,42.0,Slashead
13.0,53.0,Slashead
8.0,47.0,Slashead
38.0,31.0,Slashead
48.0,39.0,Slashead
13.0,51.0,Slashead
4.0,27.0,Slashead
8.0,4.0,Slashead
23.0,10.0,Slashead
1.0,25.0,Slashead
13.0,32.0,Slashead
42.0,38.0,Slashead
1.0,9.0,Slashead
5.0,3.0,Slashead
23.0,11.0,Slashead
10.0,5.0,Slashead
37.0,34.0,Slashead
16.0,41.0,Slashead
43.0,22.0,Slashead
25.0,31.0,Slashead
54.0,24.0,Slashead
51.0,25.0,Slashead
2.0,21.0,Slashead
18.0,60.0,Slashead
10.0,15.0,Slashead
22.0,60.0,Slashead
24.0,58.0,Slashead
4.0,33.0,Slashead
38.0,47.0,Slashead
28.0,28.0,Slashead
21.0,51.0,Slashead
53.0,19.0,Slashead
24.0,50.0,Slashead
22.0,3.0,Slashead
31.0,37.0,Slashead
58.0,60.0,Slashead
44.0,28.0,Slashead
54.0,9.0,Slashead
42.0,60.0,Slashead
49.0,11.0,Slashead
51.0,21.0,Slashead
44.0,3.0,Slashead
37.0,37.0,Slashead
57.0,16.0,Slashead
29.0,28.0,Slashead
53.0,35.0,Slashead
26.0,12.0,Slashead
7.0,59.0,Slashead
42.0,43.0,Slashead
47.0,53.0,Slashead
51.0,56.0,Slashead
23.0,36.0,Slashead
37.0,5.0,Slashead
11.0,57.0,Slashead
29.0,44.0,Slashead
52.0,14.0,Slashead
19.0,57.0,Slashead
5.0,10.0,Slashead
1.0,1.0,Slashead
44.0,57.0,Slashead
23.0,7.0,Slashead
40.0,52.0,Slashead
42.0,54.0,Slashead
39.0,6.0,Slashead
13.0,28.0,Slashead
60.0,39.0,Slashead
22.0,34.0,Slashead
2.0,28.0,Slashead
52.0,22.0,Slashead
51.0,8.0,Slashead
23.0,2.0,Slashead
25.0,29.0,Slashead
55.0,46.0,Slashead
57.0,7.0,Slashead
10.0,4.0,Slashead
42.0,33.0,Slashead
10.0,41.0,Slashead
29.0,32.0,Slashead
2.0,11.0,Slashead
12.0,22.0,Slashead
24.0,46.0,Slashead
47.0,43.0,Slashead
37.0,0.0,Slashead
56.0,45.0,Slashead
46.0,27.0,Slashead
53.0,30.0,Slashead
13.0,55.0,Slashead
26.0,6.0,Slashead
49.0,4.0,Slashead
1.0,23.0,Slashead
31.0,32.0,Slashead
50.0,10.0,Slashead
27.0,60.0,Slashead
39.0,42.0,Slashead
53.0,45.0,Slashead
8.0,27.0,Slashead
16.0,50.0,Slashead
40.0,11.0,Slashead
1.0,32.0,Slashead
51.0,50.0,Slashead
14.0,47.0,Slashead
3.0,30.0,Slashead
19.0,37.0,Slashead
23.0,24.0,Slashead
42.0,52.0,Slashead
27.0,7.0,Slashead
49.0,1.0,Slashead
41.0,56.0,Slashead
38.0,41.0,Slashead
29.0,30.0,Slashead
36.0,58.0,Slashead
13.0,6.0,Slashead
57.0,19.0,Slashead
12.0,31.0,Slashead
43.0,32.0,Slashead
24.0,9.0,Slashead
38.0,28.0,Slashead
60.0,38.0,Slashead
35.0,35.0,Slashead
9.0,23.0,Slashead
23.0,56.0,Slashead
23.0,14.0,Slashead
23.0,9.0,Slashead
36.0,54.0,Slashead
28.0,30.0,Slashead
1.0,28.0,Slashead
0.0,3.0,Slashead
27.0,38.0,Slashead
12.0,9.0,Slashead
23.0,15.0,Slashead
45.0,6.0,Slashead
47.0,4.0,Slashead
50.0,38.0,Slashead
13.0,37.0,Slashead
55.0,28.0,Slashead
30.0,49.0,Slashead
46.0,58.0,Slashead
20.0,49.0,Slashead
11.0,43.0,Slashead
46.0,47.0,Slashead
25.0,24.0,Slashead
57.0,42.0,Slashead
1.0,2.0,Slashead
26.0,37.0,Slashead
47.0,9.0,Slashead
60.0,5.0,Slashead
20.0,12.0,Slashead
9.0,58.0,Slashead
8.0,6.0,Slashead
38.0,41.0,Slashead
46.0,0.0,Slashead
21.0,12.0,Slashead
16.0,37.0,Slashead
3.0,56.0,Slashead
56.0,56.0,Slashead
16.0,21.0,Slashead
42.0,18.0,Slashead
11.0,58.0,Slashead
17.0,19.0,Slashead
48.0,47.0,Slashead
40.0,49.0,Slashead
25.0,10.0,Slashead
20.0,41.0,Slashead
37.0,23.0,Slashead
0.0,50.0,Slashead
11.0,35.0,Slashead
46.0,19.0,Slashead
31.0,18.0,Slashead
59.0,26.0,Slashead
49.0,5.0,Slashead
46.0,20.0,Slashead
3.0,59.0,Slashead
25.0,18.0,Slashead
38.0,34.0,Slashead
0.0,5.0,Slashead
41.0,27.0,Slashead
2.0,6.0,Slashead
49.0,25.0,Slashead
19.0,28.0,Slashead
20.0,57.0,Slashead
16.0,30.0,Slashead
18.0,41.0,Slashead
43.0,12.0,Slashead
36.0,36.0,Slashead
26.0,46.0,Slashead
32.0,9.0,Slashead
6.0,40.0,Slashead
6.0,36.0,Slashead
18.0,46.0,Slashead
57.0,19.0,Slashead
24.0,37.0,Slashead
32.0,38.0,Slashead
3.0,1.0,Slashead
14.0,5.0,Slashead
32.0,42.0,Slashead
53.0,50.0,Slashead
7.0,40.0,Slashead
55.0,43.0,Slashead
58.0,36.0,Slashead
16.0,19.0,Slashead
6.0,30.0,Slashead
38.0,54.0,Slashead
53.0,46.0,Slashead
31.0,48.0,Slashead
25.0,30.0,Slashead
20.0,47.0,Slashead
59.0,23.0,Slashead
11.0,13.0,Slashead
31.0,17.0,Slashead
38.0,55.0,Slashead
28.0,60.0,Slashead
12.0,27.0,Slashead
9.0,23.0,Slashead
7.0,53.0,Slashead
31.0,52.0,Slashead
55.0,14.0,Slashead
5.0,23.0,Slashead
20.0,46.0,Slashead
2.0,6.0,Slashead
49.0,45.0,Slashead
8.0,55.0,Slashead
37.0,41.0,Slashead
44.0,54.0,Slashead
12.0,51.0,Slashead
17.0,48.0,Slashead
11.0,59.0,Slashead
25.0,54.0,Slashead
8.0,46.0,Slashead
59.0,51.0,Slashead
18.0,11.0,Slashead
50.0,9.0,Slashead
43.0,31.0,Slashead
4.0,51.0,Slashead
24.0,16.0,Slashead
51.0,9.0,Slashead
27.0,10.0,Slashead
10.0,25.0,Slashead
13.0,12.0,Slashead
38.0,30.0,Slashead
42.0,33.0,Slashead
33.0,9.0,Slashead
22.0,7.0,Slashead
4.0,27.0,Slashead
60.0,24.0,Slashead
26.0,58.0,Slashead
0.0,2.0,Slashead
4.0,22.0,Slashead
15.0,20.0,Slashead
49.0,15.0,Slashead
44.0,28.0,Slashead
50.0,54.0,Slashead
12.0,46.0,Slashead
9.0,47.0,Slashead
49.0,54.0,Slashead
18.0,8.0,Slashead
33.0,41.0,Slashead
22.0,36.0,Slashead
53.0,21.0,Slashead
36.0,59.0,Slashead
31.0,21.0,Slashead
23.0,6.0,Slashead
25.0,27.0,Slashead
27.0,8.0,Slashead
56.0,15.0,Slashead
26.0,40.0,Slashead
50.0,47.0,Slashead
25.0,40.0,Slashead
40.0,48.0,Slashead
51.0,30.0,Slashead
54.0,8.0,Slashead
22.0,55.0,Slashead
19.0,54.0,Slashead
33.0,7.0,Slashead
21.0,36.0,Slashead
7.0,35.0,Slashead
16.0,47.0,Slashead
26.0,8.0,Slashead
18.0,36.0,Slashead
7.0,31.0,Slashead
29.0,5.0,Slashead
31.0,17.0,Slashead
22.0,25.0,Slashead
28.0,49.0,Slashead
44.0,39.0,Slashead
51.0,53.0,Slashead
0.0,53.0,Slashead
13.0,44.0,Slashead
2.0,1.0,Slashead
54.0,43.0,Slashead
23.0,8.0,Slashead
14.0,8.0,Slashead
12.0,17.0,Slashead
26.0,58.0,Slashead
19.0,47.0,Slashead
31.0,39.0,Slashead
59.0,27.0,Slashead
14.0,57.0,Slashead
33.0,14.0,Slashead
2.0,8.0,Slashead
6.0,8.0,Slashead
48.0,4.0,Slashead
25.0,2.0,Slashead
5.0,39.0,Slashead
26.0,53.0,Slashead
1.0,19.0,Slashead
44.0,15.0,Slashead
29.0,2.0,Slashead
55.0,25.0,Slashead
59.0,56.0,Slashead
47.0,37.0,Slashead
49.0,6.0,Slashead
22.0,44.0,Slashead
54.0,7.0,Slashead
42.0,21.0,Slashead
42.0,47.0,Slashead
25.0,11.0,Slashead
54.0,23.0,Slashead
11.0,24.0,Slashead
18.0,49.0,Slashead
16.0,0.0,Slashead
30.0,8.0,Slashead
39.0,49.0,Slashead
22.0,21.0,Slashead
43.0,31.0,Slashead
55.0,48.0,Slashead
41.0,12.0,Slashead
17.0,7.0,Slashead
32.0,55.0,Slashead
42.0,46.0,Slashead
1.0,33.0,Slashead
9.0,12.0,Slashead
54.0,8.0,Slashead
58.0,52.0,Slashead
8.0,13.0,Slashead
56.0,12.0,Slashead
48.0,43.0,Slashead
18.0,51.0,Slashead
58.0,47.0,Slashead
7.0,49.0,Slashead
49.0,36.0,Slashead
0.0,37.0,Slashead
34.0,24.0,Slashead
9.0,39.0,Slashead
32.0,9.0,Slashead
23.0,32.0,Slashead
6.0,3.0,Slashead
1.0,39.0,Slashead
45.0,33.0,Slashead
57.0,8.0,Slashead
19.0,19.0,Slashead
30.0,45.0,Slashead
25.0,9.0,Slashead
32.0,19.0,Slashead
52.0,43.0,Slashead
25.0,0.0,Slashead
3.0,50.0,Slashead
47.0,29.0,Slashead
21.0,5.0,Slashead
35.0,18.0,Slashead
32.0,17.0,Slashead
29.0,60.0,Slashead
44.0,18.0,Slashead
6.0,1.0,Slashead
8.0,16.0,Slashead
57.0,1.0,Slashead
41.0,55.0,Slashead
59.0,29.0,Slashead
26.0,27.0,Slashead
2.0,33.0,Slashead
37.0,34.0,Slashead
35.0,38.0,Slashead
28.0,2.0,Slashead
23.0,14.0,Slashead
39.0,1.0,Slashead
43.0,3.0,Slashead
5.0,50.0,Slashead
3.0,16.0,Slashead
1.0,48.0,Slashead
49.0,1.0,Slashead
29.0,21.0,Slashead
51.0,55.0,Slashead
48.0,20.0,Slashead
1.0,48.0,Slashead
59.0,11.0,Slashead
32.0,25.0,Slashead
41.0,21.0,Slashead
25.0,23.0,Slashead
20.0,0.0,Slashead
44.0,55.0,Slashead
17.0,39.0,Slashead
50.0,45.0,Slashead
38.0,56.0,Slashead
49.0,16.0,Slashead
34.0,10.0,Slashead
13.0,26.0,Slashead
22.0,12.0,Slashead
31.0,35.0,Slashead
4.0,11.0,Slashead
35.0,50.0,Slashead
7.0,7.0,Slashead
11.0,49.0,Slashead
42.0,37.0,Slashead
2.0,0.0,Slashead
47.0,11.0,Slashead
22.0,0.0,Slashead
11.0,8.0,Slashead
1.0,16.0,Slashead
47.0,18.0,Slashead
15.0,60.0,Slashead
15.0,16.0,Slashead
14.0,8.0,Slashead
6.0,21.0,Slashead
26.0,24.0,Slashead
23.0,15.0,Slashead
23.0,0.0,Slashead
19.0,5.0,Slashead
2.0,3.0,Slashead
49.0,22.0,Slashead
40.0,21.0,Slashead
0.0,10.0,Slashead
21.0,53.0,Slashead
22.0,40.0,Slashead
14.0,10.0,Slashead
25.0,34.0,Slashead
23.0,105.0,Kepdon
19.0,86.0,Kepdon
62.0,81.0,Kepdon
25.0,72.0,Kepdon
68.0,75.0,Kepdon
82.0,60.0,Kepdon
37.0,80.0,Kepdon
15.0,114.0,Kepdon
65.0,92.0,Kepdon
45.0,64.0,Kepdon
52.0,83.0,Kepdon
31.0,70.0,Kepdon
15.0,118.0,Kepdon
36.0,70.0,Kepdon
31.0,106.0,Kepdon
77.0,82.0,Kepdon
25.0,104.0,Kepdon
17.0,64.0,Kepdon
67.0,76.0,Kepdon
23.0,61.0,Kepdon
31.0,97.0,Kepdon
27.0,72.0,Kepdon
65.0,92.0,Kepdon
22.0,82.0,Kepdon
79.0,99.0,Kepdon
52.0,89.0,Kepdon
46.0,95.0,Kepdon
58.0,87.0,Kepdon
44.0,65.0,Kepdon
69.0,70.0,Kepdon
13.0,81.0,Kepdon
15.0,71.0,Kepdon
38.0,83.0,Kepdon
55.0,67.0,Kepdon
25.0,111.0,Kepdon
64.0,78.0,Kepdon
38.0,84.0,Kepdon
31.0,102.0,Kepdon
67.0,92.0,Kepdon
56.0,89.0,Kepdon
28.0,118.0,Kepdon
60.0,92.0,Kepdon
16.0,72.0,Kepdon
42.0,70.0,Kepdon
69.0,64.0,Kepdon
18.0,88.0,Kepdon
26.0,114.0,Kepdon
21.0,101.0,Kepdon
28.0,72.0,Kepdon
62.0,65.0,Kepdon
63.0,77.0,Kepdon
38.0,115.0,Kepdon
51.0,83.0,Kepdon
83.0,120.0,Kepdon
90.0,60.0,Kepdon
63.0,112.0,Kepdon
84.0,114.0,Kepdon
38.0,83.0,Kepdon
53.0,110.0,Kepdon
58.0,120.0,Kepdon
69.0,69.0,Kepdon
50.0,70.0,Kepdon
71.0,63.0,Kepdon
67.0,90.0,Kepdon
63.0,115.0,Kepdon
26.0,92.0,Kepdon
36.0,97.0,Kepdon
30.0,105.0,Kepdon
40.0,83.0,Kepdon
20.0,112.0,Kepdon
25.0,97.0,Kepdon
16.0,82.0,Kepdon
67.0,82.0,Kepdon
64.0,76.0,Kepdon
20.0,60.0,Kepdon
58.0,67.0,Kepdon
84.0,101.0,Kepdon
24.0,102.0,Kepdon
32.0,83.0,Kepdon
55.0,96.0,Kepdon
81.0,67.0,Kepdon
22.0,98.0,Kepdon
38.0,119.0,Kepdon
45.0,66.0,Kepdon
35.0,99.0,Kepdon
30.0,72.0,Kepdon
29.0,110.0,Kepdon
82.0,105.0,Kepdon
47.0,77.0,Kepdon
48.0,74.0,Kepdon
52.0,91.0,Kepdon
54.0,64.0,Kepdon
34.0,64.0,Kepdon
71.0,103.0,Kepdon
58.0,104.0,Kepdon
85.0,109.0,Kepdon
45.0,110.0,Kepdon
73.0,114.0,Kepdon
77.0,116.0,Kepdon
62.0,115.0,Kepdon
28.0,99.0,Kepdon
66.0,82.0,Kepdon
79.0,80.0,Kepdon
20.0,85.0,Kepdon
20.0,98.0,Kepdon
73.0,104.0,Kepdon
42.0,72.0,Kepdon
41.0,102.0,Kepdon
29.0,107.0,Kepdon
51.0,89.0,Kepdon
63.0,116.0,Kepdon
29.0,100.0,Kepdon
33.0,98.0,Kepdon
78.0,100.0,Kepdon
85.0,89.0,Kepdon
62.0,76.0,Kepdon
14.0,85.0,Kepdon
70.0,79.0,Kepdon
34.0,111.0,Kepdon
41.0,102.0,Kepdon
84.0,109.0,Kepdon
16.0,106.0,Kepdon
19.0,77.0,Kepdon
15.0,91.0,Kepdon
20.0,61.0,Kepdon
12.0,63.0,Kepdon
50.0,61.0,Kepdon
62.0,99.0,Kepdon
14.0,108.0,Kepdon
61.0,99.0,Kepdon
73.0,79.0,Kepdon
13.0,99.0,Kepdon
79.0,74.0,Kepdon
59.0,83.0,Kepdon
32.0,103.0,Kepdon
11.0,110.0,Kepdon
40.0,110.0,Kepdon
85.0,82.0,Kepdon
50.0,61.0,Kepdon
67.0,77.0,Kepdon
13.0,65.0,Kepdon
52.0,109.0,Kepdon
74.0,116.0,Kepdon
56.0,103.0,Kepdon
17.0,110.0,Kepdon
66.0,97.0,Kepdon
42.0,67.0,Kepdon
70.0,86.0,Kepdon
32.0,66.0,Kepdon
29.0,107.0,Kepdon
51.0,84.0,Kepdon
65.0,113.0,Kepdon
81.0,115.0,Kepdon
43.0,94.0,Kepdon
16.0,113.0,Kepdon
36.0,82.0,Kepdon
78.0,115.0,Kepdon
77.0,75.0,Kepdon
57.0,106.0,Kepdon
39.0,77.0,Kepdon
50.0,85.0,Kepdon
15.0,117.0,Kepdon
29.0,96.0,Kepdon
64.0,76.0,Kepdon
38.0,63.0,Kepdon
62.0,99.0,Kepdon
87.0,62.0,Kepdon
69.0,120.0,Kepdon
84.0,87.0,Kepdon
39.0,65.0,Kepdon
85.0,76.0,Kepdon
85.0,77.0,Kepdon
35.0,96.0,Kepdon
61.0,75.0,Kepdon
35.0,89.0,Kepdon
10.0,77.0,Kepdon
87.0,111.0,Kepdon
10.0,79.0,Kepdon
36.0,82.0,Kepdon
59.0,112.0,Kepdon
23.0,64.0,Kepdon
24.0,112.0,Kepdon
26.0,69.0,Kepdon
79.0,75.0,Kepdon
31.0,117.0,Kepdon
60.0,84.0,Kepdon
79.0,104.0,Kepdon
77.0,76.0,Kepdon
80.0,63.0,Kepdon
29.0,111.0,Kepdon
80.0,80.0,Kepdon
75.0,71.0,Kepdon
68.0,89.0,Kepdon
25.0,85.0,Kepdon
60.0,104.0,Kepdon
58.0,82.0,Kepdon
36.0,103.0,Kepdon
25.0,107.0,Kepdon
47.0,107.0,Kepdon
69.0,93.0,Kepdon
49.0,69.0,Kepdon
44.0,93.0,Kepdon
63.0,116.0,Kepdon
62.0,95.0,Kepdon
30.0,101.0,Kepdon
47.0,105.0,Kepdon
16.0,71.0,Kepdon
52.0,84.0,Kepdon
47.0,88.0,Kepdon
10.0,102.0,Kepdon
57.0,62.0,Kepdon
82.0,92.0,Kepdon
41.0,81.0,Kepdon
59.0,104.0,Kepdon
63.0,107.0,Kepdon
65.0,60.0,Kepdon
86.0,112.0,Kepdon
39.0,62.0,Kepdon
18.0,105.0,Kepdon
78.0,61.0,Kepdon
49.0,95.0,Kepdon
57.0,70.0,Kepdon
55.0,116.0,Kepdon
68.0,111.0,Kepdon
58.0,73.0,Kepdon
79.0,83.0,Kepdon
81.0,82.0,Kepdon
76.0,102.0,Kepdon
43.0,92.0,Kepdon
31.0,100.0,Kepdon
20.0,68.0,Kepdon
63.0,70.0,Kepdon
58.0,99.0,Kepdon
43.0,92.0,Kepdon
60.0,91.0,Kepdon
70.0,102.0,Kepdon
75.0,98.0,Kepdon
14.0,94.0,Kepdon
49.0,62.0,Kepdon
52.0,93.0,Kepdon
88.0,91.0,Kepdon
65.0,73.0,Kepdon
52.0,65.0,Kepdon
26.0,69.0,Kepdon
67.0,92.0,Kepdon
23.0,80.0,Kepdon
78.0,106.0,Kepdon
54.0,76.0,Kepdon
86.0,120.0,Kepdon
72.0,89.0,Kepdon
22.0,87.0,Kepdon
86.0,68.0,Kepdon
73.0,79.0,Kepdon
55.0,115.0,Kepdon
60.0,113.0,Kepdon
48.0,93.0,Kepdon
21.0,120.0,Kepdon
52.0,62.0,Kepdon
83.0,80.0,Kepdon
18.0,86.0,Kepdon
59.0,82.0,Kepdon
10.0,76.0,Kepdon
83.0,88.0,Kepdon
21.0,120.0,Kepdon
40.0,83.0,Kepdon
30.0,84.0,Kepdon
33.0,98.0,Kepdon
56.0,72.0,Kepdon
53.0,99.0,Kepdon
78.0,91.0,Kepdon
34.0,86.0,Kepdon
62.0,81.0,Kepdon
62.0,96.0,Kepdon
72.0,72.0,Kepdon
37.0,118.0,Kepdon
21.0,118.0,Kepdon
73.0,79.0,Kepdon
80.0,111.0,Kepdon
69.0,74.0,Kepdon
32.0,111.0,Kepdon
81.0,115.0,Kepdon
46.0,74.0,Kepdon
84.0,115.0,Kepdon
13.0,92.0,Kepdon
60.0,109.0,Kepdon
54.0,77.0,Kepdon
40.0,77.0,Kepdon
23.0,102.0,Kepdon
39.0,76.0,Kepdon
64.0,69.0,Kepdon
75.0,83.0,Kepdon
43.0,74.0,Kepdon
43.0,119.0,Kepdon
42.0,79.0,Kepdon
71.0,75.0,Kepdon
71.0,116.0,Kepdon
86.0,64.0,Kepdon
27.0,81.0,Kepdon
38.0,68.0,Kepdon
89.0,118.0,Kepdon
17.0,114.0,Kepdon
57.0,93.0,Kepdon
35.0,72.0,Kepdon
80.0,102.0,Kepdon
76.0,98.0,Kepdon
63.0,83.0,Kepdon
83.0,115.0,Kepdon
11.0,80.0,Kepdon
41.0,110.0,Kepdon
56.0,110.0,Kepdon
44.0,80.0,Kepdon
77.0,97.0,Kepdon
83.0,97.0,Kepdon
76.0,100.0,Kepdon
62.0,68.0,Kepdon
47.0,91.0,Kepdon
10.0,81.0,Kepdon
