,Unnamed: 0,xDom,yDom,class
1184,1184,46.0818265266,15.2072979252,Slashead
1185,1185,51.6557878469,66.7050394129,Kepdon
1186,1186,46.2687485656,30.8006917603,Kepdon
1187,1187,28.6177105058,81.4486551419,Kepdon
1188,1188,69.6384182618,15.9608845298,Zlale
1189,1189,32.392287406,30.913687431,Slashead
1190,1190,68.7211459959,46.5464000039,Zlale
1191,1191,68.5636251152,44.9704538786,Zlale
1192,1192,38.9490061117,68.8150096105,Zlale
1193,1193,81.9629809438,22.0756507395,Slashead
1194,1194,52.1755092621,90.0017070994,Kepdon
1195,1195,92.4651289096,15.5843996429,Zlale
1196,1196,10.6355546503,6.0364588046,Slashead
1197,1197,10.4485525585,43.0630615576,Zlale
1198,1198,23.2327740482,91.2218520153,Kepdon
1199,1199,83.0,87.0,Slashead
1200,1200,68.0,52.0,Slashead
1201,1201,62.0,17.0,Kepdon
1202,1202,73.0,89.0,Slashead
1203,1203,97.0,16.0,Zlale
1204,1204,84.0,78.0,Kepdon
1205,1205,8.0,49.0,Slashead
1206,1206,83.0,61.0,Slashead
1207,1207,50.0,30.0,Zlale
1208,1208,1.0,43.0,Slashead
1209,1209,52.0,18.0,Zlale
1210,1210,40.0,15.0,Slashead
1211,1211,64.0,1.0,Zlale
1212,1212,93.0,95.0,Slashead
1213,1213,87.0,84.0,Slashead
1214,1214,11.0,39.0,Slashead
1215,1215,50.0,90.0,Kepdon
1216,1216,58.0,43.0,Kepdon
1217,1217,37.0,53.0,Kepdon
1218,1218,28.0,36.0,Slashead
1219,1219,102.0,5.0,Kepdon
1220,1220,55.0,56.0,Kepdon
1221,1221,6.0,70.0,Zlale
1222,1222,41.0,99.0,Slashead
1223,1223,28.0,93.0,Zlale
1224,1224,67.0,10.0,Kepdon
1225,1225,0.0,45.0,Slashead
1226,1226,60.0,1.0,Kepdon
1227,1227,30.0,80.0,Kepdon
1228,1228,97.0,67.0,Zlale
1229,1229,54.0,68.0,Zlale
1230,1230,92.0,4.0,Zlale
1231,1231,1.0,60.0,Zlale
1232,1232,100.0,44.0,Kepdon
1233,1233,33.0,67.0,Slashead
1234,1234,79.0,32.0,Slashead
1235,1235,31.0,74.0,Kepdon
1236,1236,54.0,18.0,Zlale
1237,1237,80.0,1.0,Slashead
1238,1238,27.0,80.0,Zlale
1239,1239,74.0,44.0,Zlale
1240,1240,55.0,1.0,Slashead
1241,1241,86.0,5.0,Kepdon
1242,1242,45.0,103.0,Kepdon
1243,1243,6.0,81.0,Slashead
1244,1244,30.0,61.0,Slashead
1245,1245,38.0,43.0,Kepdon
1246,1246,96.0,95.0,Zlale
1247,1247,9.0,104.0,Slashead
1248,1248,78.0,72.0,Slashead
1249,1249,91.0,17.0,Kepdon
1250,1250,71.0,60.0,Kepdon
1251,1251,63.0,57.0,Slashead
1252,1252,42.0,36.0,Slashead
1253,1253,54.0,93.0,Slashead
1254,1254,43.0,51.0,Kepdon
1255,1255,46.0,73.0,Zlale
1256,1256,41.0,61.0,Zlale
1257,1257,22.0,30.0,Zlale
1258,1258,68.0,66.0,Zlale
1259,1259,79.0,32.0,Slashead
1260,1260,98.0,25.0,Kepdon
1261,1261,50.0,2.0,Slashead
1262,1262,59.0,71.0,Zlale
1263,1263,20.0,70.0,Slashead
1264,1264,102.0,55.0,Zlale
1265,1265,8.0,104.0,Kepdon
1266,1266,66.0,77.0,Zlale
1267,1267,32.0,4.0,Zlale
1268,1268,80.0,57.0,Zlale
1269,1269,80.0,81.0,Kepdon
1270,1270,82.0,21.0,Slashead
1271,1271,54.0,22.0,Slashead
1272,1272,44.0,54.0,Slashead
1273,1273,104.0,97.0,Zlale
1274,1274,16.0,90.0,Kepdon
1275,1275,87.0,51.0,Kepdon
1276,1276,22.0,43.0,Kepdon
1277,1277,80.0,36.0,Slashead
1278,1278,51.0,87.0,Kepdon
1279,1279,100.0,4.0,Slashead
1280,1280,1.0,71.0,Slashead
1281,1281,51.0,101.0,Kepdon
1282,1282,87.0,14.0,Slashead
1283,1283,31.0,45.0,Kepdon
1284,1284,49.0,8.0,Slashead
1285,1285,42.0,73.0,Kepdon
1286,1286,26.0,25.0,Kepdon
1287,1287,18.0,69.0,Zlale
1288,1288,1.0,36.0,Slashead
1289,1289,56.0,26.0,Kepdon
1290,1290,0.0,15.0,Slashead
1291,1291,99.0,39.0,Slashead
1292,1292,61.0,94.0,Slashead
1293,1293,41.0,76.0,Zlale
1294,1294,24.0,90.0,Slashead
1295,1295,86.0,97.0,Kepdon
1296,1296,22.0,94.0,Zlale
1297,1297,1.0,17.0,Slashead
1298,1298,97.0,52.0,Kepdon
1299,1299,48.0,95.0,Kepdon
1300,1300,104.0,59.0,Zlale
1301,1301,15.0,102.0,Slashead
1302,1302,5.0,76.0,Slashead
1303,1303,92.0,67.0,Zlale
1304,1304,71.0,66.0,Kepdon
1305,1305,47.0,31.0,Zlale
1306,1306,60.0,15.0,Kepdon
1307,1307,4.0,91.0,Zlale
1308,1308,26.0,14.0,Slashead
1309,1309,15.0,21.0,Zlale
1310,1310,103.0,50.0,Kepdon
1311,1311,43.0,92.0,Kepdon
1312,1312,68.0,87.0,Slashead
1313,1313,85.0,60.0,Kepdon
1314,1314,18.0,58.0,Kepdon
1315,1315,93.0,79.0,Zlale
1316,1316,72.0,86.0,Kepdon
1317,1317,12.0,1.0,Slashead
1318,1318,38.0,36.0,Slashead
1319,1319,77.0,92.0,Slashead
1320,1320,19.0,57.0,Slashead
1321,1321,100.0,91.0,Slashead
1322,1322,9.0,21.0,Kepdon
1323,1323,93.0,40.0,Kepdon
1324,1324,20.0,97.0,Slashead
1325,1325,60.0,33.0,Slashead
1326,1326,13.0,86.0,Slashead
1327,1327,12.0,94.0,Slashead
1328,1328,96.0,42.0,Slashead
1329,1329,3.0,56.0,Kepdon
1330,1330,36.0,70.0,Kepdon
1331,1331,0.0,63.0,Zlale
1332,1332,95.0,2.0,Slashead
1333,1333,37.0,88.0,Slashead
1334,1334,42.0,92.0,Zlale
1335,1335,55.0,8.0,Kepdon
1336,1336,45.0,11.0,Slashead
1337,1337,100.0,66.0,Kepdon
1338,1338,48.0,24.0,Kepdon
1339,1339,40.0,34.0,Slashead
1340,1340,71.0,60.0,Zlale
1341,1341,84.0,15.0,Kepdon
1342,1342,85.0,34.0,Kepdon
1343,1343,92.0,23.0,Slashead
1344,1344,27.0,1.0,Kepdon
1345,1345,17.0,40.0,Zlale
1346,1346,79.0,81.0,Kepdon
1347,1347,4.0,36.0,Kepdon
1348,1348,64.0,47.0,Zlale
1349,1349,60.0,12.0,Kepdon
1350,1350,68.0,92.0,Zlale
1351,1351,50.0,95.0,Slashead
1352,1352,57.0,13.0,Slashead
1353,1353,31.0,28.0,Kepdon
1354,1354,40.0,103.0,Zlale
1355,1355,21.0,75.0,Kepdon
1356,1356,69.0,53.0,Zlale
1357,1357,47.0,13.0,Kepdon
1358,1358,11.0,93.0,Kepdon
1359,1359,85.0,34.0,Kepdon
1360,1360,72.0,98.0,Kepdon
1361,1361,42.0,56.0,Slashead
1362,1362,69.0,87.0,Slashead
1363,1363,18.0,2.0,Zlale
1364,1364,38.0,0.0,Zlale
1365,1365,98.0,31.0,Slashead
1366,1366,17.0,93.0,Zlale
1367,1367,1.0,55.0,Slashead
1368,1368,82.0,73.0,Kepdon
1369,1369,101.0,5.0,Kepdon
1370,1370,63.0,63.0,Zlale
1371,1371,103.0,99.0,Zlale
1372,1372,32.0,69.0,Kepdon
1373,1373,74.0,40.0,Kepdon
1374,1374,96.0,69.0,Kepdon
1375,1375,74.0,57.0,Kepdon
1376,1376,44.0,17.0,Zlale
1377,1377,0.0,95.0,Kepdon
1378,1378,78.0,72.0,Slashead
1379,1379,83.0,40.0,Slashead
1380,1380,24.0,52.0,Slashead
1381,1381,43.0,54.0,Zlale
1382,1382,25.0,27.0,Slashead
1383,1383,27.0,6.0,Zlale
1384,1384,103.0,44.0,Kepdon
1385,1385,32.0,4.0,Slashead
1386,1386,104.0,83.0,Kepdon
1387,1387,9.0,100.0,Kepdon
1388,1388,18.0,63.0,Slashead
1389,1389,34.0,85.0,Slashead
1390,1390,65.0,57.0,Kepdon
1391,1391,28.0,23.0,Kepdon
1392,1392,78.0,40.0,Kepdon
1393,1393,87.0,4.0,Kepdon
1394,1394,54.0,46.0,Zlale
1395,1395,13.0,75.0,Kepdon
1396,1396,47.0,38.0,Slashead
1397,1397,18.0,30.0,Slashead
1398,1398,74.0,46.0,Kepdon
1399,1399,4.0,6.0,Slashead
1400,1400,72.0,65.0,Zlale
1401,1401,101.0,67.0,Kepdon
1402,1402,87.0,20.0,Slashead
1403,1403,21.0,98.0,Zlale
1404,1404,37.0,76.0,Slashead
1405,1405,29.0,93.0,Slashead
1406,1406,83.0,8.0,Kepdon
1407,1407,31.0,58.0,Kepdon
1408,1408,85.0,23.0,Kepdon
1409,1409,75.0,26.0,Slashead
1410,1410,50.0,32.0,Zlale
1411,1411,72.0,69.0,Kepdon
1412,1412,75.0,76.0,Slashead
1413,1413,41.0,43.0,Zlale
1414,1414,49.0,90.0,Zlale
1415,1415,48.0,60.0,Slashead
1416,1416,40.0,51.0,Kepdon
1417,1417,50.0,21.0,Kepdon
1418,1418,22.0,17.0,Kepdon
1419,1419,70.0,67.0,Zlale
1420,1420,65.0,76.0,Zlale
1421,1421,44.0,43.0,Zlale
1422,1422,25.0,78.0,Zlale
1423,1423,93.0,18.0,Slashead
1424,1424,9.0,33.0,Kepdon
1425,1425,16.0,45.0,Kepdon
1426,1426,59.0,11.0,Kepdon
1427,1427,21.0,42.0,Slashead
1428,1428,94.0,6.0,Slashead
1429,1429,28.0,64.0,Kepdon
1430,1430,2.0,103.0,Kepdon
1431,1431,53.0,13.0,Zlale
1432,1432,47.0,102.0,Slashead
1433,1433,23.0,19.0,Slashead
1434,1434,2.0,65.0,Zlale
1435,1435,71.0,67.0,Zlale
1436,1436,25.0,36.0,Zlale
1437,1437,55.0,26.0,Zlale
1438,1438,76.0,31.0,Kepdon
1439,1439,24.0,22.0,Slashead
1440,1440,59.0,87.0,Kepdon
1441,1441,91.0,93.0,Slashead
1442,1442,6.0,90.0,Zlale
1443,1443,86.0,38.0,Slashead
1444,1444,37.0,9.0,Kepdon
1445,1445,48.0,29.0,Slashead
1446,1446,62.0,41.0,Kepdon
1447,1447,45.0,63.0,Kepdon
1448,1448,100.0,15.0,Kepdon
1449,1449,57.0,62.0,Slashead
1450,1450,72.0,57.0,Kepdon
1451,1451,73.0,20.0,Slashead
1452,1452,46.0,43.0,Zlale
1453,1453,17.0,64.0,Zlale
1454,1454,29.0,8.0,Slashead
1455,1455,39.0,53.0,Slashead
1456,1456,66.0,20.0,Slashead
1457,1457,45.0,38.0,Kepdon
1458,1458,97.0,3.0,Kepdon
1459,1459,62.0,41.0,Kepdon
1460,1460,47.0,30.0,Zlale
1461,1461,71.0,22.0,Zlale
1462,1462,79.0,31.0,Kepdon
1463,1463,45.0,47.0,Zlale
1464,1464,17.0,33.0,Kepdon
1465,1465,3.0,69.0,Kepdon
1466,1466,88.0,80.0,Zlale
1467,1467,27.0,16.0,Kepdon
1468,1468,66.0,46.0,Kepdon
1469,1469,42.0,9.0,Zlale
1470,1470,9.0,30.0,Slashead
1471,1471,37.0,8.0,Kepdon
1472,1472,67.0,47.0,Slashead
1473,1473,3.0,41.0,Slashead
1474,1474,26.0,44.0,Slashead
1475,1475,83.0,76.0,Zlale
1476,1476,70.0,74.0,Slashead
1477,1477,73.0,102.0,Slashead
1478,1478,73.0,6.0,Slashead
1479,1479,47.0,74.0,Kepdon
1480,1480,8.0,94.0,Zlale
1481,1481,62.0,53.0,Slashead
1482,1482,24.0,22.0,Zlale
1483,1483,104.0,67.0,Kepdon
1484,1484,57.0,66.0,Slashead
1485,1485,48.0,45.0,Slashead
1486,1486,38.0,5.0,Kepdon
1487,1487,33.0,24.0,Slashead
1488,1488,30.0,94.0,Kepdon
1489,1489,14.0,49.0,Kepdon
1490,1490,10.0,34.0,Zlale
1491,1491,43.0,29.0,Kepdon
1492,1492,92.0,43.0,Zlale
1493,1493,78.0,103.0,Kepdon
1494,1494,30.0,54.0,Zlale
1495,1495,102.0,84.0,Slashead
1496,1496,44.0,75.0,Kepdon
1497,1497,92.0,6.0,Slashead
1498,1498,55.0,101.0,Slashead
1499,1499,31.0,104.0,Kepdon
1500,1500,10.0,11.0,Zlale
1501,1501,24.0,94.0,Zlale
1502,1502,11.0,72.0,Kepdon
1503,1503,49.0,61.0,Kepdon
1504,1504,12.0,9.0,Kepdon
1505,1505,22.0,83.0,Kepdon
1506,1506,25.0,47.0,Slashead
1507,1507,11.0,70.0,Slashead
1508,1508,41.0,12.0,Slashead
1509,1509,85.0,55.0,Slashead
1510,1510,66.0,100.0,Zlale
1511,1511,66.0,80.0,Slashead
1512,1512,33.0,92.0,Slashead
1513,1513,25.0,11.0,Slashead
1514,1514,65.0,100.0,Zlale
1515,1515,26.0,29.0,Zlale
1516,1516,70.0,98.0,Zlale
1517,1517,91.0,99.0,Kepdon
1518,1518,52.0,75.0,Slashead
1519,1519,95.0,21.0,Kepdon
1520,1520,93.0,31.0,Zlale
1521,1521,20.0,19.0,Kepdon
1522,1522,103.0,64.0,Slashead
1523,1523,37.0,5.0,Slashead
1524,1524,60.0,29.0,Zlale
1525,1525,26.0,63.0,Zlale
1526,1526,16.0,44.0,Slashead
1527,1527,77.0,60.0,Zlale
1528,1528,81.0,79.0,Kepdon
1529,1529,51.0,82.0,Zlale
1530,1530,15.0,93.0,Slashead
1531,1531,81.0,92.0,Kepdon
1532,1532,88.0,98.0,Kepdon
1533,1533,7.0,38.0,Kepdon
1534,1534,44.0,83.0,Slashead
1535,1535,27.0,16.0,Kepdon
1536,1536,43.0,10.0,Slashead
1537,1537,92.0,94.0,Slashead
1538,1538,61.0,29.0,Zlale
1539,1539,19.0,72.0,Kepdon
1540,1540,103.0,95.0,Slashead
1541,1541,30.0,79.0,Kepdon
1542,1542,45.0,67.0,Zlale
1543,1543,84.0,60.0,Slashead
1544,1544,74.0,77.0,Kepdon
1545,1545,57.0,3.0,Kepdon
1546,1546,93.0,25.0,Slashead
1547,1547,87.0,61.0,Slashead
1548,1548,3.0,3.0,Kepdon
1549,1549,104.0,61.0,Kepdon
1550,1550,74.0,92.0,Slashead
1551,1551,95.0,70.0,Zlale
1552,1552,62.0,75.0,Kepdon
1553,1553,59.0,13.0,Zlale
1554,1554,102.0,96.0,Zlale
1555,1555,75.0,47.0,Kepdon
1556,1556,0.0,31.0,Kepdon
1557,1557,57.0,13.0,Slashead
1558,1558,53.0,66.0,Slashead
1559,1559,45.0,75.0,Slashead
1560,1560,95.0,90.0,Kepdon
1561,1561,2.0,82.0,Zlale
1562,1562,99.0,104.0,Zlale
1563,1563,75.0,19.0,Zlale
1564,1564,8.0,44.0,Kepdon
1565,1565,1.0,81.0,Kepdon
1566,1566,25.0,50.0,Kepdon
1567,1567,28.0,55.0,Zlale
1568,1568,30.0,104.0,Kepdon
1569,1569,39.0,78.0,Slashead
1570,1570,81.0,80.0,Zlale
1571,1571,68.0,61.0,Zlale
1572,1572,7.0,56.0,Zlale
1573,1573,55.0,77.0,Zlale
1574,1574,55.0,93.0,Kepdon
1575,1575,3.0,38.0,Zlale
1576,1576,33.0,83.0,Slashead
1577,1577,34.0,80.0,Slashead
1578,1578,1.0,28.0,Kepdon
1579,1579,64.0,58.0,Slashead
1580,1580,38.0,71.0,Slashead
1581,1581,80.0,9.0,Zlale
1582,1582,6.0,87.0,Slashead
1583,1583,58.0,48.0,Slashead
1584,1584,55.0,90.0,Zlale
1585,1585,84.0,51.0,Kepdon
1586,1586,13.0,99.0,Zlale
1587,1587,50.0,87.0,Zlale
1588,1588,64.0,7.0,Kepdon
1589,1589,12.0,103.0,Zlale
1590,1590,20.0,42.0,Slashead
1591,1591,62.0,62.0,Kepdon
1592,1592,34.0,5.0,Zlale
1593,1593,73.0,27.0,Zlale
1594,1594,8.0,46.0,Kepdon
1595,1595,88.0,89.0,Slashead
1596,1596,83.0,75.0,Slashead
1597,1597,78.0,92.0,Kepdon
1598,1598,31.0,66.0,Kepdon
