,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
1753,1753,1753,1753,1753,32001,Churchill,Nevada,-118.335778874,39.580876381,397.0716694478583
1754,1754,1754,1754,1754,32003,Clark,Nevada,-115.013561058,36.2151963075,191.83655558551675
1755,1755,1755,1755,1755,32005,Douglas,Nevada,-119.616372018,38.9122413956,427.9309226725954
1756,1756,1756,1756,1756,32007,Elko,Nevada,-115.35770071,41.1457829623,111.3740866679996
1757,1757,1757,1757,1757,32009,Esmeralda,Nevada,-117.632366036,37.7846965493,168.58913931955348
1758,1758,1758,1758,1758,32011,Eureka,Nevada,-116.268559598,39.9838920238,123.19629516519052
1759,1759,1759,1759,1759,32013,Humboldt,Nevada,-118.111965828,41.4068465707,446.60750489871737
1760,1760,1760,1760,1760,32015,Lander,Nevada,-117.037908401,39.9338060484,160.45452634111678
1761,1761,1761,1761,1761,32017,Lincoln,Nevada,-114.877539979,37.6433385983,150.09389916936368
1762,1762,1762,1762,1762,32019,Lyon,Nevada,-119.189196841,39.020397715,548.7143701144975
1763,1763,1763,1763,1763,32021,Mineral,Nevada,-118.435214254,38.5388085859,366.71405570040974
1764,1764,1764,1764,1764,32023,Nye,Nevada,-116.471931336,38.0423815985,160.15545596551092
1765,1765,1765,1765,1765,32027,Pershing,Nevada,-118.404438052,40.4403578768,337.43528563254614
1766,1766,1766,1766,1766,32029,Storey,Nevada,-119.529362193,39.4469307309,538.0990130655051
1767,1767,1767,1767,1767,32031,Washoe,Nevada,-119.664306118,40.6655968327,373.0383768598116
1768,1768,1768,1768,1768,32033,White,Nevada,,,117.2295705457324
1769,1769,1769,1769,1769,32510,Carson,Nevada,,,178.62956069541775
1770,1770,1770,1770,1770,33001,Belknap,New Hampshire,-71.4226936063,43.5179689655,548.7572855894241
1771,1771,1771,1771,1771,33003,Carroll,New Hampshire,-71.2029939175,43.8738459397,533.1102954964165
1772,1772,1772,1772,1772,33005,Cheshire,New Hampshire,-72.2511752725,42.9193314277,527.9922097416642
1773,1773,1773,1773,1773,33007,Coos,New Hampshire,-71.3055333389,44.6894956175,527.4329211058127
1774,1774,1774,1774,1774,33009,Grafton,New Hampshire,-71.8207197904,43.940666315,530.1570756477284
1775,1775,1775,1775,1775,33011,Hillsborough,New Hampshire,-71.7160824662,42.9152915059,566.130692353041
1776,1776,1776,1776,1776,33013,Merrimack,New Hampshire,-71.6802764616,43.2974962568,365.7702620191842
1777,1777,1777,1777,1777,33015,Rockingham,New Hampshire,-71.0890593426,42.9845979293,430.34531641774953
1778,1778,1778,1778,1778,33017,Strafford,New Hampshire,-71.0288020158,43.29699417,477.878907612025
1779,1779,1779,1779,1779,33019,Sullivan,New Hampshire,-72.2222293649,43.3612746976,396.18874897985904
1780,1780,1780,1780,1780,34001,Atlantic,New Jersey,-74.6337304316,39.4688295112,529.5796503128123
1781,1781,1781,1781,1781,34003,Bergen,New Jersey,-74.0742255725,40.9596717781,512.9683622366185
1782,1782,1782,1782,1782,34005,Burlington,New Jersey,-74.6680674072,39.8777172962,478.01953204411143
1783,1783,1783,1783,1783,34007,Camden,New Jersey,-74.9597543553,39.8035392391,498.119740219091
1784,1784,1784,1784,1784,34009,Cape,New Jersey,,,135.71273744041915
1785,1785,1785,1785,1785,34011,Cumberland,New Jersey,-75.1293182687,39.3280985807,400.79585752551424
1786,1786,1786,1786,1786,34013,Essex,New Jersey,-74.2470601526,40.7872147845,532.9211493727636
1787,1787,1787,1787,1787,34015,Gloucester,New Jersey,-75.1414130536,39.7172646082,571.1704606424614
1788,1788,1788,1788,1788,34017,Hudson,New Jersey,-74.0759554422,40.7309049975,417.9992332850878
1789,1789,1789,1789,1789,34019,Hunterdon,New Jersey,-74.9122477682,40.5672969004,564.6644194740804
1790,1790,1790,1790,1790,34021,Mercer,New Jersey,-74.7017524053,40.2834374242,475.6978222042036
1791,1791,1791,1791,1791,34023,Middlesex,New Jersey,-74.4088356547,40.4400836596,355.26280221519386
1792,1792,1792,1792,1792,34025,Monmouth,New Jersey,-74.1582023922,40.2875173476,529.6997644204876
1793,1793,1793,1793,1793,34027,Morris,New Jersey,-74.5445106674,40.8620042241,517.5753309758352
1794,1794,1794,1794,1794,34029,Ocean,New Jersey,-74.2499159319,39.8659324961,369.4187872980212
1795,1795,1795,1795,1795,34031,Passaic,New Jersey,-74.3007756821,41.0343060095,534.0478719560057
1796,1796,1796,1796,1796,34033,Salem,New Jersey,-75.3579856904,39.5767751714,489.2686183615631
1797,1797,1797,1797,1797,34035,Somerset,New Jersey,-74.6163366246,40.5635069447,506.35785552898506
1798,1798,1798,1798,1798,34037,Sussex,New Jersey,-74.6908006832,41.1392969335,396.2771241747284
1799,1799,1799,1799,1799,34039,Union,New Jersey,-74.3081414246,40.6598994131,378.3984024959259
1800,1800,1800,1800,1800,34041,Warren,New Jersey,-74.9973498515,40.8571485251,380.1123975323329
1801,1801,1801,1801,1801,35001,Bernalillo,New Mexico,-106.670199593,35.0513554263,9.799384867779809
1802,1802,1802,1802,1802,35003,Catron,New Mexico,-108.404762399,33.9153518869,246.31246028451466
1803,1803,1803,1803,1803,35005,Chaves,New Mexico,-104.466879578,33.3633180669,437.73615698519416
1804,1804,1804,1804,1804,35006,Cibola,New Mexico,-107.999724325,34.9125779857,456.4399059464117
1805,1805,1805,1805,1805,35007,Colfax,New Mexico,-104.646842539,36.6061367396,24.95566712651914
1806,1806,1806,1806,1806,35009,Curry,New Mexico,-103.347029228,34.5741914782,427.87865365128846
1807,1807,1807,1807,1807,35011,De,New Mexico,,,155.2609462039527
1808,1808,1808,1808,1808,35013,Doña,New Mexico,,,143.08996058325602
1809,1809,1809,1809,1809,35015,Eddy,New Mexico,-104.304465762,32.4714628579,213.13765982830645
1810,1810,1810,1810,1810,35017,Grant,New Mexico,-108.382455769,32.7390025581,286.44276244682203
1811,1811,1811,1811,1811,35019,Guadalupe,New Mexico,-104.790631134,34.8633405971,239.48607752433384
1812,1812,1812,1812,1812,35021,Harding,New Mexico,-103.820048707,35.8579354045,10.951255144651164
1813,1813,1813,1813,1813,35023,Hidalgo,New Mexico,-108.714976887,31.9141614433,325.4910643014757
1814,1814,1814,1814,1814,35025,Lea,New Mexico,-103.412478212,32.7921493696,422.33046298306357
1815,1815,1815,1815,1815,35027,Lincoln,New Mexico,-105.459295871,33.7453078269,314.5912761094034
1816,1816,1816,1816,1816,35028,Los,New Mexico,,,171.81818838189756
1817,1817,1817,1817,1817,35029,Luna,New Mexico,-107.749771928,32.1822155495,444.5889828055945
1818,1818,1818,1818,1818,35031,McKinley,New Mexico,-108.26182312,35.5806641869,25.804930403135145
1819,1819,1819,1819,1819,35033,Mora,New Mexico,-104.944975073,36.0105961,3.955826035657536
1820,1820,1820,1820,1820,35035,Otero,New Mexico,-105.741442552,32.6131446771,430.9775599499714
1821,1821,1821,1821,1821,35037,Quay,New Mexico,-103.549748464,35.104348396,21.113685499801505
1822,1822,1822,1822,1822,35039,Rio,New Mexico,,,135.0121419866282
1823,1823,1823,1823,1823,35041,Roosevelt,New Mexico,-103.4800253,34.0211833828,369.404786234668
1824,1824,1824,1824,1824,35043,Sandoval,New Mexico,-106.865950923,35.6886045558,8.088735304922835
1825,1825,1825,1825,1825,35045,San,New Mexico,,,197.25816148714927
1826,1826,1826,1826,1826,35047,San,New Mexico,,,199.13709914391748
1827,1827,1827,1827,1827,35049,Santa,New Mexico,,,121.80776354589818
1828,1828,1828,1828,1828,35051,Sierra,New Mexico,-107.192378947,33.1304910055,392.10411901401676
1829,1829,1829,1829,1829,35053,Socorro,New Mexico,-106.930399241,34.0071879577,283.5004322682954
1830,1830,1830,1830,1830,35055,Taos,New Mexico,-105.631025824,36.578159387,5.644774237681071
1831,1831,1831,1831,1831,35057,Torrance,New Mexico,-105.850819579,34.6404621514,274.50387006553905
1832,1832,1832,1832,1832,35059,Union,New Mexico,-103.470970513,36.4816684795,24.571193900912306
1833,1833,1833,1833,1833,35061,Valencia,New Mexico,-106.809062349,34.7154580153,449.1446700122777
1834,1834,1834,1834,1834,36001,Albany,New York,-73.973558571,42.6001764292,497.17917094650306
1835,1835,1835,1835,1835,36003,Allegany,New York,-78.027560601,42.2573913511,588.8460995619257
1836,1836,1836,1836,1836,36005,Bronx,New York,-73.8530695745,40.8492096503,426.63013257743074
1837,1837,1837,1837,1837,36007,Broome,New York,-75.8196181695,42.1602170275,372.2510330733723
1838,1838,1838,1838,1838,36009,Cattaraugus,New York,-78.6788502937,42.2486331385,511.3648855535748
1839,1839,1839,1839,1839,36011,Cayuga,New York,-76.5743582093,43.0103267267,461.98647719296474
1840,1840,1840,1840,1840,36013,Chautauqua,New York,-79.4057576347,42.3029409617,530.8691216589276
1841,1841,1841,1841,1841,36015,Chemung,New York,-76.7600260363,42.1412473526,493.05628319798245
1842,1842,1842,1842,1842,36017,Chenango,New York,-75.6115785175,42.4935106026,400.30963592838816
1843,1843,1843,1843,1843,36019,Clinton,New York,-73.6781737453,44.7462263534,461.15295365996394
1844,1844,1844,1844,1844,36021,Columbia,New York,-73.6318704984,42.2500701189,392.235875785655
1845,1845,1845,1845,1845,36023,Cortland,New York,-76.0702669072,42.5950071515,404.714692038656
1846,1846,1846,1846,1846,36025,Delaware,New York,-74.9664662769,42.1980879866,351.17167651642865
1847,1847,1847,1847,1847,36027,Dutchess,New York,-73.7428630516,41.7651474406,384.95332134749515
1848,1848,1848,1848,1848,36029,Erie,New York,-78.7796595828,42.7582365339,598.3994809754818
1849,1849,1849,1849,1849,36031,Essex,New York,-73.7727094403,44.1172175226,358.13103518540936
1850,1850,1850,1850,1850,36033,Franklin,New York,-74.3037621955,44.5929338436,518.0330000480669
1851,1851,1851,1851,1851,36035,Fulton,New York,-74.4221748142,43.1138468547,590.8786947957643
1852,1852,1852,1852,1852,36037,Genesee,New York,-78.1937114415,43.0009332766,572.7533147939689
1853,1853,1853,1853,1853,36039,Greene,New York,-74.1227065013,42.2765197661,534.8513784903903
1854,1854,1854,1854,1854,36041,Hamilton,New York,-74.4973551336,43.661121629,475.98902851121437
1855,1855,1855,1855,1855,36043,Herkimer,New York,-74.9624979781,43.4197021208,354.2508252241389
1856,1856,1856,1856,1856,36045,Jefferson,New York,-76.052068666,43.998861771,511.01639888775117
1857,1857,1857,1857,1857,36047,Kings,New York,-73.9502045905,40.6343512879,561.741230649491
1858,1858,1858,1858,1858,36049,Lewis,New York,-75.4487944963,43.7846914327,442.702383337464
1859,1859,1859,1859,1859,36051,Livingston,New York,-77.7754915036,42.7280755442,589.0388552133506
1860,1860,1860,1860,1860,36053,Madison,New York,-75.6696638191,42.9127722362,595.046943320841
1861,1861,1861,1861,1861,36055,Monroe,New York,-77.6801783639,43.3091611082,507.23928847616264
1862,1862,1862,1862,1862,36057,Montgomery,New York,-74.4396826879,42.9022816291,599.4795602302869
1863,1863,1863,1863,1863,36059,Nassau,New York,-73.585536665,40.7321421632,559.2008501322075
1864,1864,1864,1864,1864,36061,New,New York,,,172.30076596549247
1865,1865,1865,1865,1865,36063,Niagara,New York,-78.7708246691,43.33611095,554.0399339577638
1866,1866,1866,1866,1866,36065,Oneida,New York,-75.4358401731,43.2417469044,389.84650846118546
1867,1867,1867,1867,1867,36067,Onondaga,New York,-76.1946419306,43.0057953643,397.87610564137844
1868,1868,1868,1868,1868,36069,Ontario,New York,-77.2998210492,42.8528477813,460.5291607363735
1869,1869,1869,1869,1869,36071,Orange,New York,-74.3055376374,41.402131202,495.82641290009605
1870,1870,1870,1870,1870,36073,Orleans,New York,-78.2304441066,43.3822824324,574.0928155964548
1871,1871,1871,1871,1871,36075,Oswego,New York,-76.2086867847,43.4638832499,584.6506734380043
1872,1872,1872,1872,1872,36077,Otsego,New York,-75.0326059513,42.6337635679,591.7044035356632
1873,1873,1873,1873,1873,36079,Putnam,New York,-73.74951416,41.4266615572,386.46938762551355
1874,1874,1874,1874,1874,36081,Queens,New York,-73.8388030183,40.657513472,514.4492571880545
1875,1875,1875,1875,1875,36083,Rensselaer,New York,-73.5097121399,42.7110535518,357.8970851632796
1876,1876,1876,1876,1876,36085,Richmond,New York,-74.1382730507,40.5623281403,372.06683871210805
1877,1877,1877,1877,1877,36087,Rockland,New York,-74.0240654916,41.1524635935,414.8405494543159
1878,1878,1878,1878,1878,36089,St.,New York,,,108.98544688077236
1879,1879,1879,1879,1879,36091,Saratoga,New York,-73.8639045541,43.1073811968,383.80240957133105
1880,1880,1880,1880,1880,36093,Schenectady,New York,-74.0585725636,42.8181212402,438.0874445162061
1881,1881,1881,1881,1881,36095,Schoharie,New York,-74.4421175889,42.5882192933,454.69792481544556
1882,1882,1882,1882,1882,36097,Schuyler,New York,-76.8751761312,42.393798295,454.88547868242597
1883,1883,1883,1883,1883,36099,Seneca,New York,-76.8237785954,42.781081385,530.1406815581622
1884,1884,1884,1884,1884,36101,Steuben,New York,-77.3838032543,42.267809005,590.2679141506985
1885,1885,1885,1885,1885,36103,Suffolk,New York,-72.685241262,40.9404610588,485.900275010422
1886,1886,1886,1886,1886,36105,Sullivan,New York,-74.7681429805,41.7164225715,567.6587822649035
1887,1887,1887,1887,1887,36107,Tioga,New York,-76.306316775,42.170297478,513.1341442291338
1888,1888,1888,1888,1888,36109,Tompkins,New York,-76.4736541298,42.4520186799,432.1945502283729
1889,1889,1889,1889,1889,36111,Ulster,New York,-74.2585695251,41.8881456263,578.8672650262815
1890,1890,1890,1890,1890,36113,Warren,New York,-73.8460059552,43.560975208,533.5667712956915
1891,1891,1891,1891,1891,36115,Washington,New York,-73.4307589223,43.3137033973,376.438630178635
1892,1892,1892,1892,1892,36117,Wayne,New York,-77.0482433004,43.3253855625,542.6526410237511
1893,1893,1893,1893,1893,36119,Westchester,New York,-73.7533906824,41.1514811895,428.6174643535112
1894,1894,1894,1894,1894,36121,Wyoming,New York,-78.2244395122,42.7023842075,510.4099051958862
1895,1895,1895,1895,1895,36123,Yates,New York,-77.1054588564,42.633442368,554.1895036354477
1896,1896,1896,1896,1896,37001,Alamance,North Carolina,-79.3994248175,36.0437098766,397.0146978673465
1897,1897,1897,1897,1897,37003,Alexander,North Carolina,-81.1770268506,35.9210263138,369.0777840775839
1898,1898,1898,1898,1898,37005,Alleghany,North Carolina,-81.1278593427,36.4912704378,550.9737691037373
1899,1899,1899,1899,1899,37007,Anson,North Carolina,-80.102712026,34.9737894417,320.63100428907774
1900,1900,1900,1900,1900,37009,Ashe,North Carolina,-81.5005211955,36.434424701,486.9732210316157
1901,1901,1901,1901,1901,37011,Avery,North Carolina,-81.9226013745,36.0766050343,491.4243060711183
1902,1902,1902,1902,1902,37013,Beaufort,North Carolina,-76.8453144055,35.486983815,529.1190422466932
1903,1903,1903,1903,1903,37015,Bertie,North Carolina,-76.9667121404,36.0656302022,413.46023684424165
1904,1904,1904,1904,1904,37017,Bladen,North Carolina,-78.5636493115,34.6145873342,322.90425115966934
1905,1905,1905,1905,1905,37019,Brunswick,North Carolina,-78.2274071617,34.0388755841,212.26165158734955
1906,1906,1906,1906,1906,37021,Buncombe,North Carolina,-82.5301070587,35.611177887,480.342856389226
1907,1907,1907,1907,1907,37023,Burke,North Carolina,-81.7047784739,35.7496106399,407.0046965953627
1908,1908,1908,1908,1908,37025,Cabarrus,North Carolina,-80.5518508851,35.3867940405,388.7222001673781
1909,1909,1909,1909,1909,37027,Caldwell,North Carolina,-81.5464366451,35.9530379334,460.0780705172795
1910,1910,1910,1910,1910,37029,Camden,North Carolina,-76.1609504039,36.3411216216,466.2432137260789
1911,1911,1911,1911,1911,37031,Carteret,North Carolina,-76.5357430669,34.8612598084,255.03551709093102
1912,1912,1912,1912,1912,37033,Caswell,North Carolina,-79.3335234769,36.3932742158,477.2753146921312
1913,1913,1913,1913,1913,37035,Catawba,North Carolina,-81.2150705598,35.662042354,503.2772132268693
1914,1914,1914,1914,1914,37037,Chatham,North Carolina,-79.2552758614,35.7025721296,580.7504388239724
1915,1915,1915,1915,1915,37039,Cherokee,North Carolina,-84.063444228,35.1338574515,580.5750162038471
1916,1916,1916,1916,1916,37041,Chowan,North Carolina,-76.6021303656,36.1265615389,460.91776818379617
1917,1917,1917,1917,1917,37043,Clay,North Carolina,-83.7501767115,35.0571811284,513.0852502458025
1918,1918,1918,1918,1918,37045,Cleveland,North Carolina,-81.5555471412,35.3341018022,360.59978584476715
1919,1919,1919,1919,1919,37047,Columbus,North Carolina,-78.6550308717,34.2656450828,395.4677733969943
1920,1920,1920,1920,1920,37049,Craven,North Carolina,-77.082003837,35.117685821,386.02011330673804
1921,1921,1921,1921,1921,37051,Cumberland,North Carolina,-78.8275607671,35.048611942,493.18271980106067
1922,1922,1922,1922,1922,37053,Currituck,North Carolina,-75.936949201,36.3672994836,366.3178504045172
1923,1923,1923,1923,1923,37055,Dare,North Carolina,-75.6852333134,35.664936694,444.68810447395845
1924,1924,1924,1924,1924,37057,Davidson,North Carolina,-80.2127487756,35.7933524917,542.8842624103622
1925,1925,1925,1925,1925,37059,Davie,North Carolina,-80.5444636482,35.929110866,493.462692597655
1926,1926,1926,1926,1926,37061,Duplin,North Carolina,-77.9330277459,34.9365348363,413.80410685106744
1927,1927,1927,1927,1927,37063,Durham,North Carolina,-78.8765926949,36.0360299243,461.93511062671087
1928,1928,1928,1928,1928,37065,Edgecombe,North Carolina,-77.5970588882,35.912880671,502.58357104260745
1929,1929,1929,1929,1929,37067,Forsyth,North Carolina,-80.256300016,36.1306195485,363.8448370861857
1930,1930,1930,1930,1930,37069,Franklin,North Carolina,-78.2856965824,36.0827733527,503.7853295587351
1931,1931,1931,1931,1931,37071,Gaston,North Carolina,-81.1802416273,35.2943489527,391.28621383057686
1932,1932,1932,1932,1932,37073,Gates,North Carolina,-76.7005266521,36.4449435708,504.4896794488244
1933,1933,1933,1933,1933,37075,Graham,North Carolina,-83.833581803,35.350171951,518.5227383259086
1934,1934,1934,1934,1934,37077,Granville,North Carolina,-78.6527194252,36.3040698262,460.77742828228384
1935,1935,1935,1935,1935,37079,Greene,North Carolina,-77.6757626742,35.4849957203,522.2195823852801
1936,1936,1936,1936,1936,37081,Guilford,North Carolina,-79.7889042685,36.0794717315,516.4369429220204
1937,1937,1937,1937,1937,37083,Halifax,North Carolina,-77.6517329831,36.2574485453,392.6651435444957
1938,1938,1938,1938,1938,37085,Harnett,North Carolina,-78.8694125204,35.3686291614,591.5756168128219
1939,1939,1939,1939,1939,37087,Haywood,North Carolina,-82.9821729698,35.5560557128,354.9807889786335
1940,1940,1940,1940,1940,37089,Henderson,North Carolina,-82.4799463782,35.3362263031,577.5845939038614
1941,1941,1941,1941,1941,37091,Hertford,North Carolina,-76.9807147831,36.3586360305,440.90086430792326
1942,1942,1942,1942,1942,37093,Hoke,North Carolina,-79.237290715,35.0175290075,428.87601699604204
1943,1943,1943,1943,1943,37095,Hyde,North Carolina,-76.1449651093,35.4081187361,394.65995456488537
1944,1944,1944,1944,1944,37097,Iredell,North Carolina,-80.8734378255,35.8070259189,551.8200326450683
1945,1945,1945,1945,1945,37099,Jackson,North Carolina,-83.1408496187,35.2875866253,545.6379090881209
1946,1946,1946,1946,1946,37101,Johnston,North Carolina,-78.3657109025,35.5178069265,468.63981439479954
1947,1947,1947,1947,1947,37103,Jones,North Carolina,-77.3551679748,35.0217248029,457.094998394629
1948,1948,1948,1948,1948,37105,Lee,North Carolina,-79.1714836119,35.4751864248,356.1601568086552
1949,1949,1949,1949,1949,37107,Lenoir,North Carolina,-77.6412486292,35.2387731611,547.481562654253
1950,1950,1950,1950,1950,37109,Lincoln,North Carolina,-81.2235326264,35.4855950234,521.0784285760801
1951,1951,1951,1951,1951,37111,McDowell,North Carolina,-82.0493124426,35.6816924709,553.2425225385988
1952,1952,1952,1952,1952,37113,Macon,North Carolina,-83.4221767088,35.1504672096,374.5106226866397
1953,1953,1953,1953,1953,37115,Madison,North Carolina,-82.7057582627,35.8580358086,358.50500917432464
1954,1954,1954,1954,1954,37117,Martin,North Carolina,-77.109232267,35.843213981,467.8121880234595
1955,1955,1955,1955,1955,37119,Mecklenburg,North Carolina,-80.8327311406,35.2467670437,594.3323125178374
1956,1956,1956,1956,1956,37121,Mitchell,North Carolina,-82.1635815487,36.0132038869,544.3739028451881
1957,1957,1957,1957,1957,37123,Montgomery,North Carolina,-79.9054790812,35.332466935,371.43903464331805
1958,1958,1958,1958,1958,37125,Moore,North Carolina,-79.4813744392,35.3106538555,398.8267478897563
1959,1959,1959,1959,1959,37127,Nash,North Carolina,-77.9864448378,35.9672502839,378.86009745866625
1960,1960,1960,1960,1960,37129,New,North Carolina,,,191.3115367603399
1961,1961,1961,1961,1961,37131,Northampton,North Carolina,-77.3968212099,36.4177312434,467.3528119291593
1962,1962,1962,1962,1962,37133,Onslow,North Carolina,-77.4157658244,34.709836363,361.2998202335771
1963,1963,1963,1963,1963,37135,Orange,North Carolina,-79.120649356,36.0611182361,386.5594161514984
1964,1964,1964,1964,1964,37137,Pamlico,North Carolina,-76.6694598427,35.151021226,594.0952744332845
1965,1965,1965,1965,1965,37139,Pasquotank,North Carolina,-76.2492413613,36.2650187228,351.8466151513939
1966,1966,1966,1966,1966,37141,Pender,North Carolina,-77.8884355846,34.5150997489,326.12150619355873
1967,1967,1967,1967,1967,37143,Perquimans,North Carolina,-76.4076199893,36.1772228503,556.5833692603828
1968,1968,1968,1968,1968,37145,Person,North Carolina,-78.9718051426,36.3900951244,380.72129315699397
1969,1969,1969,1969,1969,37147,Pitt,North Carolina,-77.3744965519,35.5932989746,391.7804110808665
1970,1970,1970,1970,1970,37149,Polk,North Carolina,-82.1696779265,35.2792789622,499.35193763213465
1971,1971,1971,1971,1971,37151,Randolph,North Carolina,-79.8060069064,35.7103417044,567.6723743890178
1972,1972,1972,1972,1972,37153,Richmond,North Carolina,-79.7477780226,35.0060483545,418.21625663056284
1973,1973,1973,1973,1973,37155,Robeson,North Carolina,-79.1038649277,34.6402420514,309.8179613116819
1974,1974,1974,1974,1974,37157,Rockingham,North Carolina,-79.7749871967,36.3960127906,504.4933033209759
1975,1975,1975,1975,1975,37159,Rowan,North Carolina,-80.5247717485,35.6394734632,427.7651867352412
1976,1976,1976,1976,1976,37161,Rutherford,North Carolina,-81.9198334642,35.4025956291,495.7292629677777
1977,1977,1977,1977,1977,37163,Sampson,North Carolina,-78.3713906105,34.9915361594,213.06671661859173
1978,1978,1978,1978,1978,37165,Scotland,North Carolina,-79.4804292418,34.8408848102,422.11528282845006
1979,1979,1979,1979,1979,37167,Stanly,North Carolina,-80.2509863077,35.3119550622,367.5543320547864
1980,1980,1980,1980,1980,37169,Stokes,North Carolina,-80.2395157151,36.4019040049,374.17164693457244
1981,1981,1981,1981,1981,37171,Surry,North Carolina,-80.6880779273,36.4148205561,488.99744928255035
1982,1982,1982,1982,1982,37173,Swain,North Carolina,-83.4927393736,35.4868150519,521.3627611242142
1983,1983,1983,1983,1983,37175,Transylvania,North Carolina,-82.7983001279,35.2021778635,382.4011280713009
1984,1984,1984,1984,1984,37177,Tyrrell,North Carolina,-76.1704523585,35.8694070017,420.28895430203033
1985,1985,1985,1985,1985,37179,Union,North Carolina,-80.5307400446,34.9883574887,252.16040329540118
1986,1986,1986,1986,1986,37181,Vance,North Carolina,-78.4079288849,36.3649169333,520.6263416752964
1987,1987,1987,1987,1987,37183,Wake,North Carolina,-78.6503081729,35.7902443741,354.66377093937945
1988,1988,1988,1988,1988,37185,Warren,North Carolina,-78.1067171324,36.3965102811,498.63893571792386
1989,1989,1989,1989,1989,37187,Washington,North Carolina,-76.5693098876,35.8392646425,538.6303793817169
1990,1990,1990,1990,1990,37189,Watauga,North Carolina,-81.6964250718,36.2311062795,476.85949618785105
1991,1991,1991,1991,1991,37191,Wayne,North Carolina,-78.0039971272,35.3639599672,508.90074438703107
1992,1992,1992,1992,1992,37193,Wilkes,North Carolina,-81.1633856618,36.2062757623,507.59347211437864
1993,1993,1993,1993,1993,37195,Wilson,North Carolina,-77.9186629547,35.7051457145,467.04708477044585
1994,1994,1994,1994,1994,37197,Yadkin,North Carolina,-80.6652439331,36.1605336919,505.5632107571183
1995,1995,1995,1995,1995,37199,Yancey,North Carolina,-82.3076279784,35.8989479924,365.8941494485322
1996,1996,1996,1996,1996,38001,Adams,North Dakota,-102.528498668,46.096820597,17.57704616988265
1997,1997,1997,1997,1997,38003,Barnes,North Dakota,-98.07154012,46.9361064669,353.2626970018479
1998,1998,1998,1998,1998,38005,Benson,North Dakota,-99.3660130155,48.0693970137,560.1936048857435
1999,1999,1999,1999,1999,38007,Billings,North Dakota,-103.376304933,47.0235840907,25.63771747065369
2000,2000,2000,2000,2000,38009,Bottineau,North Dakota,-100.833304016,48.792167798,5.157950152535495
2001,2001,2001,2001,2001,38011,Bowman,North Dakota,-103.520671138,46.1125903386,8.980713975877997
2002,2002,2002,2002,2002,38013,Burke,North Dakota,-102.518193492,48.7910039093,20.322299580254963
2003,2003,2003,2003,2003,38015,Burleigh,North Dakota,-100.468737737,46.977452062,14.246765571981822
2004,2004,2004,2004,2004,38017,Cass,North Dakota,-97.2480210132,46.932964277,513.8177713837032
2005,2005,2005,2005,2005,38019,Cavalier,North Dakota,-98.464838016,48.77230295,426.8202832139566
2006,2006,2006,2006,2006,38021,Dickey,North Dakota,-98.504704356,46.1101251059,554.1598917067756
2007,2007,2007,2007,2007,38023,Divide,North Dakota,-103.48733562,48.8148829805,12.337438590910674
2008,2008,2008,2008,2008,38025,Dunn,North Dakota,-102.618205478,47.3567862566,13.904002118509275
2009,2009,2009,2009,2009,38027,Eddy,North Dakota,-98.9016466849,47.7176029342,583.3323306342766
2010,2010,2010,2010,2010,38029,Emmons,North Dakota,-100.238740757,46.2850391756,19.90862658971012
2011,2011,2011,2011,2011,38031,Foster,North Dakota,-98.882985338,47.457077544,431.8170072451909
2012,2012,2012,2012,2012,38033,Golden,North Dakota,,,111.3004348910104
2013,2013,2013,2013,2013,38035,Grand,North Dakota,,,125.60043695194936
2014,2014,2014,2014,2014,38037,Grant,North Dakota,-101.63966574,46.3582866004,1.0251456522292812
2015,2015,2015,2015,2015,38039,Griggs,North Dakota,-98.2369675679,47.4572804385,391.0375855399827
2016,2016,2016,2016,2016,38041,Hettinger,North Dakota,-102.460280406,46.4325011338,16.850756603469712
2017,2017,2017,2017,2017,38043,Kidder,North Dakota,-99.7800913745,46.9801017563,489.33103870111375
2018,2018,2018,2018,2018,38045,LaMoure,North Dakota,-98.5354613133,46.4569158173,578.7765776682362
2019,2019,2019,2019,2019,38047,Logan,North Dakota,-99.4774139048,46.4573445763,394.99931857894
2020,2020,2020,2020,2020,38049,McHenry,North Dakota,-100.636289195,48.2345728769,18.419044031270648
2021,2021,2021,2021,2021,38051,McIntosh,North Dakota,-99.4411921853,46.1117848382,522.6940911118749
2022,2022,2022,2022,2022,38053,McKenzie,North Dakota,-103.3952782,47.7401606201,4.361032771281804
2023,2023,2023,2023,2023,38055,McLean,North Dakota,-101.321804009,47.6069508739,15.291330370672338
2024,2024,2024,2024,2024,38057,Mercer,North Dakota,-101.831489242,47.3091802574,7.549471636764931
2025,2025,2025,2025,2025,38059,Morton,North Dakota,-101.281118786,46.716058182,18.873254427721065
2026,2026,2026,2026,2026,38061,Mountrail,North Dakota,-102.355667862,48.2013321625,7.498125894406264
2027,2027,2027,2027,2027,38063,Nelson,North Dakota,-98.1920324671,47.9216811843,543.4703687190347
2028,2028,2028,2028,2028,38065,Oliver,North Dakota,-101.340308333,47.1152751471,4.98522735639217
2029,2029,2029,2029,2029,38067,Pembina,North Dakota,-97.5518190457,48.7675154446,575.4146250628735
2030,2030,2030,2030,2030,38069,Pierce,North Dakota,-99.9718051015,48.2496100861,563.7968710142917
