,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,X,Y,class
1355,1355,1355,,,,,,,,,12.056954906697282,14.385452712713727,class2
1356,1356,1356,,,,,,,,,19.475102169912432,25.08858367309331,class2
1357,1357,1357,,,,,,,,,15.830174564586088,14.690821521767887,class2
1358,1358,1358,,,,,,,,,9.064501424175297,11.4547323020236,class2
1359,1359,1359,,,,,,,,,21.129005190853952,28.45368908873227,class2
1360,1360,1360,,,,,,,,,17.0769757310977,21.773654318900512,class2
1361,1361,1361,,,,,,,,,3.3045447836784874,37.216229024013835,class2
1362,1362,1362,,,,,,,,,19.66124020744929,32.93491913238341,class2
1363,1363,1363,,,,,,,,,4.240601215143249,19.002896826481763,class2
1364,1364,1364,,,,,,,,,1.5374481218819724,19.10852937608717,class2
1365,1365,1365,,,,,,,,,17.210398989442428,16.46486243207763,class2
1366,1366,1366,,,,,,,,,13.99859997767885,23.351917362142665,class2
1367,1367,1367,,,,,,,,,35.44722417515498,24.207623525867355,class2
1368,1368,1368,,,,,,,,,19.923397201188504,25.641630915115694,class2
1369,1369,1369,,,,,,,,,10.671986254469992,18.174085647754957,class2
1370,1370,1370,,,,,,,,,33.15031401039714,20.97974906960277,class2
1371,1371,1371,,,,,,,,,15.014107769080248,1.0521500923044513,class2
1372,1372,1372,,,,,,,,,16.924131605049645,19.18360650761018,class2
1373,1373,1373,,,,,,,,,14.458036865544514,19.290333824353425,class2
1374,1374,1374,,,,,,,,,18.318960630177017,27.71375989714537,class2
1375,1375,1375,,,,,,,,,-2.120604677966096,26.173461003405137,class2
1376,1376,1376,,,,,,,,,4.227153431218431,5.856504879150526,class2
1377,1377,1377,,,,,,,,,46.95735263902514,10.408666365976593,class2
1378,1378,1378,,,,,,,,,10.786148396796946,15.206835840523237,class2
1379,1379,1379,,,,,,,,,13.985392177624718,16.484024328579157,class2
1380,1380,1380,,,,,,,,,6.748943536914641,8.812825282941526,class2
1381,1381,1381,,,,,,,,,24.767124440792948,18.000404845140697,class2
1382,1382,1382,,,,,,,,,11.34555091120244,1.8054664085237526,class2
1383,1383,1383,,,,,,,,,20.35743060121808,-3.3033071341549984,class2
1384,1384,1384,,,,,,,,,29.098655716126324,11.576926950078013,class2
1385,1385,1385,,,,,,,,,20.01164820708705,22.546311110089707,class2
1386,1386,1386,,,,,,,,,24.281123790575307,17.00915020434646,class2
1387,1387,1387,,,,,,,,,24.644935588253432,11.734935772317387,class2
1388,1388,1388,,,,,,,,,17.949477199814094,20.336799823913623,class2
1389,1389,1389,,,,,,,,,19.152100947224955,22.645986634672852,class2
1390,1390,1390,,,,,,,,,11.58956750229568,20.399169034733575,class2
1391,1391,1391,,,,,,,,,26.779958211057753,8.921008579211094,class2
1392,1392,1392,,,,,,,,,10.407077386255349,24.96219090646599,class2
1393,1393,1393,,,,,,,,,26.213917350423852,22.13921707173521,class2
1394,1394,1394,,,,,,,,,17.683705023342394,14.661539023293775,class2
1395,1395,1395,,,,,,,,,31.31415746548101,18.311735584516526,class2
1396,1396,1396,,,,,,,,,6.892276215079061,13.806386228570059,class2
1397,1397,1397,,,,,,,,,30.37470419268581,14.16957363532115,class2
1398,1398,1398,,,,,,,,,22.81380330043521,21.596136183161377,class2
1399,1399,1399,,,,,,,,,16.666942224877157,29.50824601402207,class2
1400,1400,1400,,,,,,,,,11.56893020928982,18.28519498013842,class2
1401,1401,1401,,,,,,,,,10.076769704301313,27.34499449943556,class2
1402,1402,1402,,,,,,,,,31.133488908298965,13.153148285151058,class2
1403,1403,1403,,,,,,,,,6.532121131269735,25.34666061674983,class2
1404,1404,1404,,,,,,,,,9.995783143665262,14.236876015747798,class2
1405,1405,1405,,,,,,,,,4.8092343005675176,14.372019048127914,class2
1406,1406,1406,,,,,,,,,20.229223102457993,16.696771858252973,class2
1407,1407,1407,,,,,,,,,21.774273689696013,35.6754929909747,class2
1408,1408,1408,,,,,,,,,21.04673326909963,15.703871500600126,class2
1409,1409,1409,,,,,,,,,12.192521633019274,15.889408330535996,class2
1410,1410,1410,,,,,,,,,16.558737608989077,9.730099610856346,class2
1411,1411,1411,,,,,,,,,11.036177521208483,14.714182956159894,class2
1412,1412,1412,,,,,,,,,22.977044072440485,21.124090745580496,class2
1413,1413,1413,,,,,,,,,23.952738399562488,20.701826661434882,class2
1414,1414,1414,,,,,,,,,14.179252619556422,16.002869932510237,class2
1415,1415,1415,,,,,,,,,12.456961981163353,24.711232703403542,class2
1416,1416,1416,,,,,,,,,26.03795983129956,26.529538795810513,class2
1417,1417,1417,,,,,,,,,24.132834403493042,16.093634589341367,class2
1418,1418,1418,,,,,,,,,27.60870174425353,3.963935164952499,class2
1419,1419,1419,,,,,,,,,23.088779549831315,12.484417127074598,class2
1420,1420,1420,,,,,,,,,18.357910676132136,22.668537099217573,class2
1421,1421,1421,,,,,,,,,26.724880719304167,13.684200448788976,class2
1422,1422,1422,,,,,,,,,9.050008933021372,6.96994182326355,class2
1423,1423,1423,,,,,,,,,10.638081412458401,4.888973118056796,class2
1424,1424,1424,,,,,,,,,27.412587470055787,19.406481807114982,class2
1425,1425,1425,,,,,,,,,16.91808378880951,19.59446893790067,class2
1426,1426,1426,,,,,,,,,-3.4904919940670283,34.45138514038058,class2
1427,1427,1427,,,,,,,,,26.55546874648387,10.87866810206491,class2
1428,1428,1428,,,,,,,,,37.31924716902711,17.561094098076072,class2
1429,1429,1429,,,,,,,,,7.775516982418381,27.547183540221376,class2
1430,1430,1430,,,,,,,,,11.217530069631728,2.807393366122202,class2
1431,1431,1431,,,,,,,,,31.267784908182506,26.04538058780525,class2
1432,1432,1432,,,,,,,,,22.01594666904691,33.76250155359287,class2
1433,1433,1433,,,,,,,,,21.011672590783462,26.883827548648057,class2
1434,1434,1434,,,,,,,,,26.58525273712662,17.51949433586777,class2
1435,1435,1435,,,,,,,,,19.449137632746954,20.61762177385871,class2
1436,1436,1436,,,,,,,,,27.08191735286684,16.22615709008688,class2
1437,1437,1437,,,,,,,,,17.66800630014282,11.740536110322175,class2
1438,1438,1438,,,,,,,,,10.692949821221147,12.048713853560358,class2
1439,1439,1439,,,,,,,,,25.383366086111415,9.052449337128978,class2
1440,1440,1440,,,,,,,,,24.35079415501513,22.15694043399768,class2
1441,1441,1441,,,,,,,,,24.60006250825529,20.054307169779914,class2
1442,1442,1442,,,,,,,,,15.12409253803142,7.470965136032213,class2
1443,1443,1443,,,,,,,,,21.59077762764468,17.440226314136424,class2
1444,1444,1444,,,,,,,,,29.204215568550964,25.407082245778533,class2
1445,1445,1445,,,,,,,,,7.948914112577384,12.794743637976765,class2
1446,1446,1446,,,,,,,,,27.279600410523233,30.458087870174502,class2
1447,1447,1447,,,,,,,,,5.664387739207806,35.26638806064637,class2
1448,1448,1448,,,,,,,,,20.10630231621982,35.15051406412165,class2
1449,1449,1449,,,,,,,,,19.635806912051766,26.529727272303784,class2
1450,1450,1450,,,,,,,,,15.143840582769078,29.94946185425615,class2
1451,1451,1451,,,,,,,,,29.060135342134902,33.12432618646027,class2
1452,1452,1452,,,,,,,,,39.210375037561406,10.120765656216685,class2
1453,1453,1453,,,,,,,,,22.663064660682267,29.843444999916738,class2
1454,1454,1454,,,,,,,,,18.67254586007257,-0.1143931061468777,class2
1455,1455,1455,,,,,,,,,25.99073179550343,22.292219252366003,class2
1456,1456,1456,,,,,,,,,32.16536148835924,15.7883629016677,class2
1457,1457,1457,,,,,,,,,19.010996008260186,9.43979949054918,class2
1458,1458,1458,,,,,,,,,19.85570496417056,14.227238131039798,class2
1459,1459,1459,,,,,,,,,14.334895808239537,22.34181750602978,class2
1460,1460,1460,,,,,,,,,24.162623813173553,19.404846924098457,class2
1461,1461,1461,,,,,,,,,33.77466220044027,10.002901361827677,class2
1462,1462,1462,,,,,,,,,17.52588032149777,27.55754664581477,class2
1463,1463,1463,,,,,,,,,40.565620847002776,30.46782636500489,class2
1464,1464,1464,,,,,,,,,14.184107627222499,7.994729326355243,class2
1465,1465,1465,,,,,,,,,24.007050820405393,14.455833603273492,class2
1466,1466,1466,,,,,,,,,14.002535175509752,3.264253313760449,class2
1467,1467,1467,,,,,,,,,20.248390573776852,25.739942341324372,class2
1468,1468,1468,,,,,,,,,16.074812996502928,20.50814434557183,class2
1469,1469,1469,,,,,,,,,11.250984695583387,25.45522147126817,class2
1470,1470,1470,,,,,,,,,24.696046870396387,6.998016781890065,class2
1471,1471,1471,,,,,,,,,19.597796242699346,18.776255124166155,class2
1472,1472,1472,,,,,,,,,16.471871425088068,20.524954834643566,class2
1473,1473,1473,,,,,,,,,29.18864628524823,20.43270849359341,class2
1474,1474,1474,,,,,,,,,11.226153851073338,17.19723524761435,class2
1475,1475,1475,,,,,,,,,31.530774260626693,21.20595770441418,class2
1476,1476,1476,,,,,,,,,20.292037320417794,18.333426448012336,class2
1477,1477,1477,,,,,,,,,7.386315899071729,27.348871646229895,class2
1478,1478,1478,,,,,,,,,8.370247164047171,8.263152750500835,class2
1479,1479,1479,,,,,,,,,35.40475510151002,29.37059550326105,class2
1480,1480,1480,,,,,,,,,19.195895292735948,20.446654288428043,class2
1481,1481,1481,,,,,,,,,12.454277262486169,17.665884934885163,class2
1482,1482,1482,,,,,,,,,23.80399720902691,28.40249911582433,class2
1483,1483,1483,,,,,,,,,38.7160797038331,22.199228659364543,class2
1484,1484,1484,,,,,,,,,14.66593320935355,21.519468708327665,class2
1485,1485,1485,,,,,,,,,18.14293468841182,7.915691508000391,class2
1486,1486,1486,,,,,,,,,23.7775420659502,31.127888561106182,class2
1487,1487,1487,,,,,,,,,22.926034853456244,30.771137459291566,class2
1488,1488,1488,,,,,,,,,14.92724671607494,19.543151738276464,class2
1489,1489,1489,,,,,,,,,22.98623370138309,21.374136133253742,class2
1490,1490,1490,,,,,,,,,17.888510626612607,28.16868198502597,class2
1491,1491,1491,,,,,,,,,15.238519975823408,9.30554813573017,class2
1492,1492,1492,,,,,,,,,15.845992915111001,23.21727931453506,class2
1493,1493,1493,,,,,,,,,19.050955457680644,32.09966606378288,class2
1494,1494,1494,,,,,,,,,31.538092292773364,11.950512478655897,class2
1495,1495,1495,,,,,,,,,24.139265416568566,-6.788662469475778,class2
1496,1496,1496,,,,,,,,,18.79844586819324,10.569157167129424,class2
1497,1497,1497,,,,,,,,,37.531881175771574,10.418510334648413,class2
1498,1498,1498,,,,,,,,,14.758215503077675,22.00179447864257,class2
1499,1499,1499,,,,,,,,,21.28788622216458,12.15991546287012,class2
1500,1500,1500,,,,,,,,,14.44407345379862,22.342041931238896,class2
1501,1501,1501,,,,,,,,,21.525115528308117,28.22996029377957,class2
1502,1502,1502,,,,,,,,,12.325541289381981,22.063995804372176,class2
1503,1503,1503,,,,,,,,,38.37611493812589,15.195724388639352,class2
1504,1504,1504,,,,,,,,,17.54721723504432,15.15393025011424,class2
1505,1505,1505,,,,,,,,,11.466436689329813,18.415650656347413,class2
1506,1506,1506,,,,,,,,,13.560206767982482,9.221145140823609,class2
1507,1507,1507,,,,,,,,,15.498464554859208,29.751101635062476,class2
1508,1508,1508,,,,,,,,,23.92416009775967,15.879992878992258,class2
1509,1509,1509,,,,,,,,,18.14710430216668,16.955149307623802,class2
1510,1510,1510,,,,,,,,,21.6197457330882,34.86808431793183,class2
1511,1511,1511,,,,,,,,,25.204333845335654,16.501446533408778,class2
1512,1512,1512,,,,,,,,,-1.1093646450434882,46.91430298558503,class2
1513,1513,1513,,,,,,,,,16.09056831876795,15.745109463312279,class2
1514,1514,1514,,,,,,,,,9.354027103462027,1.0354153220876512,class2
1515,1515,1515,,,,,,,,,9.729613903372407,19.275926102478255,class2
1516,1516,1516,,,,,,,,,12.628805544143567,6.6082775323405585,class2
1517,1517,1517,,,,,,,,,11.0363834444201,27.005110973285795,class2
1518,1518,1518,,,,,,,,,34.808363981233704,28.984570681848,class2
1519,1519,1519,,,,,,,,,28.53154197096172,13.292314545361256,class2
1520,1520,1520,,,,,,,,,26.534884881278046,8.801410357657076,class2
1521,1521,1521,,,,,,,,,24.485689457819486,12.30130384096702,class2
1522,1522,1522,,,,,,,,,16.51079706228369,25.596109877523368,class2
1523,1523,1523,,,,,,,,,24.687265291393842,32.88416910459238,class2
1524,1524,1524,,,,,,,,,32.191248503781566,30.263682094527184,class2
1525,1525,1525,,,,,,,,,-0.35952785754278693,11.86587323321666,class2
1526,1526,1526,,,,,,,,,7.242492066141647,4.655355098712596,class2
1527,1527,1527,,,,,,,,,20.560163199046837,10.843285780865093,class2
1528,1528,1528,,,,,,,,,20.9072142397294,33.21984998203778,class2
1529,1529,1529,,,,,,,,,27.33047329182833,19.424947269365532,class2
1530,1530,1530,,,,,,,,,10.668359887831517,6.262300768656418,class2
1531,1531,1531,,,,,,,,,23.692938245566882,22.529251681838822,class2
1532,1532,1532,,,,,,,,,26.0732697835405,23.094574821695396,class2
1533,1533,1533,,,,,,,,,10.933622014284088,16.026675517840555,class2
1534,1534,1534,,,,,,,,,25.4085935313742,23.517146643482903,class2
1535,1535,1535,,,,,,,,,26.959408722424463,16.48764615225924,class2
1536,1536,1536,,,,,,,,,18.546330355110012,33.49534782456256,class2
1537,1537,1537,,,,,,,,,19.93818559339681,23.03637229299142,class2
1538,1538,1538,,,,,,,,,14.602229779899492,22.728967228050703,class2
1539,1539,1539,,,,,,,,,16.60477909287261,10.310445205236594,class2
1540,1540,1540,,,,,,,,,35.80630897926462,9.834815138445162,class2
1541,1541,1541,,,,,,,,,15.925519963721731,29.68322923155077,class2
1542,1542,1542,,,,,,,,,20.65535061516405,23.69706564887969,class2
1543,1543,1543,,,,,,,,,18.52924173005219,37.57888963557495,class2
1544,1544,1544,,,,,,,,,18.12544323159914,37.28789284952093,class2
1545,1545,1545,,,,,,,,,4.810899320238043,34.93416913283271,class2
1546,1546,1546,,,,,,,,,14.59205034971119,17.847538326056842,class2
1547,1547,1547,,,,,,,,,15.125448355017376,22.536807235522677,class2
1548,1548,1548,,,,,,,,,26.91028276536898,23.156415817734132,class2
1549,1549,1549,,,,,,,,,31.437434165785874,22.0403814936542,class2
1550,1550,1550,,,,,,,,,19.992967838609857,19.5394217592679,class2
1551,1551,1551,,,,,,,,,23.9278398411111,15.774369494215597,class2
1552,1552,1552,,,,,,,,,32.03083503045702,14.124624136108746,class2
1553,1553,1553,,,,,,,,,20.252833601775496,17.846217819925286,class2
1554,1554,1554,,,,,,,,,8.003331925473823,30.21214260645518,class2
1555,1555,1555,,,,,,,,,8.749536152386598,27.13377558715908,class2
1556,1556,1556,,,,,,,,,25.844227720741834,49.13455066825407,class2
1557,1557,1557,,,,,,,,,17.78139099277475,23.38030859725663,class2
1558,1558,1558,,,,,,,,,18.62494673063598,29.868646931814624,class2
1559,1559,1559,,,,,,,,,24.608425678439783,22.933759607201797,class2
1560,1560,1560,,,,,,,,,14.768360971571344,17.925931528417628,class2
1561,1561,1561,,,,,,,,,23.604540597656264,14.731134481170056,class2
1562,1562,1562,,,,,,,,,29.45886999507097,17.72811016958886,class2
1563,1563,1563,,,,,,,,,17.87760543282577,12.160819683281858,class2
1564,1564,1564,,,,,,,,,19.00324349652014,19.57020935923447,class2
1565,1565,1565,,,,,,,,,33.54303856275621,11.866126464103182,class2
1566,1566,1566,,,,,,,,,10.445104843104176,23.708739476052646,class2
1567,1567,1567,,,,,,,,,1.2738594908964131,27.59531813241651,class2
1568,1568,1568,,,,,,,,,24.220883398952473,14.674657609321402,class2
1569,1569,1569,,,,,,,,,24.873351978311767,12.881798857636808,class2
1570,1570,1570,,,,,,,,,22.48588116403379,32.90994621056428,class2
1571,1571,1571,,,,,,,,,11.062488553938714,-1.6392148750581157,class2
1572,1572,1572,,,,,,,,,32.981220721808455,29.12019940078731,class2
1573,1573,1573,,,,,,,,,13.506048936992102,9.088472223790156,class2
1574,1574,1574,,,,,,,,,22.55082390911912,29.539877141762226,class2
1575,1575,1575,,,,,,,,,13.646622254627683,29.7460188522455,class2
1576,1576,1576,,,,,,,,,18.371649035878114,24.87912505283911,class2
1577,1577,1577,,,,,,,,,17.642171287935575,12.133607473747992,class2
1578,1578,1578,,,,,,,,,27.780830903008876,15.290981110837798,class2
1579,1579,1579,,,,,,,,,26.626615581762533,10.67706808020468,class2
1580,1580,1580,,,,,,,,,11.212563170413034,23.794859355756905,class2
1581,1581,1581,,,,,,,,,26.964142592885906,22.754667595191236,class2
1582,1582,1582,,,,,,,,,20.555843459741833,41.30729734352394,class2
1583,1583,1583,,,,,,,,,32.094322657088824,28.25446425554231,class2
1584,1584,1584,,,,,,,,,30.11347578980667,8.81028073060583,class2
1585,1585,1585,,,,,,,,,9.203357793525289,28.58906700721087,class2
1586,1586,1586,,,,,,,,,21.797789105804515,16.359002603916913,class2
1587,1587,1587,,,,,,,,,17.815913481007787,15.753289218583955,class2
1588,1588,1588,,,,,,,,,11.712246053605664,38.911603181942596,class2
1589,1589,1589,,,,,,,,,25.8021240218161,11.319891739375675,class2
1590,1590,1590,,,,,,,,,8.432114070287057,11.683424952003776,class2
1591,1591,1591,,,,,,,,,39.93031115377715,17.815697258873893,class2
1592,1592,1592,,,,,,,,,10.005461761194026,24.680067205135373,class2
1593,1593,1593,,,,,,,,,26.556160680089196,5.426484664825773,class2
1594,1594,1594,,,,,,,,,38.62155396020593,3.18464421435608,class2
1595,1595,1595,,,,,,,,,14.850759001916115,19.662046630522806,class2
1596,1596,1596,,,,,,,,,29.14976859094657,21.343799271634747,class2
1597,1597,1597,,,,,,,,,28.267216406393217,21.5883253731191,class2
1598,1598,1598,,,,,,,,,10.305094516145372,23.367465347506673,class2
1599,1599,1599,,,,,,,,,26.697117680391468,34.156009278101344,class2
1600,1600,1600,,,,,,,,,12.92400775718188,16.169798411220018,class2
1601,1601,1601,,,,,,,,,24.400160522321755,12.34069992641555,class2
1602,1602,1602,,,,,,,,,21.19377896983471,25.720254734180845,class2
1603,1603,1603,,,,,,,,,23.908761306057333,13.179896781412495,class2
1604,1604,1604,,,,,,,,,26.32862660748441,12.136810815069314,class2
1605,1605,1605,,,,,,,,,21.872587648131574,10.438563406225363,class2
1606,1606,1606,,,,,,,,,16.015190817078825,24.14080388529879,class2
1607,1607,1607,,,,,,,,,11.14827788340246,21.71386463996088,class2
1608,1608,1608,,,,,,,,,38.659590833075086,16.514625094647663,class2
1609,1609,1609,,,,,,,,,16.139246675743905,27.68913586672528,class2
1610,1610,1610,,,,,,,,,22.098486367759314,27.247917547191427,class2
1611,1611,1611,,,,,,,,,27.190216961472252,22.515757695113024,class2
1612,1612,1612,,,,,,,,,7.147768686655656,16.048435111113555,class2
1613,1613,1613,,,,,,,,,28.624890110092636,1.3711467288978056,class2
1614,1614,1614,,,,,,,,,41.3886488573667,20.046926054298037,class2
1615,1615,1615,,,,,,,,,13.529142915161954,18.234376195230126,class2
1616,1616,1616,,,,,,,,,32.383519091087955,14.978238789361129,class2
1617,1617,1617,,,,,,,,,22.627161090096237,19.720930747863004,class2
1618,1618,1618,,,,,,,,,14.77266991961045,11.578195208934742,class2
1619,1619,1619,,,,,,,,,4.726203333043449,11.278339758022831,class2
1620,1620,1620,,,,,,,,,26.9432085802076,24.399265631500498,class2
1621,1621,1621,,,,,,,,,15.24132456780228,25.759562738933784,class2
1622,1622,1622,,,,,,,,,5.133081148453888,22.13866182247073,class2
1623,1623,1623,,,,,,,,,11.73038893310552,-1.855516388693495,class2
1624,1624,1624,,,,,,,,,26.458772403037845,13.828296009464218,class2
1625,1625,1625,,,,,,,,,7.424582816954359,29.658529000315845,class2
1626,1626,1626,,,,,,,,,16.479835934604395,2.1811310857265163,class2
1627,1627,1627,,,,,,,,,27.021534309808377,18.893890752797365,class2
1628,1628,1628,,,,,,,,,25.78500838412519,22.173761659848093,class2
1629,1629,1629,,,,,,,,,7.039313826960475,11.69311187831876,class2
1630,1630,1630,,,,,,,,,27.214754441996398,11.296794209995227,class2
1631,1631,1631,,,,,,,,,27.66995983875783,24.295261000805468,class2
1632,1632,1632,,,,,,,,,23.314560411721725,11.947008155527326,class2
1633,1633,1633,,,,,,,,,22.96373872744209,30.334397353680366,class2
1634,1634,1634,,,,,,,,,25.054716849749234,29.951283365268388,class2
1635,1635,1635,,,,,,,,,25.846193308490527,32.83414666126808,class2
1636,1636,1636,,,,,,,,,18.46432753873887,31.574627104363973,class2
1637,1637,1637,,,,,,,,,27.09647041464183,10.135036288149788,class2
1638,1638,1638,,,,,,,,,4.912973404751531,5.792643708245604,class2
1639,1639,1639,,,,,,,,,27.34643821456711,19.922167475148584,class2
1640,1640,1640,,,,,,,,,12.81358628255643,40.92793606141265,class2
1641,1641,1641,,,,,,,,,13.0952361768468,14.18109655516129,class2
1642,1642,1642,,,,,,,,,8.257267076483968,13.374845378239526,class2
1643,1643,1643,,,,,,,,,19.754099885886998,28.93009030329149,class2
1644,1644,1644,,,,,,,,,39.7773851769585,22.18414700606723,class2
1645,1645,1645,,,,,,,,,11.619587235030941,16.026448507116484,class2
1646,1646,1646,,,,,,,,,18.10175541614493,25.93481006992422,class2
1647,1647,1647,,,,,,,,,13.599923589863813,31.745438696363053,class2
1648,1648,1648,,,,,,,,,18.042128287786728,22.173870479170876,class2
1649,1649,1649,,,,,,,,,32.82898546136333,7.940368272147559,class2
1650,1650,1650,,,,,,,,,10.493750730330435,35.25244219732573,class2
1651,1651,1651,,,,,,,,,7.648889881491032,27.320540204936265,class2
1652,1652,1652,,,,,,,,,28.52110417652527,23.196583801149565,class2
1653,1653,1653,,,,,,,,,25.874062472060942,19.815413198083824,class2
1654,1654,1654,,,,,,,,,27.233942346032023,19.5215358622972,class2
1655,1655,1655,,,,,,,,,29.272494390034996,17.91445198948899,class2
1656,1656,1656,,,,,,,,,21.47837204258644,23.23705134567929,class2
1657,1657,1657,,,,,,,,,15.746502091010266,23.558645173502374,class2
1658,1658,1658,,,,,,,,,22.51083630601821,15.753709829085185,class2
1659,1659,1659,,,,,,,,,14.486332207996771,29.644603909097548,class2
1660,1660,1660,,,,,,,,,19.688407672091465,24.40776996679671,class2
1661,1661,1661,,,,,,,,,24.58279539284887,30.50817987180211,class2
1662,1662,1662,,,,,,,,,26.492177916751686,3.1772059171609577,class2
1663,1663,1663,,,,,,,,,35.24964587451687,8.315828028722686,class2
1664,1664,1664,,,,,,,,,15.904497909038326,16.17428262826274,class2
1665,1665,1665,,,,,,,,,12.843026755713499,23.85542656405671,class2
1666,1666,1666,,,,,,,,,34.11672846869807,8.904878725042108,class2
1667,1667,1667,,,,,,,,,31.878606818942316,23.453479631417828,class2
1668,1668,1668,,,,,,,,,-2.491203666279606,28.984685620473762,class2
1669,1669,1669,,,,,,,,,8.747720372041455,30.344355985915634,class2
1670,1670,1670,,,,,,,,,3.5578028567314455,8.81857179794509,class2
1671,1671,1671,,,,,,,,,11.590582084635876,11.192277323913318,class2
1672,1672,1672,,,,,,,,,16.577928887455066,35.741219819828444,class2
1673,1673,1673,,,,,,,,,14.19788045822017,19.48933642508898,class2
1674,1674,1674,,,,,,,,,30.653364213813013,30.48925474582062,class2
1675,1675,1675,,,,,,,,,27.493219214298787,22.732902830983363,class2
1676,1676,1676,,,,,,,,,17.12280932597468,25.224214908581857,class2
1677,1677,1677,,,,,,,,,41.62648448895763,26.714143922139183,class2
1678,1678,1678,,,,,,,,,15.65700624630112,18.021196645605773,class2
1679,1679,1679,,,,,,,,,26.83522161241193,16.195384374502204,class2
1680,1680,1680,,,,,,,,,21.538092065982084,17.698035083903168,class2
1681,1681,1681,,,,,,,,,22.103920441397396,12.92595218975756,class2
1682,1682,1682,,,,,,,,,12.70555875701883,32.5527275327848,class2
1683,1683,1683,,,,,,,,,13.201772282433897,24.047553745622878,class2
1684,1684,1684,,,,,,,,,22.15542077496766,12.690401176605626,class2
1685,1685,1685,,,,,,,,,11.022554265683063,15.420798905703762,class2
1686,1686,1686,,,,,,,,,2.83940894086156,8.34329446438981,class2
1687,1687,1687,,,,,,,,,24.16557383804855,21.11394939241881,class2
1688,1688,1688,,,,,,,,,28.077648879292784,6.093439900086334,class2
1689,1689,1689,,,,,,,,,13.801547892208912,37.790160157565765,class2
1690,1690,1690,,,,,,,,,30.54788305948273,14.733681212124864,class2
1691,1691,1691,,,,,,,,,17.988785049559926,0.5844451933815584,class2
1692,1692,1692,,,,,,,,,19.294851539106148,16.59863662279794,class2
1693,1693,1693,,,,,,,,,13.239622972991773,8.547176828931276,class2
1694,1694,1694,,,,,,,,,10.404954193914172,22.131934528844756,class2
1695,1695,1695,,,,,,,,,15.87280843378975,35.14484402723702,class2
1696,1696,1696,,,,,,,,,6.436543076562067,17.610505360790246,class2
1697,1697,1697,,,,,,,,,22.943190049111397,25.319018223426482,class2
1698,1698,1698,,,,,,,,,23.44379589442875,20.190929808302936,class2
1699,1699,1699,,,,,,,,,14.161043347462684,37.98678565779901,class2
1700,1700,1700,,,,,,,,,34.608473414635334,18.687448443545453,class2
1701,1701,1701,,,,,,,,,11.267127899624748,26.049387330885814,class2
1702,1702,1702,,,,,,,,,2.6919211914827095,18.857381263082573,class2
1703,1703,1703,,,,,,,,,33.969400650358835,9.088930924114777,class2
1704,1704,1704,,,,,,,,,22.224790795233506,28.51952874640006,class2
1705,1705,1705,,,,,,,,,29.544611831072444,5.032366487153228,class2
1706,1706,1706,,,,,,,,,20.449994406192182,19.830658667829802,class2
1707,1707,1707,,,,,,,,,18.003789281192013,12.128560721444094,class2
1708,1708,1708,,,,,,,,,28.158398806945367,22.315374787120668,class2
1709,1709,1709,,,,,,,,,39.486662327796246,22.26806117850432,class2
1710,1710,1710,,,,,,,,,4.6751723849880875,15.648564868253251,class2
1711,1711,1711,,,,,,,,,26.253666653554898,8.983969994397734,class2
1712,1712,1712,,,,,,,,,28.89166066574031,9.412661478312208,class2
1713,1713,1713,,,,,,,,,22.88376060788796,31.595896194759064,class2
1714,1714,1714,,,,,,,,,38.0367152042948,11.474614194849474,class2
1715,1715,1715,,,,,,,,,21.183844802428144,14.700592299610106,class2
1716,1716,1716,,,,,,,,,8.912898340678025,42.66199672718032,class2
1717,1717,1717,,,,,,,,,12.226204911142435,33.183225561734304,class2
1718,1718,1718,,,,,,,,,23.31583358018277,28.632495356045943,class2
1719,1719,1719,,,,,,,,,6.397951261708755,29.621658455515778,class2
1720,1720,1720,,,,,,,,,10.53787480772604,20.48858868174594,class2
1721,1721,1721,,,,,,,,,8.875522074480289,18.979735570102857,class2
1722,1722,1722,,,,,,,,,25.45117490119353,16.910560483314768,class2
1723,1723,1723,,,,,,,,,9.958160210691116,20.66807074615515,class2
1724,1724,1724,,,,,,,,,28.00335580607426,2.4546801536979146,class2
1725,1725,1725,,,,,,,,,39.35792427686835,19.201185604675985,class2
1726,1726,1726,,,,,,,,,17.083309389895103,21.062220735925457,class2
1727,1727,1727,,,,,,,,,27.135004841773355,20.348837582214657,class2
1728,1728,1728,,,,,,,,,15.735560964741968,9.611726929380339,class2
1729,1729,1729,,,,,,,,,16.571690271093047,22.156399349868924,class2
1730,1730,1730,,,,,,,,,19.88353607104477,14.918217533580151,class2
1731,1731,1731,,,,,,,,,28.054486499300175,14.690838094692547,class2
1732,1732,1732,,,,,,,,,22.312780746945585,16.103795439162568,class2
1733,1733,1733,,,,,,,,,25.685794211589528,26.95149664541527,class2
1734,1734,1734,,,,,,,,,33.58965610405451,17.385542280136484,class2
1735,1735,1735,,,,,,,,,31.957319606836,17.971073648660717,class2
1736,1736,1736,,,,,,,,,21.294688942332094,21.13600915485301,class2
1737,1737,1737,,,,,,,,,24.515208495697706,18.645066072445758,class2
1738,1738,1738,,,,,,,,,20.34300372311095,16.55503204091538,class2
